sub ses blk trl soa cond acc rt
38 1 2 99 0.3 2 1 0.41503
38 1 2 100 0.6 0 1 0.31543
38 1 2 101 0.5 0 1 0.34865
38 1 2 102 0.4 0 1 0.36523
38 1 2 103 0.6 2 1 0.36521
38 1 2 104 0.6 0 1 0.29865
38 1 2 105 0.3 2 1 0.41502
38 1 2 106 0.4 0 1 0.29884
38 1 2 107 0.6 0 1 0.31545
38 1 2 108 0.4 0 1 0.34865
38 1 2 109 0.5 2 1 0.33203
38 1 2 110 0.6 0 1 0.31547
38 1 2 111 0.4 0 1 0.31527
38 1 2 112 0.6 0 1 0.28225
38 1 2 113 0.5 0 1 0.29886
38 1 2 114 0.6 0 1 0.26567
38 1 2 115 0.4 0 1 0.31545
38 1 2 116 0.4 0 1 0.31537
38 1 2 117 0.4 0 1 0.28226
38 1 2 118 0.3 0 1 0.31551
38 1 2 119 0.3 0 1 0.36523
38 1 2 120 0.4 0 1 0.28226
38 1 2 121 0.4 0 1 0.33205
38 1 2 122 0.5 2 1 0.28237
38 1 2 123 0.5 0 1 0.29872
38 1 2 124 0.6 0 1 0.31545
38 1 2 125 0.4 0 1 0.29887
38 1 2 126 0.6 0 1 0.33203
38 1 2 127 0.4 0 1 0.29886
38 1 2 128 0.4 2 1 0.34864
38 1 2 129 0.4 0 1 0.34864
38 1 2 130 0.5 0 1 0.23251
38 1 2 131 0.6 0 1 0.16611
38 1 2 132 0.4 0 1 0.34856
38 1 2 133 0.6 2 1 0.36523
38 1 2 134 0.6 0 1 0.28225
38 1 2 135 0.5 0 1 0.29888
38 1 2 136 0.3 0 1 0.38183
38 1 2 137 0.6 0 1 0.24909
38 1 2 138 0.6 2 1 0.36523
38 1 2 139 0.4 0 1 0.34864
38 1 2 140 0.3 0 1 0.36523
38 1 2 141 0.5 0 1 0.29887
38 1 2 142 0.3 2 1 0.38182
38 1 2 143 0.5 0 0 NA
38 1 2 144 0.4 0 1 0.81324
38 1 2 145 0.3 0 1 0.41507
38 1 2 146 0.5 0 1 0.33204
38 1 2 147 0.4 0 1 0.33204
38 1 2 148 0.3 0 1 0.33204
38 1 2 149 0.5 0 1 0.28227
38 1 2 150 0.3 0 1 0.34864
38 1 2 151 0.6 0 1 0.28226
38 1 2 152 0.4 0 1 0.29885
38 1 2 153 0.6 0 1 0.26567
38 1 2 154 0.4 0 1 0.34862
38 1 2 155 0.5 2 1 0.31545
38 1 2 156 0.3 0 1 0.39843
38 1 2 157 0.3 0 1 0.44799
38 1 2 158 0.5 2 1 0.31547
38 1 2 159 0.3 2 1 0.34864
38 1 2 160 0.3 0 1 0.34868
38 1 3 1 0.4 2 1 0.34864
38 1 3 2 0.4 0 1 0.29887
38 1 3 3 0.4 0 1 0.28226
38 1 3 4 0.4 0 1 0.31546
38 1 3 5 0.4 0 1 0.26569
38 1 3 6 0.4 0 1 0.31541
38 1 3 7 0.6 0 1 0.28225
38 1 3 8 0.5 0 1 0.36525
38 1 3 9 0.5 0 1 0.36523
38 1 3 10 0.3 2 1 0.48139
38 1 3 11 0.6 0 1 0.33201
38 1 3 12 0.4 0 1 0.33206
38 1 3 13 0.4 0 1 0.31546
38 1 3 14 0.6 0 1 0.29895
38 1 3 15 0.4 0 1 0.36503
38 1 3 16 0.3 0 1 0.38182
38 1 3 17 0.4 0 1 0.3154
38 1 3 18 0.5 0 1 0.31545
38 1 3 19 0.4 2 1 0.34865
38 1 3 20 0.6 2 1 0.28226
38 1 3 21 0.5 0 1 0.33204
38 1 3 22 0.6 0 1 0.28226
38 1 3 23 0.3 0 1 0.34862
38 1 3 24 0.4 0 1 0.31545
38 1 3 25 0.6 0 1 0.31547
38 1 3 26 0.3 0 1 0.44829
38 1 3 27 0.6 0 1 0.39842
38 1 3 28 0.5 2 1 0.39842
38 1 3 29 0.6 0 1 0.29885
38 1 3 30 0.5 0 1 0.34844
38 1 3 31 0.4 0 1 0.33203
38 1 3 32 0.4 0 1 0.34864
38 1 3 33 0.4 2 1 0.39847
38 1 3 34 0.5 0 1 0.33207
38 1 3 35 0.3 0 1 0.41502
38 1 3 36 0.6 0 1 0.31562
38 1 3 37 0.5 0 1 0.28232
38 1 3 38 0.3 2 1 0.41494
38 1 3 39 0.4 0 1 0.29878
38 1 3 40 0.6 0 1 0.28226
38 1 3 41 0.6 0 1 0.28226
38 1 3 42 0.4 0 1 0.3653
38 1 3 43 0.3 0 1 0.36523
38 1 3 44 0.6 0 1 0.28227
38 1 3 45 0.4 0 1 0.36524
38 1 3 46 0.3 0 1 0.39842
38 1 3 47 0.3 0 1 0.4482
38 1 3 48 0.6 0 1 0.36522
38 1 3 49 0.6 0 1 0.41501
38 1 3 50 0.3 0 1 0.48139
38 1 3 51 0.3 0 1 0.38184
38 1 3 52 0.3 0 1 0.41501
38 1 3 53 0.5 0 1 0.29886
38 1 3 54 0.4 0 1 0.36522
38 1 3 55 0.5 0 1 0.34863
38 1 3 56 0.3 2 1 0.54753
38 1 3 57 0.5 2 1 0.34863
38 1 3 58 0.6 0 1 0.34846
38 1 3 59 0.6 0 1 0.33204
38 1 3 60 0.5 0 1 0.3816
38 1 3 61 0.5 0 1 0.36526
38 1 3 62 0.4 0 1 0.099762
38 1 3 63 0.4 2 1 0.36503
38 1 3 64 0.4 0 1 0.31545
38 1 3 65 0.6 0 1 0.26565
38 1 3 66 0.4 2 1 0.38182
38 1 3 67 0.3 2 1 0.3984
38 1 3 68 0.4 0 1 0.31552
38 1 3 69 0.6 0 1 0.26566
38 1 3 70 0.6 0 1 0.33205
38 1 3 71 0.3 0 1 0.38182
38 1 3 72 0.6 0 1 0.34863
38 1 3 73 0.5 2 1 0.4648
38 1 3 74 0.3 0 1 0.34863
38 1 3 75 0.5 2 1 0.415
38 1 3 76 0.6 0 1 0.29885
38 1 3 77 0.3 0 1 0.33204
38 1 3 78 0.5 0 1 0.33204
38 1 3 79 0.6 0 1 0.33205
38 1 3 80 0.3 0 1 0.38184
38 1 3 81 0.6 2 1 0.36543
38 1 3 82 0.6 2 1 0.3487
38 1 3 83 0.6 0 1 0.31545
38 1 3 84 0.4 0 1 0.38181
38 1 3 85 0.4 0 1 0.3817
38 1 3 86 0.6 0 1 0.33205
38 1 3 87 0.5 0 1 0.36523
38 1 3 88 0.3 0 1 0.41503
38 1 3 89 0.6 0 1 0.31546
38 1 3 90 0.3 0 1 0.43161
38 1 3 91 0.6 2 1 0.38183
38 1 3 92 0.3 0 1 0.41495
38 1 3 93 0.4 0 1 0.3155
38 1 3 94 0.3 0 1 0.34864
38 1 3 95 0.4 0 1 0.3652
38 1 3 96 0.5 0 1 0.03338
38 1 3 97 0.5 0 1 0.33205
38 1 3 98 0.5 0 1 0.41501
38 1 3 99 0.5 2 1 0.41501
38 1 3 100 0.3 2 1 0.38158
38 1 3 101 0.3 0 1 0.33204
38 1 3 102 0.6 0 1 0.29886
38 1 3 103 0.5 0 1 0.36529
38 1 3 104 0.4 0 1 0.36502
38 1 3 105 0.3 0 1 0.36548
38 1 3 106 0.3 0 1 0.39849
38 1 3 107 0.3 0 1 0.34863
38 1 3 108 0.3 0 1 0.3816
38 1 3 109 0.4 0 1 0.39819
38 1 3 110 0.3 0 1 0.34862
38 1 3 111 0.6 2 1 0.33204
38 1 3 112 0.4 0 1 0.41501
38 1 3 113 0.4 0 1 0.34865
38 1 3 114 0.5 0 1 0.29885
38 1 3 115 0.6 2 1 0.33202
38 1 3 116 0.6 2 1 0.34863
38 1 3 117 0.3 2 1 0.34863
38 1 3 118 0.3 2 1 0.38182
38 1 3 119 0.4 2 1 0.31546
38 1 3 120 0.3 0 1 0.39842
38 1 3 121 0.5 2 1 0.36523
38 1 3 122 0.6 0 1 0.28256
38 1 3 123 0.6 0 1 0.29866
38 1 3 124 0.6 0 1 0.26541
38 1 3 125 0.5 0 1 0.29887
38 1 3 126 0.3 0 1 0.31545
38 1 3 127 0.5 0 1 0.29885
38 1 3 128 0.4 2 1 0.43159
38 1 3 129 0.5 0 1 0.36526
38 1 3 130 0.3 0 1 0.38189
38 1 3 131 0.5 0 1 0.29864
38 1 3 132 0.4 0 1 0.31542
38 1 3 133 0.4 0 1 0.39841
38 1 3 134 0.6 0 1 0.36522
38 1 3 135 0.4 0 1 0.38183
38 1 3 136 0.3 0 1 0.33205
38 1 3 137 0.6 2 1 0.31539
38 1 3 138 0.5 0 1 0.31544
38 1 3 139 0.3 0 1 0.39842
38 1 3 140 0.6 0 1 0.29886
38 1 3 141 0.4 0 1 0.38185
38 1 3 142 0.5 0 1 0.33204
38 1 3 143 0.3 0 1 0.43161
38 1 3 144 0.4 0 1 0.34863
38 1 3 145 0.4 2 1 0.36522
38 1 3 146 0.5 2 1 0.38184
38 1 3 147 0.3 0 1 0.34871
38 1 3 148 0.5 0 1 0.29895
38 1 3 149 0.5 0 1 0.31547
38 1 3 150 0.5 0 1 0.33201
38 1 3 151 0.5 0 1 0.13293
38 1 3 152 0.6 0 1 0.29886
38 1 3 153 0.5 2 1 0.43134
38 1 3 154 0.5 0 1 0.33205
38 1 3 155 0.3 0 1 0.36514
38 1 3 156 0.5 0 1 0.28227
38 1 3 157 0.5 0 1 0.31545
38 1 3 158 0.5 0 1 0.34843
38 1 3 159 0.3 2 1 0.41501
38 1 3 160 0.6 0 1 0.31545
38 1 4 1 0.4 0 1 0.31546
38 1 4 2 0.6 0 1 0.29888
38 1 4 3 0.4 0 1 0.34865
38 1 4 4 0.5 0 1 0.2989
38 1 4 5 0.3 0 1 0.34843
38 1 4 6 0.3 0 1 0.43164
38 1 4 7 0.5 0 1 0.31524
38 1 4 8 0.6 0 1 0.28218
38 1 4 9 0.3 0 1 0.415
38 1 4 10 0.4 0 1 0.29888
38 1 4 11 0.4 2 1 0.34863
38 1 4 12 0.6 2 1 0.31545
38 1 4 13 0.6 0 1 0.31545
38 1 4 14 0.6 0 1 0.26575
38 1 4 15 0.5 0 1 0.3154
38 1 4 16 0.6 0 1 0.28227
38 1 4 17 0.6 2 1 0.36524
38 1 4 18 0.4 0 1 0.31541
38 1 4 19 0.5 0 1 0.31547
38 1 4 20 0.6 0 1 0.2656
38 1 4 21 0.3 0 1 0.38181
38 1 4 22 0.5 0 1 0.34864
38 1 4 23 0.3 0 1 0.39821
38 1 4 24 0.4 2 1 0.38182
38 1 4 25 0.6 0 1 0.39839
38 1 4 26 0.4 0 1 0.38162
38 1 4 27 0.6 2 1 0.34864
38 1 4 28 0.4 0 1 0.39839
38 1 4 29 0.6 0 1 0.29886
38 1 4 30 0.4 0 1 0.38184
38 1 4 31 0.4 0 1 0.36529
38 1 4 32 0.6 0 1 0.31568
38 1 4 33 0.6 0 1 0.29879
38 1 4 34 0.6 0 1 0.33198
38 1 4 35 0.5 0 1 0.33204
38 1 4 36 0.4 0 1 0.38181
38 1 4 37 0.5 0 1 0.33205
38 1 4 38 0.5 0 1 0.29885
38 1 4 39 0.5 0 1 0.34865
38 1 4 40 0.4 0 1 0.58096
38 1 4 41 0.5 0 1 0.31546
38 1 4 42 0.3 2 1 0.34864
38 1 4 43 0.3 0 1 0.28235
38 1 4 44 0.5 0 1 0.24916
38 1 4 45 0.5 0 1 0.29885
38 1 4 46 0.4 0 1 0.24908
38 1 4 47 0.5 0 1 0.24907
38 1 4 48 0.3 2 1 0.46459
38 1 4 49 0.5 2 1 0.34864
38 1 4 50 0.5 0 1 0.23251
38 1 4 51 0.6 0 1 0.28227
38 1 4 52 0.4 0 1 0.33205
38 1 4 53 0.5 2 1 0.29884
38 1 4 54 0.5 0 1 0.28214
38 1 4 55 0.5 0 1 0.28226
38 1 4 56 0.6 0 0 NA
38 1 4 57 0.3 0 1 0.38173
38 1 4 58 0.4 0 1 0.34864
38 1 4 59 0.5 2 1 0.34864
38 1 4 60 0.3 0 1 0.38185
38 1 4 61 0.6 0 1 0.33204
38 1 4 62 0.4 0 1 0.38189
38 1 4 63 0.6 0 1 0.36504
38 1 4 64 0.6 0 1 0.28226
38 1 4 65 0.4 2 1 0.41501
38 1 4 66 0.5 0 1 0.31541
38 1 4 67 0.6 0 1 0.28205
38 1 4 68 0.4 2 1 0.39842
38 1 4 69 0.5 0 1 0.34864
38 1 4 70 0.5 0 1 0.29885
38 1 4 71 0.5 0 1 0.33205
38 1 4 72 0.3 0 1 0.38183
38 1 4 73 0.6 0 1 0.28226
38 1 4 74 0.3 0 1 0.39843
38 1 4 75 0.3 2 1 0.39834
38 1 4 76 0.4 0 1 0.3819
38 1 4 77 0.3 0 1 0.31525
38 1 4 78 0.4 0 1 0.29886
38 1 4 79 0.4 0 1 0.31545
38 1 4 80 0.3 0 1 0.33208
38 1 4 81 0.3 0 1 0.43161
38 1 4 82 0.6 0 1 0.33202
38 1 4 83 0.4 0 1 0.33204
38 1 4 84 0.5 0 1 0.36523
38 1 4 85 0.3 0 1 0.3984
38 1 4 86 0.4 0 1 0.31547
38 1 4 87 0.6 2 1 0.33204
38 1 4 88 0.3 0 1 0.41501
38 1 4 89 0.3 0 1 0.39846
38 1 4 90 0.3 0 1 0.38183
38 1 4 91 0.5 0 1 0.36538
38 1 4 92 0.3 0 1 0.39823
38 1 4 93 0.4 0 1 0.34864
38 1 4 94 0.6 0 0 NA
38 1 4 95 0.4 0 1 0.36524
38 1 4 96 0.4 0 1 0.44819
38 1 4 97 0.6 2 1 0.26573
38 1 4 98 0.4 0 1 0.33204
38 1 4 99 0.3 0 1 0.34865
38 1 4 100 0.5 0 1 0.33203
38 1 4 101 0.4 0 1 0.4482
38 1 4 102 0.4 0 1 0.33205
38 1 4 103 0.3 0 1 0.41507
38 1 4 104 0.4 2 1 0.39841
38 1 4 105 0.6 0 1 0.39841
38 1 4 106 0.6 2 1 0.36502
38 1 4 107 0.5 2 1 0.39842
38 1 4 108 0.6 0 1 0.34863
38 1 4 109 0.4 0 1 0.3818
38 1 4 110 0.6 0 1 0.28226
38 1 4 111 0.6 0 1 0.33204
38 1 4 112 0.6 0 1 0.31545
38 1 4 113 0.3 0 1 0.53124
38 1 4 114 0.5 0 1 0.36523
38 1 4 115 0.3 2 1 0.51444
38 1 4 116 0.3 0 1 0.44822
38 1 4 117 0.3 2 1 0.39852
38 1 4 118 0.3 0 1 0.36521
38 1 4 119 0.6 0 1 0.29866
38 1 4 120 0.3 0 1 0.39841
38 1 4 121 0.6 0 1 0.28226
38 1 4 122 0.5 0 1 0.31544
38 1 4 123 0.5 2 1 0.44821
38 1 4 124 0.5 0 1 0.31526
38 1 4 125 0.3 0 1 0.39842
38 1 4 126 0.4 2 1 0.43161
38 1 4 127 0.5 0 1 0.36523
38 1 4 128 0.3 0 1 0.43159
38 1 4 129 0.4 2 1 0.41481
38 1 4 130 0.3 0 1 0.49804
38 1 4 131 0.5 0 1 0.066611
38 1 4 132 0.3 2 1 0.39843
38 1 4 133 0.3 0 1 0.36524
38 1 4 134 0.6 0 1 0.63077
38 1 4 135 0.4 0 1 0.38182
38 1 4 136 0.6 2 1 0.44822
38 1 4 137 0.4 0 1 0.34865
38 1 4 138 0.5 2 1 0.36522
38 1 4 139 0.6 0 1 0.34872
38 1 4 140 0.4 2 1 0.38183
38 1 4 141 0.3 0 1 0.43113
38 1 4 142 0.4 0 1 0.33209
38 1 4 143 0.4 0 1 0.38183
38 1 4 144 0.4 0 1 0.31546
38 1 4 145 0.5 0 1 0.33204
38 1 4 146 0.5 2 1 0.38162
38 1 4 147 0.3 0 1 0.39842
38 1 4 148 0.6 0 1 0.36539
38 1 4 149 0.4 0 1 0.39841
38 1 4 150 0.5 0 1 0.34864
38 1 4 151 0.3 0 1 0.43162
38 1 4 152 0.6 0 1 0.33203
38 1 4 153 0.3 2 1 0.43141
38 1 4 154 0.3 0 1 0.34864
38 1 4 155 0.6 0 1 0.31524
38 1 4 156 0.6 2 1 0.3486
38 1 4 157 0.5 2 1 0.34825
38 1 4 158 0.5 0 1 0.31564
38 1 4 159 0.3 2 1 0.39842
38 1 4 160 0.5 0 1 0.33201
38 2 1 1 0.6 0 1 0.38183
38 2 1 2 0.3 0 1 0.3486
38 2 1 3 0.3 2 1 0.41501
38 2 1 4 0.3 0 1 0.38182
38 2 1 5 0.5 0 1 0.33207
38 2 1 6 0.5 0 1 0.29885
38 2 1 7 0.3 0 1 0.38162
38 2 1 8 0.4 0 1 0.31543
38 2 1 9 0.3 2 1 0.39842
38 2 1 10 0.5 0 1 0.31547
38 2 1 11 0.4 0 1 0.29883
38 2 1 12 0.5 0 1 0.2987
38 2 1 13 0.4 0 1 0.26567
38 2 1 14 0.5 2 1 0.36522
38 2 1 15 0.3 0 1 0.36525
38 2 1 16 0.5 0 1 0.29887
38 2 1 17 0.5 2 1 0.33205
38 2 1 18 0.4 0 1 0.29886
38 2 1 19 0.4 2 1 0.34841
38 2 1 20 0.3 0 1 0.34863
38 2 1 21 0.5 0 1 0.28227
38 2 1 22 0.3 0 1 0.34865
38 2 1 23 0.6 0 1 0.28229
38 2 1 24 0.4 0 1 0.29885
38 2 1 25 0.5 2 1 0.33211
38 2 1 26 0.6 0 1 0.33202
38 2 1 27 0.6 2 1 0.36526
38 2 1 28 0.3 2 1 0.38165
38 2 1 29 0.3 0 1 0.38185
38 2 1 30 0.3 0 1 0.38184
38 2 1 31 0.5 0 1 0.36523
38 2 1 32 0.4 2 1 0.39839
38 2 1 33 0.6 0 1 0.332
38 2 1 34 0.5 0 1 0.3486
38 2 1 35 0.6 0 1 0.28229
38 2 1 36 0.6 0 1 0.28226
38 2 1 37 0.4 0 1 0.36524
38 2 1 38 0.3 0 1 0.3818
38 2 1 39 0.6 0 1 0.36522
38 2 1 40 0.5 0 1 0.3487
38 2 1 41 0.3 2 1 0.43156
38 2 1 42 0.4 0 1 0.38183
38 2 1 43 0.4 0 1 0.39839
38 2 1 44 0.3 0 1 0.39843
38 2 1 45 0.6 0 1 0.33184
38 2 1 46 0.4 2 1 0.34864
38 2 1 47 0.5 2 1 0.41499
38 2 1 48 0.6 0 1 0.36529
38 2 1 49 0.5 0 1 0.29888
38 2 1 50 0.4 2 1 0.36503
38 2 1 51 0.4 2 1 0.365
38 2 1 52 0.3 0 1 0.38183
38 2 1 53 0.4 0 1 0.39839
38 2 1 54 0.6 0 1 0.34864
38 2 1 55 0.3 0 1 0.34863
38 2 1 56 0.6 0 1 0.28229
38 2 1 57 0.3 0 1 0.31536
38 2 1 58 0.6 0 1 0.31522
38 2 1 59 0.6 0 1 0.31544
38 2 1 60 0.4 0 1 0.38184
38 2 1 61 0.5 0 1 0.29889
38 2 1 62 0.3 0 1 0.39843
38 2 1 63 0.6 0 1 0.29885
38 2 1 64 0.6 2 1 0.41501
38 2 1 65 0.4 0 1 0.41504
38 2 1 66 0.4 0 1 0.39842
38 2 1 67 0.3 0 1 0.34867
38 2 1 68 0.3 0 1 0.39842
38 2 1 69 0.5 0 1 0.33184
38 2 1 70 0.4 0 1 0.38162
38 2 1 71 0.6 0 1 0.41508
38 2 1 72 0.4 2 1 0.39835
38 2 1 73 0.3 0 1 0.4648
38 2 1 74 0.4 0 1 0.44821
38 2 1 75 0.3 0 1 0.4314
38 2 1 76 0.4 0 1 0.38182
38 2 1 77 0.5 0 1 0.31545
38 2 1 78 0.3 0 1 0.4482
38 2 1 79 0.4 2 1 0.39842
38 2 1 80 0.5 2 1 0.36521
38 2 1 81 0.3 0 1 0.36505
38 2 1 82 0.5 0 1 0.29865
38 2 1 83 0.5 0 1 0.34863
38 2 1 84 0.6 0 1 0.29885
38 2 1 85 0.3 0 1 0.31525
38 2 1 86 0.5 0 1 0.26569
38 2 1 87 0.6 0 1 0.28225
38 2 1 88 0.3 0 1 0.31547
38 2 1 89 0.6 0 1 0.29893
38 2 1 90 0.6 2 1 0.39843
38 2 1 91 0.4 0 1 0.29885
38 2 1 92 0.4 0 1 0.36523
38 2 1 93 0.3 0 1 0.36523
38 2 1 94 0.5 0 1 0.29892
38 2 1 95 0.4 0 1 0.34856
38 2 1 96 0.5 0 1 0.29885
38 2 1 97 0.3 0 1 0.39842
38 2 1 98 0.5 0 1 0.29885
38 2 1 99 0.4 0 1 0.39841
38 2 1 100 0.6 2 1 0.31545
38 2 1 101 0.6 0 1 0.26567
38 2 1 102 0.4 0 1 0.29885
38 2 1 103 0.5 0 0 NA
38 2 1 104 0.4 0 1 0.39821
38 2 1 105 0.6 0 1 0.34864
38 2 1 106 0.5 0 1 0.33184
38 2 1 107 0.3 2 1 0.4316
38 2 1 108 0.3 0 1 0.38182
38 2 1 109 0.6 0 1 0.38188
38 2 1 110 0.5 0 1 0.33205
38 2 1 111 0.3 0 1 0.43161
38 2 1 112 0.5 0 1 0.34864
38 2 1 113 0.6 0 1 0.33209
38 2 1 114 0.6 0 1 0.38161
38 2 1 115 0.5 0 1 0.33204
38 2 1 116 0.5 0 1 0.33204
38 2 1 117 0.5 2 1 0.3818
38 2 1 118 0.3 0 1 0.34864
38 2 1 119 0.5 0 1 0.33219
38 2 1 120 0.3 0 1 0.4148
38 2 1 121 0.3 0 1 0.43161
38 2 1 122 0.3 2 1 0.39842
38 2 1 123 0.6 0 1 0.415
38 2 1 124 0.3 2 1 0.4648
38 2 1 125 0.6 0 1 0.33204
38 2 1 126 0.5 0 1 0.34864
38 2 1 127 0.5 0 1 0.36523
38 2 1 128 0.3 0 1 0.41501
38 2 1 129 0.4 0 1 0.41503
38 2 1 130 0.4 0 1 0.38183
38 2 1 131 0.4 0 1 0.39862
38 2 1 132 0.6 2 1 0.36523
38 2 1 133 0.4 0 1 0.36522
38 2 1 134 0.6 0 1 0.34865
38 2 1 135 0.4 0 1 0.39842
38 2 1 136 0.5 0 1 0.38181
38 2 1 137 0.4 0 1 0.31544
38 2 1 138 0.4 2 1 0.415
38 2 1 139 0.5 0 1 0.36532
38 2 1 140 0.5 2 1 0.41501
38 2 1 141 0.6 2 1 0.39843
38 2 1 142 0.3 0 1 0.46459
38 2 1 143 0.6 0 1 0.41502
38 2 1 144 0.6 0 1 0.38159
38 2 1 145 0.5 0 1 0.33204
38 2 1 146 0.4 0 1 0.4316
38 2 1 147 0.6 0 1 0.36523
38 2 1 148 0.6 2 1 0.39821
38 2 1 149 0.6 0 1 0.36523
38 2 1 150 0.6 0 1 0.34863
38 2 1 151 0.5 0 1 0.36502
38 2 1 152 0.4 0 1 0.33203
38 2 1 153 0.5 2 1 0.38185
38 2 1 154 0.3 0 1 0.41501
38 2 1 155 0.3 2 1 0.39842
38 2 1 156 0.4 0 1 0.33205
38 2 1 157 0.6 2 1 0.38162
38 2 1 158 0.4 0 1 0.38182
38 2 1 159 0.4 0 1 0.38166
38 2 1 160 0.6 0 1 0.29886
38 2 2 1 0.6 0 1 0.38189
38 2 2 2 0.3 2 1 0.46486
38 2 2 3 0.4 0 1 0.34863
38 2 2 4 0.4 0 1 0.34869
38 2 2 5 0.3 2 1 0.36522
38 2 2 6 0.5 0 1 0.28223
38 2 2 7 0.5 0 1 0.34864
38 2 2 8 0.6 0 1 0.28205
38 2 2 9 0.6 0 1 0.34864
38 2 2 10 0.6 0 1 0.38183
38 2 2 11 0.3 0 1 0.39849
38 2 2 12 0.3 0 1 0.41503
38 2 2 13 0.5 2 1 0.36523
38 2 2 14 0.3 2 1 0.448
38 2 2 15 0.6 0 1 0.36523
38 2 2 16 0.6 0 1 0.34864
38 2 2 17 0.5 0 1 0.34864
38 2 2 18 0.4 0 1 0.38184
38 2 2 19 0.4 0 1 0.33204
38 2 2 20 0.4 0 1 0.33199
38 2 2 21 0.4 0 1 0.36524
38 2 2 22 0.5 0 1 0.34864
38 2 2 23 0.4 0 1 0.36523
38 2 2 24 0.4 0 1 0.38182
38 2 2 25 0.5 0 1 0.33204
38 2 2 26 0.4 2 1 0.44821
38 2 2 27 0.3 0 1 0.415
38 2 2 28 0.5 0 1 0.36502
38 2 2 29 0.3 0 1 0.44819
38 2 2 30 0.5 0 1 0.36531
38 2 2 31 0.5 0 1 0.36524
38 2 2 32 0.4 2 1 0.39843
38 2 2 33 0.4 0 1 0.39841
38 2 2 34 0.5 0 1 0.29886
38 2 2 35 0.4 0 1 0.34855
38 2 2 36 0.3 0 1 0.39848
38 2 2 37 0.6 0 1 0.41508
38 2 2 38 0.3 0 1 0.415
38 2 2 39 0.5 2 1 0.39836
38 2 2 40 0.3 0 1 0.36523
38 2 2 41 0.5 0 1 0.31545
38 2 2 42 0.3 2 1 0.38182
38 2 2 43 0.6 0 1 0.36527
38 2 2 44 0.3 0 1 0.46486
38 2 2 45 0.6 0 1 0.39822
38 2 2 46 0.4 0 1 0.38183
38 2 2 47 0.3 0 1 0.43159
38 2 2 48 0.5 2 1 0.38183
38 2 2 49 0.3 0 1 0.46481
38 2 2 50 0.4 0 1 0.38188
38 2 2 51 0.6 0 1 0.31545
38 2 2 52 0.4 0 1 0.38187
38 2 2 53 0.3 0 1 0.41501
38 2 2 54 0.4 2 1 0.41501
38 2 2 55 0.6 0 1 0.39845
38 2 2 56 0.3 0 1 0.43161
38 2 2 57 0.5 0 1 0.28226
38 2 2 58 0.4 0 1 0.34863
38 2 2 59 0.4 2 1 0.38162
38 2 2 60 0.4 0 1 0.41502
38 2 2 61 0.3 0 1 0.39842
38 2 2 62 0.3 0 1 0.38181
38 2 2 63 0.3 0 1 0.4482
38 2 2 64 0.6 2 1 0.41501
38 2 2 65 0.3 0 1 0.4482
38 2 2 66 0.5 0 1 0.38183
38 2 2 67 0.6 0 1 0.41501
38 2 2 68 0.4 0 1 0.41503
38 2 2 69 0.3 0 1 0.41502
38 2 2 70 0.5 0 1 0.34867
38 2 2 71 0.5 2 1 0.4482
38 2 2 72 0.5 0 1 0.36523
38 2 2 73 0.3 0 1 0.39841
38 2 2 74 0.3 2 1 0.448
38 2 2 75 0.4 0 1 0.3816
38 2 2 76 0.5 0 1 0.38182
38 2 2 77 0.4 0 1 0.41516
38 2 2 78 0.3 0 1 0.4316
38 2 2 79 0.4 0 1 0.34859
38 2 2 80 0.5 2 1 0.38183
38 2 2 81 0.5 0 1 0.41501
38 2 2 82 0.6 0 1 0.36503
38 2 2 83 0.6 0 1 0.36523
38 2 2 84 0.3 0 1 0.48133
38 2 2 85 0.6 0 1 0.33204
38 2 2 86 0.6 0 1 0.41501
38 2 2 87 0.5 2 1 0.38162
38 2 2 88 0.4 0 1 0.44819
38 2 2 89 0.6 2 1 0.39839
38 2 2 90 0.3 0 1 0.46459
38 2 2 91 0.4 0 1 0.39842
38 2 2 92 0.5 0 1 0.33204
38 2 2 93 0.4 0 1 0.38182
38 2 2 94 0.6 0 1 0.39842
38 2 2 95 0.5 2 1 0.39842
38 2 2 96 0.5 0 1 0.33183
38 2 2 97 0.3 0 1 0.39845
38 2 2 98 0.4 0 1 0.38183
38 2 2 99 0.5 0 1 0.38158
38 2 2 100 0.6 0 1 0.38182
38 2 2 101 0.5 0 1 0.33204
38 2 2 102 0.6 0 1 0.36528
38 2 2 103 0.5 0 1 0.34871
38 2 2 104 0.5 0 1 0.33204
38 2 2 105 0.6 0 1 0.34868
38 2 2 106 0.4 0 1 0.39843
38 2 2 107 0.5 0 1 0.38181
38 2 2 108 0.3 0 1 0.43161
38 2 2 109 0.6 0 1 0.36506
38 2 2 110 0.6 2 1 0.39842
38 2 2 111 0.4 0 1 0.4648
38 2 2 112 0.3 2 1 0.4648
38 2 2 113 0.6 0 1 0.38189
38 2 2 114 0.4 2 1 0.41501
38 2 2 115 0.5 0 1 0.33196
38 2 2 116 0.3 0 1 0.46479
38 2 2 117 0.3 2 1 0.41508
38 2 2 118 0.4 0 1 0.36502
38 2 2 119 0.3 0 1 0.38182
38 2 2 120 0.6 0 1 0.39844
38 2 2 121 0.6 0 1 0.38182
38 2 2 122 0.6 2 1 0.38183
38 2 2 123 0.6 0 1 0.34846
38 2 2 124 0.4 0 1 0.34863
