sub ses blk trl locGlob cond acc rt
5 2 1 94 1 0 1 0.39842
5 2 1 95 1 2 0 0.38182
5 2 1 96 1 0 1 0.4317
5 2 1 97 1 0 1 0.58092
5 2 1 98 1 0 1 0.41501
5 2 1 99 1 2 0 0.44818
5 2 1 100 1 2 0 0.51458
5 2 1 101 1 2 1 0.59751
5 2 1 102 1 0 1 0.43161
5 2 1 103 1 0 1 0.44816
5 2 1 104 1 0 1 0.46485
5 2 1 105 1 2 1 0.59754
5 2 1 106 1 0 1 0.44818
5 2 1 107 1 0 1 0.46479
5 2 1 108 1 0 1 0.43162
5 2 1 109 1 2 1 0.54777
5 2 1 110 1 0 1 0.41508
5 2 1 111 1 2 1 0.49798
5 2 1 112 1 2 1 0.54778
5 2 1 113 1 2 1 0.53118
5 2 1 114 1 0 1 0.43167
5 2 1 115 1 0 1 0.4482
5 2 1 116 1 2 1 0.56443
5 2 1 117 1 0 1 0.51458
5 2 1 118 1 2 1 0.49799
5 2 1 119 1 0 1 0.5312
5 2 1 120 1 2 1 0.61414
5 2 1 121 1 2 1 0.46488
5 2 1 122 1 2 1 0.44821
5 2 1 123 1 2 1 0.48134
5 2 1 124 1 2 1 0.49795
5 2 1 125 1 0 1 0.5146
5 2 1 126 1 2 1 0.49808
5 2 1 127 1 0 1 0.51456
5 2 1 128 1 0 1 0.41507
5 2 1 129 1 2 1 0.4648
5 2 1 130 1 2 1 0.51458
5 2 1 131 1 0 1 0.54777
5 2 1 132 1 0 1 0.4814
5 2 1 133 1 0 1 0.46479
5 2 1 134 1 0 1 0.48138
5 2 1 135 1 0 1 0.54774
5 2 1 136 1 0 1 0.51458
5 2 1 137 1 0 1 0.64741
5 2 1 138 1 0 1 0.54776
5 2 1 139 1 2 1 0.59751
5 2 1 140 1 2 1 0.54777
5 2 1 141 1 2 1 0.69711
5 2 1 142 1 2 1 0.56433
5 2 1 143 1 0 1 0.53123
5 2 1 144 1 0 1 0.53115
5 2 1 145 1 2 1 0.5643
5 2 1 146 1 0 1 0.51457
5 2 1 147 1 0 1 0.43162
5 2 1 148 1 0 1 0.39842
5 2 1 149 1 0 1 0.3818
5 2 1 150 1 0 1 0.41507
5 2 1 151 1 2 1 0.68048
5 2 1 152 1 0 1 0.49805
5 2 1 153 1 2 1 0.49798
5 2 1 154 1 0 1 0.46482
5 2 1 155 1 0 1 0.48147
5 2 1 156 1 2 1 0.43157
5 2 1 157 1 0 1 0.49799
5 2 1 158 1 2 0 0.49806
5 2 1 159 1 0 1 0.46478
5 2 1 160 1 0 1 0.34879
5 2 2 1 2 2 1 0.36524
5 2 2 2 2 0 1 0.41503
5 2 2 3 2 2 1 0.36516
5 2 2 4 2 0 1 0.28226
5 2 2 5 2 2 1 0.34864
5 2 2 6 2 0 0 0.29893
5 2 2 7 2 0 1 0.44826
5 2 2 8 2 2 1 0.4316
5 2 2 9 2 2 1 0.39844
5 2 2 10 2 2 1 0.38191
5 2 2 11 2 0 0 0.33202
5 2 2 12 2 2 1 0.39842
5 2 2 13 2 2 1 0.36527
5 2 2 14 2 2 1 0.39843
5 2 2 15 2 0 1 0.34858
5 2 2 16 2 2 1 0.36524
5 2 2 17 2 2 1 0.53117
5 2 2 18 2 0 1 0.49799
5 2 2 19 2 2 1 0.51455
5 2 2 20 2 2 1 0.38182
5 2 2 21 2 0 1 0.63083
5 2 2 22 2 0 1 0.34858
5 2 2 23 2 2 1 0.39848
5 2 2 24 2 2 1 0.53107
5 2 2 25 2 2 1 0.44827
5 2 2 26 2 2 1 0.38182
5 2 2 27 2 2 1 0.31547
5 2 2 28 2 0 1 0.36521
5 2 2 29 2 2 1 0.43161
5 2 2 30 2 0 0 0.38183
5 2 2 31 2 2 1 0.53113
5 2 2 32 2 2 1 0.44818
5 2 2 33 2 0 1 0.4151
5 2 2 34 2 0 1 0.54752
5 2 2 35 2 0 1 0.69712
5 2 2 36 2 0 1 0.43164
5 2 2 37 2 0 1 0.36522
5 2 2 38 2 0 1 0.36522
5 2 2 39 2 0 1 0.36527
5 2 2 40 2 0 1 0.39843
5 2 2 41 2 2 1 0.36518
5 2 2 42 2 2 1 0.43163
5 2 2 43 2 2 1 0.4482
5 2 2 44 2 2 1 0.39842
5 2 2 45 2 2 1 0.38177
5 2 2 46 2 0 1 0.38189
5 2 2 47 2 0 1 0.33204
5 2 2 48 2 2 1 0.36525
5 2 2 49 2 2 1 0.38179
5 2 2 50 2 0 1 0.33205
5 2 2 51 2 0 1 0.3652
5 2 2 52 2 2 1 0.33222
5 2 2 53 2 2 1 0.34863
5 2 2 54 2 0 1 0.38183
5 2 2 55 2 0 1 0.31549
5 2 2 56 2 2 1 0.31548
5 2 2 57 2 2 1 0.36524
5 2 2 58 2 2 1 0.34865
5 2 2 59 2 0 1 0.36521
5 2 2 60 2 0 1 0.31569
5 2 2 61 2 0 0 0.3486
5 2 2 62 2 2 1 0.34865
5 2 2 63 2 0 1 0.36529
5 2 2 64 2 0 1 0.38184
5 2 2 65 2 0 1 0.39843
5 2 2 66 2 2 1 0.46487
5 2 2 67 2 0 1 0.41498
5 2 2 68 2 2 1 0.7303
5 2 2 69 2 0 1 0.43161
5 2 2 70 2 2 1 0.48141
5 2 2 71 2 0 1 0.53117
5 2 2 72 2 0 1 0.36518
5 2 2 73 2 0 1 0.46462
5 2 2 74 2 0 1 0.39848
5 2 2 75 2 2 1 0.3819
5 2 2 76 2 2 1 0.36526
5 2 2 77 2 2 1 0.38182
5 2 2 78 2 0 1 0.39844
5 2 2 79 2 0 1 0.48137
5 2 2 80 2 2 1 0.39842
5 2 2 81 2 0 1 0.43157
5 2 2 82 2 0 1 0.36524
5 2 2 83 2 0 1 0.34866
5 2 2 84 2 0 1 0.3652
5 2 2 85 2 2 1 0.38177
5 2 2 86 2 2 1 0.44823
5 2 2 87 2 0 1 0.48144
5 2 2 88 2 2 1 0.41501
5 2 2 89 2 2 1 0.39843
5 2 2 90 2 2 1 0.41502
5 2 2 91 2 2 0 0.34867
5 2 2 92 2 0 0 0.38184
5 2 2 93 2 0 1 0.44826
5 2 2 94 2 0 1 0.34866
5 2 2 95 2 2 1 0.3984
5 2 2 96 2 2 1 0.54777
5 2 2 97 2 0 1 0.41501
5 2 2 98 2 2 1 0.43169
5 2 2 99 2 0 1 0.38183
5 2 2 100 2 2 1 0.46479
5 2 2 101 2 2 0 0.36523
5 2 2 102 2 2 1 0.39843
5 2 2 103 2 0 1 0.4316
5 2 2 104 2 0 1 0.46479
5 2 2 105 2 2 1 0.38179
5 2 2 106 2 0 1 0.36523
5 2 2 107 2 2 1 0.43161
5 2 2 108 2 0 1 0.46481
5 2 2 109 2 2 1 0.44826
5 2 2 110 2 2 1 0.4814
5 2 2 111 2 0 1 0.46475
5 2 2 112 2 0 1 0.41509
5 2 2 113 2 0 1 0.46484
5 2 2 114 2 2 1 0.41503
5 2 2 115 2 2 1 0.4316
5 2 2 116 2 2 1 0.36522
5 2 2 117 2 2 1 0.68051
5 2 2 118 2 0 1 0.4483
5 2 2 119 2 2 1 0.49798
5 2 2 120 2 2 1 0.43161
5 2 2 121 2 0 1 0.43161
5 2 2 122 2 0 1 0.66392
5 2 2 123 2 2 1 0.51454
5 2 2 124 2 0 1 0.59755
5 2 2 125 2 2 1 0.64734
5 2 2 126 2 0 1 0.7303
5 2 2 127 2 0 1 0.49803
5 2 2 128 2 0 1 0.59755
5 2 2 129 2 2 1 0.49799
5 2 2 130 2 0 1 0.79677
5 2 2 131 2 2 0 0.56434
5 2 2 132 2 2 0 0.63074
5 2 2 133 2 0 1 0.69692
5 2 2 134 2 0 1 0.46481
5 2 2 135 2 2 1 0.44829
5 2 2 136 2 0 1 0.41509
5 2 2 137 2 2 1 0.38183
5 2 2 138 2 2 1 0.39841
5 2 2 139 2 2 1 0.4316
5 2 2 140 2 0 1 0.38182
5 2 2 141 2 2 1 0.33201
5 2 2 142 2 0 1 0.36524
5 2 2 143 2 2 1 0.66393
5 2 2 144 2 2 1 0.33207
5 2 2 145 2 0 1 0.36525
5 2 2 146 2 0 1 0.34863
5 2 2 147 2 2 1 0.44819
5 2 2 148 2 2 1 0.39843
5 2 2 149 2 0 1 0.36522
5 2 2 150 2 0 0 0.38174
5 2 2 151 2 0 1 0.44822
5 2 2 152 2 0 1 0.332
5 2 2 153 2 0 1 0.29881
5 2 2 154 2 0 1 0.29883
5 2 2 155 2 2 1 0.96264
5 2 2 156 2 2 1 0.44824
5 2 2 157 2 2 1 0.46491
5 2 2 158 2 0 1 0.498
5 2 2 159 2 0 1 0.39842
5 2 2 160 2 0 1 0.49806
5 2 3 1 1 2 1 0.66393
5 2 3 2 1 0 1 0.38179
5 2 3 3 1 0 1 0.36525
5 2 3 4 1 2 1 0.41497
5 2 3 5 1 0 1 0.33205
5 2 3 6 1 2 0 0.38184
5 2 3 7 1 0 1 0.64733
5 2 3 8 1 2 1 0.49797
5 2 3 9 1 2 1 0.44823
5 2 3 10 1 0 1 0.58106
5 2 3 11 1 2 1 0.61414
5 2 3 12 1 2 1 0.53119
5 2 3 13 1 2 1 0.44821
5 2 3 14 1 2 1 0.51459
5 2 3 15 1 0 1 0.46485
5 2 3 16 1 0 1 0.43161
5 2 3 17 1 0 1 0.41483
5 2 3 18 1 2 0 0.43156
5 2 3 19 1 2 0 0.51457
5 2 3 20 1 2 1 0.58096
5 2 3 21 1 0 1 0.49799
5 2 3 22 1 2 1 0.61415
5 2 3 23 1 2 1 0.48139
5 2 3 24 1 2 0 0.4814
5 2 3 25 1 0 1 0.41498
5 2 3 26 1 2 1 0.48141
5 2 3 27 1 2 1 0.68054
5 2 3 28 1 2 0 0.69711
5 2 3 29 1 0 1 0.66388
5 2 3 30 1 2 1 0.7303
5 2 3 31 1 0 1 0.51459
5 2 3 32 1 2 1 0.46477
5 2 3 33 1 2 1 0.44819
5 2 3 34 1 2 1 0.43157
5 2 3 35 1 0 1 0.4648
5 2 3 36 1 0 0 0.61415
5 2 3 37 1 2 1 0.51472
5 2 3 38 1 2 1 0.39832
5 2 3 39 1 0 1 0.44823
5 2 3 40 1 0 1 0.4648
5 2 3 41 1 2 1 0.48139
5 2 3 42 1 2 1 0.46481
5 2 3 43 1 0 1 0.49796
5 2 3 44 1 2 1 0.53118
5 2 3 45 1 0 1 0.498
5 2 3 46 1 2 1 0.69711
5 2 3 47 1 0 1 0.48141
5 2 3 48 1 2 1 0.58096
5 2 3 49 1 0 1 0.44821
5 2 3 50 1 0 1 0.38186
5 2 3 51 1 2 1 0.44813
5 2 3 52 1 2 1 0.4482
5 2 3 53 1 0 1 0.46487
5 2 3 54 1 0 1 0.415
5 2 3 55 1 0 1 0.39847
5 2 3 56 1 0 1 0.39842
5 2 3 57 1 2 1 0.498
5 2 3 58 1 2 1 0.53124
5 2 3 59 1 2 1 0.41503
5 2 3 60 1 2 1 0.49798
5 2 3 61 1 2 1 0.48134
5 2 3 62 1 2 1 0.54776
5 2 3 63 1 0 1 0.36531
5 2 3 64 1 2 0 0.43161
5 2 3 65 1 0 1 0.46488
5 2 3 66 1 0 1 0.49792
5 2 3 67 1 0 1 0.49798
5 2 3 68 1 0 1 0.43149
5 2 3 69 1 2 1 0.51458
5 2 3 70 1 0 1 0.44816
5 2 3 71 1 0 1 0.71371
5 2 3 72 1 2 1 0.59757
5 2 3 73 1 2 1 0.48143
5 2 3 74 1 0 1 0.43168
5 2 3 75 1 2 1 0.53118
5 2 3 76 1 0 1 0.48149
5 2 3 77 1 2 1 0.51465
5 2 3 78 1 0 1 0.41496
5 2 3 79 1 0 1 0.48154
5 2 3 80 1 2 0 0.53119
5 2 3 81 1 2 1 0.63074
5 2 3 82 1 0 1 0.54775
5 2 3 83 1 2 0 0.4482
5 2 3 84 1 0 1 0.56438
5 2 3 85 1 0 1 0.53118
5 2 3 86 1 0 1 0.39839
5 2 3 87 1 0 1 0.39843
5 2 3 88 1 0 1 0.48139
5 2 3 89 1 0 1 0.54778
5 2 3 90 1 2 1 0.54777
5 2 3 91 1 0 1 0.41501
5 2 3 92 1 0 1 0.39843
5 2 3 93 1 0 1 0.31547
5 2 3 94 1 0 1 0.41503
5 2 3 95 1 2 1 0.5312
5 2 3 96 1 2 1 0.36523
5 2 3 97 1 2 0 0.36524
5 2 3 98 1 2 1 0.68049
5 2 3 99 1 2 1 0.39843
5 2 3 100 1 0 1 0.51459
5 2 3 101 1 0 1 0.3819
5 2 3 102 1 2 0 0.49799
5 2 3 103 1 0 1 0.56437
5 2 3 104 1 0 1 0.49799
5 2 3 105 1 2 1 0.39842
5 2 3 106 1 2 1 0.51454
5 2 3 107 1 2 1 0.498
5 2 3 108 1 2 0 0.43169
5 2 3 109 1 2 1 0.498
5 2 3 110 1 2 1 0.41507
5 2 3 111 1 0 1 0.41498
5 2 3 112 1 2 1 0.6473
5 2 3 113 1 0 1 0.39843
5 2 3 114 1 2 1 0.41502
5 2 3 115 1 2 1 0.43159
5 2 3 116 1 0 1 0.43161
5 2 3 117 1 0 1 0.41496
5 2 3 118 1 2 1 0.44816
5 2 3 119 1 2 1 0.51458
5 2 3 120 1 2 1 0.48134
5 2 3 121 1 0 0 0.41503
5 2 3 122 1 2 1 0.69713
5 2 3 123 1 0 1 0.44823
5 2 3 124 1 2 1 0.5478
5 2 3 125 1 0 1 0.48141
5 2 3 126 1 0 1 0.48141
5 2 3 127 1 0 1 0.34863
5 2 3 128 1 2 1 0.53123
5 2 3 129 1 0 1 0.34864
5 2 3 130 1 0 1 0.53119
5 2 3 131 1 0 1 0.48138
5 2 3 132 1 2 1 0.54776
5 2 3 133 1 0 1 0.33205
5 2 3 134 1 0 0 0.39837
5 2 3 135 1 0 1 0.36514
5 2 3 136 1 0 1 0.34861
5 2 3 137 1 2 1 0.41503
5 2 3 138 1 2 0 0.39836
5 2 3 139 1 0 1 0.43163
5 2 3 140 1 2 1 0.59755
5 2 3 141 1 0 0 0.43167
5 2 3 142 1 2 1 0.54777
5 2 3 143 1 2 1 0.68055
5 2 3 144 1 2 1 0.51459
5 2 3 145 1 2 1 0.53118
5 2 3 146 1 0 1 0.44821
5 2 3 147 1 0 1 0.54779
5 2 3 148 1 0 0 0.46481
5 2 3 149 1 0 1 0.44824
5 2 3 150 1 0 1 0.46477
5 2 3 151 1 2 1 0.58097
5 2 3 152 1 0 1 0.43156
5 2 3 153 1 0 1 0.48141
5 2 3 154 1 0 1 0.49799
5 2 3 155 1 0 1 0.51465
5 2 3 156 1 2 1 0.56445
5 2 3 157 1 2 1 0.44828
5 2 3 158 1 0 1 0.43165
5 2 3 159 1 0 1 0.46477
5 2 3 160 1 2 1 0.44821
5 2 4 1 2 0 1 0.38192
5 2 4 2 2 0 1 0.34865
5 2 4 3 2 0 0 0.51458
5 2 4 4 2 0 1 0.54774
5 2 4 5 2 2 1 0.76349
5 2 4 6 2 0 1 0.58096
5 2 4 7 2 0 1 0.34865
5 2 4 8 2 2 1 0.36521
5 2 4 9 2 2 1 0.38185
5 2 4 10 2 0 1 0.39843
5 2 4 11 2 0 1 0.41501
5 2 4 12 2 0 1 0.51451
5 2 4 13 2 0 1 0.4648
5 2 4 14 2 2 1 0.69712
5 2 4 15 2 2 1 1.0457
5 2 4 16 2 0 1 0.51458
5 2 4 17 2 0 1 0.36532
5 2 4 18 2 2 1 0.34851
5 2 4 19 2 2 1 0.44827
5 2 4 20 2 2 1 0.46478
5 2 4 21 2 2 1 0.41502
5 2 4 22 2 2 0 0.36521
5 2 4 23 2 0 1 0.39842
5 2 4 24 2 2 1 0.43163
5 2 4 25 2 2 1 0.44821
5 2 4 26 2 0 1 0.39843
5 2 4 27 2 2 0 0.43163
5 2 4 28 2 2 1 0.53118
5 2 4 29 2 0 1 0.46488
5 2 4 30 2 0 1 0.43154
5 2 4 31 2 0 1 0.39842
5 2 4 32 2 2 1 0.41516
5 2 4 33 2 0 1 0.41503
5 2 4 34 2 0 1 0.31545
5 2 4 35 2 2 1 0.36524
5 2 4 36 2 0 1 0.38183
5 2 4 37 2 2 1 0.51459
5 2 4 38 2 0 1 0.34871
5 2 4 39 2 0 1 0.43162
5 2 4 40 2 0 1 0.34872
5 2 4 41 2 2 1 0.36523
5 2 4 42 2 2 1 0.38184
5 2 4 43 2 0 1 0.49793
5 2 4 44 2 2 1 0.66393
5 2 4 45 2 0 1 0.44818
5 2 4 46 2 0 1 0.33205
5 2 4 47 2 0 1 0.36524
5 2 4 48 2 2 1 0.36531
5 2 4 49 2 0 1 0.39842
5 2 4 50 2 2 1 0.44828
5 2 4 51 2 0 1 0.415
5 2 4 52 2 2 1 0.78009
5 2 4 53 2 2 1 0.36525
5 2 4 54 2 0 0 0.48141
5 2 4 55 2 0 1 0.49799
5 2 4 56 2 0 1 0.39843
5 2 4 57 2 2 1 0.39844
5 2 4 58 2 0 1 0.39843
5 2 4 59 2 0 1 0.38181
5 2 4 60 2 2 1 0.43164
5 2 4 61 2 0 1 0.41497
5 2 4 62 2 2 1 0.36533
5 2 4 63 2 0 1 0.38183
5 2 4 64 2 0 1 0.38184
5 2 4 65 2 0 0 0.33205
5 2 4 66 2 2 1 0.51458
5 2 4 67 2 0 1 0.39841
5 2 4 68 2 0 1 0.36525
5 2 4 69 2 0 1 0.36524
5 2 4 70 2 2 1 0.33207
5 2 4 71 2 0 1 0.46478
5 2 4 72 2 2 1 0.31543
5 2 4 73 2 0 1 0.38166
5 2 4 74 2 2 1 0.59755
5 2 4 75 2 2 1 0.53118
5 2 4 76 2 0 1 0.44818
5 2 4 77 2 2 1 0.4151
5 2 4 78 2 2 1 0.53119
5 2 4 79 2 0 1 0.4648
5 2 4 80 2 0 1 0.48134
5 2 4 81 2 0 1 0.63071
5 2 4 82 2 2 1 0.44828
5 2 4 83 2 0 1 0.44817
5 2 4 84 2 2 1 0.41501
5 2 4 85 2 2 1 0.36521
5 2 4 86 2 2 1 0.46485
5 2 4 87 2 2 1 0.36516
5 2 4 88 2 0 1 0.36523
5 2 4 89 2 2 1 0.29888
5 2 4 90 2 2 1 0.58095
5 2 4 91 2 2 0 0.38192
5 2 4 92 2 2 1 0.41514
5 2 4 93 2 0 1 0.41509
5 2 4 94 2 0 1 0.34861
5 2 4 95 2 2 1 0.48136
5 2 4 96 2 0 1 0.51464
5 2 4 97 2 2 1 0.43162
5 2 4 98 2 0 1 0.39838
5 2 4 99 2 0 1 0.43169
5 2 4 100 2 2 1 0.69716
5 2 4 101 2 2 1 0.38182
5 2 4 102 2 2 1 0.59754
5 2 4 103 2 0 0 0.34862
5 2 4 104 2 2 1 0.69714
5 2 4 105 2 2 1 0.46481
5 2 4 106 2 0 1 0.34866
5 2 4 107 2 2 1 0.34865
5 2 4 108 2 0 1 0.39843
5 2 4 109 2 2 1 0.36522
5 2 4 110 2 0 1 0.6805
5 2 4 111 2 0 1 0.43161
5 2 4 112 2 2 1 0.31546
5 2 4 113 2 2 1 0.33196
5 2 4 114 2 2 1 0.34872
5 2 4 115 2 0 1 0.39847
5 2 4 116 2 2 1 0.39845
5 2 4 117 2 0 1 0.48139
5 2 4 118 2 2 1 0.46479
5 2 4 119 2 2 1 0.415
5 2 4 120 2 2 1 0.39843
5 2 4 121 2 0 0 0.38184
5 2 4 122 2 0 1 0.49804
5 2 4 123 2 2 1 0.3653
5 2 4 124 2 0 1 0.41499
5 2 4 125 2 0 1 0.39843
5 2 4 126 2 2 1 0.49803
5 2 4 127 2 0 0 0.39845
5 2 4 128 2 2 0 0.69711
5 2 4 129 2 2 1 0.54759
5 2 4 130 2 0 1 0.38184
5 2 4 131 2 2 1 0.54777
5 2 4 132 2 0 1 0.41503
5 2 4 133 2 0 1 0.39842
5 2 4 134 2 0 1 0.34866
5 2 4 135 2 2 1 0.43163
5 2 4 136 2 0 1 0.43162
5 2 4 137 2 2 1 0.41501
5 2 4 138 2 2 1 0.44825
5 2 4 139 2 2 1 0.46481
5 2 4 140 2 2 1 0.49799
5 2 4 141 2 0 1 0.39843
5 2 4 142 2 0 1 0.41501
5 2 4 143 2 2 0 0.39843
5 2 4 144 2 0 1 0.58096
5 2 4 145 2 2 1 0.498
5 2 4 146 2 2 1 0.53117
5 2 4 147 2 0 1 0.51458
5 2 4 148 2 2 1 0.41502
5 2 4 149 2 2 0 0.46475
5 2 4 150 2 2 1 0.33212
5 2 4 151 2 2 1 0.41508
5 2 4 152 2 0 1 0.33203
5 2 4 153 2 2 1 0.48138
5 2 4 154 2 0 1 0.41502
5 2 4 155 2 0 1 0.3985
5 2 4 156 2 0 1 0.415
5 2 4 157 2 2 1 0.44828
5 2 4 158 2 0 1 0.43161
5 2 4 159 2 2 1 0.39841
5 2 4 160 2 2 1 0.33195
6 1 1 1 1 2 1 0.51455
6 1 1 2 1 0 1 0.49793
6 1 1 3 1 2 1 0.66398
6 1 1 4 1 2 1 0.61412
6 1 1 5 1 0 1 0.63073
6 1 1 6 1 2 1 0.64728
6 1 1 7 1 0 1 0.86304
6 1 1 8 1 2 1 0.64733
6 1 1 9 1 0 1 0.66391
6 1 1 10 1 2 1 0.61412
6 1 1 11 1 0 1 0.46482
6 1 1 12 1 0 1 0.44817
6 1 1 13 1 0 1 0.5146
6 1 1 14 1 2 1 0.69709
6 1 1 15 1 0 1 0.63072
6 1 1 16 1 2 1 0.51456
6 1 1 17 1 0 1 0.66391
6 1 1 18 1 0 1 0.53101
6 1 1 19 1 0 1 0.44815
6 1 1 20 1 2 1 0.59752
6 1 1 21 1 2 1 0.46479
6 1 1 22 1 0 1 0.415
6 1 1 23 1 0 1 0.59744
6 1 1 24 1 2 1 0.53116
6 1 1 25 1 2 1 0.54775
6 1 1 26 1 0 1 0.58112
6 1 1 27 1 0 1 0.61421
6 1 1 28 1 0 1 0.44818
6 1 1 29 1 0 1 0.68049
6 1 1 30 1 0 1 1.0954
6 1 1 31 1 0 1 0.46475
6 1 1 32 1 2 1 0.54763
6 1 1 33 1 2 1 0.63071
6 1 1 34 1 0 1 0.51458
6 1 1 35 1 0 1 0.58095
6 1 1 36 1 0 1 0.5975
6 1 1 37 1 2 1 0.59753
6 1 1 38 1 2 1 0.53122
6 1 1 39 1 2 1 0.4481
6 1 1 40 1 2 1 0.59756
6 1 1 41 1 0 1 0.9626
6 1 1 42 1 2 1 0.4814
6 1 1 43 1 0 0 0.39841
6 1 1 44 1 0 1 0.46485
6 1 1 45 1 2 0 0.49796
6 1 1 46 1 2 1 0.48119
6 1 1 47 1 2 1 0.56435
6 1 1 48 1 0 1 0.44821
6 1 1 49 1 0 1 0.39811
6 1 1 50 1 2 1 0.53116
6 1 1 51 1 2 1 0.58094
6 1 1 52 1 0 1 0.43166
6 1 1 53 1 0 1 0.415
6 1 1 54 1 2 0 0.38182
6 1 1 55 1 0 0 0.43159
6 1 1 56 1 0 1 0.41499
6 1 1 57 1 2 1 0.54775
6 1 1 58 1 2 1 0.63082
6 1 1 59 1 2 0 0.39851
6 1 1 60 1 0 1 0.51461
6 1 1 61 1 0 1 0.58106
6 1 1 62 1 2 1 0.64733
6 1 1 63 1 0 1 0.48137
6 1 1 64 1 0 1 0.56434
6 1 1 65 1 2 1 0.51465
6 1 1 66 1 2 1 0.54776
6 1 1 67 1 2 1 0.51452
6 1 1 68 1 0 1 0.46484
6 1 1 69 1 0 1 0.51455
6 1 1 70 1 0 1 0.48098
6 1 1 71 1 2 1 0.6141
6 1 1 72 1 2 1 0.58095
6 1 1 73 1 0 1 0.74687
6 1 1 74 1 0 1 0.36504
6 1 1 75 1 0 1 0.46478
6 1 1 76 1 0 1 0.46486
6 1 1 77 1 0 1 0.63064
6 1 1 78 1 2 1 0.54772
6 1 1 79 1 2 1 0.53116
6 1 1 80 1 0 1 0.38181
6 1 1 81 1 2 1 0.56416
6 1 1 82 1 0 1 0.44827
6 1 1 83 1 2 1 0.61413
6 1 1 84 1 0 1 0.4482
6 1 1 85 1 0 1 0.39851
6 1 1 86 1 2 0 0.3984
6 1 1 87 1 2 1 0.54786
6 1 1 88 1 0 1 0.54782
6 1 1 89 1 0 1 0.53122
6 1 1 90 1 2 1 0.41499
6 1 1 91 1 0 1 0.39834
6 1 1 92 1 2 0 0.41497
6 1 1 93 1 2 1 0.5147
6 1 1 94 1 0 1 0.51459
6 1 1 95 1 2 1 0.51463
6 1 1 96 1 2 1 0.43164
6 1 1 97 1 0 1 0.38183
6 1 1 98 1 2 1 0.59754
6 1 1 99 1 2 1 0.6805
6 1 1 100 1 2 1 0.53123
6 1 1 101 1 2 0 0.46478
6 1 1 102 1 2 1 0.61408
6 1 1 103 1 2 1 0.49804
6 1 1 104 1 0 1 0.39838
6 1 1 105 1 0 1 0.44817
6 1 1 106 1 2 1 0.54776
6 1 1 107 1 2 1 0.51457
6 1 1 108 1 2 1 0.59759
6 1 1 109 1 2 1 0.63072
6 1 1 110 1 2 1 0.49795
6 1 1 111 1 0 1 0.51454
6 1 1 112 1 0 1 0.46478
6 1 1 113 1 2 1 0.66393
6 1 1 114 1 2 1 0.61423
6 1 1 115 1 0 1 0.61412
6 1 1 116 1 0 1 0.51457
6 1 1 117 1 2 1 0.48137
6 1 1 118 1 0 1 0.59777
6 1 1 119 1 2 0 0.54772
6 1 1 120 1 0 1 0.48134
6 1 1 121 1 0 1 0.49797
6 1 1 122 1 2 1 0.81329
6 1 1 123 1 2 1 0.63071
6 1 1 124 1 0 1 0.66392
6 1 1 125 1 2 0 0.3984
6 1 1 126 1 0 1 0.44818
6 1 1 127 1 2 1 0.61414
6 1 1 128 1 2 1 0.49807
6 1 1 129 1 2 1 0.61412
6 1 1 130 1 2 1 0.59753
6 1 1 131 1 0 1 0.54774
6 1 1 132 1 2 1 0.61419
6 1 1 133 1 0 1 0.56428
6 1 1 134 1 0 1 0.64731
6 1 1 135 1 2 1 0.58094
6 1 1 136 1 0 1 0.68049
6 1 1 137 1 0 1 0.53116
6 1 1 138 1 0 1 0.46477
6 1 1 139 1 2 1 0.73029
6 1 1 140 1 0 1 0.49797
6 1 1 141 1 0 1 0.63068
6 1 1 142 1 2 1 0.66398
6 1 1 143 1 2 1 0.63073
6 1 1 144 1 2 1 0.66392
6 1 1 145 1 0 1 0.54775
6 1 1 146 1 0 1 0.69716
6 1 1 147 1 0 1 0.59767
6 1 1 148 1 2 1 0.68068
6 1 1 149 1 0 1 0.56435
6 1 1 150 1 2 1 0.63071
6 1 1 151 1 0 1 0.38193
6 1 1 152 1 0 1 0.48138
6 1 1 153 1 2 1 0.66384
6 1 1 154 1 0 1 0.48147
6 1 1 155 1 2 1 0.56438
6 1 1 156 1 2 1 0.59754
6 1 1 157 1 0 1 0.56424
6 1 1 158 1 2 1 0.64739
6 1 1 159 1 0 1 0.66393
6 1 1 160 1 2 1 0.59761
6 1 2 1 2 2 1 0.49797
6 1 2 2 2 2 1 0.38175
6 1 2 3 2 2 1 0.38176
6 1 2 4 2 0 1 0.34864
6 1 2 5 2 0 1 0.38179
6 1 2 6 2 2 0 0.49796
6 1 2 7 2 2 1 0.46477
6 1 2 8 2 0 1 0.46486
6 1 2 9 2 0 1 0.38193
6 1 2 10 2 0 1 0.34859
6 1 2 11 2 2 1 0.39843
6 1 2 12 2 2 1 0.38181
6 1 2 13 2 2 1 0.38181
6 1 2 14 2 2 1 0.64724
6 1 2 15 2 2 1 0.43166
6 1 2 16 2 2 1 0.54774
6 1 2 17 2 2 1 0.41513
6 1 2 18 2 2 1 0.39837
6 1 2 19 2 2 1 0.43165
6 1 2 20 2 2 1 0.58094
6 1 2 21 2 2 1 0.44818
6 1 2 22 2 2 0 0.39843
6 1 2 23 2 0 1 0.415
6 1 2 24 2 0 1 0.43155
6 1 2 25 2 0 1 0.53118
6 1 2 26 2 0 1 0.415
6 1 2 27 2 2 1 0.41497
6 1 2 28 2 0 1 0.51457
6 1 2 29 2 0 1 0.46462
