sub ses blk trl lg5 cond acc rt
4 1 4 118 2 2 1 0.49812
4 1 4 119 2 2 1 0.48145
4 1 4 120 1 2 1 0.41509
4 1 4 121 1 2 1 0.39847
4 1 4 122 2 2 0 0.36527
4 1 4 123 2 2 1 0.44822
4 1 4 124 1 2 1 0.43171
4 1 4 125 2 2 1 0.53125
4 1 4 126 2 2 1 0.49807
4 1 4 127 2 2 1 0.43168
4 1 4 128 2 2 1 0.48147
4 1 4 129 2 2 1 0.465
4 1 4 130 1 2 1 0.43169
4 1 4 131 1 2 1 0.38197
4 1 4 132 1 2 1 0.41489
4 1 4 133 1 2 1 0.51466
4 1 4 134 2 2 0 0.54791
4 1 4 135 2 2 1 0.39865
4 1 4 136 2 2 1 0.48153
4 1 4 137 1 2 1 0.46488
4 1 4 138 1 2 1 0.54785
4 1 4 139 2 2 1 0.61419
4 1 4 140 2 2 1 0.94609
4 1 4 141 2 2 1 0.56444
4 1 4 142 2 2 1 0.44829
4 1 4 143 1 2 0 0.41513
4 1 4 144 2 2 1 0.48147
4 1 4 145 1 2 1 0.48156
4 1 4 146 1 2 0 0.46484
4 1 4 147 1 2 1 0.44825
4 1 4 148 1 2 1 0.46483
4 1 4 149 1 2 1 0.51466
4 1 4 150 2 2 1 0.53132
4 1 4 151 1 2 1 0.41515
4 1 4 152 2 2 1 0.56442
4 1 4 153 1 2 1 0.48143
4 1 4 154 1 2 1 0.41518
4 1 4 155 1 2 1 0.38197
4 1 4 156 2 2 1 0.48148
4 1 4 157 1 2 1 0.39845
4 1 4 158 1 2 1 0.49812
4 1 4 159 2 2 1 0.68077
4 1 4 160 1 2 1 0.614
4 2 1 1 2 0 1 0.44831
4 2 1 2 1 0 1 0.41519
4 2 1 3 1 0 1 0.49814
4 2 1 4 2 0 1 0.39853
4 2 1 5 1 0 1 0.4483
4 2 1 6 2 0 1 0.39857
4 2 1 7 1 0 1 0.41508
4 2 1 8 2 0 1 0.41512
4 2 1 9 2 0 1 0.43173
4 2 1 10 1 0 1 0.58107
4 2 1 11 1 0 1 0.913
4 2 1 12 1 0 1 0.39852
4 2 1 13 2 0 1 0.41512
4 2 1 14 1 0 1 0.46488
4 2 1 15 1 0 1 0.41525
4 2 1 16 1 0 1 0.48149
4 2 1 17 2 0 1 0.41506
4 2 1 18 2 0 1 0.28236
4 2 1 19 1 0 1 0.48153
4 2 1 20 1 0 1 0.43178
4 2 1 21 2 0 1 0.43172
4 2 1 22 1 0 1 0.59745
4 2 1 23 1 0 1 0.43172
4 2 1 24 2 0 1 0.39856
4 2 1 25 2 0 1 0.33215
4 2 1 26 2 0 1 0.34876
4 2 1 27 2 0 1 0.41512
4 2 1 28 1 0 1 0.49805
4 2 1 29 1 0 1 0.4317
4 2 1 30 1 0 1 0.44825
4 2 1 31 2 0 1 0.39853
4 2 1 32 2 0 1 0.39859
4 2 1 33 1 0 1 0.44827
4 2 1 34 1 0 1 0.53127
4 2 1 35 2 0 1 0.43182
4 2 1 36 2 0 1 0.46492
4 2 1 37 2 0 1 0.36534
4 2 1 38 2 0 0 0.43177
4 2 1 39 1 0 1 0.43167
4 2 1 40 1 0 1 0.43173
4 2 1 41 1 0 1 0.4815
4 2 1 42 2 0 1 0.43174
4 2 1 43 1 0 1 0.54795
4 2 1 44 2 0 1 0.39853
4 2 1 45 1 0 1 0.53128
4 2 1 46 2 0 1 0.41511
4 2 1 47 1 0 1 0.46489
4 2 1 48 1 0 1 0.46491
4 2 1 49 2 0 1 0.4317
4 2 1 50 2 0 1 0.41513
4 2 1 51 1 0 1 0.46494
4 2 1 52 1 0 1 0.39851
4 2 1 53 2 0 1 0.3985
4 2 1 54 2 0 1 0.46496
4 2 1 55 2 0 1 0.38187
4 2 1 56 1 0 1 0.5148
4 2 1 57 2 0 1 0.53121
4 2 1 58 1 0 1 0.8632
4 2 1 59 1 0 1 0.56444
4 2 1 60 1 0 1 0.46494
4 2 1 61 1 0 1 0.4152
4 2 1 62 1 0 1 0.44831
4 2 1 63 1 0 1 0.43171
4 2 1 64 1 0 1 0.43186
4 2 1 65 1 0 1 0.41518
4 2 1 66 2 0 1 0.48149
4 2 1 67 1 0 1 0.51464
4 2 1 68 1 0 1 0.41518
4 2 1 69 2 0 1 0.44824
4 2 1 70 2 0 1 0.41516
4 2 1 71 1 0 1 0.46491
4 2 1 72 1 0 1 0.39854
4 2 1 73 2 0 1 0.44832
4 2 1 74 2 0 1 0.71379
4 2 1 75 2 0 1 0.43152
4 2 1 76 2 0 1 0.54782
4 2 1 77 2 0 1 0.3654
4 2 1 78 2 0 1 0.34874
4 2 1 79 2 0 1 0.38195
4 2 1 80 1 0 1 0.53122
4 2 1 81 2 0 1 0.39853
4 2 1 82 2 0 1 0.41513
4 2 1 83 2 0 1 0.36533
4 2 1 84 1 0 0 0.36514
4 2 1 85 2 0 1 0.46499
4 2 1 86 2 0 1 0.38195
4 2 1 87 1 0 0 0.61421
4 2 1 88 2 0 1 0.44828
4 2 1 89 1 0 1 0.46489
4 2 1 90 1 0 1 0.34879
4 2 1 91 1 0 1 0.5147
4 2 1 92 2 0 1 0.46491
4 2 1 93 2 0 1 0.39853
4 2 1 94 1 0 1 0.48149
4 2 1 95 1 0 1 0.43171
4 2 1 96 2 0 1 0.49809
4 2 1 97 2 0 1 0.39852
4 2 1 98 1 0 1 0.46489
4 2 1 99 1 0 1 0.46498
4 2 1 100 1 0 1 0.36529
4 2 1 101 1 0 1 0.43182
4 2 1 102 2 0 1 0.44838
4 2 1 103 2 0 1 0.34875
4 2 1 104 1 0 1 0.44836
4 2 1 105 2 0 1 0.38194
4 2 1 106 2 0 1 0.36532
4 2 1 107 2 0 1 0.43166
4 2 1 108 2 0 1 0.382
4 2 1 109 2 0 1 0.29897
4 2 1 110 2 0 1 0.36534
4 2 1 111 2 0 1 0.34874
4 2 1 112 2 0 1 0.38196
4 2 1 113 2 0 1 0.34877
4 2 1 114 1 0 1 0.48156
4 2 1 115 2 0 1 0.43166
4 2 1 116 2 0 1 0.33218
4 2 1 117 1 0 1 0.48153
4 2 1 118 2 0 1 0.46504
4 2 1 119 1 0 1 0.46487
4 2 1 120 2 0 1 0.46494
4 2 1 121 1 0 1 0.43171
4 2 1 122 1 0 1 0.3654
4 2 1 123 1 0 1 0.36566
4 2 1 124 1 0 1 0.38185
4 2 1 125 1 0 1 0.38195
4 2 1 126 1 0 1 0.44826
4 2 1 127 2 0 1 0.46489
4 2 1 128 2 0 1 0.38211
4 2 1 129 1 0 1 0.44831
4 2 1 130 1 0 1 0.4151
4 2 1 131 1 0 1 0.38197
4 2 1 132 1 0 1 0.38193
4 2 1 133 2 0 1 0.46492
4 2 1 134 2 0 1 0.34876
4 2 1 135 2 0 1 0.33214
4 2 1 136 2 0 1 0.31556
4 2 1 137 1 0 1 0.49808
4 2 1 138 2 0 1 0.38187
4 2 1 139 2 0 1 0.39853
4 2 1 140 2 0 1 0.33222
4 2 1 141 1 0 1 0.59765
4 2 1 142 2 0 1 0.48156
4 2 1 143 2 0 1 0.28239
4 2 1 144 1 0 0 0.33217
4 2 1 145 2 0 1 0.43173
4 2 1 146 1 0 1 0.49807
4 2 1 147 2 0 1 0.43171
4 2 1 148 1 0 1 0.4981
4 2 1 149 2 0 1 0.44825
4 2 1 150 1 0 1 0.48149
4 2 1 151 2 0 1 0.43158
4 2 1 152 1 0 1 0.5479
4 2 1 153 1 0 1 0.39855
4 2 1 154 1 0 1 0.4153
4 2 1 155 1 0 1 0.34873
4 2 1 156 1 0 1 0.43176
4 2 1 157 1 0 1 0.43172
4 2 1 158 2 0 1 0.46489
4 2 1 159 2 0 1 0.39853
4 2 1 160 1 0 1 0.48129
4 2 2 1 1 2 0 0.36534
4 2 2 2 2 2 0 0.38191
4 2 2 3 1 2 1 0.44834
4 2 2 4 1 2 1 0.39831
4 2 2 5 1 2 0 0.49809
4 2 2 6 2 2 1 0.49814
4 2 2 7 2 2 1 0.38199
4 2 2 8 1 2 1 0.41508
4 2 2 9 2 2 1 0.44807
4 2 2 10 1 2 1 0.43173
4 2 2 11 1 2 1 0.43176
4 2 2 12 2 2 1 0.51469
4 2 2 13 1 2 1 0.44831
4 2 2 14 1 2 1 0.43174
4 2 2 15 2 2 1 0.49806
4 2 2 16 2 2 1 0.46485
4 2 2 17 1 2 1 0.43177
4 2 2 18 1 2 1 0.41513
4 2 2 19 2 2 1 0.51468
4 2 2 20 2 2 1 0.39852
4 2 2 21 2 2 1 0.59764
4 2 2 22 1 2 1 0.49809
4 2 2 23 2 2 1 0.39853
4 2 2 24 2 2 0 0.5645
4 2 2 25 2 2 1 0.44841
4 2 2 26 1 2 1 0.44829
4 2 2 27 1 2 1 0.39852
4 2 2 28 2 2 1 0.4483
4 2 2 29 2 2 1 0.39851
4 2 2 30 2 2 1 0.38217
4 2 2 31 2 2 1 0.38198
4 2 2 32 2 2 1 0.38195
4 2 2 33 2 2 1 0.39854
4 2 2 34 2 2 1 0.34873
4 2 2 35 1 2 0 0.36534
4 2 2 36 1 2 1 0.41516
4 2 2 37 1 2 1 0.41526
4 2 2 38 1 2 1 0.36533
4 2 2 39 1 2 0 0.44844
4 2 2 40 1 2 1 0.49806
4 2 2 41 2 2 1 0.49803
4 2 2 42 1 2 1 0.73037
4 2 2 43 2 2 1 0.46491
4 2 2 44 2 2 1 0.4815
4 2 2 45 1 2 1 0.41527
4 2 2 46 1 2 1 0.44837
4 2 2 47 2 2 1 0.4813
4 2 2 48 1 2 1 0.54774
4 2 2 49 2 2 1 0.43173
4 2 2 50 1 2 1 0.4647
4 2 2 51 1 2 1 0.41517
4 2 2 52 2 2 1 0.4483
4 2 2 53 1 2 1 0.4649
4 2 2 54 1 2 1 0.46486
4 2 2 55 2 2 1 0.41506
4 2 2 56 1 2 1 0.48131
4 2 2 57 1 2 1 0.4151
4 2 2 58 2 2 1 0.41507
4 2 2 59 1 2 1 0.4649
4 2 2 60 2 2 1 0.51479
4 2 2 61 2 2 1 0.53128
4 2 2 62 1 2 1 0.34885
4 2 2 63 2 2 1 0.44836
4 2 2 64 2 2 1 0.48154
4 2 2 65 2 2 0 0.48149
4 2 2 66 1 2 1 0.44831
4 2 2 67 1 2 0 0.43177
4 2 2 68 2 2 1 0.46488
4 2 2 69 2 2 1 0.58108
4 2 2 70 2 2 1 0.43175
4 2 2 71 2 2 1 0.44814
4 2 2 72 1 2 1 0.43171
4 2 2 73 1 2 1 0.46489
4 2 2 74 2 2 1 0.46502
4 2 2 75 1 2 1 0.48152
4 2 2 76 2 2 1 0.46489
4 2 2 77 2 2 1 0.43174
4 2 2 78 1 2 1 0.44828
4 2 2 79 1 2 1 0.59766
4 2 2 80 1 2 1 0.43172
4 2 2 81 1 2 1 0.34874
4 2 2 82 1 2 1 0.54802
4 2 2 83 1 2 1 0.48149
4 2 2 84 1 2 1 0.39852
4 2 2 85 2 2 1 0.51475
4 2 2 86 1 2 1 0.43171
4 2 2 87 2 2 1 0.4648
4 2 2 88 2 2 1 0.54789
4 2 2 89 2 2 1 0.69716
4 2 2 90 1 2 1 0.36529
4 2 2 91 2 2 1 0.44832
4 2 2 92 2 2 1 0.43171
4 2 2 93 2 2 1 0.34876
4 2 2 94 1 2 1 0.49792
4 2 2 95 1 2 1 0.41521
4 2 2 96 2 2 1 0.46489
4 2 2 97 1 2 1 0.3985
4 2 2 98 2 2 1 0.51469
4 2 2 99 1 2 1 0.4483
4 2 2 100 1 2 1 0.69723
4 2 2 101 2 2 1 0.4649
4 2 2 102 2 2 1 0.46493
4 2 2 103 1 2 0 0.49815
4 2 2 104 1 2 1 0.41513
4 2 2 105 2 2 1 0.44832
4 2 2 106 1 2 1 0.38188
4 2 2 107 1 2 1 0.48145
4 2 2 108 2 2 1 0.49816
4 2 2 109 1 2 1 0.46498
4 2 2 110 2 2 1 0.43171
4 2 2 111 2 2 0 0.44831
4 2 2 112 2 2 1 0.43174
4 2 2 113 2 2 1 0.46486
4 2 2 114 2 2 1 0.36535
4 2 2 115 2 2 1 0.43166
4 2 2 116 2 2 1 0.38193
4 2 2 117 1 2 1 0.41519
4 2 2 118 1 2 1 0.36526
4 2 2 119 2 2 1 0.48149
4 2 2 120 1 2 1 0.49806
4 2 2 121 2 2 1 0.44832
4 2 2 122 1 2 1 0.49809
4 2 2 123 2 2 1 0.46492
4 2 2 124 2 2 1 0.44818
4 2 2 125 2 2 1 0.38196
4 2 2 126 1 2 1 0.5313
4 2 2 127 1 2 0 0.48149
4 2 2 128 1 2 1 0.39859
4 2 2 129 1 2 1 0.48151
4 2 2 130 2 2 1 0.43173
4 2 2 131 1 2 1 0.41516
4 2 2 132 2 2 1 0.4483
4 2 2 133 1 2 1 0.4981
4 2 2 134 2 2 1 0.39849
4 2 2 135 1 2 1 0.59758
4 2 2 136 2 2 1 0.66404
4 2 2 137 2 2 1 0.43171
4 2 2 138 2 2 1 0.41512
4 2 2 139 2 2 0 0.44838
4 2 2 140 2 2 1 0.44834
4 2 2 141 2 2 1 0.38194
4 2 2 142 2 2 1 0.38186
4 2 2 143 2 2 1 0.43179
4 2 2 144 1 2 1 0.63083
4 2 2 145 1 2 1 0.53123
4 2 2 146 1 2 0 0.49808
4 2 2 147 1 2 1 0.48151
4 2 2 148 1 2 1 0.49814
4 2 2 149 2 2 1 0.41519
4 2 2 150 1 2 1 0.41509
4 2 2 151 1 2 0 0.44828
4 2 2 152 2 2 1 0.4649
4 2 2 153 1 2 1 0.4649
4 2 2 154 2 2 1 0.4649
4 2 2 155 1 2 1 0.43168
4 2 2 156 1 2 1 0.69721
4 2 2 157 1 2 1 0.38195
4 2 2 158 2 2 1 0.4317
4 2 2 159 1 2 1 0.48149
4 2 2 160 1 2 1 0.34875
4 2 3 1 1 0 1 0.44832
4 2 3 2 2 0 1 0.4981
4 2 3 3 1 0 0 0.4483
4 2 3 4 2 0 1 0.36533
4 2 3 5 1 0 0 0.61425
4 2 3 6 1 0 1 0.78018
4 2 3 7 2 0 1 0.6143
4 2 3 8 1 0 1 0.41519
4 2 3 9 2 0 1 0.46489
4 2 3 10 1 0 1 0.43175
4 2 3 11 2 0 1 0.44828
4 2 3 12 2 0 1 0.41512
4 2 3 13 1 0 1 0.43175
4 2 3 14 1 0 1 0.49801
4 2 3 15 2 0 1 0.39849
4 2 3 16 1 0 1 0.39852
4 2 3 17 2 0 1 0.43173
4 2 3 18 1 0 1 0.39852
4 2 3 19 1 0 1 0.43173
4 2 3 20 2 0 1 0.38194
4 2 3 21 2 0 1 0.41513
4 2 3 22 2 0 1 0.36533
4 2 3 23 1 0 1 0.4649
4 2 3 24 2 0 1 0.46491
4 2 3 25 2 0 1 0.33209
4 2 3 26 2 0 1 0.39849
4 2 3 27 2 0 1 0.38188
4 2 3 28 2 0 1 0.46492
4 2 3 29 1 0 1 0.56431
4 2 3 30 1 0 1 0.41506
4 2 3 31 2 0 1 0.39852
4 2 3 32 2 0 1 0.4649
4 2 3 33 1 0 1 0.44837
4 2 3 34 1 0 1 0.63091
4 2 3 35 1 0 1 0.41512
4 2 3 36 2 0 1 0.44831
4 2 3 37 1 0 1 0.59742
4 2 3 38 2 0 1 1.0126
4 2 3 39 2 0 1 0.46487
4 2 3 40 2 0 0 0.64723
4 2 3 41 2 0 1 0.44831
4 2 3 42 2 0 1 0.53128
4 2 3 43 1 0 1 0.48151
4 2 3 44 2 0 1 0.46468
4 2 3 45 2 0 1 0.36525
4 2 3 46 2 0 1 0.3985
4 2 3 47 2 0 1 0.382
4 2 3 48 2 0 1 0.36534
4 2 3 49 1 0 1 0.41507
4 2 3 50 2 0 1 0.43167
4 2 3 51 2 0 1 0.51469
4 2 3 52 2 0 1 0.61427
4 2 3 53 1 0 1 0.5147
4 2 3 54 1 0 1 0.48149
4 2 3 55 1 0 1 0.41512
4 2 3 56 1 0 1 0.53117
4 2 3 57 2 0 1 0.48149
4 2 3 58 1 0 1 0.51475
4 2 3 59 1 0 1 0.44826
4 2 3 60 2 0 1 0.51467
4 2 3 61 1 0 1 0.46489
4 2 3 62 1 0 1 0.38192
4 2 3 63 2 0 1 0.41508
4 2 3 64 1 0 1 0.46471
4 2 3 65 2 0 1 0.53128
4 2 3 66 1 0 1 0.39847
4 2 3 67 2 0 1 0.46489
4 2 3 68 1 0 1 0.3654
4 2 3 69 2 0 1 0.46487
4 2 3 70 2 0 1 0.73041
4 2 3 71 1 0 1 0.46491
4 2 3 72 1 0 1 0.41511
4 2 3 73 2 0 1 0.43179
4 2 3 74 1 0 1 0.53138
4 2 3 75 1 0 1 0.4649
4 2 3 76 1 0 1 0.43172
4 2 3 77 1 0 1 0.46489
4 2 3 78 2 0 1 0.48169
4 2 3 79 1 0 1 0.82996
4 2 3 80 1 0 1 0.38199
4 2 3 81 1 0 1 0.4815
4 2 3 82 2 0 1 0.51469
4 2 3 83 2 0 1 0.59766
4 2 3 84 1 0 1 0.58113
4 2 3 85 2 0 1 0.44827
4 2 3 86 1 0 1 0.43173
4 2 3 87 1 0 1 0.41518
4 2 3 88 2 0 1 0.53138
4 2 3 89 1 0 1 0.53135
4 2 3 90 2 0 1 0.58104
4 2 3 91 1 0 1 0.48148
4 2 3 92 2 0 1 0.4983
4 2 3 93 2 0 1 0.48146
4 2 3 94 2 0 1 0.41513
4 2 3 95 2 0 1 0.38195
4 2 3 96 2 0 1 0.41517
4 2 3 97 2 0 1 0.38196
4 2 3 98 1 0 1 0.44834
4 2 3 99 1 0 1 0.44831
4 2 3 100 2 0 1 0.41511
4 2 3 101 2 0 1 0.41512
4 2 3 102 1 0 1 0.49808
4 2 3 103 1 0 1 0.43168
4 2 3 104 2 0 1 0.63076
4 2 3 105 1 0 1 0.59764
4 2 3 106 1 0 1 0.51469
4 2 3 107 1 0 1 0.44806
4 2 3 108 1 0 1 0.41512
4 2 3 109 1 0 0 0.44833
4 2 3 110 1 0 1 0.46505
4 2 3 111 1 0 1 0.4483
4 2 3 112 1 0 1 0.36533
4 2 3 113 1 0 1 0.46496
4 2 3 114 1 0 1 0.43178
4 2 3 115 2 0 1 0.44844
4 2 3 116 1 0 1 0.4649
4 2 3 117 1 0 1 0.41493
4 2 3 118 2 0 1 0.6475
4 2 3 119 2 0 1 0.46494
4 2 3 120 2 0 1 0.39852
4 2 3 121 2 0 1 0.36531
4 2 3 122 1 0 1 0.53134
4 2 3 123 2 0 1 0.43171
4 2 3 124 1 0 1 0.48153
4 2 3 125 1 0 1 0.46487
4 2 3 126 2 0 1 0.43172
4 2 3 127 2 0 1 0.44838
4 2 3 128 2 0 1 0.56448
4 2 3 129 1 0 1 0.51474
4 2 3 130 2 0 1 0.43177
4 2 3 131 1 0 1 0.43165
4 2 3 132 2 0 1 0.43177
4 2 3 133 2 0 1 0.48156
4 2 3 134 1 0 1 0.54789
4 2 3 135 1 0 1 0.48157
4 2 3 136 2 0 1 0.41515
4 2 3 137 2 0 1 0.38196
4 2 3 138 1 0 1 0.41518
4 2 3 139 1 0 1 0.4815
4 2 3 140 2 0 1 0.39832
4 2 3 141 2 0 1 0.43178
4 2 3 142 2 0 1 0.39853
4 2 3 143 1 0 1 0.56446
4 2 3 144 1 0 1 0.4317
4 2 3 145 2 0 1 0.43179
4 2 3 146 1 0 1 0.4981
4 2 3 147 2 0 1 0.46491
4 2 3 148 2 0 1 0.44833
4 2 3 149 1 0 1 0.53127
4 2 3 150 1 0 1 0.53128
4 2 3 151 2 0 1 0.39857
4 2 3 152 2 0 1 0.59766
4 2 3 153 1 0 1 0.58105
4 2 3 154 1 0 1 0.48157
4 2 3 155 2 0 1 0.46491
4 2 3 156 2 0 1 0.44828
4 2 3 157 1 0 1 0.4649
4 2 3 158 1 0 1 0.44831
4 2 3 159 1 0 1 0.48146
4 2 3 160 2 0 1 0.53121
4 2 4 1 1 2 1 0.39846
4 2 4 2 2 2 1 0.61432
4 2 4 3 2 2 1 0.48155
4 2 4 4 1 2 1 0.4649
4 2 4 5 2 2 1 0.49811
4 2 4 6 1 2 1 0.56447
4 2 4 7 1 2 1 0.38194
4 2 4 8 2 2 1 0.46497
4 2 4 9 1 2 1 0.48152
4 2 4 10 1 2 1 0.44825
4 2 4 11 1 2 1 0.41526
4 2 4 12 1 2 1 0.51474
4 2 4 13 2 2 1 0.54795
4 2 4 14 1 2 1 0.43171
4 2 4 15 1 2 1 0.49812
4 2 4 16 2 2 1 0.58113
4 2 4 17 2 2 1 0.63087
4 2 4 18 2 2 1 0.58108
4 2 4 19 1 2 1 0.4649
4 2 4 20 1 2 1 0.82996
4 2 4 21 1 2 0 0.48163
4 2 4 22 1 2 0 0.53133
4 2 4 23 1 2 1 0.41519
4 2 4 24 2 2 1 0.49789
4 2 4 25 1 2 1 0.48148
4 2 4 26 1 2 1 0.41485
4 2 4 27 1 2 1 0.46495
4 2 4 28 1 2 1 0.53132
4 2 4 29 1 2 1 0.49804
4 2 4 30 2 2 1 0.54791
4 2 4 31 1 2 1 0.5313
4 2 4 32 2 2 1 0.46493
4 2 4 33 1 2 1 0.44837
4 2 4 34 2 2 1 0.49815
4 2 4 35 1 2 1 0.51468
4 2 4 36 2 2 1 0.48149
4 2 4 37 2 2 1 0.4647
4 2 4 38 1 2 1 0.43174
4 2 4 39 2 2 1 0.61431
4 2 4 40 1 2 1 0.39859
4 2 4 41 2 2 0 0.44838
4 2 4 42 2 2 1 0.43174
4 2 4 43 1 2 1 0.41512
4 2 4 44 2 2 1 0.43171
4 2 4 45 2 2 1 0.58107
4 2 4 46 1 2 1 0.43181
4 2 4 47 2 2 1 0.48157
4 2 4 48 1 2 1 0.44829
4 2 4 49 2 2 1 0.41518
4 2 4 50 1 2 1 0.41519
4 2 4 51 1 2 1 0.54789
4 2 4 52 2 2 1 0.46498
4 2 4 53 1 2 1 0.49807
4 2 4 54 1 2 1 0.53129
4 2 4 55 1 2 1 0.44833
4 2 4 56 1 2 1 0.4979
4 2 4 57 2 2 1 0.56433
4 2 4 58 2 2 1 0.4815
4 2 4 59 1 2 1 0.48157
4 2 4 60 2 2 1 0.43182
4 2 4 61 1 2 1 0.41519
4 2 4 62 1 2 1 0.4317
4 2 4 63 1 2 1 0.44823
4 2 4 64 2 2 1 0.48149
4 2 4 65 2 2 1 0.48144
4 2 4 66 2 2 1 0.56447
4 2 4 67 2 2 1 0.69729
4 2 4 68 1 2 1 0.48147
4 2 4 69 2 2 1 0.76359
4 2 4 70 1 2 1 0.4815
4 2 4 71 2 2 0 0.39854
4 2 4 72 1 2 1 0.39871
4 2 4 73 2 2 1 0.51474
4 2 4 74 1 2 1 0.41505
4 2 4 75 2 2 1 0.4815
4 2 4 76 1 2 1 0.51475
4 2 4 77 2 2 1 0.51465
4 2 4 78 1 2 1 0.38193
4 2 4 79 2 2 1 0.81335
4 2 4 80 1 2 1 0.44808
4 2 4 81 1 2 1 0.59765
4 2 4 82 2 2 1 0.54779
4 2 4 83 2 2 1 0.46497
4 2 4 84 2 2 1 0.39854
4 2 4 85 2 2 1 0.29903
4 2 4 86 2 2 1 0.33212
4 2 4 87 1 2 1 0.41513
4 2 4 88 1 2 1 0.44825
4 2 4 89 2 2 1 0.46503
4 2 4 90 2 2 1 0.49816
4 2 4 91 2 2 1 0.44828
4 2 4 92 2 2 1 0.58107
4 2 4 93 1 2 1 0.39851
4 2 4 94 1 2 1 0.38196
4 2 4 95 1 2 1 0.43166
4 2 4 96 2 2 1 0.49807
4 2 4 97 1 2 0 0.56446
4 2 4 98 2 2 1 0.41513
4 2 4 99 2 2 1 0.4649
4 2 4 100 2 2 1 0.44805
4 2 4 101 2 2 1 0.38191
4 2 4 102 2 2 1 0.41512
4 2 4 103 2 2 1 0.38193
4 2 4 104 2 2 1 0.31558
4 2 4 105 2 2 0 0.48164
4 2 4 106 1 2 0 0.34874
4 2 4 107 2 2 1 0.43171
4 2 4 108 1 2 1 0.41513
4 2 4 109 1 2 1 0.34881
4 2 4 110 1 2 1 0.36541
4 2 4 111 1 2 1 0.41511
4 2 4 112 1 2 1 0.3985
4 2 4 113 2 2 1 0.53123
4 2 4 114 2 2 1 0.36532
4 2 4 115 2 2 1 0.39848
4 2 4 116 2 2 1 0.41514
4 2 4 117 1 2 1 0.46489
4 2 4 118 2 2 1 0.38193
4 2 4 119 1 2 1 0.53134
4 2 4 120 2 2 1 0.59765
4 2 4 121 2 2 1 0.44825
4 2 4 122 1 2 1 0.4317
4 2 4 123 2 2 1 0.64745
4 2 4 124 1 2 1 0.49809
4 2 4 125 2 2 1 0.44832
4 2 4 126 1 2 1 0.53127
4 2 4 127 1 2 1 0.49802
4 2 4 128 1 2 1 0.58105
4 2 4 129 1 2 1 0.36547
4 2 4 130 2 2 1 0.49811
4 2 4 131 1 2 1 0.4152
4 2 4 132 1 2 1 0.38193
4 2 4 133 2 2 1 0.71382
4 2 4 134 2 2 1 0.39853
4 2 4 135 1 2 1 0.46488
4 2 4 136 1 2 1 0.382
4 2 4 137 2 2 1 0.38196
4 2 4 138 2 2 1 0.49814
4 2 4 139 1 2 1 0.41513
4 2 4 140 1 2 1 0.946
4 2 4 141 2 2 1 0.49808
4 2 4 142 2 2 1 0.33217
4 2 4 143 2 2 1 0.41508
4 2 4 144 1 2 1 0.44831
4 2 4 145 2 2 1 0.48148
4 2 4 146 1 2 1 0.49804
4 2 4 147 1 2 1 0.44836
4 2 4 148 2 2 1 0.44838
4 2 4 149 2 2 1 0.38193
4 2 4 150 2 2 1 0.41513
4 2 4 151 2 2 1 0.46498
4 2 4 152 2 2 1 0.3654
4 2 4 153 1 2 1 0.51481
4 2 4 154 2 2 0 0.53125
4 2 4 155 1 2 1 0.44832
4 2 4 156 1 2 1 0.43166
4 2 4 157 2 2 1 0.46488
4 2 4 158 1 2 1 0.43171
4 2 4 159 2 2 1 0.44833
4 2 4 160 1 2 1 0.44831
5 1 1 1 2 0 1 0.36533
5 1 1 2 1 0 1 0.49811
5 1 1 3 2 0 1 0.51465
5 1 1 4 1 0 1 0.46487
5 1 1 5 2 0 1 0.43167
5 1 1 6 2 0 1 0.44825
5 1 1 7 1 0 1 0.4484
5 1 1 8 2 0 1 0.49813
5 1 1 9 2 0 1 0.54783
5 1 1 10 1 0 1 0.46486
5 1 1 11 2 0 1 0.46488
5 1 1 12 2 0 1 0.58103
5 1 1 13 1 0 1 0.39856
5 1 1 14 2 0 1 0.46481
5 1 1 15 2 0 1 0.63091
5 1 1 16 1 0 1 0.41503
5 1 1 17 2 0 1 0.38201
5 1 1 18 1 0 0 0.49804
5 1 1 19 1 0 1 0.58106
5 1 1 20 1 0 1 0.41509
5 1 1 21 1 0 1 0.49807
5 1 1 22 1 0 1 0.43165
5 1 1 23 1 0 1 0.3985
5 1 1 24 1 0 1 0.44833
5 1 1 25 1 0 1 0.43169
5 1 1 26 2 0 1 0.49805
5 1 1 27 2 0 1 0.49806
5 1 1 28 2 0 1 0.38192
5 1 1 29 1 0 1 0.41509
5 1 1 30 2 0 1 0.46489
5 1 1 31 1 0 1 0.48147
5 1 1 32 2 0 1 0.41504
5 1 1 33 2 0 1 0.38189
5 1 1 34 2 0 1 0.61422
5 1 1 35 1 0 1 0.56442
5 1 1 36 1 0 1 0.4483
5 1 1 37 2 0 1 0.74697
5 1 1 38 2 0 1 0.39849
5 1 1 39 1 0 1 0.48146
5 1 1 40 2 0 1 0.78015
5 1 1 41 1 0 1 0.71378
5 1 1 42 1 0 1 0.39849
5 1 1 43 1 0 1 0.54784
5 1 1 44 1 0 1 0.51472
5 1 1 45 2 0 1 0.44829
5 1 1 46 1 0 1 0.49806
5 1 1 47 2 0 1 0.41515
5 1 1 48 2 0 1 0.34878
5 1 1 49 1 0 1 0.43175
5 1 1 50 1 0 1 0.43176
5 1 1 51 2 0 1 0.4317
5 1 1 52 2 0 1 0.36529
5 1 1 53 1 0 0 0.38183
