sub ageGroup block trialType cond stim acc rt
412 3 block1 exp neutral $ 1 0.639159
412 3 block1 exp incongruent 11 1 0.865344
412 3 block1 exp incongruent 444 0 0.754977
412 3 block1 exp incongruent 11 1 0.824616
412 3 block1 exp neutral $$$ 1 0.595467
412 3 block1 exp incongruent 444 1 0.806664
412 3 block1 exp congruent 4444 1 0.722258
412 3 block1 exp congruent 1 1 0.929137
412 3 block1 exp incongruent 2 1 0.736118
412 3 block1 exp incongruent 444 1 0.702399
412 3 block1 exp congruent 333 1 0.829932
412 3 block1 exp congruent 1 1 0.616882
412 3 block1 exp neutral $$$ 1 0.700398
412 3 block1 exp incongruent 11 1 0.602933
412 3 block1 exp neutral $$ 1 0.662466
412 3 block1 exp incongruent 11 1 0.752017
412 3 block1 exp congruent 333 1 0.573608
412 3 block1 exp neutral $ 1 0.706437
412 3 block1 exp neutral $$$$ 1 0.665953
412 3 block1 exp incongruent 3333 1 0.683528
412 3 block1 exp neutral $$$ 1 0.795385
412 3 block1 exp congruent 333 1 0.839654
412 3 block1 exp neutral $$ 1 0.681932
412 3 block1 exp neutral $ 1 0.810816
412 3 block1 exp congruent 22 1 0.558402
412 3 block1 exp neutral $$$$ 1 0.707904
412 3 block1 exp incongruent 3333 1 0.579454
412 3 block1 exp congruent 4444 1 0.688303
412 3 block1 exp incongruent 2 1 0.719539
412 3 block1 exp congruent 22 1 0.678432
412 3 block1 exp incongruent 2 1 0.87129
412 3 block1 exp neutral $$$$ 1 0.688297
412 3 block1 exp incongruent 444 1 0.792542
412 3 block1 exp neutral $$$$ 1 0.636719
412 3 block1 exp neutral $$ 1 0.838912
412 3 block1 exp congruent 4444 1 0.649222
412 3 block1 exp congruent 22 1 0.71441
412 3 block1 exp neutral $$$ 1 0.82598
412 3 block1 exp congruent 1 1 0.684897
412 3 block1 exp incongruent 444 1 0.70914
412 3 block1 exp incongruent 3333 1 0.644668
412 3 block1 exp neutral $ 1 0.718886
412 3 block2 warm-up incongruent 3333 1 1.205917
412 3 block2 warm-up incongruent 11 1 0.873678
412 3 block2 exp incongruent 2 1 0.682633
412 3 block2 exp incongruent 11 1 0.97951
412 3 block2 exp congruent 4444 1 0.664488
412 3 block2 exp incongruent 444 1 0.865028
412 3 block2 exp neutral $$$$ 1 0.706666
412 3 block2 exp congruent 1 1 0.666208
412 3 block2 exp neutral $$$ 1 0.699752
412 3 block2 exp neutral $$$$ 1 0.683965
412 3 block2 exp congruent 333 1 0.812178
412 3 block2 exp congruent 1 1 0.615789
412 3 block2 exp neutral $$$ 1 0.72328
412 3 block2 exp incongruent 11 1 0.745179
412 3 block2 exp congruent 1 1 0.671431
412 3 block2 exp neutral $ 1 0.840338
412 3 block2 exp congruent 4444 1 0.554585
412 3 block2 exp congruent 1 1 0.584079
412 3 block2 exp incongruent 3333 1 0.668255
412 3 block2 exp incongruent 444 1 0.613119
412 3 block2 exp neutral $$$ 1 0.792688
412 3 block2 exp congruent 4444 1 0.579894
412 3 block2 exp congruent 22 1 0.568772
412 3 block2 exp congruent 333 1 0.669602
412 3 block2 exp neutral $$$$ 1 0.646493
412 3 block2 exp neutral $ 1 0.656662
412 3 block2 exp incongruent 3333 1 0.714221
412 3 block2 exp congruent 4444 1 0.625756
412 3 block2 exp incongruent 2 1 0.683717
412 3 block2 exp neutral $ 1 0.651834
412 3 block2 exp congruent 4444 1 0.565362
412 3 block2 exp neutral $$ 1 0.746894
412 3 block2 exp congruent 333 1 0.473114
412 3 block2 exp congruent 22 1 0.545886
412 3 block2 exp incongruent 11 1 0.648066
412 3 block2 exp incongruent 3333 1 0.602271
412 3 block2 exp congruent 333 1 0.781772
412 3 block2 exp congruent 22 1 0.817726
412 3 block2 exp congruent 1 1 0.652685
412 3 block2 exp incongruent 444 1 0.950208
412 3 block2 exp congruent 22 1 0.659842
412 3 block2 exp congruent 4444 1 0.613386
412 3 block2 exp neutral $$$ 1 0.656884
412 3 block2 exp incongruent 3333 1 0.594437
412 3 block2 exp neutral $$$ 0 0.573656
412 3 block2 exp neutral $ 1 0.68249
412 3 block2 exp neutral $$ 0 0.683337
412 3 block2 exp incongruent 2 1 0.676218
412 3 block2 exp neutral $$$$ 1 0.565107
412 3 block2 exp neutral $ 1 0.698602
412 3 block2 exp incongruent 2 1 0.85882
412 3 block2 exp congruent 333 1 0.684398
412 3 block2 exp neutral $$ 1 0.788624
412 3 block2 exp neutral $$$ 1 0.975914
412 3 block2 exp neutral $$ 1 0.780925
412 3 block2 exp congruent 22 1 0.777838
412 3 block2 exp incongruent 444 1 0.742757
412 3 block2 exp incongruent 11 1 0.708984
412 3 block2 exp incongruent 2 1 0.652529
412 3 block2 exp neutral $$ 1 0.622052
412 3 block2 exp incongruent 3333 1 0.615922
412 3 block2 exp congruent 22 1 0.579446
412 3 block2 exp incongruent 444 1 0.608291
412 3 block2 exp incongruent 11 1 0.71581
412 3 block2 exp neutral $$ 1 0.819382
412 3 block2 exp neutral $ 1 0.766281
412 3 block2 exp incongruent 444 1 0.635883
412 3 block2 exp congruent 333 1 0.574043
412 3 block2 exp incongruent 2 1 0.889905
412 3 block2 exp neutral $$$$ 1 0.642239
412 3 block2 exp congruent 1 1 0.604403
412 3 block2 exp neutral $$$$ 1 0.575929
412 3 block2 exp incongruent 3333 1 0.66882
412 3 block2 exp incongruent 11 1 0.733676
412 3 block3 warm-up neutral $$$ 1 1.288258
412 3 block3 warm-up neutral $$$$ 1 0.879668
412 3 block3 exp congruent 22 1 0.848605
412 3 block3 exp congruent 333 1 0.626871
412 3 block3 exp incongruent 2 1 0.917776
412 3 block3 exp neutral $$ 1 0.700707
412 3 block3 exp incongruent 2 1 0.684312
412 3 block3 exp incongruent 11 0 0.56452
412 3 block3 exp incongruent 2 1 0.801015
412 3 block3 exp congruent 22 1 0.996633
412 3 block3 exp congruent 333 1 0.864954
412 3 block3 exp incongruent 444 0 0.570584
412 3 block3 exp congruent 333 1 0.775427
412 3 block3 exp neutral $$ 1 1.060335
412 3 block3 exp neutral $$$$ 1 1.182051
412 3 block3 exp incongruent 444 1 0.738104
412 3 block3 exp neutral $ 1 0.67237
412 3 block3 exp neutral $$$$ 1 0.793206
412 3 block3 exp incongruent 3333 1 0.717459
412 3 block3 exp congruent 22 1 0.788385
412 3 block3 exp incongruent 444 1 0.888649
412 3 block3 exp congruent 4444 1 0.728941
412 3 block3 exp neutral $$ 1 0.783804
412 3 block3 exp congruent 333 1 0.611091
412 3 block3 exp neutral $$$$ 1 0.742598
412 3 block3 exp neutral $$$ 1 0.844851
412 3 block3 exp neutral $$$$ 1 0.951135
412 3 block3 exp incongruent 11 0 0.708786
412 3 block3 exp neutral $ 1 0.924364
412 3 block3 exp incongruent 11 1 1.011342
412 3 block3 exp incongruent 3333 1 0.734016
412 3 block3 exp congruent 1 1 0.756242
412 3 block3 exp neutral $$$ 1 0.657816
412 3 block3 exp neutral $$$$ 1 0.835385
412 3 block3 exp congruent 333 1 0.733639
412 3 block3 exp incongruent 2 1 0.964548
412 3 block3 exp neutral $ 1 0.71422
412 3 block3 exp congruent 22 1 0.889776
412 3 block3 exp incongruent 11 1 0.889045
412 3 block3 exp congruent 22 1 0.65733
412 3 block3 exp congruent 4444 1 0.610861
412 3 block3 exp incongruent 444 1 0.766394
412 3 block3 exp incongruent 11 1 0.819967
412 3 block3 exp incongruent 2 1 0.822939
412 3 block3 exp neutral $ 1 0.913873
412 3 block3 exp neutral $$$ 1 0.664477
412 3 block3 exp neutral $ 1 0.946034
412 3 block3 exp incongruent 3333 1 0.856366
412 3 block3 exp neutral $$$ 1 0.673968
412 3 block3 exp congruent 333 1 0.770831
412 3 block3 exp incongruent 444 0 0.631761
412 3 block3 exp incongruent 3333 1 0.922638
412 3 block3 exp congruent 1 1 0.857607
412 3 block3 exp congruent 4444 1 0.842188
412 3 block3 exp neutral $$ 1 0.836518
412 3 block3 exp incongruent 444 1 0.950771
412 3 block3 exp incongruent 11 1 0.748415
412 3 block3 exp incongruent 2 1 0.67467
412 3 block3 exp congruent 4444 1 0.627543
412 3 block3 exp incongruent 3333 1 0.79042
412 3 block3 exp neutral $$$ 1 0.897677
412 3 block3 exp incongruent 3333 1 0.697968
412 3 block3 exp neutral $$ 1 0.762181
412 3 block3 exp congruent 4444 1 0.75174
412 3 block3 exp congruent 1 1 0.661291
412 3 block3 exp congruent 4444 1 0.60687
412 3 block3 exp congruent 1 1 1.090418
412 3 block3 exp neutral $$ 1 0.737902
412 3 block3 exp congruent 22 1 0.608003
412 3 block3 exp congruent 1 1 0.627521
412 3 block3 exp neutral $ 1 0.926379
412 3 block3 exp congruent 1 1 0.797355
412 3 block3 exp neutral $$$ 1 0.769628
412 3 block3 exp neutral $$$$ 1 0.646546
412 3 block4 warm-up neutral $$$$ 1 1.208687
412 3 block4 warm-up incongruent 11 1 1.020436
412 3 block4 exp congruent 4444 1 0.807452
412 3 block4 exp incongruent 11 1 0.787039
412 3 block4 exp incongruent 2 1 0.847294
412 3 block4 exp congruent 1 1 0.633571
412 3 block4 exp neutral $ 1 0.716388
412 3 block4 exp incongruent 11 1 0.67498
412 3 block4 exp congruent 4444 1 0.715842
412 3 block4 exp neutral $$$$ 1 0.571413
412 3 block4 exp neutral $ 1 0.728272
412 3 block4 exp incongruent 444 1 0.807158
412 3 block4 exp congruent 333 1 0.73077
412 3 block4 exp neutral $$$$ 1 0.713639
412 3 block4 exp congruent 1 1 0.704253
412 3 block4 exp congruent 333 1 0.743764
412 3 block4 exp congruent 1 1 0.781995
412 3 block4 exp neutral $$ 1 0.770906
412 3 block4 exp congruent 1 1 0.679852
412 3 block4 exp incongruent 444 1 0.904748
412 3 block4 exp congruent 22 1 0.688363
412 3 block4 exp incongruent 2 1 0.624594
412 3 block4 exp neutral $$$ 1 0.715412
412 3 block4 exp neutral $$$$ 1 0.666011
412 3 block4 exp incongruent 444 1 0.795539
412 3 block4 exp neutral $$$ 1 0.759774
412 3 block4 exp neutral $$$$ 1 0.82936
412 3 block4 exp congruent 22 1 0.672357
412 3 block4 exp congruent 4444 1 0.761204
412 3 block4 exp incongruent 11 1 0.686752
412 3 block4 exp incongruent 3333 1 0.862004
412 3 block4 exp incongruent 444 1 0.975625
412 3 block4 exp congruent 4444 1 0.740633
412 3 block4 exp neutral $$$ 1 0.722852
412 3 block4 exp incongruent 3333 1 0.705734
412 3 block4 exp neutral $ 1 0.985323
412 3 block4 exp incongruent 2 1 0.629621
412 3 block4 exp incongruent 11 1 0.544514
412 3 block4 exp incongruent 3333 1 0.733614
412 3 block4 exp congruent 333 1 0.675892
412 3 block4 exp incongruent 2 1 0.812781
412 3 block4 exp neutral $$ 1 0.896375
412 3 block4 exp congruent 22 1 0.848668
412 3 block4 exp congruent 1 1 0.690938
412 3 block4 exp congruent 22 1 0.547112
412 3 block4 exp neutral $$ 1 0.681347
412 3 block4 exp congruent 333 1 0.697215
412 3 block4 exp congruent 22 1 0.769416
412 3 block4 exp neutral $ 1 0.830324
412 3 block4 exp incongruent 3333 1 0.769298
412 3 block4 exp neutral $$ 1 0.782186
412 3 block4 exp neutral $$$ 1 0.779141
412 3 block4 exp incongruent 2 1 0.81603
412 3 block4 exp neutral $$$ 1 0.802644
412 3 block4 exp congruent 333 1 0.782282
412 3 block4 exp incongruent 444 1 0.603113
412 3 block4 exp incongruent 3333 1 0.798643
412 3 block4 exp neutral $ 1 0.714888
412 3 block4 exp congruent 1 1 0.634484
412 3 block4 exp incongruent 2 1 0.892668
412 3 block4 exp congruent 333 1 0.604958
412 3 block4 exp congruent 22 1 0.831535
412 3 block4 exp congruent 4444 1 0.730433
412 3 block4 exp neutral $$$$ 1 0.689341
412 3 block4 exp neutral $$ 1 0.785552
412 3 block4 exp neutral $ 1 0.661825
412 3 block4 exp congruent 4444 1 0.679376
412 3 block4 exp incongruent 11 1 0.712217
412 3 block4 exp incongruent 3333 1 0.6078
412 3 block4 exp incongruent 444 1 0.746291
412 3 block4 exp neutral $$$ 1 0.832544
412 3 block4 exp neutral $$ 1 0.803478
412 3 block4 exp neutral $$$$ 1 0.807083
412 3 block4 exp incongruent 11 1 0.642638
413 3 practice exp congruent 333 0 1.99506
413 3 practice exp neutral $$ 0 1.995005
413 3 practice exp neutral $$$$ 1 1.424177
413 3 practice exp congruent 4444 1 1.035404
413 3 practice exp neutral $$$$ 1 1.157805
413 3 practice exp incongruent 111 1 1.243628
413 3 practice exp incongruent 4 1 1.270124
413 3 practice exp congruent 333 1 0.998339
413 3 practice exp neutral $$$ 1 0.730647
413 3 practice exp neutral $ 1 1.153628
413 3 practice exp neutral $$ 1 0.9994
413 3 practice exp incongruent 33 1 1.867844
413 3 practice exp incongruent 111 1 0.957242
413 3 practice exp congruent 1 1 1.170946
413 3 practice exp congruent 4444 1 1.031044
413 3 practice exp incongruent 33 1 1.250156
413 3 practice exp incongruent 4 1 1.636075
413 3 practice exp neutral $ 1 1.222631
413 3 practice exp incongruent 2222 1 1.201815
413 3 practice exp neutral $$$ 1 1.077591
413 3 practice exp congruent 22 1 0.702666
413 3 practice exp congruent 1 1 1.14132
413 3 practice exp congruent 22 1 1.059741
413 3 practice exp incongruent 2222 1 1.237546
413 3 block1 warm-up incongruent 111 1 1.312641
413 3 block1 warm-up neutral $ 1 1.336535
413 3 block1 exp congruent 22 1 0.687026
413 3 block1 exp incongruent 4 0 1.559283
413 3 block1 exp neutral $$ 1 0.788298
413 3 block1 exp neutral $ 1 1.328573
413 3 block1 exp neutral $$$$ 1 1.407764
413 3 block1 exp neutral $ 1 0.867624
413 3 block1 exp congruent 4444 1 1.028676
413 3 block1 exp incongruent 2222 1 0.615717
413 3 block1 exp incongruent 33 1 1.603293
413 3 block1 exp congruent 4444 1 0.638255
413 3 block1 exp congruent 333 1 1.54453
413 3 block1 exp neutral $$$ 1 0.719128
413 3 block1 exp congruent 1 1 0.742091
413 3 block1 exp congruent 22 1 1.180386
413 3 block1 exp neutral $$$$ 1 0.6655
413 3 block1 exp congruent 333 1 1.099081
413 3 block1 exp congruent 4444 1 0.682539
413 3 block1 exp congruent 1 1 0.595413
413 3 block1 exp incongruent 2222 1 0.54364
413 3 block1 exp incongruent 111 1 0.88584
413 3 block1 exp incongruent 2222 1 0.830186
413 3 block1 exp neutral $$$ 1 0.873216
413 3 block1 exp neutral $$ 1 0.898178
413 3 block1 exp incongruent 33 1 1.68959
413 3 block1 exp incongruent 4 1 0.69822
413 3 block1 exp congruent 22 1 0.738488
413 3 block1 exp incongruent 4 1 0.688781
413 3 block1 exp congruent 1 1 0.577022
413 3 block1 exp congruent 333 0 0.813917
413 3 block1 exp neutral $$ 1 1.337583
413 3 block1 exp neutral $ 1 0.696114
413 3 block1 exp incongruent 33 1 1.007392
413 3 block1 exp incongruent 111 1 0.587115
413 3 block1 exp incongruent 33 1 0.84731
413 3 block1 exp neutral $$$ 1 1.113674
413 3 block1 exp incongruent 111 1 0.689388
413 3 block1 exp congruent 4444 1 0.657647
413 3 block1 exp congruent 1 1 0.579231
413 3 block1 exp incongruent 4 1 0.783221
413 3 block1 exp incongruent 111 1 0.892123
413 3 block1 exp congruent 333 1 0.628468
413 3 block1 exp congruent 1 1 0.559394
413 3 block1 exp neutral $$$ 1 1.06891
413 3 block1 exp incongruent 33 1 0.790009
413 3 block1 exp neutral $$ 1 0.586295
413 3 block1 exp incongruent 33 1 0.606512
413 3 block1 exp congruent 333 1 0.738092
413 3 block1 exp neutral $ 1 0.719378
413 3 block1 exp neutral $$$$ 1 0.606318
413 3 block1 exp incongruent 2222 1 0.649897
413 3 block1 exp neutral $$$ 1 0.804121
413 3 block1 exp congruent 333 1 0.719761
413 3 block1 exp neutral $$ 1 1.126791
413 3 block1 exp neutral $ 1 0.573833
413 3 block1 exp congruent 22 1 0.593709
413 3 block1 exp neutral $$$$ 1 0.805933
413 3 block1 exp incongruent 2222 1 0.577547
413 3 block1 exp congruent 4444 1 0.494457
413 3 block1 exp incongruent 4 1 0.670653
413 3 block1 exp congruent 22 1 0.543549
413 3 block1 exp incongruent 4 1 0.621743
413 3 block1 exp neutral $$$$ 1 0.648677
413 3 block1 exp incongruent 111 1 0.873906
413 3 block1 exp neutral $$$$ 1 0.546917
413 3 block1 exp neutral $$ 1 0.721104
413 3 block1 exp congruent 4444 1 0.680047
413 3 block1 exp congruent 22 1 0.681007
413 3 block1 exp neutral $$$ 1 1.057923
413 3 block1 exp congruent 1 1 0.611656
413 3 block1 exp incongruent 111 0 0.783224
413 3 block1 exp incongruent 2222 1 0.65117
413 3 block1 exp neutral $ 1 0.636754
413 3 block2 warm-up incongruent 2222 1 1.529615
413 3 block2 warm-up incongruent 33 1 0.856897
413 3 block2 exp incongruent 4 1 0.642531
413 3 block2 exp incongruent 33 1 1.012788
413 3 block2 exp congruent 4444 1 0.544456
413 3 block2 exp incongruent 111 1 0.66169
413 3 block2 exp neutral $$$$ 1 0.575308
413 3 block2 exp congruent 1 1 0.628189
413 3 block2 exp neutral $$$ 1 0.927078
413 3 block2 exp neutral $$$$ 1 0.590064
413 3 block2 exp congruent 333 1 0.954325
413 3 block2 exp congruent 1 1 0.600038
413 3 block2 exp neutral $$$ 1 0.891282
413 3 block2 exp incongruent 33 1 0.699597
413 3 block2 exp congruent 1 1 0.595844
413 3 block2 exp neutral $ 1 0.568047
413 3 block2 exp congruent 4444 1 0.660981
413 3 block2 exp congruent 1 1 0.582518
413 3 block2 exp incongruent 2222 1 0.691433
413 3 block2 exp incongruent 111 1 0.891701
413 3 block2 exp neutral $$$ 1 0.763028
413 3 block2 exp congruent 4444 1 0.57666
413 3 block2 exp congruent 22 1 1.197574
413 3 block2 exp congruent 333 1 0.754021
413 3 block2 exp neutral $$$$ 1 0.671633
413 3 block2 exp neutral $ 1 0.664558
413 3 block2 exp incongruent 2222 1 0.642146
413 3 block2 exp congruent 4444 1 0.604397
413 3 block2 exp incongruent 4 1 0.678985
413 3 block2 exp neutral $ 1 0.647897
413 3 block2 exp congruent 4444 1 0.562112
413 3 block2 exp neutral $$ 1 0.975686
413 3 block2 exp congruent 333 1 0.73272
413 3 block2 exp congruent 22 1 0.811671
413 3 block2 exp incongruent 33 1 0.767307
413 3 block2 exp incongruent 2222 1 0.572266
413 3 block2 exp congruent 333 1 0.880151
413 3 block2 exp congruent 22 1 0.713179
413 3 block2 exp congruent 1 1 0.568792
413 3 block2 exp incongruent 111 1 1.045655
413 3 block2 exp congruent 22 1 0.744106
413 3 block2 exp congruent 4444 1 0.646345
413 3 block2 exp neutral $$$ 1 0.784602
413 3 block2 exp incongruent 2222 1 0.57988
413 3 block2 exp neutral $$$ 1 0.576774
413 3 block2 exp neutral $ 1 0.63767
413 3 block2 exp neutral $$ 1 0.519895
413 3 block2 exp incongruent 4 1 0.646771
413 3 block2 exp neutral $$$$ 1 0.62499
413 3 block2 exp neutral $ 1 0.611899
413 3 block2 exp incongruent 4 1 0.65547
413 3 block2 exp congruent 333 1 1.024042
413 3 block2 exp neutral $$ 1 0.835141
413 3 block2 exp neutral $$$ 1 1.141482
413 3 block2 exp neutral $$ 1 0.779907
413 3 block2 exp congruent 22 1 0.880935
413 3 block2 exp incongruent 111 1 0.769866
413 3 block2 exp incongruent 33 1 0.830834
413 3 block2 exp incongruent 4 1 0.593808
413 3 block2 exp neutral $$ 1 0.84505
413 3 block2 exp incongruent 2222 1 0.663374
413 3 block2 exp congruent 22 1 0.672952
413 3 block2 exp incongruent 111 1 0.76189
413 3 block2 exp incongruent 33 1 0.711513
413 3 block2 exp neutral $$ 1 0.663143
413 3 block2 exp neutral $ 1 0.552709
413 3 block2 exp incongruent 111 1 0.934256
413 3 block2 exp congruent 333 1 0.643612
413 3 block2 exp incongruent 4 1 0.605859
413 3 block2 exp neutral $$$$ 1 0.673423
413 3 block2 exp congruent 1 1 0.610317
413 3 block2 exp neutral $$$$ 1 0.605884
413 3 block2 exp incongruent 2222 1 0.633441
413 3 block2 exp incongruent 33 1 1.012366
413 3 block3 warm-up neutral $$$ 1 1.063233
413 3 block3 warm-up neutral $$$$ 1 0.74496
413 3 block3 exp congruent 22 1 0.719257
413 3 block3 exp congruent 333 1 1.053185
413 3 block3 exp incongruent 4 1 0.614926
413 3 block3 exp neutral $$ 1 0.610486
413 3 block3 exp incongruent 4 1 0.582098
413 3 block3 exp incongruent 33 1 0.570932
413 3 block3 exp incongruent 4 1 0.54381
413 3 block3 exp congruent 22 1 0.542056
413 3 block3 exp congruent 333 1 0.812252
413 3 block3 exp incongruent 111 1 0.647891
413 3 block3 exp congruent 333 1 0.673115
413 3 block3 exp neutral $$ 1 0.698046
413 3 block3 exp neutral $$$$ 1 0.714318
413 3 block3 exp incongruent 111 1 0.95393
413 3 block3 exp neutral $ 1 0.583608
413 3 block3 exp neutral $$$$ 1 0.580501
413 3 block3 exp incongruent 2222 1 0.74539
413 3 block3 exp congruent 22 1 0.990682
413 3 block3 exp incongruent 111 1 0.683055
413 3 block3 exp congruent 4444 1 0.531977
413 3 block3 exp neutral $$ 1 0.63483
413 3 block3 exp congruent 333 1 0.72505
413 3 block3 exp neutral $$$$ 1 0.548038
413 3 block3 exp neutral $$$ 1 1.082267
413 3 block3 exp neutral $$$$ 1 0.595316
413 3 block3 exp incongruent 33 1 0.846565
413 3 block3 exp neutral $ 1 0.54486
413 3 block3 exp incongruent 33 1 0.583079
413 3 block3 exp incongruent 2222 1 0.603968
413 3 block3 exp congruent 1 1 0.551521
413 3 block3 exp neutral $$$ 1 1.029075
413 3 block3 exp neutral $$$$ 1 0.568106
413 3 block3 exp congruent 333 1 0.469008
413 3 block3 exp incongruent 4 1 0.572842
413 3 block3 exp neutral $ 1 0.609736
