subject,session,date,time,list,phase,subtrial,word,old_new,acc,resp,rt
9199,1,10/20/23,15:50,3,encoding,20,former,,NA,,NA
9199,1,10/20/23,15:50,3,test,1,flight,old,1,f,1152.8155
9199,1,10/20/23,15:50,3,test,2,backup,old,0,j,814.4259
9199,1,10/20/23,15:50,3,test,3,jungle,new,1,j,1632.5456
9199,1,10/20/23,15:50,3,test,4,parity,new,1,j,549.3743
9199,1,10/20/23,15:50,3,test,5,genius,old,1,f,661.9023
9199,1,10/20/23,15:50,3,test,6,pocket,new,1,j,752.5829
9199,1,10/20/23,15:50,3,test,7,street,new,1,j,609.9196
9199,1,10/20/23,15:50,3,test,8,filing,old,0,j,685.8334
9199,1,10/20/23,15:50,3,test,9,season,old,1,f,601.9523
9199,1,10/20/23,15:50,3,test,10,margin,new,1,j,585.6957
9199,1,10/20/23,15:50,3,test,11,pistol,old,1,f,646.0954
9199,1,10/20/23,15:50,3,test,12,sample,new,1,j,808.7734
9199,1,10/20/23,15:50,3,test,13,animal,old,1,f,654.2596
9199,1,10/20/23,15:50,3,test,14,mailer,old,0,j,515.4911
9199,1,10/20/23,15:50,3,test,15,shaman,new,1,j,478.2278
9199,1,10/20/23,15:50,3,test,16,sender,old,0,j,573.9962
9199,1,10/20/23,15:50,3,test,17,safety,old,1,f,673.0824
9199,1,10/20/23,15:50,3,test,18,helmet,new,1,j,608.6466
9199,1,10/20/23,15:50,3,test,19,spread,new,1,j,533.2365
9199,1,10/20/23,15:50,3,test,20,zombie,new,0,f,713.1288
9199,1,10/20/23,15:50,4,encoding,1,turner,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,2,estate,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,3,legend,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,4,county,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,5,purple,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,6,tennis,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,7,prayer,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,8,advice,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,9,racist,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,10,cousin,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,11,falcon,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,12,wright,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,13,roller,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,14,voodoo,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,15,ribbon,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,16,belief,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,17,stupid,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,18,length,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,19,gospel,,NA,,NA
9199,1,10/20/23,15:50,4,encoding,20,stasis,,NA,,NA
9199,1,10/20/23,15:50,4,test,1,legend,old,0,j,1712.0338
9199,1,10/20/23,15:50,4,test,2,common,new,1,j,720.8961
9199,1,10/20/23,15:50,4,test,3,permit,new,1,j,746.7798
9199,1,10/20/23,15:50,4,test,4,cousin,old,1,f,562.7092
9199,1,10/20/23,15:50,4,test,5,turner,old,0,j,812.4759
9199,1,10/20/23,15:50,4,test,6,tennis,old,0,j,688.1748
9199,1,10/20/23,15:50,4,test,7,hatred,new,1,j,689.2737
9199,1,10/20/23,15:50,4,test,8,worker,new,1,j,696.8615
9199,1,10/20/23,15:50,4,test,9,advice,old,0,j,885.646
9199,1,10/20/23,15:50,4,test,10,public,new,1,j,713.3705
9199,1,10/20/23,15:50,4,test,11,racist,old,1,f,610.3755
9199,1,10/20/23,15:50,4,test,12,ritual,new,0,f,674.9683
9199,1,10/20/23,15:50,4,test,13,school,new,1,j,589.5108
9199,1,10/20/23,15:50,4,test,14,purple,old,1,f,747.5089
9199,1,10/20/23,15:50,4,test,15,custom,new,1,j,556.5463
9199,1,10/20/23,15:50,4,test,16,lesson,new,1,j,739.6283
9199,1,10/20/23,15:50,4,test,17,method,new,1,j,860.409
9199,1,10/20/23,15:50,4,test,18,prayer,old,1,f,638.6593
9199,1,10/20/23,15:50,4,test,19,county,old,1,f,770.2437
9199,1,10/20/23,15:50,4,test,20,estate,old,0,j,605.5827
9199,1,10/20/23,15:50,5,encoding,1,escape,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,2,palace,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,3,regret,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,4,voting,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,5,symbol,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,6,useful,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,7,stitch,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,8,recipe,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,9,volume,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,10,golden,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,11,engine,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,12,warren,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,13,insult,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,14,willow,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,15,height,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,16,runner,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,17,matrix,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,18,talent,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,19,combat,,NA,,NA
9199,1,10/20/23,15:50,5,encoding,20,prompt,,NA,,NA
9199,1,10/20/23,15:50,5,test,1,palace,old,1,f,1188.1621
9199,1,10/20/23,15:50,5,test,2,finder,new,1,j,806.4276
9199,1,10/20/23,15:50,5,test,3,useful,old,1,f,640.4397
9199,1,10/20/23,15:50,5,test,4,sailor,new,1,j,915.5979
9199,1,10/20/23,15:50,5,test,5,savage,new,1,j,862.2257
9199,1,10/20/23,15:50,5,test,6,voting,old,1,f,687.7075
9199,1,10/20/23,15:50,5,test,7,escape,old,1,f,645.937
9199,1,10/20/23,15:50,5,test,8,novice,new,0,f,590.2675
9199,1,10/20/23,15:50,5,test,9,divine,new,1,j,509.5335
9199,1,10/20/23,15:50,5,test,10,golden,old,0,j,560.8065
9199,1,10/20/23,15:50,5,test,11,recipe,old,1,f,528.3246
9199,1,10/20/23,15:50,5,test,12,design,new,1,j,785.7269
9199,1,10/20/23,15:50,5,test,13,report,new,1,j,551.2787
9199,1,10/20/23,15:50,5,test,14,volume,old,0,j,292.5889
9199,1,10/20/23,15:50,5,test,15,symbol,old,1,f,642.0089
9199,1,10/20/23,15:50,5,test,16,stitch,old,0,j,628.0422
9199,1,10/20/23,15:50,5,test,17,regret,old,1,f,590.6808
9199,1,10/20/23,15:50,5,test,18,object,new,1,j,603.8515
9199,1,10/20/23,15:50,5,test,19,period,new,1,j,484.3767
9199,1,10/20/23,15:50,5,test,20,ending,new,1,j,489.7687
9200,1,10/18/23,13:26,0,encoding,1,actual,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,2,monkey,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,3,upward,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,4,fellow,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,5,fiscal,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,6,outlet,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,7,tactic,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,8,parade,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,9,dancer,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,10,muscle,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,11,viewer,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,12,neural,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,13,folder,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,14,killer,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,15,hunger,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,16,knight,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,17,finite,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,18,frames,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,19,cannon,,NA,,NA
9200,1,10/18/23,13:26,0,encoding,20,puzzle,,NA,,NA
9200,1,10/18/23,13:26,0,test,1,dinner,new,1,j,2950.1723
9200,1,10/18/23,13:26,0,test,2,muscle,old,1,f,771.4816
9200,1,10/18/23,13:26,0,test,3,parade,old,0,j,852.9415
9200,1,10/18/23,13:26,0,test,4,upward,old,1,f,818.7767
9200,1,10/18/23,13:26,0,test,5,actual,old,1,f,700.5882
9200,1,10/18/23,13:26,0,test,6,tactic,old,0,j,656.0448
9200,1,10/18/23,13:26,0,test,7,fiscal,old,1,f,729.9647
9200,1,10/18/23,13:26,0,test,8,maiden,new,1,j,800.3676
9200,1,10/18/23,13:26,0,test,9,outlet,old,0,j,1547.1036
9200,1,10/18/23,13:26,0,test,10,tattoo,new,1,j,1846.6454
9200,1,10/18/23,13:26,0,test,11,vendor,new,1,j,1177.355
9200,1,10/18/23,13:26,0,test,12,monkey,old,1,f,652.1185
9200,1,10/18/23,13:26,0,test,13,ticket,new,1,j,898.2103
9200,1,10/18/23,13:26,0,test,14,sequel,new,1,j,910.5612
9200,1,10/18/23,13:26,0,test,15,dancer,old,1,f,1065.5442
9200,1,10/18/23,13:26,0,test,16,supply,new,1,j,750.1756
9200,1,10/18/23,13:26,0,test,17,decade,new,1,j,874.2758
9200,1,10/18/23,13:26,0,test,18,oracle,new,1,j,992.5092
9200,1,10/18/23,13:26,0,test,19,figure,new,0,f,590.0246
9200,1,10/18/23,13:26,0,test,20,fellow,old,1,f,652.4396
9200,1,10/18/23,13:26,1,encoding,1,minute,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,2,domain,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,3,member,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,4,binary,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,5,vision,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,6,energy,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,7,format,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,8,radius,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,9,absurd,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,10,random,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,11,deputy,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,12,crotch,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,13,create,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,14,bishop,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,15,breath,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,16,target,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,17,notice,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,18,outfit,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,19,mother,,NA,,NA
9200,1,10/18/23,13:26,1,encoding,20,freeze,,NA,,NA
9200,1,10/18/23,13:26,1,test,1,prison,new,0,f,1483.778
9200,1,10/18/23,13:26,1,test,2,radius,old,1,f,906.5397
9200,1,10/18/23,13:26,1,test,3,domain,old,1,f,861.603
9200,1,10/18/23,13:26,1,test,4,rental,new,1,j,658.8792
9200,1,10/18/23,13:26,1,test,5,crisis,new,1,j,648.1896
9200,1,10/18/23,13:26,1,test,6,random,old,1,f,1100.7393
9200,1,10/18/23,13:26,1,test,7,energy,old,0,j,880.1112
9200,1,10/18/23,13:26,1,test,8,minute,old,1,f,657.4174
9200,1,10/18/23,13:26,1,test,9,member,old,1,f,697.3225
9200,1,10/18/23,13:26,1,test,10,binary,old,0,j,1118.6888
9200,1,10/18/23,13:26,1,test,11,sprint,new,1,j,698.312
9200,1,10/18/23,13:26,1,test,12,vision,old,1,f,607.1054
9200,1,10/18/23,13:26,1,test,13,format,old,0,j,1076.2493
9200,1,10/18/23,13:26,1,test,14,butter,new,1,j,679.2238
9200,1,10/18/23,13:26,1,test,15,thread,new,0,f,783.9636
9200,1,10/18/23,13:26,1,test,16,liquid,new,1,j,909.6567
9200,1,10/18/23,13:26,1,test,17,region,new,1,j,1010.7143
9200,1,10/18/23,13:26,1,test,18,travel,new,1,j,1076.2368
9200,1,10/18/23,13:26,1,test,19,caller,new,1,j,921.7532
9200,1,10/18/23,13:26,1,test,20,absurd,old,1,f,992.1295
9200,1,10/18/23,13:26,2,encoding,1,farmer,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,2,kernel,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,3,person,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,4,aspect,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,5,sister,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,6,hollow,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,7,pickup,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,8,chance,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,9,matter,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,10,settle,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,11,lawyer,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,12,pierce,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,13,guilty,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,14,refund,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,15,forest,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,16,bundle,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,17,bottle,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,18,border,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,19,mantle,,NA,,NA
9200,1,10/18/23,13:26,2,encoding,20,hybrid,,NA,,NA
9200,1,10/18/23,13:26,2,test,1,effect,new,1,j,1012.2862
9200,1,10/18/23,13:26,2,test,2,farmer,old,1,f,643.8897
9200,1,10/18/23,13:26,2,test,3,person,old,1,f,750.1556
9200,1,10/18/23,13:26,2,test,4,motion,new,1,j,765.5314
9200,1,10/18/23,13:26,2,test,5,pickup,old,1,f,624.5867
9200,1,10/18/23,13:26,2,test,6,settle,old,1,f,674.351
9200,1,10/18/23,13:26,2,test,7,kernel,old,1,f,671.4225
9200,1,10/18/23,13:26,2,test,8,breast,new,1,j,669.5255
9200,1,10/18/23,13:26,2,test,9,rocket,new,1,j,681.9651
9200,1,10/18/23,13:26,2,test,10,hollow,old,0,j,782.8255
9200,1,10/18/23,13:26,2,test,11,manual,new,0,f,602.2356
9200,1,10/18/23,13:26,2,test,12,jersey,new,1,j,737.7822
9200,1,10/18/23,13:26,2,test,13,hunter,new,0,f,802.7173
9200,1,10/18/23,13:26,2,test,14,matter,old,1,f,795.3882
9200,1,10/18/23,13:26,2,test,15,sister,old,0,j,656.3802
9200,1,10/18/23,13:26,2,test,16,waffle,new,1,j,663.5607
9200,1,10/18/23,13:26,2,test,17,sphere,new,1,j,677.4833
9200,1,10/18/23,13:26,2,test,18,chance,old,1,f,1016.9947
9200,1,10/18/23,13:26,2,test,19,aspect,old,0,j,843.8125
9200,1,10/18/23,13:26,2,test,20,archer,new,1,j,3.73429999995
9200,1,10/18/23,13:26,3,encoding,1,genius,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,2,pistol,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,3,safety,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,4,season,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,5,backup,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,6,animal,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,7,flight,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,8,sender,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,9,filing,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,10,mailer,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,11,poison,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,12,arrest,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,13,robust,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,14,return,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,15,bridge,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,16,remark,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,17,patrol,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,18,danger,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,19,attack,,NA,,NA
9200,1,10/18/23,13:26,3,encoding,20,former,,NA,,NA
9200,1,10/18/23,13:26,3,test,1,backup,old,1,f,889.9525
9200,1,10/18/23,13:26,3,test,2,jungle,new,1,j,1064.0765
9200,1,10/18/23,13:26,3,test,3,shaman,new,1,j,720.3403
9200,1,10/18/23,13:26,3,test,4,parity,new,1,j,745.3165
9200,1,10/18/23,13:26,3,test,5,helmet,new,0,f,567.2616
9200,1,10/18/23,13:26,3,test,6,zombie,new,1,j,620.515
9200,1,10/18/23,13:26,3,test,7,sender,old,1,f,625.1412
9200,1,10/18/23,13:26,3,test,8,flight,old,1,f,746.3097
9200,1,10/18/23,13:26,3,test,9,pistol,old,1,f,677.23
9200,1,10/18/23,13:26,3,test,10,safety,old,1,f,592.3367
9200,1,10/18/23,13:26,3,test,11,season,old,0,j,889.3477
9200,1,10/18/23,13:26,3,test,12,margin,new,1,j,643.0235
9200,1,10/18/23,13:26,3,test,13,pocket,new,0,f,908.5221
9200,1,10/18/23,13:26,3,test,14,mailer,old,1,f,662.8617
9200,1,10/18/23,13:26,3,test,15,genius,old,0,j,666.371
9200,1,10/18/23,13:26,3,test,16,street,new,1,j,662.7485
9200,1,10/18/23,13:26,3,test,17,animal,old,1,f,842.3806
9200,1,10/18/23,13:26,3,test,18,spread,new,1,j,1100.2477
9200,1,10/18/23,13:26,3,test,19,sample,new,0,f,857.7896
9200,1,10/18/23,13:26,3,test,20,filing,old,0,j,1011.8862
9200,1,10/18/23,13:26,4,encoding,1,turner,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,2,estate,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,3,legend,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,4,county,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,5,purple,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,6,tennis,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,7,prayer,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,8,advice,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,9,racist,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,10,cousin,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,11,falcon,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,12,wright,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,13,roller,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,14,voodoo,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,15,ribbon,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,16,belief,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,17,stupid,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,18,length,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,19,gospel,,NA,,NA
9200,1,10/18/23,13:26,4,encoding,20,stasis,,NA,,NA
9200,1,10/18/23,13:26,4,test,1,legend,old,0,j,1420.0507
9200,1,10/18/23,13:26,4,test,2,worker,new,0,f,521.5914
9200,1,10/18/23,13:26,4,test,3,hatred,new,0,f,662.2407
9200,1,10/18/23,13:26,4,test,4,ritual,new,0,f,662.0037
9200,1,10/18/23,13:26,4,test,5,racist,old,1,f,665.6933
9200,1,10/18/23,13:26,4,test,6,permit,new,1,j,584.5634
9200,1,10/18/23,13:26,4,test,7,prayer,old,1,f,635.495
9200,1,10/18/23,13:26,4,test,8,custom,new,1,j,740.1754
9200,1,10/18/23,13:26,4,test,9,advice,old,1,f,1058.1106
9200,1,10/18/23,13:26,4,test,10,school,new,1,j,859.3538
9200,1,10/18/23,13:26,4,test,11,tennis,old,0,j,583.5097
9200,1,10/18/23,13:26,4,test,12,turner,old,1,f,864.9406
9200,1,10/18/23,13:26,4,test,13,estate,old,0,j,670.3676
9200,1,10/18/23,13:26,4,test,14,method,new,1,j,927.6058
9200,1,10/18/23,13:26,4,test,15,county,old,0,j,1060.3668
9200,1,10/18/23,13:26,4,test,16,cousin,old,1,f,816.661
9200,1,10/18/23,13:26,4,test,17,lesson,new,0,f,1132.5727
9200,1,10/18/23,13:26,4,test,18,common,new,1,j,1200.0886
9200,1,10/18/23,13:26,4,test,19,public,new,1,j,893.5688
9200,1,10/18/23,13:26,4,test,20,purple,old,1,f,799.9643
9200,1,10/18/23,13:26,5,encoding,1,escape,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,2,palace,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,3,regret,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,4,voting,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,5,symbol,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,6,useful,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,7,stitch,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,8,recipe,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,9,volume,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,10,golden,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,11,engine,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,12,warren,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,13,insult,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,14,willow,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,15,height,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,16,runner,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,17,matrix,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,18,talent,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,19,combat,,NA,,NA
9200,1,10/18/23,13:26,5,encoding,20,prompt,,NA,,NA
9200,1,10/18/23,13:26,5,test,1,stitch,old,0,j,1880.3555
9200,1,10/18/23,13:26,5,test,2,regret,old,1,f,549.2507
9200,1,10/18/23,13:26,5,test,3,golden,old,1,f,500.6256
9200,1,10/18/23,13:26,5,test,4,object,new,1,j,648.4764
9200,1,10/18/23,13:26,5,test,5,period,new,1,j,611.8267
9200,1,10/18/23,13:26,5,test,6,sailor,new,1,j,1281.9838
9200,1,10/18/23,13:26,5,test,7,recipe,old,1,f,773.2215
9200,1,10/18/23,13:26,5,test,8,palace,old,1,f,654.359
9200,1,10/18/23,13:26,5,test,9,finder,new,1,j,614.8694
9200,1,10/18/23,13:26,5,test,10,volume,old,0,j,861.9883
9200,1,10/18/23,13:26,5,test,11,ending,new,1,j,758.8281
9200,1,10/18/23,13:26,5,test,12,useful,old,1,f,713.9975
9200,1,10/18/23,13:26,5,test,13,symbol,old,0,j,1331.2037
9200,1,10/18/23,13:26,5,test,14,savage,new,0,f,2262.9445
9200,1,10/18/23,13:26,5,test,15,novice,new,1,j,484.0457
9200,1,10/18/23,13:26,5,test,16,escape,old,1,f,1279.1695
9200,1,10/18/23,13:26,5,test,17,voting,old,0,j,510.6118
9200,1,10/18/23,13:26,5,test,18,report,new,1,j,309.5266
9200,1,10/18/23,13:26,5,test,19,design,new,0,f,748.4752
9200,1,10/18/23,13:26,5,test,20,divine,new,1,j,536.8656
9201,1,10/18/23,13:48,0,encoding,1,actual,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,2,monkey,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,3,upward,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,4,fellow,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,5,fiscal,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,6,outlet,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,7,tactic,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,8,parade,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,9,dancer,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,10,muscle,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,11,viewer,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,12,neural,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,13,folder,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,14,killer,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,15,hunger,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,16,knight,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,17,finite,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,18,frames,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,19,cannon,,NA,,NA
9201,1,10/18/23,13:48,0,encoding,20,puzzle,,NA,,NA
9201,1,10/18/23,13:48,0,test,1,oracle,new,0,None,5000.0071
9201,1,10/18/23,13:48,0,test,2,monkey,old,1,f,3099.7876
9201,1,10/18/23,13:48,0,test,3,fellow,old,0,j,1486.6341
9201,1,10/18/23,13:48,0,test,4,dinner,new,1,j,1190.0733
9201,1,10/18/23,13:48,0,test,5,sequel,new,0,f,1912.3878
9201,1,10/18/23,13:48,0,test,6,tactic,old,1,f,1271.3769
9201,1,10/18/23,13:48,0,test,7,tattoo,new,1,j,1472.0839
9201,1,10/18/23,13:48,0,test,8,supply,new,1,j,1065.8093
9201,1,10/18/23,13:48,0,test,9,muscle,old,1,f,816.6001
9201,1,10/18/23,13:48,0,test,10,ticket,new,1,j,937.2465
9201,1,10/18/23,13:48,0,test,11,actual,old,1,f,1329.2899
9201,1,10/18/23,13:48,0,test,12,maiden,new,1,j,999.1037
9201,1,10/18/23,13:48,0,test,13,decade,new,1,j,1084.7045
9201,1,10/18/23,13:48,0,test,14,outlet,old,1,f,728.5585
9201,1,10/18/23,13:48,0,test,15,fiscal,old,1,f,744.8336
9201,1,10/18/23,13:48,0,test,16,dancer,old,1,f,760.7842
9201,1,10/18/23,13:48,0,test,17,vendor,new,1,j,759.7536
9201,1,10/18/23,13:48,0,test,18,figure,new,0,f,760.0424
9201,1,10/18/23,13:48,0,test,19,parade,old,0,j,814.7055
9201,1,10/18/23,13:48,0,test,20,upward,old,0,j,1166.2542
9201,1,10/18/23,13:48,1,encoding,1,minute,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,2,domain,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,3,member,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,4,binary,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,5,vision,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,6,energy,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,7,format,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,8,radius,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,9,absurd,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,10,random,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,11,deputy,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,12,crotch,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,13,create,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,14,bishop,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,15,breath,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,16,target,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,17,notice,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,18,outfit,,NA,,NA
9201,1,10/18/23,13:48,1,encoding,19,mother,,NA,,NA
