subject,session,block,trial,subtrial,trialtype,setsize,resp,acc,rt,proberesp
9148,2,real,25,25,change,6,f,0,5994.4121,NA
9148,2,real,26,26,change,6,j,1,1073.2124,NA
9148,2,real,27,27,change,6,j,1,1853.523,NA
9148,2,real,28,28,nochange,6,f,1,1474.043,NA
9148,2,real,29,29,change,6,j,1,1498.3206,NA
9148,2,real,30,30,nochange,6,j,0,1239.9145,NA
9148,2,real,31,31,nochange,6,f,1,2615.8858,NA
9148,2,real,32,32,nochange,6,j,0,3768.6406,5
9148,2,real,33,33,change,6,f,0,857.3086,NA
9148,2,real,34,34,change,6,j,1,1165.65,NA
9148,2,real,35,35,nochange,6,j,0,1585.2628,NA
9148,2,real,36,36,nochange,6,f,1,1013.0146,NA
9148,2,real,37,37,nochange,6,f,1,1072.1274,NA
9148,2,real,38,38,change,6,j,1,910.628,NA
9148,2,real,39,39,nochange,6,f,1,1594.5366,NA
9148,2,real,40,40,change,6,j,1,1199.4817,5
9148,2,real,41,41,change,6,f,0,1543.3885,NA
9148,2,real,42,42,nochange,6,f,1,2387.7434,NA
9148,2,real,43,43,nochange,6,f,1,1279.7642,NA
9148,2,real,44,44,change,6,j,1,12.3807,NA
9148,2,real,45,45,change,6,j,1,847.4336,NA
9148,2,real,46,46,nochange,6,j,0,1042.7508,NA
9148,2,real,47,47,nochange,6,j,0,1467.6682,NA
9148,2,real,48,48,nochange,6,f,1,826.9562,1
9148,2,real,49,49,change,6,j,1,1659.2222,NA
9148,2,real,50,50,change,6,j,1,1411.9204,NA
9148,2,real,51,51,change,6,f,0,940.6892,NA
9148,2,real,52,52,change,6,j,1,2865.6531,NA
9148,2,real,53,53,change,6,j,1,4536.2066,NA
9148,2,real,54,54,change,6,f,0,819.3089,NA
9148,2,real,55,55,nochange,6,j,0,2011.4248,NA
9148,2,real,56,56,nochange,6,f,1,1989.0432,5
9148,2,real,57,57,nochange,6,j,0,4180.064,NA
9148,2,real,58,58,nochange,6,f,1,713.7452,NA
9148,2,real,59,59,change,6,f,0,416.3514,NA
9148,2,real,60,60,change,6,f,0,570.1444,NA
9149,2,practice,0,1,nochange,6,j,0,274.4956,NA
9149,2,practice,0,2,change,6,j,1,0.270799999998,NA
9149,2,practice,0,3,nochange,6,j,0,0.165799999995,NA
9149,2,practice,0,4,change,6,j,1,354.8573,NA
9149,2,practice,0,5,change,6,j,1,1280.7016,NA
9149,2,practice,0,6,nochange,6,j,0,534.892,NA
9149,2,real,1,1,nochange,6,j,0,833.0733,NA
9149,2,real,2,2,nochange,6,f,1,434.9284,NA
9149,2,real,3,3,nochange,6,f,1,368.6363,NA
9149,2,real,4,4,change,6,j,1,450.0252,NA
9149,2,real,5,5,nochange,6,j,0,556.3626,NA
9149,2,real,6,6,change,6,f,0,385.9853,NA
9149,2,real,7,7,change,6,j,1,673.5487,NA
9149,2,real,8,8,change,6,j,1,628.3496,2
9149,2,real,9,9,change,6,j,1,1899.7245,NA
9149,2,real,10,10,change,6,j,1,522.743,NA
9149,2,real,11,11,change,6,j,1,638.7098,NA
9149,2,real,12,12,change,6,j,1,741.4043,NA
9149,2,real,13,13,change,6,j,1,934.7188,NA
9149,2,real,14,14,nochange,6,j,0,440.8246,NA
9149,2,real,15,15,nochange,6,j,0,1481.3473,NA
9149,2,real,16,16,change,6,f,0,508.1598,2
9149,2,real,17,17,change,6,j,1,369.0825,NA
9149,2,real,18,18,change,6,j,1,399.0325,NA
9149,2,real,19,19,nochange,6,j,0,5.12100000001,NA
9149,2,real,20,20,nochange,6,j,0,693.8004,NA
9149,2,real,21,21,change,6,j,1,684.7771,NA
9149,2,real,22,22,nochange,6,j,0,796.7298,NA
9149,2,real,23,23,nochange,6,j,0,759.9938,NA
9149,2,real,24,24,nochange,6,j,0,744.9176,2
9149,2,real,25,25,nochange,6,j,0,1067.0379,NA
9149,2,real,26,26,change,6,f,0,435.3075,NA
9149,2,real,27,27,change,6,f,0,485.141,NA
9149,2,real,28,28,nochange,6,f,1,561.1231,NA
9149,2,real,29,29,nochange,6,f,1,890.6202,NA
9149,2,real,30,30,nochange,6,f,1,442.0301,NA
9149,2,real,31,31,change,6,j,1,388.0542,NA
9149,2,real,32,32,nochange,6,j,0,317.66,2
9149,2,real,33,33,change,6,j,1,7.62780000002,NA
9149,2,real,34,34,nochange,6,j,0,474.2364,NA
9149,2,real,35,35,nochange,6,j,0,821.704,NA
9149,2,real,36,36,change,6,j,1,2633.4689,NA
9149,2,real,37,37,nochange,6,f,1,1025.9805,NA
9149,2,real,38,38,change,6,f,0,970.9929,NA
9149,2,real,39,39,change,6,f,0,555.0435,NA
9149,2,real,40,40,change,6,f,0,346.2021,2
9149,2,real,41,41,change,6,f,0,455.7508,NA
9149,2,real,42,42,change,6,j,1,403.1083,NA
9149,2,real,43,43,nochange,6,f,1,531.7712,NA
9149,2,real,44,44,change,6,j,1,409.7051,NA
9149,2,real,45,45,nochange,6,j,0,601.2021,NA
9149,2,real,46,46,nochange,6,j,0,715.8384,NA
9149,2,real,47,47,change,6,j,1,711.8377,NA
9149,2,real,48,48,change,6,f,0,763.119,2
9149,2,real,49,49,change,6,j,1,634.1283,NA
9149,2,real,50,50,change,6,f,0,870.6993,NA
9149,2,real,51,51,change,6,f,0,690.4102,NA
9149,2,real,52,52,nochange,6,j,0,462.8314,NA
9149,2,real,53,53,nochange,6,j,0,510.7571,NA
9149,2,real,54,54,nochange,6,j,0,800.2085,NA
9149,2,real,55,55,nochange,6,f,1,942.2584,NA
9149,2,real,56,56,nochange,6,j,0,389.7699,2
9149,2,real,57,57,nochange,6,j,0,709.0193,NA
9149,2,real,58,58,nochange,6,f,1,535.7776,NA
9149,2,real,59,59,change,6,f,0,457.6886,NA
9149,2,real,60,60,nochange,6,f,1,634.5317,NA
9150,2,practice,0,1,change,6,j,1,1290.5421,NA
9150,2,practice,0,2,change,6,f,0,890.5767,NA
9150,2,practice,0,3,nochange,6,f,1,449.4148,NA
9150,2,practice,0,4,nochange,6,j,0,487.7443,NA
9150,2,practice,0,5,nochange,6,j,0,1069.1703,NA
9150,2,practice,0,6,change,6,j,1,1959.0844,NA
9150,2,real,1,1,change,6,j,1,1107.8589,NA
9150,2,real,2,2,change,6,j,1,1679.4816,NA
9150,2,real,3,3,change,6,j,1,1034.1846,NA
9150,2,real,4,4,change,6,f,0,1205.9742,NA
9150,2,real,5,5,nochange,6,j,0,1411.2988,NA
9150,2,real,6,6,nochange,6,j,0,1519.5128,NA
9150,2,real,7,7,change,6,f,0,603.6617,NA
9150,2,real,8,8,change,6,j,1,1132.7833,5
9150,2,real,9,9,change,6,j,1,1451.9876,NA
9150,2,real,10,10,change,6,j,1,1222.7385,NA
9150,2,real,11,11,nochange,6,f,1,2376.0276,NA
9150,2,real,12,12,nochange,6,f,1,2337.4067,NA
9150,2,real,13,13,nochange,6,f,1,1586.2009,NA
9150,2,real,14,14,change,6,j,1,1182.2065,NA
9150,2,real,15,15,nochange,6,f,1,1200.1999,NA
9150,2,real,16,16,change,6,j,1,2689.0294,1
9150,2,real,17,17,nochange,6,j,0,2279.6843,NA
9150,2,real,18,18,nochange,6,f,1,3223.8651,NA
9150,2,real,19,19,nochange,6,f,1,1210.9955,NA
9150,2,real,20,20,nochange,6,f,1,1677.156,NA
9150,2,real,21,21,change,6,j,1,2016.2556,NA
9150,2,real,22,22,change,6,j,1,1504.7226,NA
9150,2,real,23,23,change,6,j,1,1863.8909,NA
9150,2,real,24,24,change,6,j,1,1249.6999,2
9150,2,real,25,25,nochange,6,j,0,1453.6563,NA
9150,2,real,26,26,nochange,6,f,1,1863.1595,NA
9150,2,real,27,27,nochange,6,j,0,2115.731,NA
9150,2,real,28,28,nochange,6,j,0,2082.7306,NA
9150,2,real,29,29,nochange,6,f,1,1897.7371,NA
9150,2,real,30,30,change,6,j,1,1305.5183,NA
9150,2,real,31,31,change,6,j,1,2460.7246,NA
9150,2,real,32,32,change,6,j,1,1471.3924,2
9150,2,real,33,33,change,6,j,1,1389.3092,NA
9150,2,real,34,34,nochange,6,j,0,978.1338,NA
9150,2,real,35,35,nochange,6,f,1,1738.1272,NA
9150,2,real,36,36,change,6,j,1,1364.2021,NA
9150,2,real,37,37,nochange,6,f,1,1044.6608,NA
9150,2,real,38,38,change,6,j,1,1566.6439,NA
9150,2,real,39,39,change,6,f,0,5716.6809,NA
9150,2,real,40,40,nochange,6,j,0,3431.943,1
9150,2,real,41,41,nochange,6,f,1,1742.4788,NA
9150,2,real,42,42,change,6,j,1,2527.3261,NA
9150,2,real,43,43,nochange,6,f,1,1234.3924,NA
9150,2,real,44,44,nochange,6,f,1,933.8172,NA
9150,2,real,45,45,change,6,j,1,1762.1723,NA
9150,2,real,46,46,nochange,6,f,1,967.9525,NA
9150,2,real,47,47,change,6,j,1,1847.6752,NA
9150,2,real,48,48,change,6,f,0,3360.529,1
9150,2,real,49,49,change,6,j,1,1810.7226,NA
9150,2,real,50,50,nochange,6,f,1,1030.9677,NA
9150,2,real,51,51,nochange,6,f,1,2531.5273,NA
9150,2,real,52,52,nochange,6,f,1,1639.6559,NA
9150,2,real,53,53,nochange,6,f,1,1219.611,NA
9150,2,real,54,54,change,6,j,1,1335.785,NA
9150,2,real,55,55,change,6,j,1,1332.2484,NA
9150,2,real,56,56,change,6,j,1,1933.0726,1
9150,2,real,57,57,nochange,6,j,0,1653.4982,NA
9150,2,real,58,58,nochange,6,j,0,1526.8274,NA
9150,2,real,59,59,nochange,6,j,0,1822.7621,NA
9150,2,real,60,60,change,6,f,0,2231.2615,NA
9151,2,practice,0,1,change,6,f,0,2310.7768,NA
9151,2,practice,0,2,nochange,6,j,0,2209.6616,NA
9151,2,practice,0,3,nochange,6,f,1,1290.7945,NA
9151,2,practice,0,4,nochange,6,j,0,1299.2014,NA
9151,2,practice,0,5,change,6,j,1,1871.7824,NA
9151,2,practice,0,6,change,6,f,0,4414.8219,NA
9151,2,real,1,1,change,6,j,1,1333.3828,NA
9151,2,real,2,2,nochange,6,f,1,3490.5638,NA
9151,2,real,3,3,nochange,6,f,1,933.8486,NA
9151,2,real,4,4,change,6,j,1,1331.478,NA
9151,2,real,5,5,change,6,j,1,1132.1719,NA
9151,2,real,6,6,nochange,6,f,1,1387.3516,NA
9151,2,real,7,7,change,6,f,0,3644.4922,NA
9151,2,real,8,8,change,6,j,1,2232.3432,4
9151,2,real,9,9,nochange,6,f,1,1348.9776,NA
9151,2,real,10,10,nochange,6,j,0,4293.8737,NA
9151,2,real,11,11,nochange,6,f,1,1850.2638,NA
9151,2,real,12,12,nochange,6,f,1,1177.7821,NA
9151,2,real,13,13,change,6,j,1,3738.5444,NA
9151,2,real,14,14,change,6,j,1,1349.4509,NA
9151,2,real,15,15,change,6,j,1,1208.8117,NA
9151,2,real,16,16,nochange,6,f,1,918.9662,2
9151,2,real,17,17,change,6,f,0,3.1575,NA
9151,2,real,18,18,change,6,j,1,1296.7655,NA
9151,2,real,19,19,nochange,6,f,1,4449.7225,NA
9151,2,real,20,20,change,6,j,1,2491.7256,NA
9151,2,real,21,21,change,6,f,0,3193.6738,NA
9151,2,real,22,22,nochange,6,f,1,3682.4975,NA
9151,2,real,23,23,nochange,6,f,1,1629.0469,NA
9151,2,real,24,24,change,6,j,1,1534.1704,4
9151,2,real,25,25,change,6,j,1,1970.2321,NA
9151,2,real,26,26,change,6,f,0,1235.7236,NA
9151,2,real,27,27,nochange,6,f,1,2972.4189,NA
9151,2,real,28,28,nochange,6,f,1,1159.9381,NA
9151,2,real,29,29,change,6,j,1,874.2005,NA
9151,2,real,30,30,change,6,j,1,1715.0794,NA
9151,2,real,31,31,change,6,j,1,1890.6137,NA
9151,2,real,32,32,change,6,f,0,1288.0199,4
9151,2,real,33,33,nochange,6,f,1,1243.3751,NA
9151,2,real,34,34,change,6,f,0,2156.0204,NA
9151,2,real,35,35,nochange,6,j,0,1427.4268,NA
9151,2,real,36,36,change,6,f,0,3450.7006,NA
9151,2,real,37,37,nochange,6,j,0,2090.0079,NA
9151,2,real,38,38,nochange,6,f,1,1270.4756,NA
9151,2,real,39,39,nochange,6,f,1,1081.4196,NA
9151,2,real,40,40,change,6,j,1,2589.5888,1
9151,2,real,41,41,change,6,j,1,3687.6942,NA
9151,2,real,42,42,nochange,6,f,1,2225.3372,NA
9151,2,real,43,43,change,6,j,1,1885.4432,NA
9151,2,real,44,44,nochange,6,f,1,1127.2793,NA
9151,2,real,45,45,change,6,j,1,1409.6272,NA
9151,2,real,46,46,change,6,j,1,1139.2819,NA
9151,2,real,47,47,nochange,6,f,1,1051.7293,NA
9151,2,real,48,48,change,6,f,0,1352.4395,1
9151,2,real,49,49,nochange,6,f,1,1360.3933,NA
9151,2,real,50,50,nochange,6,j,0,1270.6421,NA
9151,2,real,51,51,change,6,j,1,1447.3159,NA
9151,2,real,52,52,nochange,6,f,1,1021.808,NA
9151,2,real,53,53,nochange,6,f,1,3853.7167,NA
9151,2,real,54,54,nochange,6,j,0,1278.1365,NA
9151,2,real,55,55,nochange,6,f,1,2488.2223,NA
9151,2,real,56,56,change,6,f,0,1113.3749,1
9151,2,real,57,57,change,6,f,0,1612.9242,NA
9151,2,real,58,58,nochange,6,f,1,1137.0785,NA
9151,2,real,59,59,nochange,6,f,1,1658.0257,NA
9151,2,real,60,60,nochange,6,f,1,1145.9215,NA
9152,2,practice,0,1,nochange,6,j,0,1638.4361,NA
9152,2,practice,0,2,change,6,f,0,1372.5554,NA
9152,2,practice,0,3,change,6,j,1,1910.6788,NA
9152,2,practice,0,4,change,6,j,1,1235.3843,NA
9152,2,practice,0,5,nochange,6,f,1,1264.7084,NA
9152,2,practice,0,6,nochange,6,f,1,1028.0148,NA
9152,2,real,1,1,change,6,f,0,1897.7818,NA
9152,2,real,2,2,nochange,6,f,1,1646.0688,NA
9152,2,real,3,3,nochange,6,f,1,2929.7571,NA
9152,2,real,4,4,nochange,6,f,1,3376.2448,NA
9152,2,real,5,5,change,6,j,1,1589.5698,NA
9152,2,real,6,6,change,6,f,0,4686.6256,NA
9152,2,real,7,7,nochange,6,f,1,2023.7547,NA
9152,2,real,8,8,nochange,6,f,1,1378.2177,5
9152,2,real,9,9,nochange,6,f,1,4082.7788,NA
9152,2,real,10,10,change,6,j,1,4290.718,NA
9152,2,real,11,11,nochange,6,j,0,2861.7188,NA
9152,2,real,12,12,change,6,j,1,3586.2901,NA
9152,2,real,13,13,change,6,j,1,9027.3814,NA
9152,2,real,14,14,change,6,f,0,17244.8904,NA
9152,2,real,15,15,change,6,j,1,7687.8754,NA
9152,2,real,16,16,change,6,j,1,3783.3119,5
9152,2,real,17,17,nochange,6,f,1,980.687,NA
9152,2,real,18,18,nochange,6,f,1,806.87,NA
9152,2,real,19,19,change,6,j,1,1429.302,NA
9152,2,real,20,20,change,6,j,1,2477.9653,NA
9152,2,real,21,21,change,6,j,1,1767.851,NA
9152,2,real,22,22,change,6,f,0,4646.9528,NA
9152,2,real,23,23,change,6,j,1,936.8813,NA
9152,2,real,24,24,nochange,6,f,1,970.4723,3
9152,2,real,25,25,nochange,6,f,1,797.2041,NA
9152,2,real,26,26,nochange,6,f,1,3162.291,NA
9152,2,real,27,27,nochange,6,f,1,2493.5466,NA
9152,2,real,28,28,change,6,j,1,2618.5504,NA
9152,2,real,29,29,change,6,f,0,7420.4001,NA
9152,2,real,30,30,nochange,6,f,1,5999.976,NA
9152,2,real,31,31,nochange,6,j,0,18365.9259,NA
9152,2,real,32,32,change,6,f,0,60276.0827,5
9152,2,real,33,33,nochange,6,f,1,2036.239,NA
9152,2,real,34,34,nochange,6,f,1,2684.7129,NA
9152,2,real,35,35,nochange,6,f,1,6991.5252,NA
9152,2,real,36,36,nochange,6,f,1,3169.9061,NA
9152,2,real,37,37,change,6,j,1,1159.5022,NA
9152,2,real,38,38,change,6,f,0,1794.4762,NA
9152,2,real,39,39,nochange,6,f,1,1950.9275,NA
9152,2,real,40,40,nochange,6,j,0,950.6097,5
9152,2,real,41,41,nochange,6,f,1,5799.9948,NA
9152,2,real,42,42,nochange,6,j,0,1511.9464,NA
9152,2,real,43,43,change,6,j,1,4667.0033,NA
9152,2,real,44,44,nochange,6,f,1,1010.9679,NA
9152,2,real,45,45,nochange,6,f,1,1592.051,NA
9152,2,real,46,46,change,6,f,0,1178.3394,NA
9152,2,real,47,47,change,6,j,1,1210.9669,NA
9152,2,real,48,48,change,6,f,0,2274.6168,5
9152,2,real,49,49,nochange,6,f,1,2008.171,NA
9152,2,real,50,50,change,6,j,1,1855.7715,NA
9152,2,real,51,51,nochange,6,f,1,847.7547,NA
9152,2,real,52,52,change,6,j,1,1043.8103,NA
9152,2,real,53,53,nochange,6,f,1,3814.1152,NA
9152,2,real,54,54,nochange,6,j,0,1685.016,NA
9152,2,real,55,55,change,6,f,0,2929.3977,NA
9152,2,real,56,56,change,6,j,1,5916.2042,4
9152,2,real,57,57,change,6,j,1,2105.6314,NA
9152,2,real,58,58,change,6,f,0,4.42469999997,NA
9152,2,real,59,59,change,6,f,0,3.84169999999,NA
9152,2,real,60,60,nochange,6,f,1,945.8404,NA
9153,2,practice,0,1,change,6,j,1,0.505600000004,NA
9153,2,practice,0,2,change,6,j,1,0.261599999991,NA
9153,2,practice,0,3,nochange,6,j,0,0.257000000005,NA
9153,2,practice,0,4,nochange,6,f,1,0.150900000008,NA
9153,2,practice,0,5,nochange,6,j,0,0.471399999995,NA
9153,2,practice,0,6,change,6,f,0,0.138299999991,NA
9153,2,real,1,1,nochange,6,j,0,7.5984,NA
9153,2,real,2,2,change,6,f,0,4.363,NA
9153,2,real,3,3,nochange,6,j,0,4.4672,NA
9153,2,real,4,4,change,6,f,0,4.24000000001,NA
9153,2,real,5,5,nochange,6,f,1,4.9687,NA
9153,2,real,6,6,nochange,6,f,1,337.6272,NA
9153,2,real,7,7,nochange,6,f,1,3.8072,NA
9153,2,real,8,8,nochange,6,j,0,2.69789999997,2
9153,2,real,9,9,change,6,f,0,1270.4437,NA
9153,2,real,10,10,nochange,6,f,1,3.48489999998,NA
9153,2,real,11,11,change,6,f,0,10.3915,NA
9153,2,real,12,12,change,6,f,0,4.10709999999,NA
9153,2,real,13,13,nochange,6,f,1,7.94959999999,NA
9153,2,real,14,14,nochange,6,f,1,3.77640000003,NA
9153,2,real,15,15,nochange,6,j,0,3.68319999997,NA
9153,2,real,16,16,nochange,6,f,1,2.64629999999,2
9153,2,real,17,17,change,6,f,0,3.43320000003,NA
9153,2,real,18,18,change,6,f,0,6.70170000003,NA
9153,2,real,19,19,change,6,f,0,3.31719999999,NA
9153,2,real,20,20,change,6,f,0,2.56510000001,NA
9153,2,real,21,21,nochange,6,f,1,3.87599999999,NA
9153,2,real,22,22,change,6,f,0,3.44290000002,NA
9153,2,real,23,23,nochange,6,f,1,4.0385,NA
9153,2,real,24,24,change,6,f,0,2.80530000001,2
9153,2,real,25,25,change,6,j,1,6.05429999996,NA
9153,2,real,26,26,nochange,6,j,0,4.07549999998,NA
9153,2,real,27,27,change,6,f,0,3.75189999997,NA
9153,2,real,28,28,nochange,6,f,1,4.39850000007,NA
9153,2,real,29,29,nochange,6,f,1,3.81660000002,NA
9153,2,real,30,30,nochange,6,f,1,4.7623,NA
9153,2,real,31,31,change,6,f,0,4.05780000001,NA
9153,2,real,32,32,nochange,6,f,1,4.179,2
9153,2,real,33,33,change,6,f,0,3.35249999998,NA
9153,2,real,34,34,nochange,6,j,0,4.41800000001,NA
9153,2,real,35,35,change,6,f,0,2.88609999995,NA
9153,2,real,36,36,nochange,6,f,1,3.01280000003,NA
9153,2,real,37,37,nochange,6,f,1,3.82949999999,NA
9153,2,real,38,38,change,6,f,0,467.6437,NA
9153,2,real,39,39,change,6,f,0,2.40019999997,NA
9153,2,real,40,40,change,6,f,0,14.9955,3
9153,2,real,41,41,change,6,f,0,445.1797,NA
9153,2,real,42,42,change,6,f,0,3.06560000003,NA
9153,2,real,43,43,nochange,6,f,1,3.84389999998,NA
9153,2,real,44,44,change,6,f,0,3.65820000001,NA
9153,2,real,45,45,nochange,6,f,1,4.2083,NA
9153,2,real,46,46,change,6,j,1,3.99599999998,NA
9153,2,real,47,47,change,6,j,1,3.84479999996,NA
9153,2,real,48,48,nochange,6,f,1,5.49160000001,3
9153,2,real,49,49,change,6,f,0,7.02050000004,NA
9153,2,real,50,50,change,6,f,0,3.47720000002,NA
9153,2,real,51,51,change,6,f,0,3.24530000001,NA
9153,2,real,52,52,change,6,f,0,6.40750000003,NA
9153,2,real,53,53,change,6,f,0,6.82330000005,NA
9153,2,real,54,54,change,6,f,0,3.38380000001,NA
9153,2,real,55,55,nochange,6,f,1,3.57989999995,NA
9153,2,real,56,56,nochange,6,f,1,3.63450000004,1
9153,2,real,57,57,nochange,6,j,0,3.86339999997,NA
9153,2,real,58,58,nochange,6,f,1,4.27830000001,NA
9153,2,real,59,59,nochange,6,j,0,4.21650000004,NA
9153,2,real,60,60,nochange,6,f,1,4.92420000001,NA
9154,2,practice,0,1,change,6,j,1,927.052,NA
9154,2,practice,0,2,change,6,f,0,647.6709,NA
9154,2,practice,0,3,nochange,6,j,0,728.5324,NA
9154,2,practice,0,4,nochange,6,f,1,705.644,NA
9154,2,practice,0,5,nochange,6,f,1,1111.071,NA
9154,2,practice,0,6,change,6,j,1,764.3145,NA
9154,2,real,1,1,change,6,f,0,11.0779,NA
9154,2,real,2,2,nochange,6,j,0,900.4927,NA
9154,2,real,3,3,change,6,f,0,714.2156,NA
9154,2,real,4,4,change,6,f,0,654.0968,NA
9154,2,real,5,5,nochange,6,f,1,1396.5393,NA
9154,2,real,6,6,nochange,6,j,0,1017.0323,NA
9154,2,real,7,7,change,6,f,0,708.2521,NA
9154,2,real,8,8,change,6,f,0,589.0745,3
9154,2,real,9,9,change,6,f,0,811.0954,NA
9154,2,real,10,10,nochange,6,f,1,1639.6572,NA
9154,2,real,11,11,nochange,6,f,1,1021.7685,NA
9154,2,real,12,12,change,6,f,0,773.6934,NA
9154,2,real,13,13,nochange,6,j,0,575.6679,NA
9154,2,real,14,14,change,6,f,0,418.2577,NA
9154,2,real,15,15,nochange,6,j,0,805.9606,NA
9154,2,real,16,16,nochange,6,f,1,691.3263,2
9154,2,real,17,17,nochange,6,f,1,1113.5548,NA
9154,2,real,18,18,nochange,6,f,1,827.0533,NA
9154,2,real,19,19,nochange,6,f,1,893.5295,NA
9154,2,real,20,20,change,6,f,0,1726.7079,NA
9154,2,real,21,21,nochange,6,f,1,1243.7265,NA
9154,2,real,22,22,change,6,f,0,1474.149,NA
9154,2,real,23,23,change,6,f,0,623.6248,NA
9154,2,real,24,24,change,6,f,0,525.7416,4
9154,2,real,25,25,change,6,f,0,1354.0998,NA
9154,2,real,26,26,change,6,f,0,1393.5565,NA
9154,2,real,27,27,change,6,j,1,1700.3699,NA
9154,2,real,28,28,nochange,6,j,0,1634.3148,NA
9154,2,real,29,29,change,6,f,0,641.5136,NA
9154,2,real,30,30,change,6,f,0,642.4586,NA
9154,2,real,31,31,change,6,f,0,1023.1251,NA
9154,2,real,32,32,nochange,6,f,1,1839.8768,3
9154,2,real,33,33,nochange,6,j,0,768.8948,NA
9154,2,real,34,34,nochange,6,f,1,631.1705,NA
9154,2,real,35,35,change,6,f,0,1130.272,NA
9154,2,real,36,36,nochange,6,f,1,695.3873,NA
9154,2,real,37,37,nochange,6,f,1,944.6193,NA
9154,2,real,38,38,nochange,6,f,1,1017.2015,NA
9154,2,real,39,39,change,6,f,0,1319.0897,NA
9154,2,real,40,40,nochange,6,f,1,945.5957,3
9154,2,real,41,41,nochange,6,j,0,2.6237,NA
9154,2,real,42,42,nochange,6,f,1,1014.9863,NA
9154,2,real,43,43,change,6,j,1,1837.9668,NA
9154,2,real,44,44,change,6,f,0,1356.3652,NA
9154,2,real,45,45,change,6,f,0,766.7828,NA
9154,2,real,46,46,nochange,6,j,0,1520.9553,NA
9154,2,real,47,47,change,6,f,0,1295.0689,NA
9154,2,real,48,48,nochange,6,f,1,1228.3001,4
9154,2,real,49,49,nochange,6,f,1,1170.9205,NA
9154,2,real,50,50,nochange,6,f,1,625.6208,NA
9154,2,real,51,51,change,6,f,0,809.9307,NA
9154,2,real,52,52,change,6,f,0,672.5958,NA
9154,2,real,53,53,nochange,6,f,1,1187.281,NA
9154,2,real,54,54,nochange,6,f,1,549.5877,NA
9154,2,real,55,55,nochange,6,f,1,1332.4224,NA
9154,2,real,56,56,change,6,f,0,620.2029,1
9154,2,real,57,57,nochange,6,f,1,1901.1374,NA
9154,2,real,58,58,change,6,f,0,698.383,NA
9154,2,real,59,59,change,6,j,1,474.2825,NA
9154,2,real,60,60,change,6,f,0,483.7094,NA
9155,2,practice,0,1,change,6,f,0,4308.8281,NA
9155,2,practice,0,2,nochange,6,j,0,2676.3737,NA
9155,2,practice,0,3,change,6,f,0,972.7373,NA
9155,2,practice,0,4,nochange,6,j,0,311.0462,NA
9155,2,practice,0,5,nochange,6,f,1,328.4363,NA
9155,2,practice,0,6,change,6,j,1,336.6168,NA
9155,2,real,1,1,change,6,f,0,286.1852,NA
9155,2,real,2,2,nochange,6,f,1,1526.7596,NA
9155,2,real,3,3,nochange,6,f,1,983.6619,NA
9155,2,real,4,4,nochange,6,f,1,3.5975,NA
9155,2,real,5,5,nochange,6,j,0,450.1421,NA
9155,2,real,6,6,change,6,f,0,3668.1117,NA
9155,2,real,7,7,change,6,f,0,1059.6897,NA
9155,2,real,8,8,nochange,6,f,1,827.2338,3
9155,2,real,9,9,nochange,6,j,0,4839.2694,NA
9155,2,real,10,10,change,6,f,0,715.5127,NA
9155,2,real,11,11,change,6,j,1,1973.823,NA
9155,2,real,12,12,nochange,6,f,1,712.1893,NA
9155,2,real,13,13,nochange,6,f,1,1672.4396,NA
9155,2,real,14,14,nochange,6,j,0,438.1899,NA
9155,2,real,15,15,change,6,f,0,4453.7456,NA
9155,2,real,16,16,change,6,j,1,3.5968,4
9155,2,real,17,17,change,6,f,0,1027.6651,NA
9155,2,real,18,18,change,6,f,0,1548.4491,NA
9155,2,real,19,19,change,6,j,1,2446.6623,NA
9155,2,real,20,20,nochange,6,f,1,2106.6793,NA
9155,2,real,21,21,nochange,6,j,0,3.85749999998,NA
9155,2,real,22,22,change,6,f,0,643.7386,NA
9155,2,real,23,23,nochange,6,f,1,3013.0172,NA
9155,2,real,24,24,change,6,j,1,2240.4194,5
9155,2,real,25,25,nochange,6,f,1,371.4566,NA
9155,2,real,26,26,change,6,f,0,5401.7015,NA
9155,2,real,27,27,nochange,6,j,0,2115.9859,NA
9155,2,real,28,28,nochange,6,f,1,1891.6416,NA
9155,2,real,29,29,nochange,6,f,1,846.6291,NA
9155,2,real,30,30,change,6,f,0,1010.6067,NA
9155,2,real,31,31,nochange,6,f,1,1762.8998,NA
9155,2,real,32,32,nochange,6,j,0,407.5248,4
9155,2,real,33,33,change,6,f,0,2988.792,NA
9155,2,real,34,34,change,6,f,0,2844.5716,NA
9155,2,real,35,35,change,6,f,0,1177.1476,NA
9155,2,real,36,36,change,6,f,0,667.0348,NA
9155,2,real,37,37,change,6,f,0,346.5805,NA
9155,2,real,38,38,change,6,f,0,1286.1054,NA
9155,2,real,39,39,change,6,f,0,383.4851,NA
9155,2,real,40,40,nochange,6,f,1,1364.7166,4
9155,2,real,41,41,nochange,6,f,1,612.5075,NA
9155,2,real,42,42,change,6,j,1,1126.6493,NA
9155,2,real,43,43,change,6,f,0,1243.9003,NA
9155,2,real,44,44,nochange,6,f,1,1119.7293,NA
9155,2,real,45,45,change,6,f,0,1066.1078,NA
9155,2,real,46,46,change,6,f,0,1267.9287,NA
9155,2,real,47,47,nochange,6,f,1,1216.2372,NA
9155,2,real,48,48,change,6,f,0,677.0556,4
