subject,session,date,time,block,trial,delay,acc,rt,target_side
9234,1,02/07/24,12:52,slow_practice,7,3000,1,1120.8524,right
9234,1,02/07/24,12:52,slow_practice,8,2000,1,907.8704,left
9234,1,02/07/24,12:52,fast_practice,1,3000,1,2257.7744,right
9234,1,02/07/24,12:52,fast_practice,2,3000,1,869.4519,right
9234,1,02/07/24,12:52,fast_practice,3,2000,1,1379.0653,left
9234,1,02/07/24,12:52,fast_practice,4,2000,1,876.3369,left
9234,1,02/07/24,12:52,fast_practice,5,3000,1,858.5067,left
9234,1,02/07/24,12:52,fast_practice,6,3000,1,1481.272,right
9234,1,02/07/24,12:52,fast_practice,7,2000,0,2146.4256,left
9234,1,02/07/24,12:52,fast_practice,8,2000,1,972.3253,right
9234,1,02/07/24,12:52,fast_practice,9,2000,1,2065.5437,right
9234,1,02/07/24,12:52,fast_practice,10,3000,1,864.6281,right
9234,1,02/07/24,12:52,fast_practice,11,2000,1,3871.9191,right
9234,1,02/07/24,12:52,fast_practice,12,3000,1,809.4055,right
9234,1,02/07/24,12:52,fast_practice,13,2000,1,5816.604,right
9234,1,02/07/24,12:52,fast_practice,14,3000,0,1479.2133,right
9234,1,02/07/24,12:52,fast_practice,15,2000,0,1124.3162,left
9234,1,02/07/24,12:52,fast_practice,16,2000,1,849.0805,left
9234,1,02/07/24,12:52,antisaccade,1,3000,1,864.453,left
9234,1,02/07/24,12:52,antisaccade,2,2000,1,602.9064,left
9234,1,02/07/24,12:52,antisaccade,3,2000,1,606.0008,right
9234,1,02/07/24,12:52,antisaccade,4,3000,1,566.003,left
9234,1,02/07/24,12:52,antisaccade,5,2000,0,1884.2469,right
9234,1,02/07/24,12:52,antisaccade,6,2000,1,3179.243,left
9234,1,02/07/24,12:52,antisaccade,7,2000,1,699.6423,right
9234,1,02/07/24,12:52,antisaccade,8,3000,1,595.9012,right
9234,1,02/07/24,12:52,antisaccade,9,2000,1,592.3367,left
9234,1,02/07/24,12:52,antisaccade,10,2000,1,637.1537,right
9234,1,02/07/24,12:52,antisaccade,11,2000,1,599.243,right
9234,1,02/07/24,12:52,antisaccade,12,2000,1,934.494,right
9234,1,02/07/24,12:52,antisaccade,13,2000,1,710.0626,left
9234,1,02/07/24,12:52,antisaccade,14,3000,1,601.3304,right
9234,1,02/07/24,12:52,antisaccade,15,3000,1,731.1297,left
9234,1,02/07/24,12:52,antisaccade,16,3000,1,575.8621,right
9234,1,02/07/24,12:52,antisaccade,17,3000,1,619.0843,left
9234,1,02/07/24,12:52,antisaccade,18,3000,1,600.1356,left
9234,1,02/07/24,12:52,antisaccade,19,2000,1,589.6378,right
9234,1,02/07/24,12:52,antisaccade,20,3000,1,612.6661,right
9234,1,02/07/24,12:52,antisaccade,21,2000,1,1155.1485,left
9234,1,02/07/24,12:52,antisaccade,22,3000,1,621.3307,left
9234,1,02/07/24,12:52,antisaccade,23,3000,1,575.1538,left
9234,1,02/07/24,12:52,antisaccade,24,3000,1,1404.7315,right
9234,1,02/07/24,12:52,antisaccade,25,3000,0,1043.1169,right
9234,1,02/07/24,12:52,antisaccade,26,3000,1,625.6901,left
9234,1,02/07/24,12:52,antisaccade,27,3000,1,1301.9092,right
9234,1,02/07/24,12:52,antisaccade,28,2000,1,786.7387,right
9234,1,02/07/24,12:52,antisaccade,29,2000,1,603.2071,left
9234,1,02/07/24,12:52,antisaccade,30,3000,1,660.4994,right
9234,1,02/07/24,12:52,antisaccade,31,2000,1,922.4302,left
9234,1,02/07/24,12:52,antisaccade,32,2000,1,566.5988,right
9234,1,02/07/24,12:52,antisaccade,33,2000,1,828.7408,left
9234,1,02/07/24,12:52,antisaccade,34,3000,1,607.8295,left
9234,1,02/07/24,12:52,antisaccade,35,3000,1,590.1477,right
9234,1,02/07/24,12:52,antisaccade,36,2000,1,869.9288,right
9234,1,02/07/24,12:52,antisaccade,37,2000,1,671.3134,right
9234,1,02/07/24,12:52,antisaccade,38,3000,1,901.3775,right
9234,1,02/07/24,12:52,antisaccade,39,2000,1,593.7252,right
9234,1,02/07/24,12:52,antisaccade,40,3000,1,612.9699,right
9234,1,02/07/24,12:52,antisaccade,41,2000,1,1382.5408,left
9234,1,02/07/24,12:52,antisaccade,42,3000,1,666.076,left
9234,1,02/07/24,12:52,antisaccade,43,3000,1,1020.0111,left
9234,1,02/07/24,12:52,antisaccade,44,3000,0,2247.7722,right
9234,1,02/07/24,12:52,antisaccade,45,3000,1,755.4703,right
9234,1,02/07/24,12:52,antisaccade,46,3000,1,831.1836,right
9234,1,02/07/24,12:52,antisaccade,47,2000,1,1045.3301,right
9234,1,02/07/24,12:52,antisaccade,48,2000,0,2552.9586,left
9234,1,02/07/24,12:52,antisaccade,49,2000,1,1535.661,left
9234,1,02/07/24,12:52,antisaccade,50,2000,1,703.0519,left
9234,1,02/07/24,12:52,antisaccade,51,3000,1,642.4384,right
9234,1,02/07/24,12:52,antisaccade,52,3000,1,624.6565,left
9234,1,02/07/24,12:52,antisaccade,53,2000,1,789.4591,left
9234,1,02/07/24,12:52,antisaccade,54,2000,1,895.1061,right
9234,1,02/07/24,12:52,antisaccade,55,2000,1,548.8816,right
9234,1,02/07/24,12:52,antisaccade,56,3000,1,588.168,left
9234,1,02/07/24,12:52,antisaccade,57,3000,1,638.1857,left
9234,1,02/07/24,12:52,antisaccade,58,3000,1,783.7476,left
9234,1,02/07/24,12:52,antisaccade,59,2000,1,738.5425,left
9234,1,02/07/24,12:52,antisaccade,60,3000,1,584.0282,left
9235,1,02/07/24,15:41,slow_practice,1,2000,1,3958.7459,right
9235,1,02/07/24,15:41,slow_practice,2,2000,1,987.6049,right
9235,1,02/07/24,15:41,slow_practice,3,3000,1,627.8119,right
9235,1,02/07/24,15:41,slow_practice,4,2000,1,955.0514,left
9235,1,02/07/24,15:41,slow_practice,5,2000,1,778.1776,right
9235,1,02/07/24,15:41,slow_practice,6,3000,1,667.6931,left
9235,1,02/07/24,15:41,slow_practice,7,2000,1,587.6464,right
9235,1,02/07/24,15:41,slow_practice,8,2000,1,678.0457,right
9235,1,02/07/24,15:41,fast_practice,1,3000,1,687.9042,right
9235,1,02/07/24,15:41,fast_practice,2,2000,1,771.1702,left
9235,1,02/07/24,15:41,fast_practice,3,2000,0,553.1475,right
9235,1,02/07/24,15:41,fast_practice,4,3000,0,589.7377,left
9235,1,02/07/24,15:41,fast_practice,5,3000,1,653.9389,right
9235,1,02/07/24,15:41,fast_practice,6,3000,1,823.9216,left
9235,1,02/07/24,15:41,fast_practice,7,3000,1,670.7395,right
9235,1,02/07/24,15:41,fast_practice,8,3000,0,632.4841,right
9235,1,02/07/24,15:41,fast_practice,9,3000,1,737.2048,left
9235,1,02/07/24,15:41,fast_practice,10,3000,0,737.5387,right
9235,1,02/07/24,15:41,fast_practice,11,2000,1,977.1334,left
9235,1,02/07/24,15:41,fast_practice,12,3000,0,785.1291,right
9235,1,02/07/24,15:41,fast_practice,13,3000,0,576.2244,right
9235,1,02/07/24,15:41,fast_practice,14,2000,0,1605.8449,right
9235,1,02/07/24,15:41,fast_practice,15,2000,1,585.5281,right
9235,1,02/07/24,15:41,fast_practice,16,2000,1,576.9924,right
9235,1,02/07/24,15:41,antisaccade,1,3000,0,925.154,left
9235,1,02/07/24,15:41,antisaccade,2,3000,1,642.2174,left
9235,1,02/07/24,15:41,antisaccade,3,3000,0,745.7438,right
9235,1,02/07/24,15:41,antisaccade,4,3000,0,619.1354,left
9235,1,02/07/24,15:41,antisaccade,5,2000,0,628.294,right
9235,1,02/07/24,15:41,antisaccade,6,2000,1,861.1908,left
9235,1,02/07/24,15:41,antisaccade,7,3000,1,1297.0952,right
9235,1,02/07/24,15:41,antisaccade,8,3000,1,729.0838,left
9235,1,02/07/24,15:41,antisaccade,9,3000,1,1096.8938,left
9235,1,02/07/24,15:41,antisaccade,10,2000,1,714.6019,right
9235,1,02/07/24,15:41,antisaccade,11,3000,0,587.9624,left
9235,1,02/07/24,15:41,antisaccade,12,2000,0,612.2896,left
9235,1,02/07/24,15:41,antisaccade,13,2000,1,773.0942,right
9235,1,02/07/24,15:41,antisaccade,14,2000,0,629.1358,left
9235,1,02/07/24,15:41,antisaccade,15,2000,0,1350.0414,right
9235,1,02/07/24,15:41,antisaccade,16,3000,1,1051.8812,left
9235,1,02/07/24,15:41,antisaccade,17,2000,1,619.3164,right
9235,1,02/07/24,15:41,antisaccade,18,2000,1,623.2918,right
9235,1,02/07/24,15:41,antisaccade,19,3000,0,541.1274,right
9235,1,02/07/24,15:41,antisaccade,20,3000,0,693.2734,right
9235,1,02/07/24,15:41,antisaccade,21,2000,1,546.2756,left
9235,1,02/07/24,15:41,antisaccade,22,2000,1,517.0254,left
9235,1,02/07/24,15:41,antisaccade,23,3000,1,1110.8372,left
9235,1,02/07/24,15:41,antisaccade,24,2000,1,501.2227,left
9235,1,02/07/24,15:41,antisaccade,25,3000,1,962.9315,right
9235,1,02/07/24,15:41,antisaccade,26,2000,1,674.4743,left
9235,1,02/07/24,15:41,antisaccade,27,2000,1,786.8346,right
9235,1,02/07/24,15:41,antisaccade,28,3000,1,544.6051,left
9235,1,02/07/24,15:41,antisaccade,29,2000,1,595.2059,left
9235,1,02/07/24,15:41,antisaccade,30,2000,1,477.4162,right
9235,1,02/07/24,15:41,antisaccade,31,3000,0,521.9035,left
9235,1,02/07/24,15:41,antisaccade,32,2000,0,474.6799,left
9235,1,02/07/24,15:41,antisaccade,33,2000,1,439.2289,right
9235,1,02/07/24,15:41,antisaccade,34,3000,0,729.4937,right
9235,1,02/07/24,15:41,antisaccade,35,3000,0,587.5599,right
9235,1,02/07/24,15:41,antisaccade,36,3000,0,446.8312,right
9235,1,02/07/24,15:41,antisaccade,37,2000,0,508.9086,right
9235,1,02/07/24,15:41,antisaccade,38,2000,0,484.6369,right
9235,1,02/07/24,15:41,antisaccade,39,2000,0,422.3233,right
9235,1,02/07/24,15:41,antisaccade,40,3000,1,378.5953,right
9235,1,02/07/24,15:41,antisaccade,41,3000,0,3004.8543,left
9235,1,02/07/24,15:41,antisaccade,42,2000,1,399.4047,left
9235,1,02/07/24,15:41,antisaccade,43,3000,0,537.3222,right
9235,1,02/07/24,15:41,antisaccade,44,2000,1,376.1836,right
9235,1,02/07/24,15:41,antisaccade,45,2000,0,539.9784,right
9235,1,02/07/24,15:41,antisaccade,46,3000,0,418.3313,right
9235,1,02/07/24,15:41,antisaccade,47,2000,1,833.2166,left
9235,1,02/07/24,15:41,antisaccade,48,2000,1,509.1681,right
9235,1,02/07/24,15:41,antisaccade,49,2000,1,402.3201,right
9235,1,02/07/24,15:41,antisaccade,50,2000,1,1163.8332,left
9235,1,02/07/24,15:41,antisaccade,51,2000,1,967.4987,left
9235,1,02/07/24,15:41,antisaccade,52,3000,1,697.37,right
9235,1,02/07/24,15:41,antisaccade,53,2000,1,2094.2247,left
9235,1,02/07/24,15:41,antisaccade,54,3000,0,549.9409,right
9235,1,02/07/24,15:41,antisaccade,55,3000,1,467.7073,right
9235,1,02/07/24,15:41,antisaccade,56,3000,0,182.2976,left
9235,1,02/07/24,15:41,antisaccade,57,3000,1,381.0639,right
9235,1,02/07/24,15:41,antisaccade,58,3000,1,160.7965,right
9235,1,02/07/24,15:41,antisaccade,59,3000,0,438.3668,left
9235,1,02/07/24,15:41,antisaccade,60,3000,1,366.3075,right
9236,1,02/07/24,15:37,slow_practice,1,2000,1,3015.0583,right
9236,1,02/07/24,15:37,slow_practice,2,2000,1,590.4229,right
9236,1,02/07/24,15:37,slow_practice,3,2000,1,504.2181,right
9236,1,02/07/24,15:37,slow_practice,4,2000,1,559.7764,left
9236,1,02/07/24,15:37,slow_practice,5,3000,0,505.0596,right
9236,1,02/07/24,15:37,slow_practice,6,3000,1,750.1245,left
9236,1,02/07/24,15:37,slow_practice,7,3000,1,878.3441,right
9236,1,02/07/24,15:37,slow_practice,8,3000,1,572.8526,right
9236,1,02/07/24,15:37,fast_practice,1,3000,0,1772.4604,right
9236,1,02/07/24,15:37,fast_practice,2,3000,1,379.7573,right
9236,1,02/07/24,15:37,fast_practice,3,3000,0,348.3542,right
9236,1,02/07/24,15:37,fast_practice,4,2000,1,381.1949,right
9236,1,02/07/24,15:37,fast_practice,5,3000,1,302.6555,right
9236,1,02/07/24,15:37,fast_practice,6,2000,1,368.425,right
9236,1,02/07/24,15:37,fast_practice,7,3000,0,351.6573,right
9236,1,02/07/24,15:37,fast_practice,8,2000,0,261.8216,right
9236,1,02/07/24,15:37,fast_practice,9,3000,0,701.8944,left
9236,1,02/07/24,15:37,fast_practice,10,2000,0,373.0527,right
9236,1,02/07/24,15:37,fast_practice,11,3000,1,1016.6824,left
9236,1,02/07/24,15:37,fast_practice,12,3000,1,387.7068,left
9236,1,02/07/24,15:37,fast_practice,13,3000,0,695.4105,right
9236,1,02/07/24,15:37,fast_practice,14,3000,0,675.7007,right
9236,1,02/07/24,15:37,fast_practice,15,3000,1,444.8283,left
9236,1,02/07/24,15:37,fast_practice,16,2000,0,522.0145,right
9236,1,02/07/24,15:37,antisaccade,1,2000,1,346.5942,left
9236,1,02/07/24,15:37,antisaccade,2,2000,1,411.0023,left
9236,1,02/07/24,15:37,antisaccade,3,3000,1,434.4208,left
9236,1,02/07/24,15:37,antisaccade,4,3000,1,509.7759,left
9236,1,02/07/24,15:37,antisaccade,5,3000,0,349.9988,left
9236,1,02/07/24,15:37,antisaccade,6,3000,1,702.5052,right
9236,1,02/07/24,15:37,antisaccade,7,2000,1,720.8825,left
9236,1,02/07/24,15:37,antisaccade,8,2000,1,515.4531,left
9236,1,02/07/24,15:37,antisaccade,9,2000,1,976.8242,left
9236,1,02/07/24,15:37,antisaccade,10,3000,1,478.8285,left
9236,1,02/07/24,15:37,antisaccade,11,3000,1,857.4907,right
9236,1,02/07/24,15:37,antisaccade,12,2000,1,539.7728,left
9236,1,02/07/24,15:37,antisaccade,13,2000,1,464.2354,left
9236,1,02/07/24,15:37,antisaccade,14,2000,1,364.7436,left
9236,1,02/07/24,15:37,antisaccade,15,3000,1,399.2655,left
9236,1,02/07/24,15:37,antisaccade,16,2000,1,550.9022,left
9236,1,02/07/24,15:37,antisaccade,17,3000,0,718.0676,right
9236,1,02/07/24,15:37,antisaccade,18,2000,1,643.9478,right
9236,1,02/07/24,15:37,antisaccade,19,3000,1,625.6606,right
9236,1,02/07/24,15:37,antisaccade,20,2000,1,532.1525,right
9236,1,02/07/24,15:37,antisaccade,21,3000,1,623.8626,left
9236,1,02/07/24,15:37,antisaccade,22,3000,0,715.0469,right
9236,1,02/07/24,15:37,antisaccade,23,2000,1,686.4049,right
9236,1,02/07/24,15:37,antisaccade,24,3000,1,592.8858,right
9236,1,02/07/24,15:37,antisaccade,25,2000,1,1116.4739,left
9236,1,02/07/24,15:37,antisaccade,26,2000,1,551.4682,left
9236,1,02/07/24,15:37,antisaccade,27,2000,1,477.5302,right
9236,1,02/07/24,15:37,antisaccade,28,3000,1,564.859,right
9236,1,02/07/24,15:37,antisaccade,29,3000,1,559.0788,right
9236,1,02/07/24,15:37,antisaccade,30,3000,1,631.3084,left
9236,1,02/07/24,15:37,antisaccade,31,3000,1,937.7063,left
9236,1,02/07/24,15:37,antisaccade,32,2000,0,1178.5379,right
9236,1,02/07/24,15:37,antisaccade,33,2000,1,517.055,left
9236,1,02/07/24,15:37,antisaccade,34,2000,1,532.1759,right
9236,1,02/07/24,15:37,antisaccade,35,2000,1,517.5763,left
9236,1,02/07/24,15:37,antisaccade,36,3000,1,547.4443,left
9236,1,02/07/24,15:37,antisaccade,37,3000,1,496.9728,right
9236,1,02/07/24,15:37,antisaccade,38,2000,1,470.8428,right
9236,1,02/07/24,15:37,antisaccade,39,2000,1,478.8683,left
9236,1,02/07/24,15:37,antisaccade,40,2000,1,466.9079,right
9236,1,02/07/24,15:37,antisaccade,41,3000,1,420.9086,right
9236,1,02/07/24,15:37,antisaccade,42,3000,1,674.664,left
9236,1,02/07/24,15:37,antisaccade,43,2000,1,653.218,right
9236,1,02/07/24,15:37,antisaccade,44,2000,1,484.5971,right
9236,1,02/07/24,15:37,antisaccade,45,2000,1,694.9585,left
9236,1,02/07/24,15:37,antisaccade,46,3000,1,464.3368,left
9236,1,02/07/24,15:37,antisaccade,47,2000,1,471.8152,right
9236,1,02/07/24,15:37,antisaccade,48,3000,1,386.9737,right
9236,1,02/07/24,15:37,antisaccade,49,2000,1,523.0931,left
9236,1,02/07/24,15:37,antisaccade,50,3000,1,564.0781,left
9236,1,02/07/24,15:37,antisaccade,51,2000,1,692.1058,left
9236,1,02/07/24,15:37,antisaccade,52,3000,1,434.0927,left
9236,1,02/07/24,15:37,antisaccade,53,2000,1,535.8045,left
9236,1,02/07/24,15:37,antisaccade,54,3000,1,495.4678,left
9236,1,02/07/24,15:37,antisaccade,55,2000,1,417.6829,right
9236,1,02/07/24,15:37,antisaccade,56,3000,1,647.0509,right
9236,1,02/07/24,15:37,antisaccade,57,3000,1,965.3359,right
9236,1,02/07/24,15:37,antisaccade,58,2000,0,965.7571,left
9236,1,02/07/24,15:37,antisaccade,59,2000,1,471.5569,right
9236,1,02/07/24,15:37,antisaccade,60,3000,1,506.4868,left
9237,1,02/08/24,15:26,slow_practice,1,2000,1,903.5317,right
9237,1,02/08/24,15:26,slow_practice,2,2000,1,863.777,right
9237,1,02/08/24,15:26,slow_practice,3,3000,1,717.769,right
9237,1,02/08/24,15:26,slow_practice,4,3000,1,810.5489,right
9237,1,02/08/24,15:26,slow_practice,5,2000,1,524.26,right
9237,1,02/08/24,15:26,slow_practice,6,3000,1,871.3759,left
9237,1,02/08/24,15:26,slow_practice,7,3000,1,668.154,right
9237,1,02/08/24,15:26,slow_practice,8,3000,1,709.6423,left
9237,1,02/08/24,15:26,fast_practice,1,3000,1,1334.9491,left
9237,1,02/08/24,15:26,fast_practice,2,3000,1,915.2947,right
9237,1,02/08/24,15:26,fast_practice,3,3000,1,570.6853,right
9237,1,02/08/24,15:26,fast_practice,4,3000,0,811.4139,left
9237,1,02/08/24,15:26,fast_practice,5,3000,0,755.0089,left
9237,1,02/08/24,15:26,fast_practice,6,3000,0,763.5937,left
9237,1,02/08/24,15:26,fast_practice,7,3000,1,555.2202,left
9237,1,02/08/24,15:26,fast_practice,8,2000,0,1223.5872,right
9237,1,02/08/24,15:26,fast_practice,9,2000,1,556.46,right
9237,1,02/08/24,15:26,fast_practice,10,3000,0,903.5356,right
9237,1,02/08/24,15:26,fast_practice,11,3000,1,480.7908,left
9237,1,02/08/24,15:26,fast_practice,12,2000,0,1323.4296,left
9237,1,02/08/24,15:26,fast_practice,13,3000,1,618.449,right
9237,1,02/08/24,15:26,fast_practice,14,3000,1,722.8096,right
9237,1,02/08/24,15:26,fast_practice,15,3000,1,521.5945,left
9237,1,02/08/24,15:26,fast_practice,16,3000,0,1395.7749,right
9237,1,02/08/24,15:26,antisaccade,1,2000,0,699.5974,left
9237,1,02/08/24,15:26,antisaccade,2,3000,1,575.4673,left
9237,1,02/08/24,15:26,antisaccade,3,2000,1,693.9962,left
9237,1,02/08/24,15:26,antisaccade,4,3000,1,462.3286,left
9237,1,02/08/24,15:26,antisaccade,5,3000,1,513.523,left
9237,1,02/08/24,15:26,antisaccade,6,2000,1,897.0733,right
9237,1,02/08/24,15:26,antisaccade,7,3000,1,681.3572,left
9237,1,02/08/24,15:26,antisaccade,8,2000,0,612.9154,right
9237,1,02/08/24,15:26,antisaccade,9,3000,1,500.0465,right
9237,1,02/08/24,15:26,antisaccade,10,3000,0,399.4447,left
9237,1,02/08/24,15:26,antisaccade,11,2000,1,740.5859,left
9237,1,02/08/24,15:26,antisaccade,12,2000,0,679.9523,right
9237,1,02/08/24,15:26,antisaccade,13,2000,1,326.4653,right
9237,1,02/08/24,15:26,antisaccade,14,3000,1,739.1652,left
9237,1,02/08/24,15:26,antisaccade,15,3000,0,587.047,left
9237,1,02/08/24,15:26,antisaccade,16,2000,0,122.6835,right
9237,1,02/08/24,15:26,antisaccade,17,3000,1,120.1135,right
9237,1,02/08/24,15:26,antisaccade,18,3000,0,165.8261,left
9237,1,02/08/24,15:26,antisaccade,19,3000,0,165.0092,left
9237,1,02/08/24,15:26,antisaccade,20,2000,0,106.6839,right
9237,1,02/08/24,15:26,antisaccade,21,3000,0,181.0901,left
9237,1,02/08/24,15:26,antisaccade,22,2000,0,107.035,right
9237,1,02/08/24,15:26,antisaccade,23,3000,0,108.439,right
9237,1,02/08/24,15:26,antisaccade,24,3000,1,180.7312,left
9237,1,02/08/24,15:26,antisaccade,25,3000,1,181.7748,left
9237,1,02/08/24,15:26,antisaccade,26,2000,1,122.9873,right
9237,1,02/08/24,15:26,antisaccade,27,2000,1,123.2185,right
9237,1,02/08/24,15:26,antisaccade,28,3000,1,165.4116,left
9237,1,02/08/24,15:26,antisaccade,29,3000,0,188.408,left
9237,1,02/08/24,15:26,antisaccade,30,2000,0,108.7738,right
9237,1,02/08/24,15:26,antisaccade,31,3000,1,106.9503,right
9237,1,02/08/24,15:26,antisaccade,32,3000,0,165.0351,left
9237,1,02/08/24,15:26,antisaccade,33,2000,0,165.7003,left
9237,1,02/08/24,15:26,antisaccade,34,3000,0,195.859,left
9237,1,02/08/24,15:26,antisaccade,35,3000,1,178.1539,left
9237,1,02/08/24,15:26,antisaccade,36,3000,0,178.6668,left
9237,1,02/08/24,15:26,antisaccade,37,3000,1,178.339,left
9237,1,02/08/24,15:26,antisaccade,38,3000,1,196.4307,left
9237,1,02/08/24,15:26,antisaccade,39,2000,1,163.1928,left
9237,1,02/08/24,15:26,antisaccade,40,3000,1,180.5498,left
9237,1,02/08/24,15:26,antisaccade,41,3000,1,124.8306,right
9237,1,02/08/24,15:26,antisaccade,42,3000,1,172.7252,left
9237,1,02/08/24,15:26,antisaccade,43,3000,0,106.8953,right
9237,1,02/08/24,15:26,antisaccade,44,3000,1,170.191,left
9237,1,02/08/24,15:26,antisaccade,45,3000,1,178.1533,left
9237,1,02/08/24,15:26,antisaccade,46,2000,0,117.1232,right
9237,1,02/08/24,15:26,antisaccade,47,2000,0,164.7309,left
9237,1,02/08/24,15:26,antisaccade,48,2000,0,109.1434,right
9237,1,02/08/24,15:26,antisaccade,49,2000,1,162.432,left
9237,1,02/08/24,15:26,antisaccade,50,3000,1,165.8508,left
9237,1,02/08/24,15:26,antisaccade,51,3000,1,458.6256,right
9237,1,02/08/24,15:26,antisaccade,52,3000,1,178.0339,left
9237,1,02/08/24,15:26,antisaccade,53,2000,1,162.8725,left
9237,1,02/08/24,15:26,antisaccade,54,3000,1,177.6651,left
9237,1,02/08/24,15:26,antisaccade,55,3000,1,178.2192,left
9237,1,02/08/24,15:26,antisaccade,56,3000,0,121.2021,right
9237,1,02/08/24,15:26,antisaccade,57,2000,1,115.6959,right
9237,1,02/08/24,15:26,antisaccade,58,3000,1,180.7855,left
9237,1,02/08/24,15:26,antisaccade,59,3000,1,122.7524,right
9237,1,02/08/24,15:26,antisaccade,60,2000,1,179.1912,left
9238,1,02/08/24,15:48,slow_practice,1,2000,1,3545.4705,left
9238,1,02/08/24,15:48,slow_practice,2,3000,1,2041.746,left
9238,1,02/08/24,15:48,slow_practice,3,2000,1,1838.9699,left
9238,1,02/08/24,15:48,slow_practice,4,3000,1,1818.0303,left
9238,1,02/08/24,15:48,slow_practice,5,2000,1,997.0669,left
9238,1,02/08/24,15:48,slow_practice,6,3000,1,1719.9671,right
9238,1,02/08/24,15:48,slow_practice,7,2000,1,970.5424,left
9238,1,02/08/24,15:48,slow_practice,8,3000,1,1190.6282,left
9238,1,02/08/24,15:48,fast_practice,1,3000,1,2435.634,left
9238,1,02/08/24,15:48,fast_practice,2,3000,1,1833.7398,right
9238,1,02/08/24,15:48,fast_practice,3,2000,0,2546.5693,left
9238,1,02/08/24,15:48,fast_practice,4,2000,1,2431.2005,left
9238,1,02/08/24,15:48,fast_practice,5,2000,1,1039.1525,left
9238,1,02/08/24,15:48,fast_practice,6,3000,1,983.4079,left
9238,1,02/08/24,15:48,fast_practice,7,2000,1,1625.3107,right
9238,1,02/08/24,15:48,fast_practice,8,2000,1,2126.1303,left
9238,1,02/08/24,15:48,fast_practice,9,3000,1,2046.6743,right
9238,1,02/08/24,15:48,fast_practice,10,3000,0,1806.227,right
9238,1,02/08/24,15:48,fast_practice,11,2000,1,3017.4051,left
9238,1,02/08/24,15:48,fast_practice,12,3000,1,1019.2213,right
9238,1,02/08/24,15:48,fast_practice,13,3000,1,1487.5409,left
9238,1,02/08/24,15:48,fast_practice,14,3000,0,1907.7897,left
9238,1,02/08/24,15:48,fast_practice,15,2000,1,2055.4166,left
9238,1,02/08/24,15:48,fast_practice,16,3000,0,943.0411,left
9238,1,02/08/24,15:48,antisaccade,1,3000,0,936.8652,right
9238,1,02/08/24,15:48,antisaccade,2,3000,0,1447.8101,right
9238,1,02/08/24,15:48,antisaccade,3,2000,1,780.7059,left
9238,1,02/08/24,15:48,antisaccade,4,3000,0,2597.2906,left
9238,1,02/08/24,15:48,antisaccade,5,3000,1,2035.1031,right
9238,1,02/08/24,15:48,antisaccade,6,2000,1,3288.1085,left
9238,1,02/08/24,15:48,antisaccade,7,2000,1,1336.1904,left
9238,1,02/08/24,15:48,antisaccade,8,3000,0,1689.0767,left
9238,1,02/08/24,15:48,antisaccade,9,2000,1,739.0344,right
9238,1,02/08/24,15:48,antisaccade,10,2000,1,1042.3189,right
9238,1,02/08/24,15:48,antisaccade,11,2000,0,1338.4944,left
9238,1,02/08/24,15:48,antisaccade,12,3000,1,687.019,left
9238,1,02/08/24,15:48,antisaccade,13,2000,1,955.1038,right
9238,1,02/08/24,15:48,antisaccade,14,2000,0,2035.193,right
9238,1,02/08/24,15:48,antisaccade,15,2000,1,687.0642,left
9238,1,02/08/24,15:48,antisaccade,16,2000,0,1171.0765,right
9238,1,02/08/24,15:48,antisaccade,17,2000,1,910.1002,left
9238,1,02/08/24,15:48,antisaccade,18,2000,1,634.4641,right
9238,1,02/08/24,15:48,antisaccade,19,2000,1,783.98,left
9238,1,02/08/24,15:48,antisaccade,20,2000,1,588.4436,right
9238,1,02/08/24,15:48,antisaccade,21,2000,1,607.4795,left
9238,1,02/08/24,15:48,antisaccade,22,2000,0,2835.478,left
9238,1,02/08/24,15:48,antisaccade,23,3000,0,986.8802,right
9238,1,02/08/24,15:48,antisaccade,24,3000,1,806.0991,right
9238,1,02/08/24,15:48,antisaccade,25,3000,1,550.4482,right
9238,1,02/08/24,15:48,antisaccade,26,3000,1,1428.4653,right
9238,1,02/08/24,15:48,antisaccade,27,3000,0,2301.4313,right
9238,1,02/08/24,15:48,antisaccade,28,3000,1,636.2325,left
9238,1,02/08/24,15:48,antisaccade,29,2000,1,922.4686,left
9238,1,02/08/24,15:48,antisaccade,30,2000,1,570.313,right
9238,1,02/08/24,15:48,antisaccade,31,2000,1,917.3447,left
9238,1,02/08/24,15:48,antisaccade,32,2000,0,2384.443,right
9238,1,02/08/24,15:48,antisaccade,33,3000,1,728.3668,left
9238,1,02/08/24,15:48,antisaccade,34,2000,0,868.0156,right
9238,1,02/08/24,15:48,antisaccade,35,3000,1,553.9215,left
9238,1,02/08/24,15:48,antisaccade,36,2000,0,683.3204,left
9238,1,02/08/24,15:48,antisaccade,37,2000,1,559.4733,left
9238,1,02/08/24,15:48,antisaccade,38,2000,1,703.4108,left
9238,1,02/08/24,15:48,antisaccade,39,2000,0,2443.2785,right
9238,1,02/08/24,15:48,antisaccade,40,3000,1,815.2324,right
9238,1,02/08/24,15:48,antisaccade,41,2000,1,980.0851,right
9238,1,02/08/24,15:48,antisaccade,42,3000,0,2959.855,left
9238,1,02/08/24,15:48,antisaccade,43,3000,1,985.3344,right
9238,1,02/08/24,15:48,antisaccade,44,3000,1,590.1232,left
