subject,session,date,time,block,trial,string,match,rt,acc,target_length,total_correct
9127,2,07/19/23,13:36,2,37,509764138_____509764138,match,955.6188,1,2,37
9127,2,07/19/23,13:36,2,38,268571_____268571,match,489.1654,1,2,38
9128,2,07/05/23,16:43,0,1,798135_____798135,match,3515.089,1,6,NA
9128,2,07/05/23,16:43,0,2,168735925_____168735925,match,1708.0181,1,9,NA
9128,2,07/05/23,16:43,0,3,231459_____123759,nonmatch,1101.5134,1,6,NA
9128,2,07/05/23,16:43,0,4,345269875_____3485269875,nonmatch,2603.6803,1,9,NA
9128,2,07/05/23,16:43,0,5,342_____349,nonmatch,1193.3618,1,3,NA
9128,2,07/05/23,16:43,0,6,687_____687,match,1109.2033,1,3,NA
9128,2,07/05/23,16:43,1,1,468375_____462375,nonmatch,2390.3119,1,6,1
9128,2,07/05/23,16:43,1,2,739_____739,match,956.0986,1,3,2
9128,2,07/05/23,16:43,1,3,405_____402,nonmatch,838.5266,1,3,3
9128,2,07/05/23,16:43,1,4,678_____678,match,1285.2461,1,3,4
9128,2,07/05/23,16:43,1,5,816539270_____816539270,match,2146.8429,0,9,4
9128,2,07/05/23,16:43,1,6,260_____260,match,959.7586,0,3,4
9128,2,07/05/23,16:43,1,7,653782_____153782,nonmatch,1595.198,1,6,5
9128,2,07/05/23,16:43,1,8,319065284_____319765284,nonmatch,1764.5933,1,9,6
9128,2,07/05/23,16:43,1,9,583_____583,match,988.6366,1,3,7
9128,2,07/05/23,16:43,1,10,324719605_____324719605,match,1386.9933,1,9,8
9128,2,07/05/23,16:43,1,11,610238957_____610238954,nonmatch,1254.1844,1,9,9
9128,2,07/05/23,16:43,1,12,385096_____385026,nonmatch,1518.5653,1,6,10
9128,2,07/05/23,16:43,1,13,428390_____428390,match,1784.2572,1,6,11
9128,2,07/05/23,16:43,1,14,689370_____689370,match,1999.111,1,6,12
9128,2,07/05/23,16:43,1,15,825031764_____895031764,nonmatch,2579.9978,1,9,13
9128,2,07/05/23,16:43,1,16,803412975_____803412975,match,2651.6482,1,9,14
9128,2,07/05/23,16:43,2,1,763520_____783520,nonmatch,1803.2464,1,2,15
9128,2,07/05/23,16:43,2,2,237641085_____237641085,match,3230.8181,1,2,16
9128,2,07/05/23,16:43,2,3,509764138_____509764138,match,2118.0948,1,2,17
9128,2,07/05/23,16:43,2,4,592034861_____592034861,match,1368.1306,1,2,18
9128,2,07/05/23,16:43,2,5,852704319_____852704319,match,1673.8299,0,2,18
9128,2,07/05/23,16:43,2,6,972083_____972083,match,2010.6291,1,2,19
9128,2,07/05/23,16:43,2,7,629135470_____629835470,nonmatch,1694.5374,1,2,20
9128,2,07/05/23,16:43,2,8,539601_____538601,nonmatch,1488.1352,0,2,20
9128,2,07/05/23,16:43,2,9,680257491_____683257491,nonmatch,1285.9804,0,2,20
9128,2,07/05/23,16:43,2,10,416732859_____416732859,match,1111.5153,1,2,21
9128,2,07/05/23,16:43,2,11,580392647_____580392617,nonmatch,1282.1223,1,2,22
9128,2,07/05/23,16:43,2,12,512_____512,match,792.0627,1,2,23
9128,2,07/05/23,16:43,2,13,619_____618,nonmatch,673.5687,0,2,23
9128,2,07/05/23,16:43,2,14,673249_____673249,match,1741.8031,1,2,24
9128,2,07/05/23,16:43,2,15,586347_____586347,match,1228.4405,1,2,25
9128,2,07/05/23,16:43,2,16,192043765_____192043765,match,1717.48,1,2,26
9130,2,07/14/23,10:13,0,1,345269875_____3485269875,nonmatch,2188.6198,1,9,NA
9130,2,07/14/23,10:13,0,2,342_____349,nonmatch,1156.3552,1,3,NA
9130,2,07/14/23,10:13,0,3,231459_____123759,nonmatch,1522.7748,1,6,NA
9130,2,07/14/23,10:13,0,4,168735925_____168735925,match,1487.4926,1,9,NA
9130,2,07/14/23,10:13,0,5,798135_____798135,match,2710.1567,1,6,NA
9130,2,07/14/23,10:13,0,6,687_____687,match,771.5844,1,3,NA
9130,2,07/14/23,10:13,1,1,197306582_____497306582,nonmatch,1470.8728,1,9,1
9130,2,07/14/23,10:13,1,2,386092517_____386092517,match,2944.6318,1,9,2
9130,2,07/14/23,10:13,1,3,260_____260,match,820.7894,1,3,3
9130,2,07/14/23,10:13,1,4,768_____968,nonmatch,966.6986,1,3,4
9130,2,07/14/23,10:13,1,5,801679_____401679,nonmatch,1447.9442,1,6,5
9130,2,07/14/23,10:13,1,6,203817546_____203819546,nonmatch,2302.7288,1,9,6
9130,2,07/14/23,10:13,1,7,385096_____385026,nonmatch,2138.9809,1,6,7
9130,2,07/14/23,10:13,1,8,541069382_____541069372,nonmatch,2357.2123,1,9,8
9130,2,07/14/23,10:13,1,9,471689_____471689,match,1425.5324,1,6,9
9130,2,07/14/23,10:13,1,10,256093_____256093,match,1264.2581,0,6,9
9130,2,07/14/23,10:13,1,11,670418325_____670418325,match,4057.0652,1,9,10
9130,2,07/14/23,10:13,1,12,452183_____452783,nonmatch,1570.2524,1,6,11
9130,2,07/14/23,10:13,1,13,689370_____689370,match,3325.537,1,6,12
9130,2,07/14/23,10:13,1,14,816539270_____816539270,match,2787.1486,1,9,13
9130,2,07/14/23,10:13,2,1,296175_____296173,nonmatch,2139.4304,1,2,14
9130,2,07/14/23,10:13,2,2,987501_____987201,nonmatch,1510.7434,1,2,15
9130,2,07/14/23,10:13,2,3,705_____735,nonmatch,993.5063,1,2,16
9130,2,07/14/23,10:13,2,4,965_____965,match,899.4426,1,2,17
9130,2,07/14/23,10:13,2,5,268571_____268571,match,1521.656,1,2,18
9130,2,07/14/23,10:13,2,6,968_____958,nonmatch,1219.7707,1,2,19
9130,2,07/14/23,10:13,2,7,192043765_____192043765,match,2500.1495,1,2,20
9130,2,07/14/23,10:13,2,8,539601_____538601,nonmatch,1433.2446,0,2,20
9130,2,07/14/23,10:13,2,9,801_____401,nonmatch,975.7273,1,2,21
9130,2,07/14/23,10:13,2,10,237641085_____237641085,match,2928.154,1,2,22
9130,2,07/14/23,10:13,2,11,805_____806,nonmatch,1005.5503,1,2,23
9130,2,07/14/23,10:13,2,12,780_____720,nonmatch,1005.2089,1,2,24
9130,2,07/14/23,10:13,2,13,248_____248,match,821.6896,1,2,25
9130,2,07/14/23,10:13,2,14,972083_____972083,match,3111.5058,1,2,26
9130,2,07/14/23,10:13,2,15,873_____473,nonmatch,1038.386,1,2,27
9130,2,07/14/23,10:13,2,16,542_____542,match,942.0287,1,2,28
9132,2,07/07/23,16:40,0,1,345269875_____3485269875,nonmatch,1928.643,0,9,NA
9132,2,07/07/23,16:40,0,2,342_____349,nonmatch,1060.0572,1,3,NA
9132,2,07/07/23,16:40,0,3,231459_____123759,nonmatch,1370.6382,1,6,NA
9132,2,07/07/23,16:40,0,4,798135_____798135,match,1338.6083,1,6,NA
9132,2,07/07/23,16:40,0,5,687_____687,match,842.5279,1,3,NA
9132,2,07/07/23,16:40,0,6,168735925_____168735925,match,1603.5565,1,9,NA
9132,2,07/07/23,16:40,1,1,780_____780,match,1075.5614,1,3,1
9132,2,07/07/23,16:40,1,2,803412975_____803412975,match,2427.8986,1,9,2
9132,2,07/07/23,16:40,1,3,951_____951,match,844.6752,1,3,3
9132,2,07/07/23,16:40,1,4,287564_____237564,nonmatch,1216.4283,0,6,3
9132,2,07/07/23,16:40,1,5,541069382_____541069372,nonmatch,3831.9877,1,9,4
9132,2,07/07/23,16:40,1,6,451076_____451079,nonmatch,1471.2927,1,6,5
9132,2,07/07/23,16:40,1,7,678_____678,match,1087.6322,1,3,6
9132,2,07/07/23,16:40,1,8,825031764_____895031764,nonmatch,2074.9357,1,9,7
9132,2,07/07/23,16:40,1,9,831529047_____831529047,match,3057.4708,1,9,8
9132,2,07/07/23,16:40,1,10,670418325_____670418325,match,2117.4475,1,9,9
9132,2,07/07/23,16:40,1,11,610238957_____610238954,nonmatch,1806.0319,1,9,10
9132,2,07/07/23,16:40,1,12,816539270_____816539270,match,4006.6769,1,9,11
9132,2,07/07/23,16:40,1,13,456902_____456902,match,1821.5531,1,6,12
9132,2,07/07/23,16:40,2,1,796_____896,nonmatch,1770.2146,1,2,13
9132,2,07/07/23,16:40,2,2,496815372_____496815372,match,2264.0169,1,2,14
9132,2,07/07/23,16:40,2,3,759182604_____759182604,match,1882.6543,1,2,15
9132,2,07/07/23,16:40,2,4,579861_____579361,nonmatch,2000.0818,1,2,16
9132,2,07/07/23,16:40,2,5,705_____735,nonmatch,1324.0071,1,2,17
9132,2,07/07/23,16:40,2,6,940185237_____940185637,nonmatch,2866.5618,1,2,18
9132,2,07/07/23,16:40,2,7,801_____401,nonmatch,1048.3833,1,2,19
9132,2,07/07/23,16:40,2,8,268571_____268571,match,1769.7449,1,2,20
9132,2,07/07/23,16:40,2,9,987501_____987201,nonmatch,1496.4669,1,2,21
9132,2,07/07/23,16:40,2,10,317864095_____327864095,nonmatch,4951.0647,0,2,21
9132,2,07/07/23,16:40,2,11,629135470_____629835470,nonmatch,3392.4683,1,2,22
9132,2,07/07/23,16:40,2,12,968_____958,nonmatch,1523.6334,1,2,23
9133,2,07/12/23,13:23,0,1,231459_____123759,nonmatch,3249.9988,1,6,NA
9133,2,07/12/23,13:23,0,2,345269875_____3485269875,nonmatch,3974.1985,0,9,NA
9133,2,07/12/23,13:23,0,3,798135_____798135,match,2125.8556,0,6,NA
9133,2,07/12/23,13:23,0,4,168735925_____168735925,match,2900.6347,1,9,NA
9133,2,07/12/23,13:23,0,5,687_____687,match,1124.4399,1,3,NA
9133,2,07/12/23,13:23,0,6,342_____349,nonmatch,1227.2147,1,3,NA
9133,2,07/12/23,13:23,1,1,301_____301,match,1188.0558,1,3,1
9133,2,07/12/23,13:23,1,2,319065284_____319765284,nonmatch,2907.8182,0,9,1
9133,2,07/12/23,13:23,1,3,197306582_____497306582,nonmatch,2847.7864,1,9,2
9133,2,07/12/23,13:23,1,4,129607_____129607,match,1764.3039,1,6,3
9133,2,07/12/23,13:23,1,5,708_____208,nonmatch,1160.9117,1,3,4
9133,2,07/12/23,13:23,1,6,452183_____452783,nonmatch,2504.44,0,6,4
9133,2,07/12/23,13:23,1,7,984760213_____984760213,match,3902.4098,1,9,5
9133,2,07/12/23,13:23,1,8,825031764_____895031764,nonmatch,2346.6628,0,9,5
9133,2,07/12/23,13:23,1,9,670418325_____670418325,match,2942.537,1,9,6
9133,2,07/12/23,13:23,1,10,456902_____456902,match,2543.4393,1,6,7
9133,2,07/12/23,13:23,1,11,158072_____158042,nonmatch,1595.3486,1,6,8
9133,2,07/12/23,13:23,2,1,132845970_____632845970,nonmatch,4435.4386,1,2,9
9133,2,07/12/23,13:23,2,2,319564_____319562,nonmatch,1967.9056,1,2,10
9133,2,07/12/23,13:23,2,3,801_____401,nonmatch,1154.0691,1,2,11
9133,2,07/12/23,13:23,2,4,852704319_____852704319,match,3360.4637,1,2,12
9133,2,07/12/23,13:23,2,5,987501_____987201,nonmatch,3301.1047,0,2,12
9133,2,07/12/23,13:23,2,6,258310_____258310,match,2413.9579,1,2,13
9133,2,07/12/23,13:23,2,7,938042_____938042,match,1885.0062,1,2,14
9133,2,07/12/23,13:23,2,8,587240136_____587240136,match,3873.0879,1,2,15
9133,2,07/12/23,13:23,2,9,805_____806,nonmatch,1275.6486,1,2,16
9133,2,07/12/23,13:23,2,10,804167952_____804167953,nonmatch,2510.4126,0,2,16
9133,2,07/12/23,13:23,2,11,629135470_____629835470,nonmatch,5142.1391,1,2,17
9134,2,07/13/23,15:27,0,1,168735925_____168735925,match,4733.5437,1,9,NA
9134,2,07/13/23,15:27,0,2,342_____349,nonmatch,1172.2327,1,3,NA
9134,2,07/13/23,15:27,0,3,798135_____798135,match,1901.6667,1,6,NA
9134,2,07/13/23,15:27,0,4,231459_____123759,nonmatch,1970.8694,1,6,NA
9134,2,07/13/23,15:27,0,5,345269875_____3485269875,nonmatch,4028.2365,0,9,NA
9134,2,07/13/23,15:27,0,6,687_____687,match,941.929,1,3,NA
9134,2,07/13/23,15:27,1,1,158072_____158042,nonmatch,1843.6255,1,6,1
9134,2,07/13/23,15:27,1,2,145307_____145307,match,2537.1985,1,6,2
9134,2,07/13/23,15:27,1,3,897_____397,nonmatch,1003.4553,0,3,2
9134,2,07/13/23,15:27,1,4,637_____607,nonmatch,1198.2037,1,3,3
9134,2,07/13/23,15:27,1,5,428390_____428390,match,2319.3623,1,6,4
9134,2,07/13/23,15:27,1,6,109_____139,nonmatch,1055.6651,1,3,5
9134,2,07/13/23,15:27,1,7,129607_____129607,match,2197.279,1,6,6
9134,2,07/13/23,15:27,1,8,801679_____401679,nonmatch,1706.2791,1,6,7
9134,2,07/13/23,15:27,1,9,583_____583,match,1647.6246,1,3,8
9134,2,07/13/23,15:27,1,10,134785_____130785,nonmatch,1608.1918,1,6,9
9134,2,07/13/23,15:27,1,11,695_____615,nonmatch,1234.4817,1,3,10
9134,2,07/13/23,15:27,1,12,678_____678,match,1572.3848,1,3,11
9134,2,07/13/23,15:27,1,13,549_____543,nonmatch,984.2259,1,3,12
9134,2,07/13/23,15:27,1,14,653782_____153782,nonmatch,2579.9372,1,6,13
9134,2,07/13/23,15:27,1,15,562937_____562937,match,2185.2225,1,6,14
9134,2,07/13/23,15:27,2,1,539601_____538601,nonmatch,2234.8147,0,2,14
9134,2,07/13/23,15:27,2,2,512_____512,match,929.1449,1,2,15
9134,2,07/13/23,15:27,2,3,940185237_____940185637,nonmatch,2927.5657,1,2,16
9134,2,07/13/23,15:27,2,4,821953760_____821954760,nonmatch,3205.3579,1,2,17
9134,2,07/13/23,15:27,2,5,496815372_____496815372,match,2255.3116,1,2,18
9134,2,07/13/23,15:27,2,6,248_____248,match,1031.2405,1,2,19
9134,2,07/13/23,15:27,2,7,365749210_____365789210,nonmatch,2751.3211,1,2,20
9134,2,07/13/23,15:27,2,8,801_____401,nonmatch,1151.7295,1,2,21
9134,2,07/13/23,15:27,2,9,412_____416,nonmatch,951.5789,1,2,22
9134,2,07/13/23,15:27,2,10,914_____914,match,1158.1041,1,2,23
9134,2,07/13/23,15:27,2,11,805_____806,nonmatch,984.9076,1,2,24
9134,2,07/13/23,15:27,2,12,481593_____401593,nonmatch,2952.9194,1,2,25
9134,2,07/13/23,15:27,2,13,705_____735,nonmatch,1056.1103,1,2,26
9134,2,07/13/23,15:27,2,14,534278_____534278,match,2151.9067,1,2,27
9135,2,07/27/23,13:34,0,1,231459_____123759,nonmatch,4119.3496,1,6,NA
9135,2,07/27/23,13:34,0,2,342_____349,nonmatch,1124.1424,1,3,NA
9135,2,07/27/23,13:34,0,3,168735925_____168735925,match,1327.9105,1,9,NA
9135,2,07/27/23,13:34,0,4,798135_____798135,match,1269.4974,1,6,NA
9135,2,07/27/23,13:34,0,5,345269875_____3485269875,nonmatch,2073.3634,0,9,NA
9135,2,07/27/23,13:34,0,6,687_____687,match,772.1307,1,3,NA
9135,2,07/27/23,13:34,1,1,145307_____145307,match,1396.69,1,6,1
9135,2,07/27/23,13:34,1,2,260_____260,match,636.1756,1,3,2
9135,2,07/27/23,13:34,1,3,670418325_____670418325,match,2639.0262,1,9,3
9135,2,07/27/23,13:34,1,4,197306582_____497306582,nonmatch,1308.8228,1,9,4
9135,2,07/27/23,13:34,1,5,302549817_____302549817,match,1905.2156,1,9,5
9135,2,07/27/23,13:34,1,6,803412975_____803412975,match,3017.4117,1,9,6
9135,2,07/27/23,13:34,1,7,471083_____471083,match,1335.5531,1,6,7
9135,2,07/27/23,13:34,1,8,319065284_____319765284,nonmatch,2569.7163,0,9,7
9135,2,07/27/23,13:34,1,9,301_____301,match,607.2568,1,3,8
9135,2,07/27/23,13:34,1,10,324719605_____324719605,match,1702.6775,1,9,9
9135,2,07/27/23,13:34,1,11,897641532_____897601532,nonmatch,3288.2332,1,9,10
9135,2,07/27/23,13:34,1,12,801679_____401679,nonmatch,1271.4687,1,6,11
9135,2,07/27/23,13:34,1,13,836_____836,match,777.7361,1,3,12
9135,2,07/27/23,13:34,1,14,951_____951,match,563.3799,1,3,13
9135,2,07/27/23,13:34,1,15,452183_____452783,nonmatch,2370.4177,1,6,14
9135,2,07/27/23,13:34,2,1,481593_____401593,nonmatch,1412.8571,1,2,15
9135,2,07/27/23,13:34,2,2,416732859_____416732859,match,2708.7544,1,2,16
9135,2,07/27/23,13:34,2,3,580392647_____580392617,nonmatch,2059.4914,1,2,17
9135,2,07/27/23,13:34,2,4,821953760_____821954760,nonmatch,2203.346,1,2,18
9135,2,07/27/23,13:34,2,5,796_____896,nonmatch,1025.6663,1,2,19
9135,2,07/27/23,13:34,2,6,705_____735,nonmatch,812.0918,0,2,19
9135,2,07/27/23,13:34,2,7,841_____841,match,902.2098,1,2,20
9135,2,07/27/23,13:34,2,8,938042_____938042,match,1607.696,1,2,21
9135,2,07/27/23,13:34,2,9,983256_____983256,match,2214.2159,1,2,22
9135,2,07/27/23,13:34,2,10,296175_____296173,nonmatch,2164.9266,1,2,23
9135,2,07/27/23,13:34,2,11,542_____542,match,734.8498,1,2,24
9135,2,07/27/23,13:34,2,12,780_____720,nonmatch,927.6384,1,2,25
9135,2,07/27/23,13:34,2,13,987501_____987201,nonmatch,1975.549,1,2,26
9135,2,07/27/23,13:34,2,14,763520_____783520,nonmatch,2875.737,1,2,27
9135,2,07/27/23,13:34,2,15,245396_____245306,nonmatch,2000.1044,1,2,28
9136,2,07/28/23,17:05,0,1,798135_____798135,match,702.3915,1,6,NA
9136,2,07/28/23,17:05,0,2,342_____349,nonmatch,205.6746,0,3,NA
9136,2,07/28/23,17:05,0,3,687_____687,match,0.507300000012,0,3,NA
9136,2,07/28/23,17:05,0,4,231459_____123759,nonmatch,0.536999999982,1,6,NA
9136,2,07/28/23,17:05,0,5,168735925_____168735925,match,0.818499999994,1,9,NA
9136,2,07/28/23,17:05,0,6,345269875_____3485269875,nonmatch,0.574900000007,1,9,NA
9136,2,07/28/23,17:05,1,1,271538064_____271538964,nonmatch,20.9476,0,9,0
9136,2,07/28/23,17:05,1,2,456902_____456902,match,3.649,0,6,0
9136,2,07/28/23,17:05,1,3,678_____678,match,8.38280000002,1,3,1
9136,2,07/28/23,17:05,1,4,836_____836,match,4.10690000001,1,3,2
9136,2,07/28/23,17:05,1,5,109_____139,nonmatch,8.87950000001,0,3,2
9136,2,07/28/23,17:05,1,6,984760213_____984760213,match,5.69839999999,1,9,3
9136,2,07/28/23,17:05,1,7,897641532_____897601532,nonmatch,6.0436,1,9,4
9136,2,07/28/23,17:05,1,8,145307_____145307,match,9.61559999999,1,6,5
9136,2,07/28/23,17:05,1,9,549_____543,nonmatch,4.2567,1,3,6
9136,2,07/28/23,17:05,1,10,471083_____471083,match,9.17180000001,0,6,6
9136,2,07/28/23,17:05,1,11,768_____968,nonmatch,3.61259999999,0,3,6
9136,2,07/28/23,17:05,1,12,803412975_____803412975,match,3.62629999997,0,9,6
9136,2,07/28/23,17:05,1,13,471689_____471689,match,652.7975,1,6,7
9136,2,07/28/23,17:05,1,14,452183_____452783,nonmatch,9.25829999999,1,6,8
9136,2,07/28/23,17:05,1,15,780_____780,match,288.7317,0,3,8
9136,2,07/28/23,17:05,1,16,951_____951,match,302.2544,1,3,9
9136,2,07/28/23,17:05,1,17,468375_____462375,nonmatch,139.1776,1,6,10
9136,2,07/28/23,17:05,1,18,708_____208,nonmatch,125.7135,0,3,10
9136,2,07/28/23,17:05,1,19,319065284_____319765284,nonmatch,6.5074,1,9,11
9136,2,07/28/23,17:05,1,20,724_____724,match,9.13299999997,1,3,12
9136,2,07/28/23,17:05,1,21,198_____196,nonmatch,3.76210000002,1,3,13
9136,2,07/28/23,17:05,1,22,825031764_____895031764,nonmatch,6.77410000001,0,9,13
9136,2,07/28/23,17:05,1,23,260_____260,match,309.5797,0,3,13
9136,2,07/28/23,17:05,1,24,637_____607,nonmatch,10.503,0,3,13
9136,2,07/28/23,17:05,1,25,158072_____158042,nonmatch,9.43659999999,0,6,13
9136,2,07/28/23,17:05,1,26,129607_____129607,match,81.2095,1,6,14
9136,2,07/28/23,17:05,1,27,507412689_____507412689,match,256.4492,0,9,14
9136,2,07/28/23,17:05,1,28,386092517_____386092517,match,7.24620000002,1,9,15
9136,2,07/28/23,17:05,1,29,653782_____153782,nonmatch,191.1859,1,6,16
9136,2,07/28/23,17:05,1,30,256093_____256093,match,10.0507,1,6,17
9136,2,07/28/23,17:05,1,31,695_____615,nonmatch,402.5291,1,3,18
9136,2,07/28/23,17:05,1,32,302549817_____302549817,match,11.2224,1,9,19
9136,2,07/28/23,17:05,1,33,457328019_____456328019,nonmatch,5.28699999998,0,9,19
9136,2,07/28/23,17:05,1,34,428390_____428390,match,338.4223,0,6,19
9136,2,07/28/23,17:05,1,35,451076_____451079,nonmatch,5.45360000001,0,6,19
9136,2,07/28/23,17:05,1,36,287564_____237564,nonmatch,8.63470000002,1,6,20
9136,2,07/28/23,17:05,1,37,670418325_____670418325,match,54.0844,1,9,21
9136,2,07/28/23,17:05,1,38,897_____397,nonmatch,231.8508,1,3,22
9136,2,07/28/23,17:05,1,39,541069382_____541069372,nonmatch,3.53450000001,0,9,22
9136,2,07/28/23,17:05,1,40,831529047_____831529047,match,8.1054,1,9,23
9136,2,07/28/23,17:05,1,41,405_____402,nonmatch,9.67799999999,1,3,24
9136,2,07/28/23,17:05,1,42,301_____301,match,9.28229999999,0,3,24
9136,2,07/28/23,17:05,1,43,197306582_____497306582,nonmatch,96.3819,0,9,24
9136,2,07/28/23,17:05,1,44,739_____739,match,51074.3032,1,3,25
9136,2,07/28/23,17:05,1,45,134785_____130785,nonmatch,2405.7314,1,6,26
9136,2,07/28/23,17:05,2,1,951803_____651803,nonmatch,1526.3632,1,2,27
9136,2,07/28/23,17:05,2,2,481593_____401593,nonmatch,9.1985,0,2,27
9136,2,07/28/23,17:05,2,3,534278_____534278,match,5.10259999998,0,2,27
9136,2,07/28/23,17:05,2,4,673249_____673249,match,3.47460000002,1,2,28
9136,2,07/28/23,17:05,2,5,972083_____972083,match,8.89319999999,0,2,28
9136,2,07/28/23,17:05,2,6,258310_____258310,match,6.9056,0,2,28
9136,2,07/28/23,17:05,2,7,680257491_____683257491,nonmatch,9.13560000001,0,2,28
9136,2,07/28/23,17:05,2,8,579861_____579361,nonmatch,283.5534,1,2,29
9136,2,07/28/23,17:05,2,9,192043765_____192043765,match,288.2124,1,2,30
9136,2,07/28/23,17:05,2,10,852704319_____852704319,match,226.5016,0,2,30
9136,2,07/28/23,17:05,2,11,365749210_____365789210,nonmatch,359.6018,0,2,30
9136,2,07/28/23,17:05,2,12,237641085_____237641085,match,9.92479999998,0,2,30
9136,2,07/28/23,17:05,2,13,539601_____538601,nonmatch,335.949,0,2,30
9136,2,07/28/23,17:05,2,14,268571_____268571,match,8.44280000002,0,2,30
9136,2,07/28/23,17:05,2,15,968_____958,nonmatch,3.80799999999,0,2,30
9136,2,07/28/23,17:05,2,16,509764138_____509764138,match,9.2138,0,2,30
9136,2,07/28/23,17:05,2,17,805_____806,nonmatch,278.7993,0,2,30
9136,2,07/28/23,17:05,2,18,806_____806,match,4.6986,0,2,30
9136,2,07/28/23,17:05,2,19,705_____735,nonmatch,1029.0123,1,2,31
9136,2,07/28/23,17:05,2,20,987501_____987201,nonmatch,232.0226,1,2,32
9136,2,07/28/23,17:05,2,21,983256_____983256,match,3931.3839,1,2,33
9136,2,07/28/23,17:05,2,22,619_____618,nonmatch,341.6825,1,2,34
9136,2,07/28/23,17:05,2,23,592034861_____592034861,match,1209.1484,0,2,34
9136,2,07/28/23,17:05,2,24,412_____416,nonmatch,1825.2739,0,2,34
9136,2,07/28/23,17:05,2,25,780_____720,nonmatch,7.47430000003,1,2,35
9136,2,07/28/23,17:05,2,26,496815372_____496815372,match,9.95930000002,1,2,36
9136,2,07/28/23,17:05,2,27,804167952_____804167953,nonmatch,10.1343,1,2,37
9136,2,07/28/23,17:05,2,28,801_____401,nonmatch,9.2493,0,2,37
9136,2,07/28/23,17:05,2,29,317864095_____327864095,nonmatch,11.7719,1,2,38
9136,2,07/28/23,17:05,2,30,873_____473,nonmatch,5.41689999998,1,2,39
9136,2,07/28/23,17:05,2,31,693845_____693845,match,569.8358,1,2,40
9136,2,07/28/23,17:05,2,32,965_____965,match,2054.2658,1,2,41
9136,2,07/28/23,17:05,2,33,580392647_____580392617,nonmatch,938.7159,0,2,41
9137,2,10/02/23,10:35,0,1,798135_____798135,match,2052.2177,1,6,NA
9137,2,10/02/23,10:35,0,2,342_____349,nonmatch,340.4402,0,3,NA
9137,2,10/02/23,10:35,0,3,687_____687,match,0.295100000003,0,3,NA
9137,2,10/02/23,10:35,0,4,345269875_____3485269875,nonmatch,1.01150000001,1,9,NA
9137,2,10/02/23,10:35,0,5,231459_____123759,nonmatch,0.785600000003,0,6,NA
9137,2,10/02/23,10:35,0,6,168735925_____168735925,match,0.901900000012,0,9,NA
9137,2,10/02/23,10:35,1,1,324719605_____324719605,match,456.4022,1,9,1
9137,2,10/02/23,10:35,1,2,695_____615,nonmatch,417.3788,1,3,2
9137,2,10/02/23,10:35,1,3,768_____968,nonmatch,329.9908,0,3,2
9137,2,10/02/23,10:35,1,4,109_____139,nonmatch,199.4407,1,3,3
9137,2,10/02/23,10:35,1,5,385096_____385026,nonmatch,201.3618,0,6,3
9137,2,10/02/23,10:35,1,6,724_____724,match,480.3417,1,3,4
9137,2,10/02/23,10:35,1,7,197306582_____497306582,nonmatch,177.9022,0,9,4
9137,2,10/02/23,10:35,1,8,405_____402,nonmatch,189.3577,1,3,5
9137,2,10/02/23,10:35,1,9,951_____951,match,197.9318,1,3,6
9137,2,10/02/23,10:35,1,10,897641532_____897601532,nonmatch,137.2135,0,9,6
9137,2,10/02/23,10:35,1,11,653782_____153782,nonmatch,178.528,1,6,7
9137,2,10/02/23,10:35,1,12,780_____780,match,175.9812,1,3,8
9137,2,10/02/23,10:35,1,13,302549817_____302549817,match,167.1659,1,9,9
9137,2,10/02/23,10:35,1,14,689370_____689370,match,211.9093,1,6,10
9137,2,10/02/23,10:35,1,15,803412975_____803412975,match,197.0843,0,9,10
9137,2,10/02/23,10:35,1,16,831529047_____831529047,match,178.4657,1,9,11
9137,2,10/02/23,10:35,1,17,260_____260,match,192.4542,0,3,11
9137,2,10/02/23,10:35,1,18,541069382_____541069372,nonmatch,200.6167,0,9,11
9137,2,10/02/23,10:35,1,19,739_____739,match,167.989,1,3,12
9137,2,10/02/23,10:35,1,20,129607_____129607,match,191.9257,1,6,13
9137,2,10/02/23,10:35,1,21,428390_____428390,match,241.6159,1,6,14
9137,2,10/02/23,10:35,1,22,825031764_____895031764,nonmatch,232.1914,0,9,14
9137,2,10/02/23,10:35,1,23,610238957_____610238954,nonmatch,246.4242,0,9,14
9137,2,10/02/23,10:35,1,24,468375_____462375,nonmatch,166.8462,0,6,14
9137,2,10/02/23,10:35,1,25,708_____208,nonmatch,511.7795,1,3,15
9137,2,10/02/23,10:35,1,26,583_____583,match,256.4178,1,3,16
9137,2,10/02/23,10:35,1,27,457328019_____456328019,nonmatch,579.9608,1,9,17
9137,2,10/02/23,10:35,1,28,158072_____158042,nonmatch,271.0714,0,6,17
9137,2,10/02/23,10:35,1,29,801679_____401679,nonmatch,297.758,0,6,17
9137,2,10/02/23,10:35,1,30,319065284_____319765284,nonmatch,235.0949,1,9,18
9137,2,10/02/23,10:35,1,31,134785_____130785,nonmatch,358.0107,0,6,18
9137,2,10/02/23,10:35,1,32,471083_____471083,match,296.2617,0,6,18
9137,2,10/02/23,10:35,1,33,507412689_____507412689,match,267.3816,1,9,19
9137,2,10/02/23,10:35,1,34,256093_____256093,match,209.7402,1,6,20
9137,2,10/02/23,10:35,1,35,637_____607,nonmatch,269.6421,0,3,20
9137,2,10/02/23,10:35,1,36,301_____301,match,304.9805,0,3,20
