subject,session,block,list,setsize,matherrors,lettertotal,ospantotal,motivation,alertness
9189,2,realblock,9,7,0,3,32,NA,NA
9189,2,realblock,10,6,0,4,36,NA,NA
9190,2,realblock,1,3,1,3,3,NA,NA
9190,2,realblock,2,5,0,3,6,NA,NA
9190,2,realblock,3,3,0,3,9,NA,NA
9190,2,realblock,4,6,1,2,11,NA,NA
9190,2,realblock,5,6,0,3,14,NA,NA
9190,2,realblock,6,4,0,2,16,NA,NA
9190,2,realblock,7,5,0,5,21,NA,NA
9190,2,realblock,8,7,2,2,23,NA,NA
9190,2,realblock,9,4,1,4,27,NA,NA
9190,2,realblock,10,7,0,4,31,NA,NA
9191,2,realblock,1,7,0,7,7,NA,NA
9191,2,realblock,2,4,0,4,11,NA,NA
9191,2,realblock,3,3,0,3,14,NA,NA
9191,2,realblock,4,3,1,3,17,NA,NA
9191,2,realblock,5,6,0,6,23,NA,NA
9191,2,realblock,6,5,0,5,28,NA,NA
9191,2,realblock,7,4,0,4,32,NA,NA
9191,2,realblock,8,6,1,5,37,NA,NA
9191,2,realblock,9,5,0,5,42,NA,NA
9191,2,realblock,10,7,2,5,47,NA,NA
9192,2,realblock,1,5,0,5,5,NA,NA
9192,2,realblock,2,6,1,6,11,NA,NA
9192,2,realblock,3,3,2,3,14,NA,NA
9192,2,realblock,4,3,0,3,17,NA,NA
9192,2,realblock,5,7,0,4,21,NA,NA
9192,2,realblock,6,7,0,6,27,NA,NA
9192,2,realblock,7,4,0,3,30,NA,NA
9192,2,realblock,8,4,0,0,30,NA,NA
9192,2,realblock,9,6,0,4,34,NA,NA
9192,2,realblock,10,5,0,5,39,NA,NA
9193,2,realblock,1,7,2,6,6,NA,NA
9193,2,realblock,2,4,0,4,10,NA,NA
9193,2,realblock,3,4,1,4,14,NA,NA
9193,2,realblock,4,5,0,0,14,NA,NA
9193,2,realblock,5,7,0,3,17,NA,NA
9193,2,realblock,6,3,1,3,20,NA,NA
9193,2,realblock,7,5,3,5,25,NA,NA
9193,2,realblock,8,6,1,5,30,NA,NA
9193,2,realblock,9,3,0,3,33,NA,NA
9193,2,realblock,10,6,0,4,37,NA,NA
9194,2,realblock,1,7,1,7,7,NA,NA
9194,2,realblock,2,5,0,0,7,NA,NA
9194,2,realblock,3,6,3,0,7,NA,NA
9194,2,realblock,4,7,1,3,10,NA,NA
9194,2,realblock,5,3,0,3,13,NA,NA
9194,2,realblock,6,6,1,3,16,NA,NA
9194,2,realblock,7,5,0,5,21,NA,NA
9194,2,realblock,8,4,0,3,24,NA,NA
9194,2,realblock,9,4,1,2,26,NA,NA
9194,2,realblock,10,3,0,3,29,NA,NA
9195,2,realblock,1,5,1,2,2,NA,NA
9195,2,realblock,2,4,0,4,6,NA,NA
9195,2,realblock,3,7,1,6,12,NA,NA
9195,2,realblock,4,7,0,7,19,NA,NA
9195,2,realblock,5,4,0,4,23,NA,NA
9195,2,realblock,6,3,0,3,26,NA,NA
9195,2,realblock,7,6,0,6,32,NA,NA
9195,2,realblock,8,6,0,6,38,NA,NA
9195,2,realblock,9,5,1,5,43,NA,NA
9195,2,realblock,10,3,0,3,46,NA,NA
9196,2,realblock,1,4,0,4,4,NA,NA
9196,2,realblock,2,6,0,6,10,NA,NA
9196,2,realblock,3,7,2,5,15,NA,NA
9196,2,realblock,4,7,0,3,18,NA,NA
9196,2,realblock,5,3,1,3,21,NA,NA
9196,2,realblock,6,3,0,2,23,NA,NA
9196,2,realblock,7,6,0,6,29,NA,NA
9196,2,realblock,8,4,1,3,32,NA,NA
9196,2,realblock,9,5,1,5,37,NA,NA
9196,2,realblock,10,5,0,5,42,NA,NA
9197,2,realblock,1,7,1,4,4,NA,NA
9197,2,realblock,2,3,0,3,7,NA,NA
9197,2,realblock,3,4,1,2,9,NA,NA
9197,2,realblock,4,4,2,2,11,NA,NA
9197,2,realblock,5,6,2,0,11,NA,NA
9197,2,realblock,6,5,1,0,11,NA,NA
9197,2,realblock,7,6,2,0,11,NA,NA
9197,2,realblock,8,7,1,0,11,NA,NA
9197,2,realblock,9,3,1,1,12,NA,NA
9197,2,realblock,10,5,2,1,13,NA,NA
9198,2,realblock,1,3,1,0,0,NA,NA
9198,2,realblock,2,7,3,0,0,NA,NA
9198,2,realblock,3,6,3,0,0,NA,NA
9198,2,realblock,4,4,1,0,0,NA,NA
9198,2,realblock,5,5,2,0,0,NA,NA
9198,2,realblock,6,6,4,0,0,NA,NA
9198,2,realblock,7,3,0,0,0,NA,NA
9198,2,realblock,8,7,3,1,1,NA,NA
9198,2,realblock,9,4,4,0,1,NA,NA
9198,2,realblock,10,5,1,0,1,NA,NA
9199,2,realblock,1,3,0,3,3,NA,NA
9199,2,realblock,2,4,0,4,7,NA,NA
9199,2,realblock,3,3,0,3,10,NA,NA
9199,2,realblock,4,7,2,5,15,NA,NA
9199,2,realblock,5,5,2,4,19,NA,NA
9199,2,realblock,6,6,0,5,24,NA,NA
9199,2,realblock,7,6,1,4,28,NA,NA
9199,2,realblock,8,4,0,4,32,NA,NA
9199,2,realblock,9,5,0,0,32,NA,NA
9199,2,realblock,10,7,0,5,37,NA,NA
9200,2,realblock,1,4,0,4,4,NA,NA
9200,2,realblock,2,6,0,6,10,NA,NA
9200,2,realblock,3,5,0,5,15,NA,NA
9200,2,realblock,4,7,1,7,22,NA,NA
9200,2,realblock,5,5,0,5,27,NA,NA
9200,2,realblock,6,4,0,4,31,NA,NA
9200,2,realblock,7,6,1,6,37,NA,NA
9200,2,realblock,8,7,0,7,44,NA,NA
9200,2,realblock,9,3,0,3,47,NA,NA
9200,2,realblock,10,3,1,3,50,NA,NA
9201,2,realblock,1,6,1,6,6,NA,NA
9201,2,realblock,2,3,0,3,9,NA,NA
9201,2,realblock,3,3,0,3,12,NA,NA
9201,2,realblock,4,5,0,5,17,NA,NA
9201,2,realblock,5,4,0,4,21,NA,NA
9201,2,realblock,6,7,2,5,26,NA,NA
9201,2,realblock,7,5,0,3,29,NA,NA
9201,2,realblock,8,6,1,4,33,NA,NA
9201,2,realblock,9,7,2,2,35,NA,NA
9201,2,realblock,10,4,0,2,37,NA,NA
9202,2,realblock,1,5,1,4,4,NA,NA
9202,2,realblock,2,5,2,4,8,NA,NA
9202,2,realblock,3,3,0,3,11,NA,NA
9202,2,realblock,4,6,0,4,15,NA,NA
9202,2,realblock,5,4,1,4,19,NA,NA
9202,2,realblock,6,7,0,3,22,NA,NA
9202,2,realblock,7,4,0,3,25,NA,NA
9202,2,realblock,8,7,0,5,30,NA,NA
9202,2,realblock,9,3,0,3,33,NA,NA
9202,2,realblock,10,6,3,4,37,NA,NA
9203,2,realblock,1,6,2,5,5,NA,NA
9203,2,realblock,2,4,0,4,9,NA,NA
9203,2,realblock,3,3,0,3,12,NA,NA
9203,2,realblock,4,4,0,4,16,NA,NA
9203,2,realblock,5,7,1,6,22,NA,NA
9203,2,realblock,6,3,1,3,25,NA,NA
9203,2,realblock,7,7,0,5,30,NA,NA
9203,2,realblock,8,6,0,6,36,NA,NA
9203,2,realblock,9,5,0,5,41,NA,NA
9203,2,realblock,10,5,0,5,46,NA,NA
9204,2,realblock,1,5,0,5,5,NA,NA
9204,2,realblock,2,4,1,4,9,NA,NA
9204,2,realblock,3,7,2,5,14,NA,NA
9204,2,realblock,4,4,0,4,18,NA,NA
9204,2,realblock,5,3,1,3,21,NA,NA
9204,2,realblock,6,6,0,6,27,NA,NA
9204,2,realblock,7,3,0,3,30,NA,NA
9204,2,realblock,8,7,1,1,31,NA,NA
9204,2,realblock,9,6,0,6,37,NA,NA
9204,2,realblock,10,5,0,5,42,NA,NA
9205,2,realblock,1,3,0,3,3,NA,NA
9205,2,realblock,2,6,1,6,9,NA,NA
9205,2,realblock,3,4,1,4,13,NA,NA
9205,2,realblock,4,3,0,3,16,NA,NA
9205,2,realblock,5,4,0,4,20,NA,NA
9205,2,realblock,6,7,2,5,25,NA,NA
9205,2,realblock,7,5,0,5,30,NA,NA
9205,2,realblock,8,7,0,1,31,NA,NA
9205,2,realblock,9,5,2,2,33,NA,NA
9205,2,realblock,10,6,0,3,36,NA,NA
9207,2,realblock,1,3,1,3,3,NA,NA
9207,2,realblock,2,3,0,3,6,NA,NA
9207,2,realblock,3,4,0,4,10,NA,NA
9207,2,realblock,4,6,1,4,14,NA,NA
9207,2,realblock,5,5,1,5,19,NA,NA
9207,2,realblock,6,5,0,2,21,NA,NA
9207,2,realblock,7,6,1,2,23,NA,NA
9207,2,realblock,8,4,0,1,24,NA,NA
9207,2,realblock,9,7,0,2,26,NA,NA
9207,2,realblock,10,7,0,1,27,NA,NA
9209,2,realblock,1,3,0,3,3,NA,NA
9209,2,realblock,2,6,0,6,9,NA,NA
9209,2,realblock,3,6,0,6,15,NA,NA
9209,2,realblock,4,7,1,6,21,NA,NA
9209,2,realblock,5,4,0,2,23,NA,NA
9209,2,realblock,6,4,1,4,27,NA,NA
9209,2,realblock,7,5,0,5,32,NA,NA
9209,2,realblock,8,7,2,0,32,NA,NA
9209,2,realblock,9,3,0,3,35,NA,NA
9209,2,realblock,10,5,1,5,40,NA,NA
9210,2,realblock,1,3,2,3,3,NA,NA
9210,2,realblock,2,7,1,7,10,NA,NA
9210,2,realblock,3,4,1,4,14,NA,NA
9210,2,realblock,4,6,3,6,20,NA,NA
9210,2,realblock,5,4,0,4,24,NA,NA
9210,2,realblock,6,3,0,3,27,NA,NA
9210,2,realblock,7,7,2,7,34,NA,NA
9210,2,realblock,8,5,0,5,39,NA,NA
9210,2,realblock,9,6,1,3,42,NA,NA
9210,2,realblock,10,5,0,0,42,NA,NA
9211,2,realblock,1,6,0,6,6,NA,NA
9211,2,realblock,2,3,0,3,9,NA,NA
9211,2,realblock,3,5,0,4,13,NA,NA
9211,2,realblock,4,7,0,7,20,NA,NA
9211,2,realblock,5,3,0,3,23,NA,NA
9211,2,realblock,6,5,0,4,27,NA,NA
9211,2,realblock,7,7,0,7,34,NA,NA
9211,2,realblock,8,4,0,4,38,NA,NA
9211,2,realblock,9,6,0,6,44,NA,NA
9211,2,realblock,10,4,0,4,48,NA,NA
9212,2,realblock,1,7,1,7,7,NA,NA
9212,2,realblock,2,6,0,6,13,NA,NA
9212,2,realblock,3,4,0,4,17,NA,NA
9212,2,realblock,4,3,0,3,20,NA,NA
9212,2,realblock,5,4,0,4,24,NA,NA
9212,2,realblock,6,6,0,6,30,NA,NA
9212,2,realblock,7,5,0,5,35,NA,NA
9212,2,realblock,8,5,1,5,40,NA,NA
9212,2,realblock,9,7,1,7,47,NA,NA
9212,2,realblock,10,3,0,3,50,NA,NA
9213,2,realblock,1,4,0,3,3,NA,NA
9213,2,realblock,2,4,0,4,7,NA,NA
9213,2,realblock,3,6,0,6,13,NA,NA
9213,2,realblock,4,5,0,3,16,NA,NA
9213,2,realblock,5,3,0,3,19,NA,NA
9213,2,realblock,6,5,1,5,24,NA,NA
9213,2,realblock,7,3,0,3,27,NA,NA
9213,2,realblock,8,7,0,7,34,NA,NA
9213,2,realblock,9,7,1,7,41,NA,NA
9213,2,realblock,10,6,1,1,42,NA,NA
9214,2,realblock,1,7,0,5,5,NA,NA
9214,2,realblock,2,5,0,5,10,NA,NA
9214,2,realblock,3,5,0,5,15,NA,NA
9214,2,realblock,4,6,2,6,21,NA,NA
9214,2,realblock,5,3,0,3,24,NA,NA
9214,2,realblock,6,6,0,6,30,NA,NA
9214,2,realblock,7,4,0,4,34,NA,NA
9214,2,realblock,8,4,0,4,38,NA,NA
9214,2,realblock,9,3,0,3,41,NA,NA
9214,2,realblock,10,7,1,4,45,NA,NA
9215,2,realblock,1,3,0,3,3,NA,NA
9215,2,realblock,2,4,0,4,7,NA,NA
9215,2,realblock,3,6,0,6,13,NA,NA
9215,2,realblock,4,5,1,2,15,NA,NA
9215,2,realblock,5,5,2,5,20,NA,NA
9215,2,realblock,6,4,1,4,24,NA,NA
9215,2,realblock,7,6,0,6,30,NA,NA
9215,2,realblock,8,3,0,3,33,NA,NA
9215,2,realblock,9,7,0,7,40,NA,NA
9215,2,realblock,10,7,1,6,46,NA,NA
9216,2,realblock,1,5,0,5,5,NA,NA
9216,2,realblock,2,4,0,4,9,NA,NA
9216,2,realblock,3,3,0,3,12,NA,NA
9216,2,realblock,4,6,1,6,18,NA,NA
9216,2,realblock,5,3,0,3,21,NA,NA
9216,2,realblock,6,7,0,2,23,NA,NA
9216,2,realblock,7,5,0,5,28,NA,NA
9216,2,realblock,8,4,0,2,30,NA,NA
9216,2,realblock,9,7,0,3,33,NA,NA
9216,2,realblock,10,6,2,5,38,NA,NA
9217,2,realblock,1,4,0,4,4,NA,NA
9217,2,realblock,2,7,1,7,11,NA,NA
9217,2,realblock,3,5,0,5,16,NA,NA
9217,2,realblock,4,6,1,6,22,NA,NA
9217,2,realblock,5,7,0,7,29,NA,NA
9217,2,realblock,6,3,0,3,32,NA,NA
9217,2,realblock,7,4,1,4,36,NA,NA
9217,2,realblock,8,5,0,5,41,NA,NA
9217,2,realblock,9,3,0,3,44,NA,NA
9217,2,realblock,10,6,0,6,50,NA,NA
9218,2,realblock,1,7,1,6,6,NA,NA
9218,2,realblock,2,6,0,2,8,NA,NA
9218,2,realblock,3,4,0,4,12,NA,NA
9218,2,realblock,4,5,0,3,15,NA,NA
9218,2,realblock,5,4,0,4,19,NA,NA
9218,2,realblock,6,3,0,3,22,NA,NA
9218,2,realblock,7,3,1,3,25,NA,NA
9218,2,realblock,8,5,0,5,30,NA,NA
9218,2,realblock,9,7,2,5,35,NA,NA
9218,2,realblock,10,6,2,6,41,NA,NA
9219,2,realblock,1,3,0,3,3,NA,NA
9219,2,realblock,2,6,1,3,6,NA,NA
9219,2,realblock,3,7,2,1,7,NA,NA
9219,2,realblock,4,5,1,5,12,NA,NA
9219,2,realblock,5,4,2,2,14,NA,NA
9219,2,realblock,6,4,1,2,16,NA,NA
9219,2,realblock,7,5,0,2,18,NA,NA
9219,2,realblock,8,3,0,3,21,NA,NA
9219,2,realblock,9,6,0,1,22,NA,NA
9219,2,realblock,10,7,1,2,24,NA,NA
9220,2,realblock,1,4,0,4,4,NA,NA
9220,2,realblock,2,5,0,4,8,NA,NA
9220,2,realblock,3,7,1,4,12,NA,NA
9220,2,realblock,4,5,1,3,15,NA,NA
9220,2,realblock,5,4,0,3,18,NA,NA
9220,2,realblock,6,6,0,1,19,NA,NA
9220,2,realblock,7,7,2,4,23,NA,NA
9220,2,realblock,8,6,1,6,29,NA,NA
9220,2,realblock,9,3,1,3,32,NA,NA
9220,2,realblock,10,3,0,0,32,NA,NA
9221,2,realblock,1,3,0,3,3,NA,NA
9221,2,realblock,2,6,0,6,9,NA,NA
9221,2,realblock,3,7,0,5,14,NA,NA
9221,2,realblock,4,4,0,4,18,NA,NA
9221,2,realblock,5,5,1,5,23,NA,NA
9221,2,realblock,6,3,1,3,26,NA,NA
9221,2,realblock,7,7,1,0,26,NA,NA
9221,2,realblock,8,4,1,4,30,NA,NA
9221,2,realblock,9,6,0,6,36,NA,NA
9221,2,realblock,10,5,1,5,41,NA,NA
9222,2,realblock,1,4,2,0,0,NA,NA
9222,2,realblock,2,7,0,7,7,NA,NA
9222,2,realblock,3,4,0,4,11,NA,NA
9222,2,realblock,4,7,1,7,18,NA,NA
9222,2,realblock,5,6,1,6,24,NA,NA
9222,2,realblock,6,5,1,5,29,NA,NA
9222,2,realblock,7,3,0,3,32,NA,NA
9222,2,realblock,8,5,0,5,37,NA,NA
9222,2,realblock,9,6,0,6,43,NA,NA
9222,2,realblock,10,3,1,3,46,NA,NA
9223,2,realblock,1,3,0,3,3,NA,NA
9223,2,realblock,2,6,0,6,9,NA,NA
9223,2,realblock,3,3,0,3,12,NA,NA
9223,2,realblock,4,4,0,4,16,NA,NA
9223,2,realblock,5,5,1,5,21,NA,NA
9223,2,realblock,6,7,1,2,23,NA,NA
9223,2,realblock,7,6,0,2,25,NA,NA
9223,2,realblock,8,4,2,0,25,NA,NA
9223,2,realblock,9,5,0,0,25,NA,NA
9223,2,realblock,10,7,0,6,31,NA,NA
9225,2,realblock,1,6,2,5,5,NA,NA
9225,2,realblock,2,3,0,3,8,NA,NA
9225,2,realblock,3,7,1,6,14,NA,NA
9225,2,realblock,4,3,0,3,17,NA,NA
9225,2,realblock,5,4,0,4,21,NA,NA
9225,2,realblock,6,5,0,5,26,NA,NA
9225,2,realblock,7,6,0,6,32,NA,NA
9225,2,realblock,8,7,1,4,36,NA,NA
9225,2,realblock,9,5,0,5,41,NA,NA
9225,2,realblock,10,4,1,4,45,NA,NA
9226,2,realblock,1,6,0,6,6,NA,NA
9226,2,realblock,2,6,1,6,12,NA,NA
9226,2,realblock,3,5,1,5,17,NA,NA
9226,2,realblock,4,3,0,3,20,NA,NA
9226,2,realblock,5,3,0,3,23,NA,NA
9226,2,realblock,6,4,0,4,27,NA,NA
9226,2,realblock,7,5,1,5,32,NA,NA
9226,2,realblock,8,7,0,7,39,NA,NA
9226,2,realblock,9,4,0,4,43,NA,NA
9226,2,realblock,10,7,0,7,50,NA,NA
9228,2,realblock,1,4,0,4,4,NA,NA
9228,2,realblock,2,7,2,2,6,NA,NA
9228,2,realblock,3,5,0,5,11,NA,NA
9228,2,realblock,4,3,0,3,14,NA,NA
9228,2,realblock,5,5,1,3,17,NA,NA
9228,2,realblock,6,3,0,3,20,NA,NA
9228,2,realblock,7,7,1,4,24,NA,NA
9228,2,realblock,8,4,0,4,28,NA,NA
9228,2,realblock,9,6,2,6,34,NA,NA
9228,2,realblock,10,6,0,2,36,NA,NA
9229,2,realblock,1,6,3,0,0,NA,NA
9229,2,realblock,2,4,0,4,4,NA,NA
9229,2,realblock,3,6,1,2,6,NA,NA
9229,2,realblock,4,4,2,2,8,NA,NA
9229,2,realblock,5,7,3,0,8,NA,NA
9229,2,realblock,6,7,2,1,9,NA,NA
9229,2,realblock,7,5,0,3,12,NA,NA
9229,2,realblock,8,5,1,3,15,NA,NA
9229,2,realblock,9,3,2,0,15,NA,NA
9229,2,realblock,10,3,1,3,18,NA,NA
9230,2,realblock,1,6,0,6,6,NA,NA
9230,2,realblock,2,5,0,5,11,NA,NA
9230,2,realblock,3,6,0,6,17,NA,NA
9230,2,realblock,4,7,0,7,24,NA,NA
9230,2,realblock,5,4,0,4,28,NA,NA
9230,2,realblock,6,4,0,4,32,NA,NA
9230,2,realblock,7,5,0,5,37,NA,NA
9230,2,realblock,8,7,1,2,39,NA,NA
9230,2,realblock,9,3,0,3,42,NA,NA
9230,2,realblock,10,3,0,3,45,NA,NA
9231,2,realblock,1,4,0,4,4,NA,NA
9231,2,realblock,2,7,0,0,4,NA,NA
9231,2,realblock,3,5,0,2,6,NA,NA
9231,2,realblock,4,3,0,2,8,NA,NA
9231,2,realblock,5,7,1,4,12,NA,NA
9231,2,realblock,6,6,1,3,15,NA,NA
9231,2,realblock,7,6,0,0,15,NA,NA
9231,2,realblock,8,5,0,2,17,NA,NA
9231,2,realblock,9,3,1,2,19,NA,NA
9231,2,realblock,10,4,0,4,23,NA,NA
9232,2,realblock,1,6,1,6,6,NA,NA
9232,2,realblock,2,6,1,6,12,NA,NA
9232,2,realblock,3,3,0,3,15,NA,NA
9232,2,realblock,4,7,0,7,22,NA,NA
9232,2,realblock,5,7,1,6,28,NA,NA
9232,2,realblock,6,5,1,5,33,NA,NA
9232,2,realblock,7,4,0,4,37,NA,NA
9232,2,realblock,8,4,0,4,41,NA,NA
9232,2,realblock,9,3,0,3,44,NA,NA
9232,2,realblock,10,5,0,5,49,NA,NA
9233,2,realblock,1,4,1,4,4,NA,NA
9233,2,realblock,2,7,0,7,11,NA,NA
9233,2,realblock,3,3,1,3,14,NA,NA
9233,2,realblock,4,6,3,4,18,NA,NA
9233,2,realblock,5,7,1,6,24,NA,NA
9233,2,realblock,6,4,1,4,28,NA,NA
9233,2,realblock,7,6,0,6,34,NA,NA
9233,2,realblock,8,5,0,5,39,NA,NA
9233,2,realblock,9,3,0,3,42,NA,NA
9233,2,realblock,10,5,0,5,47,NA,NA
9234,2,realblock,1,4,0,4,4,NA,NA
9234,2,realblock,2,4,0,4,8,NA,NA
9234,2,realblock,3,3,0,3,11,NA,NA
9234,2,realblock,4,7,0,7,18,NA,NA
9234,2,realblock,5,5,2,1,19,NA,NA
9234,2,realblock,6,5,0,4,23,NA,NA
9234,2,realblock,7,3,0,3,26,NA,NA
9234,2,realblock,8,6,0,3,29,NA,NA
9234,2,realblock,9,7,0,3,32,NA,NA
9234,2,realblock,10,6,0,4,36,NA,NA
9235,2,realblock,1,3,0,3,3,NA,NA
9235,2,realblock,2,5,0,5,8,NA,NA
9235,2,realblock,3,7,1,7,15,NA,NA
9235,2,realblock,4,6,1,6,21,NA,NA
9235,2,realblock,5,7,1,7,28,NA,NA
9235,2,realblock,6,3,0,3,31,NA,NA
9235,2,realblock,7,5,0,5,36,NA,NA
9235,2,realblock,8,4,0,4,40,NA,NA
9235,2,realblock,9,6,0,6,46,NA,NA
9235,2,realblock,10,4,0,4,50,NA,NA
9236,2,realblock,1,5,0,5,5,NA,NA
9236,2,realblock,2,7,0,7,12,NA,NA
9236,2,realblock,3,6,1,3,15,NA,NA
9236,2,realblock,4,3,1,3,18,NA,NA
9236,2,realblock,5,5,2,5,23,NA,NA
9236,2,realblock,6,6,0,2,25,NA,NA
9236,2,realblock,7,7,1,4,29,NA,NA
9236,2,realblock,8,4,0,4,33,NA,NA
9236,2,realblock,9,4,0,4,37,NA,NA
9236,2,realblock,10,3,0,3,40,NA,NA
9237,2,realblock,1,4,1,4,4,NA,NA
9237,2,realblock,2,6,0,6,10,NA,NA
9237,2,realblock,3,4,2,4,14,NA,NA
9237,2,realblock,4,3,0,3,17,NA,NA
9237,2,realblock,5,3,0,3,20,NA,NA
9237,2,realblock,6,7,0,5,25,NA,NA
9237,2,realblock,7,5,0,5,30,NA,NA
9237,2,realblock,8,7,0,4,34,NA,NA
9237,2,realblock,9,5,1,5,39,NA,NA
9237,2,realblock,10,6,1,4,43,NA,NA
9238,2,realblock,1,6,1,6,6,NA,NA
9238,2,realblock,2,3,0,3,9,NA,NA
9238,2,realblock,3,7,2,0,9,NA,NA
9238,2,realblock,4,4,1,4,13,NA,NA
9238,2,realblock,5,3,0,3,16,NA,NA
9238,2,realblock,6,6,0,6,22,NA,NA
9238,2,realblock,7,5,1,3,25,NA,NA
9238,2,realblock,8,7,0,3,28,NA,NA
9238,2,realblock,9,5,0,5,33,NA,NA
9238,2,realblock,10,4,0,4,37,NA,NA
9239,2,realblock,1,6,0,6,6,NA,NA
9239,2,realblock,2,4,0,4,10,NA,NA
9239,2,realblock,3,5,0,5,15,NA,NA
9239,2,realblock,4,6,0,6,21,NA,NA
9239,2,realblock,5,7,0,2,23,NA,NA
9239,2,realblock,6,3,0,3,26,NA,NA
9239,2,realblock,7,4,0,4,30,NA,NA
9239,2,realblock,8,5,1,5,35,NA,NA
9239,2,realblock,9,7,1,7,42,NA,NA
9239,2,realblock,10,3,0,3,45,NA,NA
9240,2,realblock,1,5,0,5,5,NA,NA
9240,2,realblock,2,7,1,7,12,NA,NA
9240,2,realblock,3,5,0,5,17,NA,NA
9240,2,realblock,4,6,1,3,20,NA,NA
9240,2,realblock,5,6,0,5,25,NA,NA
9240,2,realblock,6,3,1,3,28,NA,NA
9240,2,realblock,7,7,3,7,35,NA,NA
9240,2,realblock,8,4,0,4,39,NA,NA
9240,2,realblock,9,3,0,3,42,NA,NA
9240,2,realblock,10,4,0,4,46,NA,NA
9241,2,realblock,1,5,1,4,4,NA,NA
9241,2,realblock,2,4,0,2,6,NA,NA
9241,2,realblock,3,3,0,0,6,NA,NA
9241,2,realblock,4,7,2,1,7,NA,NA
9241,2,realblock,5,6,1,4,11,NA,NA
9241,2,realblock,6,3,0,3,14,NA,NA
9241,2,realblock,7,6,0,2,16,NA,NA
9241,2,realblock,8,4,2,1,17,NA,NA
9241,2,realblock,9,5,1,5,22,NA,NA
9241,2,realblock,10,7,1,1,23,NA,NA
9242,2,realblock,1,5,2,3,3,NA,NA
9242,2,realblock,2,6,5,5,8,NA,NA
9242,2,realblock,3,4,2,1,9,NA,NA
9242,2,realblock,4,7,2,1,10,NA,NA
9242,2,realblock,5,4,1,0,10,NA,NA
9242,2,realblock,6,3,2,2,12,NA,NA
9242,2,realblock,7,5,0,3,15,NA,NA
9242,2,realblock,8,7,3,1,16,NA,NA
9242,2,realblock,9,6,3,0,16,NA,NA
9242,2,realblock,10,3,1,2,18,NA,NA
9243,2,realblock,1,5,0,5,5,NA,NA
9243,2,realblock,2,6,0,6,11,NA,NA
9243,2,realblock,3,5,0,5,16,NA,NA
9243,2,realblock,4,4,0,4,20,NA,NA
9243,2,realblock,5,3,0,2,22,NA,NA
9243,2,realblock,6,7,0,7,29,NA,NA
9243,2,realblock,7,6,0,6,35,NA,NA
9243,2,realblock,8,4,1,0,35,NA,NA
9243,2,realblock,9,7,5,0,35,NA,NA
9243,2,realblock,10,3,1,3,38,NA,NA
9244,2,realblock,1,7,4,3,3,NA,NA
9244,2,realblock,2,7,2,0,3,NA,NA
9244,2,realblock,3,3,0,3,6,NA,NA
9244,2,realblock,4,4,0,4,10,NA,NA
9244,2,realblock,5,6,0,6,16,NA,NA
9244,2,realblock,6,6,0,4,20,NA,NA
9244,2,realblock,7,4,0,4,24,NA,NA
9244,2,realblock,8,5,0,2,26,NA,NA
9244,2,realblock,9,5,1,5,31,NA,NA
9244,2,realblock,10,3,1,1,32,NA,NA
9245,2,realblock,1,6,0,0,0,NA,NA
9245,2,realblock,2,5,1,0,0,NA,NA
9245,2,realblock,3,4,0,0,0,NA,NA
9245,2,realblock,4,5,2,0,0,NA,NA
9245,2,realblock,5,3,0,0,0,NA,NA
9245,2,realblock,6,7,0,0,0,NA,NA
9245,2,realblock,7,6,0,0,0,NA,NA
9245,2,realblock,8,7,0,0,0,NA,NA
9245,2,realblock,9,4,0,0,0,NA,NA
9245,2,realblock,10,3,0,0,0,NA,NA
9246,2,realblock,1,5,0,5,5,NA,NA
9246,2,realblock,2,3,1,3,8,NA,NA
9246,2,realblock,3,7,0,1,9,NA,NA
9246,2,realblock,4,6,0,5,14,NA,NA
9246,2,realblock,5,4,1,4,18,NA,NA
9246,2,realblock,6,7,0,7,25,NA,NA
9246,2,realblock,7,5,0,4,29,NA,NA
9246,2,realblock,8,3,0,3,32,NA,NA
9246,2,realblock,9,4,0,4,36,NA,NA
9246,2,realblock,10,6,0,6,42,NA,NA
9247,2,realblock,1,7,3,0,0,NA,NA
9247,2,realblock,2,4,1,4,4,NA,NA
9247,2,realblock,3,6,1,2,6,NA,NA
9247,2,realblock,4,5,0,0,6,NA,NA
9247,2,realblock,5,6,2,3,9,NA,NA
9247,2,realblock,6,3,1,1,10,NA,NA
9247,2,realblock,7,7,1,4,14,NA,NA
9247,2,realblock,8,4,0,2,16,NA,NA
9247,2,realblock,9,5,1,1,17,NA,NA
9247,2,realblock,10,3,1,0,17,NA,NA
9249,2,realblock,1,5,0,5,5,NA,NA
9249,2,realblock,2,3,0,3,8,NA,NA
9249,2,realblock,3,7,1,7,15,NA,NA
9249,2,realblock,4,6,0,6,21,NA,NA
9249,2,realblock,5,4,0,4,25,NA,NA
9249,2,realblock,6,5,1,0,25,NA,NA
9249,2,realblock,7,4,2,4,29,NA,NA
9249,2,realblock,8,3,0,3,32,NA,NA
9249,2,realblock,9,6,0,6,38,NA,NA
9249,2,realblock,10,7,1,7,45,NA,NA
9251,2,realblock,1,3,0,3,3,NA,NA
9251,2,realblock,2,4,0,4,7,NA,NA
9251,2,realblock,3,5,0,5,12,NA,NA
9251,2,realblock,4,3,0,3,15,NA,NA
9251,2,realblock,5,6,0,3,18,NA,NA
9251,2,realblock,6,7,1,5,23,NA,NA
