subject,session,date,time,screen_size,block,trial,trial_type,set_size,resp,acc,rt,proberesp,probresp
9244,2,02/23/24,12:55,"(1600, 900)",real,39,change,6,j,1,1300.1043,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,40,change,6,j,1,748.9422,2,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,41,no-change,6,j,0,1072.6664,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,42,no-change,6,f,1,806.448,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,43,no-change,6,f,1,768.6657,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,44,no-change,6,f,1,720.1187,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,45,no-change,6,f,1,1093.951,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,46,no-change,6,f,1,1408.7226,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,47,change,6,j,1,1104.3562,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,48,change,6,j,1,6847.0362,5,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,49,no-change,6,f,1,707.9073,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,50,change,6,j,1,868.1131,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,51,no-change,6,f,1,2059.4616,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,52,no-change,6,j,0,755.7448,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,53,change,6,f,0,3269.3185,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,54,no-change,6,f,1,1646.1759,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,55,change,6,j,1,1905.7874,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,56,no-change,6,f,1,1824.2676,5,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,57,no-change,6,j,0,1623.7971,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,58,change,6,f,0,1189.1277,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,59,no-change,6,j,0,1564.0059,NA,NA
9244,2,02/23/24,12:55,"(1600, 900)",real,60,no-change,6,f,1,1338.1751,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",practice,0,change,6,f,0,4.415,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",practice,0,change,6,j,1,3.9903,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",practice,0,no-change,6,j,0,5.4964,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",practice,0,no-change,6,j,0,4.8435,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",practice,0,no-change,6,f,1,1.8377,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",practice,0,change,6,f,0,3.38720000001,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,1,no-change,6,f,1,38.5577,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,2,no-change,6,f,1,9.9616,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,3,change,6,f,0,7.33179999999,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,4,change,6,f,0,20.5296,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,5,no-change,6,j,0,7.6253,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,6,change,6,j,1,20.2079,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,7,no-change,6,f,1,7.8309,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,8,no-change,6,j,0,6.4638,5,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,9,no-change,6,j,0,20.615,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,10,change,6,j,1,6.37520000001,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,11,change,6,f,0,8.97099999999,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,12,change,6,j,1,7.72280000002,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,13,no-change,6,f,1,7.4319,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,14,no-change,6,j,0,26.1223,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,15,change,6,f,0,8.06839999999,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,16,change,6,j,1,19.8363,5,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,17,no-change,6,f,1,7.61809999999,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,18,change,6,j,1,8.37609999999,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,19,no-change,6,f,1,7.0846,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,20,no-change,6,f,1,7.2047,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,21,no-change,6,f,1,6.8297,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,22,change,6,j,1,6.66379999998,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,23,change,6,f,0,6.20509999999,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,24,no-change,6,f,1,17.0776,5,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,25,no-change,6,j,0,5.72160000002,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,26,no-change,6,f,1,17.9336,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,27,no-change,6,f,1,12.2224,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,28,change,6,f,0,6.17589999997,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,29,no-change,6,f,1,8.92050000001,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,30,no-change,6,j,0,6.18000000005,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,31,no-change,6,j,0,8.28810000006,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,32,change,6,j,1,9.58220000006,5,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,33,change,6,f,0,19.0111,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,34,no-change,6,f,1,7.93799999997,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,35,change,6,f,0,20.5306,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,36,change,6,j,1,7.23119999998,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,37,change,6,f,0,10.3155,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,38,change,6,j,1,6.63420000003,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,39,change,6,j,1,24.0114,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,40,change,6,f,0,8.17239999998,5,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,41,change,6,j,1,21.3163,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,42,change,6,f,0,5.34959999996,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,43,no-change,6,f,1,7.01059999998,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,44,no-change,6,f,1,7.03749999998,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,45,change,6,f,0,5.18789999996,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,46,change,6,j,1,21.7726,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,47,change,6,f,0,3.75339999999,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,48,no-change,6,f,1,5.94910000003,5,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,49,change,6,j,1,5.63399999996,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,50,no-change,6,f,1,7.56309999997,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,51,no-change,6,j,0,14.5169,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,52,change,6,f,0,10.8686,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,53,change,6,f,0,12.3308000001,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,54,no-change,6,j,0,20.2798,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,55,change,6,j,1,8.32930000004,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,56,no-change,6,f,1,3.76380000002,5,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,57,change,6,f,0,9.14449999999,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,58,no-change,6,f,1,5.90000000002,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,59,no-change,6,j,0,7.27959999995,NA,NA
9245,2,02/23/24,15:49,"(1600, 900)",real,60,no-change,6,j,0,6.50629999995,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",practice,0,change,6,f,0,1749.3015,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",practice,0,no-change,6,f,1,1137.4011,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",practice,0,no-change,6,f,1,684.1673,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",practice,0,change,6,f,0,725.1975,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",practice,0,no-change,6,j,0,1064.411,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",practice,0,change,6,j,1,789.6908,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,1,no-change,6,j,0,1234.8899,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,2,no-change,6,j,0,3229.3975,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,3,no-change,6,j,0,6328.8467,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,4,change,6,j,1,2290.8965,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,5,change,6,f,0,1997.66,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,6,no-change,6,f,1,2222.7889,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,7,change,6,j,1,3252.1858,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,8,change,6,f,0,1914.3711,3,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,9,change,6,j,1,8373.0635,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,10,no-change,6,f,1,5017.0666,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,11,no-change,6,j,0,22174.4068,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,12,no-change,6,f,1,2571.808,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,13,no-change,6,f,1,4877.4273,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,14,no-change,6,f,1,3390.354,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,15,change,6,f,0,2727.989,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,16,change,6,f,0,15.7323,4,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,17,change,6,f,0,3365.3168,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,18,no-change,6,f,1,2325.8118,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,19,no-change,6,f,1,2118.6997,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,20,change,6,j,1,9503.7959,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,21,no-change,6,f,1,2657.987,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,22,no-change,6,j,0,2642.6954,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,23,no-change,6,f,1,5528.3289,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,24,change,6,f,0,3653.6772,3,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,25,change,6,j,1,6244.8822,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,26,change,6,j,1,2710.9209,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,27,change,6,j,1,3345.4404,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,28,no-change,6,j,0,8304.2368,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,29,change,6,j,1,2343.7281,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,30,no-change,6,f,1,3533.8777,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,31,change,6,f,0,4438.5988,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,32,no-change,6,f,1,1892.5474,2,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,33,change,6,j,1,4091.2383,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,34,no-change,6,j,0,5015.2851,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,35,change,6,j,1,2150.2926,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,36,change,6,j,1,3132.9457,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,37,change,6,j,1,1971.7052,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,38,no-change,6,f,1,1771.9594,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,39,change,6,j,1,4796.88,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,40,change,6,j,1,4161.2392,2,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,41,no-change,6,f,1,1758.8459,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,42,change,6,f,0,2058.5246,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,43,change,6,f,0,4529.0235,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,44,no-change,6,f,1,3509.7975,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,45,no-change,6,f,1,2069.7851,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,46,no-change,6,j,0,2379.9811,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,47,no-change,6,f,1,1794.0646,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,48,change,6,j,1,2686.3355,4,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,49,change,6,f,0,1644.3253,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,50,no-change,6,j,0,2863.6028,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,51,change,6,f,0,4617.2171,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,52,no-change,6,j,0,5618.6664,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,53,change,6,f,0,2382.0607,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,54,no-change,6,f,1,2449.2473,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,55,no-change,6,f,1,4951.6808,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,56,no-change,6,f,1,2588.774,4,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,57,change,6,f,0,3823.372,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,58,change,6,f,0,1636.5642,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,59,no-change,6,j,0,7873.3977,NA,NA
9246,2,02/23/24,15:50,"(1600, 900)",real,60,change,6,j,1,7952.8507,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",practice,0,no-change,6,j,0,2336.2307,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",practice,0,change,6,f,0,2414.4605,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",practice,0,no-change,6,f,1,662.1565,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",practice,0,change,6,f,0,927.6212,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",practice,0,change,6,j,1,2683.3141,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",practice,0,no-change,6,f,1,0.358699999997,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,1,change,6,j,1,430.2455,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,2,change,6,f,0,808.6351,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,3,no-change,6,f,1,1113.2782,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,4,change,6,j,1,323.0573,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,5,change,6,f,0,789.1961,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,6,no-change,6,j,0,1089.0515,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,7,no-change,6,j,0,310.5093,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,8,no-change,6,j,0,519.842,2,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,9,no-change,6,f,1,1814.0851,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,10,no-change,6,f,1,839.3672,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,11,no-change,6,j,0,550.3602,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,12,change,6,f,0,3.03690000001,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,13,no-change,6,j,0,3.8144999999799998,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,14,change,6,j,1,2097.4431,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,15,change,6,f,0,2.1017,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,16,no-change,6,j,0,16.2077,2,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,17,no-change,6,j,0,19.7873,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,18,change,6,j,1,916.5804,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,19,change,6,j,1,936.8334,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,20,no-change,6,j,0,17.3387,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,21,no-change,6,j,0,2.63959999997,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,22,no-change,6,f,1,3242.0183,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,23,change,6,j,1,1678.3215,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,24,change,6,j,1,15.9247,2,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,25,no-change,6,j,0,681.8324,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,26,no-change,6,f,1,2122.7294,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,27,change,6,j,1,1003.532,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,28,change,6,f,0,7.13709999999,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,29,change,6,f,0,8694.0199,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,30,change,6,j,1,725.1352,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,31,change,6,f,0,2130.0354,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,32,no-change,6,f,1,906.2493,2,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,33,no-change,6,f,1,2.93780000001,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,34,change,6,f,0,32.0433,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,35,change,6,f,0,7439.2515,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,36,no-change,6,f,1,3317.8392,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,37,change,6,f,0,900.7662,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,38,change,6,f,0,2.98040000006,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,39,no-change,6,f,1,15.398,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,40,no-change,6,j,0,18.0155,2,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,41,no-change,6,f,1,5.44679999992,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,42,change,6,j,1,7.1029,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,43,no-change,6,j,0,1.96470000001,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,44,change,6,f,0,7.3456,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,45,change,6,j,1,621.9629,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,46,no-change,6,j,0,28.2905000001,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,47,no-change,6,f,1,2.69489999994,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,48,no-change,6,f,1,219.5282,2,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,49,change,6,j,1,1.81479999993,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,50,change,6,f,0,3.95190000004,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,51,no-change,6,j,0,16.9348,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,52,change,6,j,1,3.83809999999,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,53,change,6,j,1,3.00699999998,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,54,no-change,6,j,0,3.84989999997,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,55,no-change,6,j,0,3.56030000001,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,56,change,6,j,1,1.73960000009,2,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,57,no-change,6,j,0,1458.2685,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,58,change,6,f,0,3.67099999997,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,59,change,6,f,0,17.1194,NA,NA
9247,2,04/01/24,09:47,"(1600, 900)",real,60,no-change,6,j,0,2.85290000006,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",practice,0,change,6,f,0,1054.4713,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",practice,0,no-change,6,f,1,1983.0526,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",practice,0,change,6,j,1,1314.3319,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",practice,0,change,6,j,1,937.9269,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",practice,0,no-change,6,f,1,930.9683,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",practice,0,no-change,6,j,0,855.8284,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,1,no-change,6,f,1,785.9954,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,2,change,6,j,1,879.738,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,3,no-change,6,f,1,1548.6579,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,4,change,6,f,0,1148.1673,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,5,change,6,f,0,1556.8295,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,6,change,6,j,1,1227.6523,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,7,no-change,6,f,1,811.333,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,8,no-change,6,f,1,1922.1977,4,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,9,no-change,6,f,1,1251.873,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,10,no-change,6,j,0,1098.6587,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,11,change,6,f,0,630.7315,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,12,no-change,6,f,1,561.9209,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,13,change,6,f,0,705.9399,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,14,no-change,6,j,0,467.7578,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,15,change,6,f,0,375.7731,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,16,change,6,f,0,424.3572,5,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,17,no-change,6,j,0,884.6482,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,18,change,6,f,0,265.8159,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,19,change,6,j,1,332.2084,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,20,change,6,f,0,463.0219,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,21,change,6,j,1,465.9827,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,22,change,6,f,0,4.71869999997,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,23,no-change,6,j,0,20.6554,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,24,no-change,6,j,0,4.53120000003,3,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,25,no-change,6,f,1,21.2091,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,26,no-change,6,f,1,5.09159999999,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,27,change,6,j,1,18.404,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,28,no-change,6,f,1,1870.3727,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,29,change,6,j,1,3544.9382,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,30,change,6,f,0,417.5651,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,31,no-change,6,j,0,5.19830000005,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,32,change,6,f,0,4.93899999995,3,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,33,change,6,j,1,2184.9585,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,34,change,6,f,0,3.84630000003,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,35,no-change,6,j,0,8.30700000003,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,36,no-change,6,f,1,4.75710000005,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,37,no-change,6,f,1,14.3543,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,38,no-change,6,f,1,1716.9376,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,39,no-change,6,f,1,1645.3798,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,40,change,6,j,1,491.5705,2,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,41,no-change,6,f,1,1.81179999997,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,42,change,6,j,1,1820.4704,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,43,change,6,j,1,3521.2685,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,44,change,6,f,0,1091.1521,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,45,change,6,f,0,1286.0572,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,46,change,6,f,0,1718.462,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,47,change,6,f,0,592.3724,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,48,no-change,6,j,0,1758.7794,2,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,49,no-change,6,f,1,1061.5023,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,50,no-change,6,f,1,1308.4327,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,51,change,6,f,0,4.64620000008,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,52,no-change,6,f,1,8.16210000002,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,53,change,6,j,1,6.99739999999,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,54,no-change,6,j,0,4.93050000002,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,55,no-change,6,j,0,6.25699999998,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,56,no-change,6,j,0,6.31709999993,4,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,57,change,6,f,0,2061.614,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,58,change,6,f,0,1664.7916,NA,NA
9249,2,04/01/24,12:42,"(1600, 900)",real,59,no-change,6,f,1,832.198,NA,NA
