subject,session,block,trial,subtrial,trialtype,ss,resp,acc,rt,probe_resp
9127,2,0,19,19,change,6,j,1,5.65909999999,NA
9127,2,0,20,20,nochange,6,f,1,342.1397,NA
9127,2,0,21,21,nochange,6,j,0,724.7869,NA
9127,2,0,22,22,change,6,f,0,4.54399999999,NA
9127,2,0,23,23,nochange,6,j,0,3.29259999999,NA
9127,2,0,24,24,change,6,f,0,600.4063,3
9127,2,0,25,25,nochange,6,f,1,1178.1977,NA
9127,2,0,26,26,change,6,j,1,1665.9925,NA
9127,2,0,27,27,nochange,6,f,1,482.9181,NA
9127,2,0,28,28,nochange,6,j,0,1473.6576,NA
9127,2,0,29,29,change,6,f,0,3708.7201,NA
9127,2,0,30,30,change,6,f,0,8.36309999996,NA
9127,2,0,31,31,nochange,6,j,0,6.90169999999,NA
9127,2,0,32,32,change,6,f,0,6.33720000001,5
9127,2,0,33,33,nochange,6,f,1,4.53010000003,NA
9127,2,0,34,34,change,6,f,0,4.08639999997,NA
9127,2,0,35,35,nochange,6,j,0,3.99320000003,NA
9127,2,0,36,36,change,6,f,0,4.64279999997,NA
9127,2,0,37,37,nochange,6,f,1,706.0989,NA
9127,2,0,38,38,change,6,j,1,2884.4712,NA
9127,2,0,39,39,change,6,f,0,2.98639999994,NA
9127,2,0,40,40,change,6,f,0,5.12719999999,2
9127,2,0,41,41,nochange,6,f,1,329.0247,NA
9127,2,0,42,42,change,6,j,1,551.7252,NA
9127,2,0,43,43,nochange,6,f,1,1239.0213,NA
9127,2,0,44,44,nochange,6,f,1,3704.6641,NA
9127,2,0,45,45,nochange,6,f,1,938.5192,NA
9127,2,0,46,46,change,6,j,1,2381.7364,NA
9127,2,0,47,47,nochange,6,f,1,4017.2908,NA
9127,2,0,48,48,change,6,f,0,640.879,4
9127,2,0,49,49,change,6,f,0,1956.0588,NA
9127,2,0,50,50,nochange,6,j,0,796.0409,NA
9127,2,0,51,51,change,6,j,1,434.0303,NA
9127,2,0,52,52,nochange,6,j,0,434.5064,NA
9127,2,0,53,53,nochange,6,f,1,1150.2975,NA
9127,2,0,54,54,change,6,f,0,4.07799999986,NA
9127,2,0,55,55,change,6,j,1,6170.3319,NA
9127,2,0,56,56,change,6,j,1,5132.8341,3
9127,2,0,57,57,nochange,6,f,1,3962.3589,NA
9127,2,0,58,58,change,6,f,0,3647.3867,NA
9127,2,0,59,59,change,6,j,1,7626.9822,NA
9127,2,0,60,60,change,6,f,0,3395.0286,NA
9128,2,practice,0,1,nochange,6,j,0,3053.4374,NA
9128,2,practice,0,2,nochange,6,j,0,1375.2216,NA
9128,2,practice,0,3,change,6,j,1,1197.7215,NA
9128,2,practice,0,4,change,6,j,1,1358.1736,NA
9128,2,practice,0,5,nochange,6,j,0,1524.0561,NA
9128,2,0,1,1,change,6,j,1,1261.9549,NA
9128,2,0,2,2,change,6,j,1,1985.491,NA
9128,2,0,3,3,nochange,6,j,0,3386.6694,NA
9128,2,0,4,4,change,6,j,1,1231.1016,NA
9128,2,0,5,5,nochange,6,f,1,1342.5441,NA
9128,2,0,6,6,nochange,6,f,1,1328.0856,NA
9128,2,0,7,7,change,6,f,0,2591.1502,NA
9128,2,0,8,8,change,6,j,1,1572.3484,2
9128,2,0,9,9,nochange,6,f,1,2599.3289,NA
9128,2,0,10,10,nochange,6,j,0,1388.2548,NA
9128,2,0,11,11,change,6,j,1,1446.7655,NA
9128,2,0,12,12,nochange,6,j,0,1544.4583,NA
9128,2,0,13,13,change,6,j,1,1086.9094,NA
9128,2,0,14,14,nochange,6,f,1,1577.4413,NA
9128,2,0,15,15,nochange,6,f,1,4474.7847,NA
9128,2,0,16,16,change,6,j,1,1580.611,2
9128,2,0,17,17,change,6,j,1,1789.5915,NA
9128,2,0,18,18,change,6,f,0,2593.2467,NA
9128,2,0,19,19,change,6,j,1,1329.1963,NA
9128,2,0,20,20,change,6,j,1,2456.0032,NA
9128,2,0,21,21,nochange,6,f,1,1483.9098,NA
9128,2,0,22,22,change,6,f,0,3318.3752,NA
9128,2,0,23,23,change,6,j,1,1476.1587,NA
9128,2,0,24,24,change,6,j,1,965.5885,2
9128,2,0,25,25,nochange,6,f,1,1597.6166,NA
9128,2,0,26,26,nochange,6,f,1,1155.3104,NA
9128,2,0,27,27,nochange,6,f,1,2150.4322,NA
9128,2,0,28,28,nochange,6,f,1,1864.0586,NA
9128,2,0,29,29,nochange,6,f,1,2767.3286,NA
9128,2,0,30,30,nochange,6,f,1,1405.0149,NA
9128,2,0,31,31,nochange,6,j,0,1234.503,NA
9128,2,0,32,32,nochange,6,f,1,1455.1159,4
9128,2,0,33,33,change,6,j,1,1380.0268,NA
9128,2,0,34,34,change,6,j,1,1160.8656,NA
9128,2,0,35,35,nochange,6,f,1,2782.3629,NA
9128,2,0,36,36,nochange,6,f,1,1422.229,NA
9128,2,0,37,37,nochange,6,j,0,4855.418,NA
9128,2,0,38,38,change,6,j,1,1437.9648,NA
9128,2,0,39,39,change,6,j,1,1300.6274,NA
9128,2,0,40,40,nochange,6,j,0,2339.2412,1
9128,2,0,41,41,nochange,6,f,1,1655.8472,NA
9128,2,0,42,42,nochange,6,f,1,1981.8542,NA
9128,2,0,43,43,change,6,j,1,2488.7425,NA
9128,2,0,44,44,nochange,6,f,1,1983.2759,NA
9128,2,0,45,45,nochange,6,f,1,1651.1686,NA
9128,2,0,46,46,nochange,6,f,1,1359.6467,NA
9128,2,0,47,47,change,6,j,1,2140.4432,NA
9128,2,0,48,48,change,6,j,1,1424.246,2
9128,2,0,49,49,change,6,j,1,1287.5499,NA
9128,2,0,50,50,change,6,j,1,2150.755,NA
9128,2,0,51,51,nochange,6,f,1,4575.2916,NA
9128,2,0,52,52,change,6,j,1,3688.5644,NA
9128,2,0,53,53,nochange,6,f,1,2629.8531,NA
9128,2,0,54,54,change,6,j,1,2246.9083,NA
9128,2,0,55,55,change,6,f,0,3580.2795,NA
9128,2,0,56,56,nochange,6,j,0,1281.0269,3
9128,2,0,57,57,change,6,j,1,1084.5486,NA
9128,2,0,58,58,nochange,6,j,0,1443.1218,NA
9128,2,0,59,59,change,6,j,1,1391.6714,NA
9128,2,0,60,60,change,6,j,1,8895.0925,NA
9130,2,practice,0,1,change,6,f,0,1365.3416,NA
9130,2,practice,0,2,nochange,6,f,1,882.2801,NA
9130,2,practice,0,3,change,6,j,1,900.5782,NA
9130,2,practice,0,4,change,6,j,1,1151.8661,NA
9130,2,practice,0,5,nochange,6,f,1,1212.5452,NA
9130,2,0,1,1,nochange,6,f,1,942.7322,NA
9130,2,0,2,2,change,6,j,1,2070.2371,NA
9130,2,0,3,3,nochange,6,f,1,1040.8544,NA
9130,2,0,4,4,nochange,6,f,1,880.2968,NA
9130,2,0,5,5,change,6,j,1,1014.9664,NA
9130,2,0,6,6,change,6,f,0,1158.5692,NA
9130,2,0,7,7,change,6,j,1,3919.8429,NA
9130,2,0,8,8,nochange,6,j,0,2273.6433,2
9130,2,0,9,9,nochange,6,j,0,1120.6132,NA
9130,2,0,10,10,change,6,j,1,1043.6065,NA
9130,2,0,11,11,nochange,6,f,1,884.9803,NA
9130,2,0,12,12,change,6,j,1,1101.1253,NA
9130,2,0,13,13,nochange,6,j,0,2327.0486,NA
9130,2,0,14,14,change,6,j,1,1113.4947,NA
9130,2,0,15,15,change,6,j,1,1354.9976,NA
9130,2,0,16,16,nochange,6,f,1,1027.9997,2
9130,2,0,17,17,nochange,6,f,1,934.3266,NA
9130,2,0,18,18,change,6,j,1,1295.3282,NA
9130,2,0,19,19,change,6,j,1,1162.2638,NA
9130,2,0,20,20,nochange,6,f,1,2001.8323,NA
9130,2,0,21,21,nochange,6,j,0,1188.1831,NA
9130,2,0,22,22,change,6,f,0,1116.9476,NA
9130,2,0,23,23,nochange,6,f,1,1971.1048,NA
9130,2,0,24,24,change,6,j,1,1146.6924,3
9130,2,0,25,25,nochange,6,f,1,1075.7931,NA
9130,2,0,26,26,change,6,j,1,955.6921,NA
9130,2,0,27,27,nochange,6,f,1,964.5825,NA
9130,2,0,28,28,nochange,6,f,1,1214.2819,NA
9130,2,0,29,29,change,6,j,1,1475.8842,NA
9130,2,0,30,30,nochange,6,j,0,5.73229999997,NA
9130,2,0,31,31,change,6,f,0,1821.5745,NA
9130,2,0,32,32,nochange,6,j,0,1627.0664,5
9130,2,0,33,33,nochange,6,j,0,1026.118,NA
9130,2,0,34,34,nochange,6,f,1,3424.4755,NA
9130,2,0,35,35,nochange,6,f,1,1395.5528,NA
9130,2,0,36,36,change,6,j,1,873.0621,NA
9130,2,0,37,37,change,6,j,1,1219.9287,NA
9130,2,0,38,38,nochange,6,j,0,1857.5623,NA
9130,2,0,39,39,nochange,6,f,1,2988.8103,NA
9130,2,0,40,40,change,6,j,1,2949.3398,4
9130,2,0,41,41,change,6,f,0,1281.4662,NA
9130,2,0,42,42,nochange,6,f,1,4758.3445,NA
9130,2,0,43,43,change,6,j,1,879.251,NA
9130,2,0,44,44,nochange,6,f,1,1947.6811,NA
9130,2,0,45,45,change,6,j,1,2372.9865,NA
9130,2,0,46,46,change,6,j,1,1648.8276,NA
9130,2,0,47,47,change,6,f,0,1256.4185,NA
9130,2,0,48,48,change,6,j,1,1047.5409,3
9130,2,0,49,49,nochange,6,f,1,983.0427,NA
9130,2,0,50,50,change,6,f,0,1973.8964,NA
9130,2,0,51,51,change,6,f,0,1899.1118,NA
9130,2,0,52,52,nochange,6,j,0,2355.201,NA
9130,2,0,53,53,nochange,6,f,1,1947.8894,NA
9130,2,0,54,54,nochange,6,f,1,1980.9708,NA
9130,2,0,55,55,change,6,j,1,4045.3579,NA
9130,2,0,56,56,change,6,f,0,1234.9596,5
9130,2,0,57,57,change,6,j,1,985.6272,NA
9130,2,0,58,58,change,6,j,1,811.2291,NA
9130,2,0,59,59,nochange,6,f,1,1288.1066,NA
9130,2,0,60,60,nochange,6,f,1,2411.6105,NA
9132,2,practice,0,1,nochange,6,f,1,2358.3737,NA
9132,2,practice,0,2,change,6,f,0,4936.5151,NA
9132,2,practice,0,3,nochange,6,f,1,1498.5101,NA
9132,2,practice,0,4,change,6,j,1,3851.3728,NA
9132,2,practice,0,5,nochange,6,j,0,1734.4556,NA
9132,2,0,1,1,nochange,6,j,0,4709.2901,NA
9132,2,0,2,2,nochange,6,f,1,5660.4172,NA
9132,2,0,3,3,nochange,6,f,1,2924.9894,NA
9132,2,0,4,4,nochange,6,f,1,2211.3896,NA
9132,2,0,5,5,change,6,f,0,6344.2822,NA
9132,2,0,6,6,change,6,j,1,5596.8874,NA
9132,2,0,7,7,change,6,j,1,7620.8666,NA
9132,2,0,8,8,change,6,j,1,3792.2345,3
9132,2,0,9,9,nochange,6,f,1,2582.1521,NA
9132,2,0,10,10,nochange,6,f,1,3335.3085,NA
9132,2,0,11,11,nochange,6,f,1,3669.6977,NA
9132,2,0,12,12,nochange,6,f,1,4208.5175,NA
9132,2,0,13,13,change,6,f,0,1505.9654,NA
9132,2,0,14,14,nochange,6,f,1,1101.1057,NA
9132,2,0,15,15,change,6,f,0,1289.7356,NA
9132,2,0,16,16,change,6,j,1,2952.004,3
9132,2,0,17,17,change,6,f,0,5982.5906,NA
9132,2,0,18,18,nochange,6,f,1,1896.2525,NA
9132,2,0,19,19,nochange,6,f,1,3314.1683,NA
9132,2,0,20,20,nochange,6,f,1,2155.6188,NA
9132,2,0,21,21,change,6,f,0,1199.6062,NA
9132,2,0,22,22,change,6,f,0,3101.9067,NA
9132,2,0,23,23,nochange,6,f,1,3194.9003,NA
9132,2,0,24,24,change,6,j,1,3411.3084,2
9132,2,0,25,25,nochange,6,f,1,1477.2253,NA
9132,2,0,26,26,change,6,f,0,2041.8118,NA
9132,2,0,27,27,nochange,6,f,1,2805.7963,NA
9132,2,0,28,28,change,6,f,0,2588.2046,NA
9132,2,0,29,29,change,6,f,0,2472.7577,NA
9132,2,0,30,30,nochange,6,f,1,1806.9812,NA
9132,2,0,31,31,change,6,f,0,2733.3878,NA
9132,2,0,32,32,nochange,6,f,1,3621.6014,2
9132,2,0,33,33,nochange,6,f,1,1914.8777,NA
9132,2,0,34,34,nochange,6,f,1,1183.6094,NA
9132,2,0,35,35,change,6,j,1,2704.7027,NA
9132,2,0,36,36,change,6,f,0,3144.2924,NA
9132,2,0,37,37,nochange,6,f,1,7362.2035,NA
9132,2,0,38,38,nochange,6,f,1,7.10739999998,NA
9132,2,0,39,39,nochange,6,f,1,1307.0163,NA
9132,2,0,40,40,change,6,f,0,3.97269999993,3
9132,2,0,41,41,change,6,f,0,1560.5855,NA
9132,2,0,42,42,change,6,j,1,9.42070000002,NA
9132,2,0,43,43,nochange,6,f,1,4.01630000002,NA
9132,2,0,44,44,change,6,f,0,5.44849999994,NA
9132,2,0,45,45,nochange,6,j,0,5.21109999996,NA
9132,2,0,46,46,nochange,6,f,1,1771.0707,NA
9132,2,0,47,47,change,6,f,0,5.78579999995,NA
9132,2,0,48,48,nochange,6,f,1,1470.5864,3
9132,2,0,49,49,nochange,6,f,1,4.89580000006,NA
9132,2,0,50,50,nochange,6,j,0,7.05500000005,NA
9132,2,0,51,51,change,6,j,1,3.36540000001,NA
9132,2,0,52,52,change,6,f,0,8.68169999996,NA
9132,2,0,53,53,nochange,6,f,1,9.30150000006,NA
9132,2,0,54,54,change,6,f,0,16293.8258,NA
9132,2,0,55,55,change,6,f,0,917.8921,NA
9132,2,0,56,56,nochange,6,f,1,16190.4335,5
9132,2,0,57,57,change,6,f,0,5.95389999996,NA
9132,2,0,58,58,change,6,j,1,5.45420000004,NA
9132,2,0,59,59,change,6,f,0,1442.0145,NA
9132,2,0,60,60,change,6,j,1,59119.8169,NA
9133,2,practice,0,1,nochange,6,f,1,1109.5793,NA
9133,2,practice,0,2,nochange,6,f,1,1176.2681,NA
9133,2,practice,0,3,nochange,6,f,1,1018.3323,NA
9133,2,practice,0,4,change,6,j,1,853.8555,NA
9133,2,practice,0,5,nochange,6,f,1,1045.259,NA
9133,2,0,1,1,change,6,j,1,1476.3886,NA
9133,2,0,2,2,change,6,j,1,1177.5542,NA
9133,2,0,3,3,change,6,j,1,1094.2834,NA
9133,2,0,4,4,nochange,6,f,1,1315.2771,NA
9133,2,0,5,5,change,6,j,1,1197.1767,NA
9133,2,0,6,6,nochange,6,f,1,2136.3188,NA
9133,2,0,7,7,change,6,j,1,2955.4592,NA
9133,2,0,8,8,change,6,j,1,1406.3425,4
9133,2,0,9,9,change,6,j,1,1092.8649,NA
9133,2,0,10,10,nochange,6,j,0,681.9821,NA
9133,2,0,11,11,change,6,j,1,927.5589,NA
9133,2,0,12,12,nochange,6,f,1,1500.5135,NA
9133,2,0,13,13,change,6,f,0,1457.8733,NA
9133,2,0,14,14,nochange,6,f,1,1274.1846,NA
9133,2,0,15,15,change,6,j,1,1003.962,NA
9133,2,0,16,16,nochange,6,j,0,1253.5639,4
9133,2,0,17,17,change,6,j,1,2022.5663,NA
9133,2,0,18,18,nochange,6,f,1,1673.027,NA
9133,2,0,19,19,change,6,j,1,1079.9631,NA
9133,2,0,20,20,change,6,j,1,1489.4162,NA
9133,2,0,21,21,change,6,j,1,905.056,NA
9133,2,0,22,22,change,6,f,0,1627.6928,NA
9133,2,0,23,23,nochange,6,f,1,1155.9921,NA
9133,2,0,24,24,nochange,6,f,1,1368.0854,4
9133,2,0,25,25,nochange,6,f,1,1673.5977,NA
9133,2,0,26,26,nochange,6,f,1,2321.0547,NA
9133,2,0,27,27,nochange,6,f,1,1691.311,NA
9133,2,0,28,28,nochange,6,f,1,1056.1784,NA
9133,2,0,29,29,change,6,j,1,924.1746,NA
9133,2,0,30,30,change,6,f,0,1743.5502,NA
9133,2,0,31,31,nochange,6,f,1,1396.3001,NA
9133,2,0,32,32,nochange,6,f,1,1000.6373,4
9133,2,0,33,33,nochange,6,f,1,1363.1721,NA
9133,2,0,34,34,change,6,j,1,2037.8464,NA
9133,2,0,35,35,change,6,f,0,1589.2719,NA
9133,2,0,36,36,change,6,j,1,2064.2491,NA
9133,2,0,37,37,change,6,j,1,1316.7174,NA
9133,2,0,38,38,change,6,j,1,1131.646,NA
9133,2,0,39,39,nochange,6,f,1,1260.6179,NA
9133,2,0,40,40,nochange,6,f,1,1704.7075,5
9133,2,0,41,41,change,6,j,1,1392.3443,NA
9133,2,0,42,42,nochange,6,f,1,2539.5527,NA
9133,2,0,43,43,nochange,6,j,0,933.1062,NA
9133,2,0,44,44,nochange,6,f,1,983.8045,NA
9133,2,0,45,45,change,6,j,1,961.2358,NA
9133,2,0,46,46,nochange,6,f,1,968.7986,NA
9133,2,0,47,47,nochange,6,f,1,1219.3544,NA
9133,2,0,48,48,change,6,j,1,1089.5381,4
9133,2,0,49,49,nochange,6,f,1,4973.9354,NA
9133,2,0,50,50,change,6,j,1,888.3027,NA
9133,2,0,51,51,change,6,j,1,1088.0032,NA
9133,2,0,52,52,nochange,6,f,1,1668.2792,NA
9133,2,0,53,53,nochange,6,f,1,1095.5397,NA
9133,2,0,54,54,change,6,f,0,1914.898,NA
9133,2,0,55,55,nochange,6,j,0,1071.3752,NA
9133,2,0,56,56,nochange,6,j,0,960.347,4
9133,2,0,57,57,change,6,j,1,1424.6367,NA
9133,2,0,58,58,nochange,6,f,1,1318.5987,NA
9133,2,0,59,59,change,6,j,1,2111.2146,NA
9133,2,0,60,60,nochange,6,f,1,1448.7095,NA
9134,2,practice,0,1,change,6,j,1,2022.5812,NA
9134,2,practice,0,2,change,6,j,1,968.2818,NA
9134,2,practice,0,3,change,6,f,0,988.6949,NA
9134,2,practice,0,4,nochange,6,j,0,0.177099999994,NA
9134,2,practice,0,5,nochange,6,f,1,1571.868,NA
9134,2,0,1,1,change,6,f,0,535.8004,NA
9134,2,0,2,2,nochange,6,f,1,1413.2842,NA
9134,2,0,3,3,change,6,j,1,3161.4225,NA
9134,2,0,4,4,change,6,f,0,426.7761,NA
9134,2,0,5,5,change,6,j,1,1593.3641,NA
9134,2,0,6,6,nochange,6,f,1,1224.1996,NA
9134,2,0,7,7,change,6,j,1,1291.5095,NA
9134,2,0,8,8,change,6,j,1,3413.2328,1
9134,2,0,9,9,nochange,6,f,1,5.89350000001,NA
9134,2,0,10,10,change,6,f,0,1317.5748,NA
9134,2,0,11,11,nochange,6,j,0,460.0186,NA
9134,2,0,12,12,change,6,j,1,3261.0978,NA
9134,2,0,13,13,change,6,f,0,1703.6168,NA
9134,2,0,14,14,nochange,6,f,1,1523.1015,NA
9134,2,0,15,15,nochange,6,j,0,1035.1225,NA
9134,2,0,16,16,change,6,j,1,1440.5066,1
9134,2,0,17,17,nochange,6,j,0,1149.9922,NA
9134,2,0,18,18,change,6,f,0,770.3329,NA
9134,2,0,19,19,nochange,6,j,0,1512.2518,NA
9134,2,0,20,20,change,6,j,1,10.2296,NA
9134,2,0,21,21,nochange,6,f,1,279.2793,NA
9134,2,0,22,22,change,6,j,1,2076.2684,NA
9134,2,0,23,23,change,6,f,0,1605.2234,NA
9134,2,0,24,24,nochange,6,f,1,1179.1152,1
9134,2,0,25,25,change,6,j,1,332.8941,NA
9134,2,0,26,26,change,6,f,0,3.3027,NA
9134,2,0,27,27,change,6,f,0,3.23570000002,NA
9134,2,0,28,28,nochange,6,j,0,3.31949999998,NA
9134,2,0,29,29,nochange,6,j,0,4019.4683,NA
9134,2,0,30,30,nochange,6,f,1,15.9129999999,NA
9134,2,0,31,31,nochange,6,j,0,1057.5704,NA
9134,2,0,32,32,nochange,6,j,0,181.4326,1
9134,2,0,33,33,nochange,6,f,1,3.74119999999,NA
9134,2,0,34,34,change,6,j,1,2617.4782,NA
9134,2,0,35,35,change,6,f,0,946.3472,NA
9134,2,0,36,36,nochange,6,f,1,1058.7167,NA
9134,2,0,37,37,change,6,j,1,1700.9158,NA
9134,2,0,38,38,nochange,6,f,1,11.2834,NA
9134,2,0,39,39,nochange,6,f,1,498.1068,NA
9134,2,0,40,40,nochange,6,j,0,459.4155,1
9134,2,0,41,41,nochange,6,j,0,2.21650000004,NA
9134,2,0,42,42,nochange,6,f,1,3.47509999998,NA
9134,2,0,43,43,nochange,6,j,0,1224.908,NA
9134,2,0,44,44,change,6,j,1,5537.2424,NA
9134,2,0,45,45,change,6,f,0,853.2349,NA
9134,2,0,46,46,change,6,f,0,3.96149999998,NA
9134,2,0,47,47,nochange,6,j,0,635.0279,NA
9134,2,0,48,48,nochange,6,f,1,3.93090000004,2
9134,2,0,49,49,change,6,f,0,18.5453,NA
9134,2,0,50,50,nochange,6,j,0,1176.8684,NA
9134,2,0,51,51,nochange,6,j,0,847.4856,NA
9134,2,0,52,52,change,6,j,1,887.8919,NA
9134,2,0,53,53,change,6,j,1,1602.0368,NA
9134,2,0,54,54,change,6,j,1,703.8791,NA
9134,2,0,55,55,nochange,6,j,0,2622.6056,NA
9134,2,0,56,56,nochange,6,j,0,969.2926,1
9134,2,0,57,57,change,6,f,0,1557.2667,NA
9134,2,0,58,58,change,6,j,1,1453.093,NA
9134,2,0,59,59,nochange,6,f,1,1967.5073,NA
9134,2,0,60,60,change,6,j,1,4.26079999993,NA
9135,2,practice,0,1,change,6,j,1,973.8121,NA
9135,2,practice,0,2,nochange,6,f,1,956.4963,NA
9135,2,practice,0,3,change,6,f,0,680.4008,NA
9135,2,practice,0,4,nochange,6,f,1,653.0141,NA
9135,2,practice,0,5,change,6,j,1,835.1665,NA
9135,2,0,1,1,change,6,j,1,1014.7349,NA
9135,2,0,2,2,change,6,j,1,3773.223,NA
9135,2,0,3,3,nochange,6,f,1,696.6956,NA
9135,2,0,4,4,nochange,6,f,1,602.7612,NA
9135,2,0,5,5,nochange,6,f,1,483.4789,NA
9135,2,0,6,6,change,6,j,1,779.0277,NA
9135,2,0,7,7,nochange,6,j,0,859.0823,NA
9135,2,0,8,8,change,6,j,1,905.7737,1
9135,2,0,9,9,change,6,j,1,939.2929,NA
9135,2,0,10,10,nochange,6,j,0,3012.576,NA
9135,2,0,11,11,change,6,f,0,2322.4669,NA
9135,2,0,12,12,nochange,6,j,0,893.1957,NA
9135,2,0,13,13,change,6,j,1,929.0926,NA
9135,2,0,14,14,change,6,j,1,1785.2564,NA
9135,2,0,15,15,nochange,6,f,1,1581.5708,NA
9135,2,0,16,16,nochange,6,f,1,2359.4144,1
9135,2,0,17,17,nochange,6,f,1,3545.9804,NA
9135,2,0,18,18,change,6,f,0,3334.2489,NA
9135,2,0,19,19,change,6,f,0,2561.3374,NA
9135,2,0,20,20,change,6,j,1,1905.485,NA
9135,2,0,21,21,change,6,f,0,3261.9243,NA
9135,2,0,22,22,change,6,j,1,958.9429,NA
9135,2,0,23,23,nochange,6,j,0,2551.0633,NA
9135,2,0,24,24,change,6,j,1,1039.7839,1
9135,2,0,25,25,nochange,6,j,0,1696.4102,NA
9135,2,0,26,26,change,6,j,1,1302.9539,NA
9135,2,0,27,27,nochange,6,j,0,912.4892,NA
9135,2,0,28,28,nochange,6,j,0,1927.513,NA
9135,2,0,29,29,change,6,f,0,2098.0509,NA
9135,2,0,30,30,nochange,6,j,0,787.0718,NA
9135,2,0,31,31,nochange,6,f,1,3217.6402,NA
9135,2,0,32,32,change,6,j,1,739.6824,2
9135,2,0,33,33,nochange,6,f,1,1480.3619,NA
9135,2,0,34,34,nochange,6,j,0,1379.2997,NA
9135,2,0,35,35,nochange,6,j,0,4541.7331,NA
9135,2,0,36,36,nochange,6,j,0,873.7181,NA
9135,2,0,37,37,change,6,f,0,1002.9416,NA
9135,2,0,38,38,change,6,j,1,918.549,NA
9135,2,0,39,39,nochange,6,f,1,773.6781,NA
9135,2,0,40,40,change,6,j,1,739.7962,2
9135,2,0,41,41,change,6,j,1,767.3973,NA
9135,2,0,42,42,change,6,j,1,909.0479,NA
9135,2,0,43,43,nochange,6,j,0,942.898,NA
9135,2,0,44,44,change,6,j,1,830.9774,NA
9135,2,0,45,45,nochange,6,j,0,771.4177,NA
9135,2,0,46,46,nochange,6,j,0,839.4809,NA
9135,2,0,47,47,change,6,j,1,1018.3362,NA
9135,2,0,48,48,nochange,6,j,0,881.0437,3
9135,2,0,49,49,change,6,j,1,1055.3934,NA
9135,2,0,50,50,nochange,6,j,0,929.8158,NA
9135,2,0,51,51,change,6,j,1,919.4667,NA
9135,2,0,52,52,change,6,f,0,940.5239,NA
9135,2,0,53,53,nochange,6,j,0,866.4211,NA
9135,2,0,54,54,nochange,6,f,1,958.4898,NA
9135,2,0,55,55,change,6,j,1,881.4295,NA
9135,2,0,56,56,change,6,j,1,761.3021,2
9135,2,0,57,57,change,6,j,1,888.9539,NA
9135,2,0,58,58,nochange,6,f,1,2075.402,NA
9135,2,0,59,59,nochange,6,f,1,1902.1227,NA
9135,2,0,60,60,nochange,6,f,1,840.6097,NA
9136,2,practice,0,1,change,6,j,1,2698.9502,NA
9136,2,practice,0,2,change,6,f,0,2849.6709,NA
9136,2,practice,0,3,nochange,6,f,1,1751.8994,NA
9136,2,practice,0,4,change,6,j,1,1411.1234,NA
9136,2,practice,0,5,nochange,6,f,1,1763.1267,NA
9136,2,0,1,1,nochange,6,f,1,1850.3147,NA
9136,2,0,2,2,change,6,j,1,1223.7753,NA
9136,2,0,3,3,nochange,6,f,1,1316.9121,NA
9136,2,0,4,4,change,6,j,1,1309.7292,NA
9136,2,0,5,5,nochange,6,f,1,2081.2988,NA
9136,2,0,6,6,change,6,f,0,1205.4065,NA
9136,2,0,7,7,change,6,j,1,1337.1142,NA
9136,2,0,8,8,nochange,6,f,1,1865.0468,1
9136,2,0,9,9,nochange,6,f,1,2696.1169,NA
9136,2,0,10,10,nochange,6,f,1,2919.7195,NA
9136,2,0,11,11,change,6,f,0,1212.1385,NA
9136,2,0,12,12,nochange,6,f,1,1251.4394,NA
9136,2,0,13,13,change,6,f,0,2736.4982,NA
9136,2,0,14,14,nochange,6,f,1,1763.7916,NA
9136,2,0,15,15,change,6,f,0,2368.9543,NA
9136,2,0,16,16,change,6,f,0,1235.8337,3
9136,2,0,17,17,change,6,j,1,1121.7749,NA
9136,2,0,18,18,change,6,f,0,1672.8636,NA
9136,2,0,19,19,nochange,6,f,1,1843.7484,NA
9136,2,0,20,20,nochange,6,f,1,1378.5873,NA
9136,2,0,21,21,change,6,f,0,1817.2706,NA
9136,2,0,22,22,nochange,6,f,1,3839.0466,NA
9136,2,0,23,23,change,6,j,1,1706.9525,NA
9136,2,0,24,24,nochange,6,f,1,2069.0438,2
9136,2,0,25,25,change,6,j,1,2527.7985,NA
9136,2,0,26,26,change,6,j,1,1272.3916,NA
9136,2,0,27,27,change,6,j,1,1144.0343,NA
9136,2,0,28,28,change,6,f,0,2823.5774,NA
9136,2,0,29,29,nochange,6,f,1,2668.0183,NA
9136,2,0,30,30,nochange,6,f,1,2828.8244,NA
9136,2,0,31,31,nochange,6,j,0,2144.386,NA
9136,2,0,32,32,nochange,6,f,1,1036.7674,1
9136,2,0,33,33,change,6,j,1,1910.3592,NA
9136,2,0,34,34,nochange,6,f,1,3460.1282,NA
9136,2,0,35,35,nochange,6,f,1,1598.7143,NA
9136,2,0,36,36,change,6,j,1,5050.8898,NA
9136,2,0,37,37,nochange,6,f,1,1093.2962,NA
9136,2,0,38,38,nochange,6,f,1,2631.5728,NA
9136,2,0,39,39,change,6,j,1,3360.5957,NA
9136,2,0,40,40,nochange,6,f,1,1087.8,1
9136,2,0,41,41,change,6,j,1,2724.413,NA
9136,2,0,42,42,change,6,j,1,2691.6345,NA
9136,2,0,43,43,nochange,6,f,1,2577.6535,NA
9136,2,0,44,44,nochange,6,f,1,1875.5005,NA
9136,2,0,45,45,change,6,j,1,819.1214,NA
9136,2,0,46,46,change,6,j,1,1754.3115,NA
9136,2,0,47,47,change,6,f,0,1407.1262,NA
9136,2,0,48,48,change,6,j,1,2102.3477,1
