subject,session,date,time,screen_size,block,trial,trial_type,set_size,resp,acc,rt,probe_resp
9247,1,03/18/24,10:14,"(1600, 900)",real,36,change,6,f,0,9626.2061,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,37,no-change,6,j,0,31320.4075,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,38,no-change,6,j,0,1264.0628,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,39,no-change,6,j,0,2247.0118,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,40,change,6,j,1,5004.2463,5
9247,1,03/18/24,10:14,"(1600, 900)",real,41,change,6,f,0,2047.211,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,42,change,6,j,1,4688.3852,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,43,change,6,j,1,43622.1669,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,44,no-change,6,j,0,61921.9701,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,45,no-change,6,j,0,879.5939,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,46,change,6,f,0,1386.797,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,47,no-change,6,j,0,930.9339,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,48,change,6,f,0,2582.6519,5
9247,1,03/18/24,10:14,"(1600, 900)",real,49,change,6,f,0,19.125,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,50,change,6,f,0,2471.2707,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,51,change,6,j,1,2157.2918,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,52,change,6,f,0,3666.3517,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,53,no-change,6,f,1,1428.7765,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,54,no-change,6,j,0,1658.9046,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,55,change,6,f,0,1494.7164,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,56,change,6,f,0,1374.7196,2
9247,1,03/18/24,10:14,"(1600, 900)",real,57,no-change,6,f,1,7729.0855,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,58,no-change,6,f,1,2670.6432,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,59,no-change,6,j,0,2590.3519,NA
9247,1,03/18/24,10:14,"(1600, 900)",real,60,change,6,j,1,2446.6287,NA
9248,1,03/18/24,10:15,"(1600, 900)",practice,0,change,6,j,1,1737.1859,NA
9248,1,03/18/24,10:15,"(1600, 900)",practice,0,no-change,6,f,1,1929.2562,NA
9248,1,03/18/24,10:15,"(1600, 900)",practice,0,change,6,j,1,1473.9717,NA
9248,1,03/18/24,10:15,"(1600, 900)",practice,0,no-change,6,f,1,2323.8695,NA
9248,1,03/18/24,10:15,"(1600, 900)",practice,0,no-change,6,f,1,1161.0765,NA
9248,1,03/18/24,10:15,"(1600, 900)",practice,0,change,6,j,1,1298.8152,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,1,change,6,j,1,2860.5488,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,2,change,6,j,1,2591.4908,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,3,change,6,j,1,2255.3035,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,4,no-change,6,f,1,1955.156,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,5,no-change,6,f,1,1309.3948,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,6,no-change,6,f,1,1210.3603,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,7,no-change,6,f,1,1726.9443,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,8,no-change,6,f,1,1080.9502,3
9248,1,03/18/24,10:15,"(1600, 900)",real,9,no-change,6,f,1,1812.3407,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,10,no-change,6,j,0,2417.4044,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,11,no-change,6,f,1,1388.8036,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,12,no-change,6,f,1,942.0323,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,13,no-change,6,f,1,1317.1247,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,14,change,6,j,1,1556.4784,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,15,no-change,6,f,1,1205.907,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,16,no-change,6,f,1,2549.1045,1
9248,1,03/18/24,10:15,"(1600, 900)",real,17,change,6,j,1,1606.3652,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,18,change,6,j,1,1364.1991,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,19,no-change,6,f,1,4539.5037,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,20,change,6,j,1,1262.0562,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,21,no-change,6,f,1,1462.3533,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,22,change,6,j,1,1199.1842,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,23,change,6,j,1,1027.6822,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,24,change,6,j,1,2012.4511,1
9248,1,03/18/24,10:15,"(1600, 900)",real,25,change,6,j,1,995.4236,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,26,change,6,j,1,2051.7227,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,27,no-change,6,f,1,2208.4337,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,28,change,6,j,1,2817.8691,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,29,no-change,6,f,1,1810.2916,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,30,no-change,6,f,1,1528.5952,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,31,no-change,6,f,1,1080.8572,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,32,change,6,f,0,1404.8427,1
9248,1,03/18/24,10:15,"(1600, 900)",real,33,no-change,6,f,1,1275.4505,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,34,change,6,j,1,1426.6498,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,35,change,6,j,1,1102.2265,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,36,no-change,6,f,1,1091.6752,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,37,no-change,6,f,1,2920.3106,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,38,change,6,j,1,3249.2557,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,39,no-change,6,f,1,890.1522,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,40,no-change,6,f,1,1495.8874,1
9248,1,03/18/24,10:15,"(1600, 900)",real,41,change,6,j,1,3821.0641,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,42,no-change,6,f,1,1016.2874,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,43,change,6,j,1,1536.8746,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,44,change,6,j,1,3658.1033,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,45,no-change,6,f,1,1332.0047,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,46,change,6,j,1,1382.7224,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,47,change,6,j,1,6496.3015,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,48,change,6,f,0,4929.0321,2
9248,1,03/18/24,10:15,"(1600, 900)",real,49,change,6,j,1,3626.7118,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,50,change,6,f,0,7685.5712,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,51,no-change,6,f,1,1119.801,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,52,change,6,j,1,1010.4034,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,53,no-change,6,j,0,2890.5169,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,54,no-change,6,f,1,1195.5839,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,55,change,6,f,0,2422.4762,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,56,change,6,f,0,5792.2106,3
9248,1,03/18/24,10:15,"(1600, 900)",real,57,change,6,j,1,4506.3864,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,58,no-change,6,f,1,1177.2891,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,59,change,6,f,0,2448.6112,NA
9248,1,03/18/24,10:15,"(1600, 900)",real,60,no-change,6,f,1,1033.157,NA
9249,1,03/18/24,13:10,"(1600, 900)",practice,0,no-change,6,j,0,2140.0243,NA
9249,1,03/18/24,13:10,"(1600, 900)",practice,0,no-change,6,f,1,2341.2411,NA
9249,1,03/18/24,13:10,"(1600, 900)",practice,0,change,6,f,0,2019.5045,NA
9249,1,03/18/24,13:10,"(1600, 900)",practice,0,change,6,j,1,2031.2108,NA
9249,1,03/18/24,13:10,"(1600, 900)",practice,0,no-change,6,f,1,1606.8829,NA
9249,1,03/18/24,13:10,"(1600, 900)",practice,0,change,6,j,1,2256.2587,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,1,change,6,j,1,1860.1505,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,2,change,6,j,1,2358.7944,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,3,no-change,6,f,1,4558.8385,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,4,change,6,j,1,1210.72,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,5,no-change,6,f,1,3010.0769,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,6,change,6,f,0,3903.9338,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,7,no-change,6,f,1,1188.8641,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,8,change,6,j,1,1557.8613,1
9249,1,03/18/24,13:10,"(1600, 900)",real,9,change,6,j,1,1554.7741,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,10,no-change,6,f,1,3762.1849,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,11,no-change,6,f,1,1513.1225,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,12,no-change,6,f,1,2284.8652,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,13,change,6,f,0,3043.1782,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,14,no-change,6,j,0,1668.7826,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,15,change,6,j,1,1605.585,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,16,change,6,j,1,1387.7487,1
9249,1,03/18/24,13:10,"(1600, 900)",real,17,no-change,6,f,1,1786.712,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,18,no-change,6,f,1,1281.2732,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,19,change,6,j,1,1759.7434,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,20,no-change,6,f,1,1626.0656,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,21,change,6,f,0,1383.7516,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,22,change,6,f,0,4639.053,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,23,no-change,6,f,1,1575.3821,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,24,change,6,f,0,1412.1378,1
9249,1,03/18/24,13:10,"(1600, 900)",real,25,change,6,j,1,850.7044,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,26,no-change,6,f,1,1647.5547,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,27,change,6,j,1,943.9618,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,28,no-change,6,f,1,1576.1477,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,29,change,6,f,0,6973.8203,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,30,change,6,j,1,1017.6616,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,31,no-change,6,j,0,1684.6722,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,32,no-change,6,j,0,1152.4484,1
9249,1,03/18/24,13:10,"(1600, 900)",real,33,no-change,6,f,1,2419.8982,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,34,no-change,6,j,0,1166.9905,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,35,no-change,6,j,0,2187.5656,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,36,no-change,6,f,1,1450.0935,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,37,change,6,j,1,1958.8024,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,38,no-change,6,f,1,1226.9091,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,39,change,6,f,0,1130.7807,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,40,no-change,6,j,0,1911.2145,3
9249,1,03/18/24,13:10,"(1600, 900)",real,41,change,6,j,1,1709.5756,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,42,no-change,6,f,1,3997.7645,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,43,no-change,6,f,1,1850.5935,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,44,no-change,6,f,1,2396.5854,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,45,no-change,6,f,1,1641.2307,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,46,no-change,6,f,1,1746.0827,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,47,no-change,6,j,0,3425.9292,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,48,change,6,f,0,1556.7206,1
9249,1,03/18/24,13:10,"(1600, 900)",real,49,change,6,j,1,1901.8675,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,50,no-change,6,f,1,1993.8291,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,51,change,6,f,0,1876.1573,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,52,change,6,j,1,1682.1913,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,53,change,6,j,1,1872.2877,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,54,no-change,6,j,0,4401.2721,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,55,change,6,f,0,1800.6854,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,56,change,6,f,0,2341.968,1
9249,1,03/18/24,13:10,"(1600, 900)",real,57,change,6,j,1,2323.6481,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,58,change,6,j,1,1875.0989,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,59,change,6,j,1,3192.6445,NA
9249,1,03/18/24,13:10,"(1600, 900)",real,60,no-change,6,f,1,1582.3131,NA
9251,1,03/18/24,12:49,"(1600, 900)",practice,0,change,6,f,0,2437.4052,NA
9251,1,03/18/24,12:49,"(1600, 900)",practice,0,no-change,6,j,0,1664.6067,NA
9251,1,03/18/24,12:49,"(1600, 900)",practice,0,no-change,6,j,0,1124.485,NA
9251,1,03/18/24,12:49,"(1600, 900)",practice,0,change,6,j,1,1523.0796,NA
9251,1,03/18/24,12:49,"(1600, 900)",practice,0,change,6,j,1,983.9677,NA
9251,1,03/18/24,12:49,"(1600, 900)",practice,0,no-change,6,j,0,1351.6025,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,1,change,6,j,1,1316.1545,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,2,no-change,6,f,1,1084.3972,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,3,change,6,f,0,2359.8172,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,4,change,6,f,0,1750.8175,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,5,change,6,f,0,1239.3945,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,6,no-change,6,f,1,1017.492,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,7,no-change,6,f,1,1316.6809,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,8,change,6,f,0,3002.5476,1
9251,1,03/18/24,12:49,"(1600, 900)",real,9,no-change,6,f,1,988.2503,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,10,change,6,j,1,1926.1251,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,11,no-change,6,f,1,1703.5398,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,12,change,6,f,0,1317.5869,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,13,change,6,f,0,2059.0273,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,14,change,6,j,1,1073.7451,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,15,change,6,j,1,1464.2572,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,16,no-change,6,f,1,1823.8705,1
9251,1,03/18/24,12:49,"(1600, 900)",real,17,change,6,j,1,1376.4441,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,18,change,6,f,0,1912.9645,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,19,no-change,6,f,1,1391.7296,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,20,no-change,6,f,1,1265.0978,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,21,no-change,6,f,1,1284.3296,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,22,no-change,6,f,1,977.2436,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,23,change,6,j,1,1333.5037,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,24,no-change,6,j,0,1275.8656,1
9251,1,03/18/24,12:49,"(1600, 900)",real,25,no-change,6,f,1,1069.3398,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,26,change,6,j,1,1854.726,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,27,change,6,j,1,3216.692,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,28,no-change,6,f,1,993.8859,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,29,no-change,6,j,0,1028.0356,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,30,no-change,6,j,0,1292.6084,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,31,no-change,6,f,1,1053.8629,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,32,no-change,6,f,1,965.4585,1
9251,1,03/18/24,12:49,"(1600, 900)",real,33,change,6,j,1,980.9083,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,34,change,6,j,1,1600.0004,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,35,no-change,6,f,1,1276.6594,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,36,change,6,f,0,926.1411,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,37,change,6,f,0,1386.471,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,38,no-change,6,j,0,1266.9844,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,39,change,6,f,0,2868.7797,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,40,no-change,6,f,1,1226.1482,1
9251,1,03/18/24,12:49,"(1600, 900)",real,41,change,6,f,0,1312.7307,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,42,no-change,6,f,1,2048.586,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,43,no-change,6,f,1,865.1305,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,44,no-change,6,f,1,4891.4275,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,45,change,6,f,0,1494.3275,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,46,no-change,6,j,0,1565.9327,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,47,change,6,f,0,825.3256,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,48,change,6,f,0,1081.8681,1
9251,1,03/18/24,12:49,"(1600, 900)",real,49,change,6,j,1,1082.361,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,50,no-change,6,f,1,1650.8462,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,51,no-change,6,f,1,1466.2083,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,52,change,6,f,0,1225.0505,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,53,change,6,j,1,1729.451,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,54,no-change,6,f,1,1533.3805,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,55,change,6,f,0,1372.0441,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,56,change,6,f,0,3067.7437,1
9251,1,03/18/24,12:49,"(1600, 900)",real,57,no-change,6,f,1,1265.1888,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,58,change,6,f,0,1967.0232,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,59,no-change,6,f,1,983.6417,NA
9251,1,03/18/24,12:49,"(1600, 900)",real,60,no-change,6,f,1,846.2655,NA
9252,1,03/18/24,16:03,"(1600, 900)",practice,0,no-change,6,f,1,1993.5065,NA
9252,1,03/18/24,16:03,"(1600, 900)",practice,0,change,6,j,1,1135.4942,NA
9252,1,03/18/24,16:03,"(1600, 900)",practice,0,no-change,6,f,1,943.5123,NA
9252,1,03/18/24,16:03,"(1600, 900)",practice,0,change,6,j,1,846.2021,NA
9252,1,03/18/24,16:03,"(1600, 900)",practice,0,no-change,6,f,1,798.0777,NA
9252,1,03/18/24,16:03,"(1600, 900)",practice,0,change,6,j,1,1110.0159,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,1,change,6,j,1,900.3532,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,2,no-change,6,f,1,1152.6408,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,3,no-change,6,j,0,1243.158,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,4,no-change,6,f,1,729.4474,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,5,change,6,f,0,1205.2665,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,6,no-change,6,f,1,1002.5524,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,7,change,6,j,1,902.6484,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,8,change,6,j,1,1234.2312,3
9252,1,03/18/24,16:03,"(1600, 900)",real,9,no-change,6,f,1,792.4825,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,10,no-change,6,f,1,601.5699,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,11,change,6,j,1,770.1888,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,12,no-change,6,f,1,589.28,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,13,change,6,f,0,708.8788,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,14,change,6,j,1,889.8073,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,15,no-change,6,f,1,933.5854,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,16,change,6,f,0,619.142,3
9252,1,03/18/24,16:03,"(1600, 900)",real,17,change,6,f,0,835.64,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,18,change,6,j,1,1195.4959,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,19,change,6,j,1,1354.1285,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,20,no-change,6,f,1,757.1628,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,21,no-change,6,f,1,789.8733,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,22,change,6,j,1,988.3037,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,23,change,6,f,0,657.6999,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,24,change,6,j,1,804.0157,3
9252,1,03/18/24,16:03,"(1600, 900)",real,25,change,6,f,0,677.7212,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,26,no-change,6,j,0,1029.6495,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,27,change,6,f,0,1082.3229,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,28,no-change,6,f,1,738.8111,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,29,no-change,6,f,1,655.8313,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,30,change,6,j,1,1025.407,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,31,change,6,f,0,676.7248,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,32,change,6,j,1,902.4389,3
9252,1,03/18/24,16:03,"(1600, 900)",real,33,no-change,6,f,1,689.9313,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,34,no-change,6,f,1,659.1809,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,35,no-change,6,f,1,977.9628,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,36,change,6,f,0,703.6822,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,37,change,6,f,0,742.4257,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,38,no-change,6,f,1,647.5491,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,39,change,6,j,1,1260.1817,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,40,change,6,f,0,1229.5866,3
9252,1,03/18/24,16:03,"(1600, 900)",real,41,no-change,6,f,1,602.9102,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,42,no-change,6,f,1,1731.9906,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,43,no-change,6,f,1,878.2439,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,44,no-change,6,j,0,1748.1424,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,45,no-change,6,f,1,493.9095,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,46,no-change,6,f,1,1271.74,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,47,no-change,6,f,1,628.3485,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,48,change,6,j,1,4538.7131,3
9252,1,03/18/24,16:03,"(1600, 900)",real,49,change,6,j,1,1517.2072,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,50,no-change,6,f,1,755.8289,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,51,no-change,6,j,0,890.6265,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,52,change,6,j,1,1203.1309,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,53,change,6,f,0,1088.1567,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,54,no-change,6,f,1,1139.9856,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,55,change,6,f,0,1765.7443,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,56,change,6,j,1,995.1849,3
9252,1,03/18/24,16:03,"(1600, 900)",real,57,no-change,6,f,1,887.808,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,58,change,6,f,0,1290.0948,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,59,no-change,6,j,0,2384.6215,NA
9252,1,03/18/24,16:03,"(1600, 900)",real,60,no-change,6,f,1,832.5771,NA
9253,1,03/18/24,16:03,"(1600, 900)",practice,0,no-change,6,j,0,2587.8236,NA
9253,1,03/18/24,16:03,"(1600, 900)",practice,0,change,6,f,0,2350.2746,NA
9253,1,03/18/24,16:03,"(1600, 900)",practice,0,change,6,j,1,2603.5877,NA
9253,1,03/18/24,16:03,"(1600, 900)",practice,0,change,6,j,1,1585.0891,NA
9253,1,03/18/24,16:03,"(1600, 900)",practice,0,no-change,6,f,1,1112.242,NA
9253,1,03/18/24,16:03,"(1600, 900)",practice,0,no-change,6,f,1,1642.8856,NA
9253,1,03/18/24,16:03,"(1600, 900)",real,1,no-change,6,f,1,1046.9024,NA
9253,1,03/18/24,16:03,"(1600, 900)",real,2,no-change,6,f,1,2364.0523,NA
9253,1,03/18/24,16:03,"(1600, 900)",real,3,no-change,6,f,1,1778.6185,NA
9253,1,03/18/24,16:03,"(1600, 900)",real,4,change,6,j,1,7035.408,NA
9253,1,03/18/24,16:03,"(1600, 900)",real,5,no-change,6,f,1,1412.5725,NA
9253,1,03/18/24,16:03,"(1600, 900)",real,6,change,6,f,0,1586.7894,NA
9253,1,03/18/24,16:03,"(1600, 900)",real,7,change,6,j,1,3121.6697,NA
9253,1,03/18/24,16:03,"(1600, 900)",real,8,change,6,f,0,1036.5968,4
9253,1,03/18/24,16:03,"(1600, 900)",real,9,no-change,6,f,1,1789.5406,NA
9253,1,03/18/24,16:03,"(1600, 900)",real,10,no-change,6,f,1,1140.2705,NA
