subject,session,date,time,block,trial,delay,acc,rt,target_side,V11,V12
9241,2,02/23/24,10:26,antisaccade,1,2000,1,1711.6365,left,NA,
9241,2,02/23/24,10:26,antisaccade,2,3000,1,668.1475,left,NA,
9241,2,02/23/24,10:26,antisaccade,3,3000,1,535.2704,left,NA,
9241,2,02/23/24,10:26,antisaccade,4,2000,0,1304.1946,left,NA,
9241,2,02/23/24,10:26,antisaccade,5,2000,1,1122.0536,right,NA,
9241,2,02/23/24,10:26,antisaccade,6,2000,1,1825.8433,right,NA,
9241,2,02/23/24,10:26,antisaccade,7,2000,1,895.9639,right,NA,
9241,2,02/23/24,10:26,antisaccade,8,2000,1,1344.902,right,NA,
9241,2,02/23/24,10:26,antisaccade,9,3000,0,1539.1041,left,NA,
9241,2,02/23/24,10:26,antisaccade,10,3000,1,924.5572,left,NA,
9241,2,02/23/24,10:26,antisaccade,11,2000,1,2123.8102,right,NA,
9241,2,02/23/24,10:26,antisaccade,12,3000,1,756.5889,right,NA,
9241,2,02/23/24,10:26,antisaccade,13,2000,1,693.7037,left,NA,
9241,2,02/23/24,10:26,antisaccade,14,3000,1,590.5973,right,NA,
9241,2,02/23/24,10:26,antisaccade,15,3000,1,594.7934,right,NA,
9241,2,02/23/24,10:26,antisaccade,16,2000,0,685.5275,left,NA,
9241,2,02/23/24,10:26,antisaccade,17,3000,0,1509.1357,right,NA,
9241,2,02/23/24,10:26,antisaccade,18,2000,1,678.9421,right,NA,
9241,2,02/23/24,10:26,antisaccade,19,3000,0,3110.0045,right,NA,
9241,2,02/23/24,10:26,antisaccade,20,2000,1,2655.1886,right,NA,
9241,2,02/23/24,10:26,antisaccade,21,3000,1,1203.5443,left,NA,
9241,2,02/23/24,10:26,antisaccade,22,3000,0,1052.129,right,NA,
9241,2,02/23/24,10:26,antisaccade,23,3000,1,775.2195,left,NA,
9241,2,02/23/24,10:26,antisaccade,24,3000,1,466.1313,left,NA,
9241,2,02/23/24,10:26,antisaccade,25,2000,0,641.5144,left,NA,
9241,2,02/23/24,10:26,antisaccade,26,2000,1,684.2131,left,NA,
9241,2,02/23/24,10:26,antisaccade,27,3000,1,1823.5037,right,NA,
9241,2,02/23/24,10:26,antisaccade,28,3000,0,933.1599,left,NA,
9241,2,02/23/24,10:26,antisaccade,29,2000,1,1252.9645,right,NA,
9241,2,02/23/24,10:26,antisaccade,30,2000,0,2485.1416,right,NA,
9241,2,02/23/24,10:26,antisaccade,31,3000,1,1310.6837,left,NA,
9241,2,02/23/24,10:26,antisaccade,32,2000,1,679.9861,right,NA,
9241,2,02/23/24,10:26,antisaccade,33,2000,1,703.7262,right,NA,
9241,2,02/23/24,10:26,antisaccade,34,3000,1,698.2984,left,NA,
9241,2,02/23/24,10:26,antisaccade,35,3000,1,655.199,right,NA,
9241,2,02/23/24,10:26,antisaccade,36,3000,1,531.5074,left,NA,
9241,2,02/23/24,10:26,antisaccade,37,2000,1,528.1701,left,NA,
9241,2,02/23/24,10:26,antisaccade,38,3000,1,2583.1658,right,NA,
9241,2,02/23/24,10:26,antisaccade,39,3000,0,812.4289,right,NA,
9241,2,02/23/24,10:26,antisaccade,40,3000,0,697.6699,right,NA,
9241,2,02/23/24,10:26,antisaccade,41,2000,1,1493.2994,left,NA,
9241,2,02/23/24,10:26,antisaccade,42,3000,1,588.1275,right,NA,
9241,2,02/23/24,10:26,antisaccade,43,3000,1,688.1656,left,NA,
9241,2,02/23/24,10:26,antisaccade,44,3000,1,1171.3497,left,NA,
9241,2,02/23/24,10:26,antisaccade,45,3000,1,1048.8901,right,NA,
9241,2,02/23/24,10:26,antisaccade,46,3000,0,551.9602,right,NA,
9241,2,02/23/24,10:26,antisaccade,47,2000,1,1112.7344,left,NA,
9241,2,02/23/24,10:26,antisaccade,48,3000,1,849.1284,right,NA,
9241,2,02/23/24,10:26,antisaccade,49,3000,1,1262.3672,right,NA,
9241,2,02/23/24,10:26,antisaccade,50,3000,1,689.1476,left,NA,
9241,2,02/23/24,10:26,antisaccade,51,2000,1,874.7137,right,NA,
9241,2,02/23/24,10:26,antisaccade,52,2000,0,628.6468,left,NA,
9241,2,02/23/24,10:26,antisaccade,53,3000,1,975.4408,left,NA,
9241,2,02/23/24,10:26,antisaccade,54,3000,1,524.2299,left,NA,
9241,2,02/23/24,10:26,antisaccade,55,2000,1,670.43,left,NA,
9241,2,02/23/24,10:26,antisaccade,56,3000,1,557.3162,left,NA,
9241,2,02/23/24,10:26,antisaccade,57,2000,1,572.9987,left,NA,
9241,2,02/23/24,10:26,antisaccade,58,3000,1,525.9714,right,NA,
9241,2,02/23/24,10:26,antisaccade,59,2000,0,724.0585,left,NA,
9241,2,02/23/24,10:26,antisaccade,60,2000,1,642.5266,right,NA,
9242,2,02/23/24,12:43,slow_practice,1,3000,1,780.1807,left,NA,
9242,2,02/23/24,12:43,slow_practice,2,3000,1,739.8029,left,NA,
9242,2,02/23/24,12:43,slow_practice,3,3000,1,628.4775,left,NA,
9242,2,02/23/24,12:43,slow_practice,4,3000,0,914.0618,right,NA,
9242,2,02/23/24,12:43,slow_practice,5,3000,1,1588.1634,left,NA,
9242,2,02/23/24,12:43,slow_practice,6,3000,0,902.1395,right,NA,
9242,2,02/23/24,12:43,slow_practice,7,3000,1,747.656,right,NA,
9242,2,02/23/24,12:43,slow_practice,8,3000,1,872.2839,right,NA,
9242,2,02/23/24,12:43,fast_practice,1,2000,1,604.5065,,NA,right
9242,2,02/23/24,12:43,fast_practice,2,2000,0,657.4494,,NA,right
9242,2,02/23/24,12:43,fast_practice,3,2000,1,710.8696,,NA,right
9242,2,02/23/24,12:43,fast_practice,4,3000,0,707.8214,,NA,right
9242,2,02/23/24,12:43,fast_practice,5,3000,1,501.4865,,NA,left
9242,2,02/23/24,12:43,fast_practice,6,3000,1,285.4521,,NA,left
9242,2,02/23/24,12:43,fast_practice,7,3000,1,113.7407,,NA,right
9242,2,02/23/24,12:43,fast_practice,8,2000,1,160.7424,,NA,left
9242,2,02/23/24,12:43,fast_practice,9,3000,0,104.8922,,NA,right
9242,2,02/23/24,12:43,fast_practice,10,3000,1,423.3136,,NA,left
9242,2,02/23/24,12:43,fast_practice,11,3000,1,160.4795,,NA,left
9242,2,02/23/24,12:43,fast_practice,12,2000,0,159.9227,,NA,left
9242,2,02/23/24,12:43,fast_practice,13,2000,0,110.2412,,NA,right
9242,2,02/23/24,12:43,fast_practice,14,3000,0,161.3357,,NA,left
9242,2,02/23/24,12:43,fast_practice,15,2000,1,164.0908,,NA,left
9242,2,02/23/24,12:43,fast_practice,16,3000,0,172.215,,NA,left
9242,2,02/23/24,12:43,antisaccade,1,2000,1,120.0677,right,NA,
9242,2,02/23/24,12:43,antisaccade,2,2000,0,185.8407,left,NA,
9242,2,02/23/24,12:43,antisaccade,3,2000,1,122.8434,right,NA,
9242,2,02/23/24,12:43,antisaccade,4,3000,1,107.0619,right,NA,
9242,2,02/23/24,12:43,antisaccade,5,3000,0,183.8513,left,NA,
9242,2,02/23/24,12:43,antisaccade,6,3000,0,111.9137,right,NA,
9242,2,02/23/24,12:43,antisaccade,7,2000,0,179.7364,left,NA,
9242,2,02/23/24,12:43,antisaccade,8,2000,0,120.2041,right,NA,
9242,2,02/23/24,12:43,antisaccade,9,3000,0,120.9864,right,NA,
9242,2,02/23/24,12:43,antisaccade,10,2000,1,166.8889,left,NA,
9242,2,02/23/24,12:43,antisaccade,11,3000,0,182.33690000000001,left,NA,
9242,2,02/23/24,12:43,antisaccade,12,3000,0,108.9613,right,NA,
9242,2,02/23/24,12:43,antisaccade,13,2000,0,175.3294,left,NA,
9242,2,02/23/24,12:43,antisaccade,14,2000,1,112.9111,right,NA,
9242,2,02/23/24,12:43,antisaccade,15,3000,1,166.3108,left,NA,
9242,2,02/23/24,12:43,antisaccade,16,2000,0,178.8313,left,NA,
9242,2,02/23/24,12:43,antisaccade,17,2000,0,171.4499,left,NA,
9242,2,02/23/24,12:43,antisaccade,18,2000,1,170.9806,left,NA,
9242,2,02/23/24,12:43,antisaccade,19,3000,0,106.6661,right,NA,
9242,2,02/23/24,12:43,antisaccade,20,3000,0,200.1995,left,NA,
9242,2,02/23/24,12:43,antisaccade,21,3000,0,111.6951,right,NA,
9242,2,02/23/24,12:43,antisaccade,22,3000,0,108.3564,right,NA,
9242,2,02/23/24,12:43,antisaccade,23,2000,0,118.5622,right,NA,
9242,2,02/23/24,12:43,antisaccade,24,2000,1,112.2933,right,NA,
9242,2,02/23/24,12:43,antisaccade,25,2000,0,109.3169,right,NA,
9242,2,02/23/24,12:43,antisaccade,26,2000,0,126.371,right,NA,
9242,2,02/23/24,12:43,antisaccade,27,3000,0,168.035,left,NA,
9242,2,02/23/24,12:43,antisaccade,28,3000,1,117.328,right,NA,
9242,2,02/23/24,12:43,antisaccade,29,3000,0,122.4109,right,NA,
9242,2,02/23/24,12:43,antisaccade,30,2000,1,186.6769,left,NA,
9242,2,02/23/24,12:43,antisaccade,31,3000,1,184.8939,left,NA,
9242,2,02/23/24,12:43,antisaccade,32,2000,0,174.6777,left,NA,
9242,2,02/23/24,12:43,antisaccade,33,2000,0,184.2179,left,NA,
9242,2,02/23/24,12:43,antisaccade,34,2000,0,115.7166,right,NA,
9242,2,02/23/24,12:43,antisaccade,35,2000,0,183.0389,left,NA,
9242,2,02/23/24,12:43,antisaccade,36,3000,0,182.8614,left,NA,
9242,2,02/23/24,12:43,antisaccade,37,2000,0,114.4385,right,NA,
9242,2,02/23/24,12:43,antisaccade,38,3000,0,114.9087,right,NA,
9242,2,02/23/24,12:43,antisaccade,39,2000,1,130.4221,right,NA,
9242,2,02/23/24,12:43,antisaccade,40,2000,1,114.2348,right,NA,
9242,2,02/23/24,12:43,antisaccade,41,2000,1,111.8202,right,NA,
9242,2,02/23/24,12:43,antisaccade,42,3000,0,184.4145,left,NA,
9242,2,02/23/24,12:43,antisaccade,43,3000,0,180.8529,left,NA,
9242,2,02/23/24,12:43,antisaccade,44,2000,0,122.7832,right,NA,
9242,2,02/23/24,12:43,antisaccade,45,3000,0,114.8827,right,NA,
9242,2,02/23/24,12:43,antisaccade,46,2000,0,166.23,left,NA,
9242,2,02/23/24,12:43,antisaccade,47,2000,0,124.2686,right,NA,
9242,2,02/23/24,12:43,antisaccade,48,3000,1,169.5038,left,NA,
9242,2,02/23/24,12:43,antisaccade,49,2000,0,114.526,right,NA,
9242,2,02/23/24,12:43,antisaccade,50,2000,1,114.6958,right,NA,
9242,2,02/23/24,12:43,antisaccade,51,3000,0,112.5862,right,NA,
9242,2,02/23/24,12:43,antisaccade,52,2000,1,126.5077,right,NA,
9242,2,02/23/24,12:43,antisaccade,53,2000,1,126.1857,right,NA,
9242,2,02/23/24,12:43,antisaccade,54,2000,0,184.0951,left,NA,
9242,2,02/23/24,12:43,antisaccade,55,2000,1,184.5214,left,NA,
9242,2,02/23/24,12:43,antisaccade,56,3000,1,168.8802,left,NA,
9242,2,02/23/24,12:43,antisaccade,57,2000,0,125.6312,right,NA,
9242,2,02/23/24,12:43,antisaccade,58,3000,0,192.9224,left,NA,
9242,2,02/23/24,12:43,antisaccade,59,2000,1,112.7064,right,NA,
9242,2,02/23/24,12:43,antisaccade,60,3000,0,127.0417,right,NA,
9244,2,02/23/24,12:35,slow_practice,1,2000,0,6442.1772,right,NA,
9244,2,02/23/24,12:35,slow_practice,2,2000,1,850.4297,left,NA,
9244,2,02/23/24,12:35,slow_practice,3,2000,0,557.4337,left,NA,
9244,2,02/23/24,12:35,slow_practice,4,3000,0,104.9657,right,NA,
9244,2,02/23/24,12:35,slow_practice,5,3000,0,103.6938,right,NA,
9244,2,02/23/24,12:35,slow_practice,6,2000,1,968.4072,left,NA,
9244,2,02/23/24,12:35,slow_practice,7,3000,1,544.3148,right,NA,
9244,2,02/23/24,12:35,slow_practice,8,2000,1,556.1373,left,NA,
9244,2,02/23/24,12:35,fast_practice,1,2000,1,642.2186,,NA,left
9244,2,02/23/24,12:35,fast_practice,2,3000,1,423.6382,,NA,left
9244,2,02/23/24,12:35,fast_practice,3,3000,1,608.0343,,NA,right
9244,2,02/23/24,12:35,fast_practice,4,3000,0,600.5796,,NA,right
9244,2,02/23/24,12:35,fast_practice,5,3000,1,435.2012,,NA,left
9244,2,02/23/24,12:35,fast_practice,6,3000,1,502.7557,,NA,right
9244,2,02/23/24,12:35,fast_practice,7,2000,0,525.6418,,NA,left
9244,2,02/23/24,12:35,fast_practice,8,2000,0,103.7711,,NA,right
9244,2,02/23/24,12:35,fast_practice,9,2000,1,103.2739,,NA,right
9244,2,02/23/24,12:35,fast_practice,10,3000,1,1047.0286,,NA,left
9244,2,02/23/24,12:35,fast_practice,11,2000,1,837.2685,,NA,right
9244,2,02/23/24,12:35,fast_practice,12,2000,1,851.441,,NA,right
9244,2,02/23/24,12:35,fast_practice,13,2000,1,726.4489,,NA,right
9244,2,02/23/24,12:35,fast_practice,14,2000,1,772.4069,,NA,right
9244,2,02/23/24,12:35,fast_practice,15,3000,1,816.1866,,NA,left
9244,2,02/23/24,12:35,fast_practice,16,3000,1,1038.1577,,NA,right
9244,2,02/23/24,12:35,antisaccade,1,3000,1,967.2562,right,NA,
9244,2,02/23/24,12:35,antisaccade,2,2000,0,623.2586,left,NA,
9244,2,02/23/24,12:35,antisaccade,3,2000,1,671.9033,right,NA,
9244,2,02/23/24,12:35,antisaccade,4,2000,1,680.7383,right,NA,
9244,2,02/23/24,12:35,antisaccade,5,2000,1,506.3848,left,NA,
9244,2,02/23/24,12:35,antisaccade,6,2000,1,345.6748,left,NA,
9244,2,02/23/24,12:35,antisaccade,7,3000,0,337.9814,right,NA,
9244,2,02/23/24,12:35,antisaccade,8,2000,1,514.9927,left,NA,
9244,2,02/23/24,12:35,antisaccade,9,3000,1,437.2989,right,NA,
9244,2,02/23/24,12:35,antisaccade,10,3000,1,513.1717,left,NA,
9244,2,02/23/24,12:35,antisaccade,11,3000,1,1036.0935,left,NA,
9244,2,02/23/24,12:35,antisaccade,12,2000,1,414.2777,right,NA,
9244,2,02/23/24,12:35,antisaccade,13,3000,1,469.1066,left,NA,
9244,2,02/23/24,12:35,antisaccade,14,2000,1,298.8089,left,NA,
9244,2,02/23/24,12:35,antisaccade,15,3000,1,353.8872,right,NA,
9244,2,02/23/24,12:35,antisaccade,16,3000,1,381.6963,left,NA,
9244,2,02/23/24,12:35,antisaccade,17,2000,1,700.129,right,NA,
9244,2,02/23/24,12:35,antisaccade,18,3000,1,530.9828,left,NA,
9244,2,02/23/24,12:35,antisaccade,19,2000,1,443.5281,left,NA,
9244,2,02/23/24,12:35,antisaccade,20,3000,1,756.2505,left,NA,
9244,2,02/23/24,12:35,antisaccade,21,3000,1,455.1929,right,NA,
9244,2,02/23/24,12:35,antisaccade,22,2000,1,522.7949,left,NA,
9244,2,02/23/24,12:35,antisaccade,23,3000,1,823.9415,right,NA,
9244,2,02/23/24,12:35,antisaccade,24,3000,1,621.9295,left,NA,
9244,2,02/23/24,12:35,antisaccade,25,2000,1,430.292,left,NA,
9244,2,02/23/24,12:35,antisaccade,26,2000,1,822.0212,left,NA,
9244,2,02/23/24,12:35,antisaccade,27,2000,0,312.2496,left,NA,
9244,2,02/23/24,12:35,antisaccade,28,3000,0,373.1921,left,NA,
9244,2,02/23/24,12:35,antisaccade,29,3000,1,719.9727,right,NA,
9244,2,02/23/24,12:35,antisaccade,30,3000,1,478.604,left,NA,
9244,2,02/23/24,12:35,antisaccade,31,2000,1,510.8883,left,NA,
9244,2,02/23/24,12:35,antisaccade,32,3000,1,425.7842,left,NA,
9244,2,02/23/24,12:35,antisaccade,33,2000,1,650.5106,left,NA,
9244,2,02/23/24,12:35,antisaccade,34,3000,0,469.1047,right,NA,
9244,2,02/23/24,12:35,antisaccade,35,3000,1,390.0164,left,NA,
9244,2,02/23/24,12:35,antisaccade,36,3000,1,400.924,left,NA,
9244,2,02/23/24,12:35,antisaccade,37,3000,1,474.0542,left,NA,
9244,2,02/23/24,12:35,antisaccade,38,3000,1,418.8212,left,NA,
9244,2,02/23/24,12:35,antisaccade,39,2000,1,457.9495,left,NA,
9244,2,02/23/24,12:35,antisaccade,40,2000,1,503.1542,right,NA,
9244,2,02/23/24,12:35,antisaccade,41,3000,0,446.2146,left,NA,
9244,2,02/23/24,12:35,antisaccade,42,2000,0,932.9965,left,NA,
9244,2,02/23/24,12:35,antisaccade,43,2000,0,346.5139,left,NA,
9244,2,02/23/24,12:35,antisaccade,44,3000,1,529.0524,right,NA,
9244,2,02/23/24,12:35,antisaccade,45,3000,1,494.7994,right,NA,
9244,2,02/23/24,12:35,antisaccade,46,2000,1,540.84760000000006,right,NA,
9244,2,02/23/24,12:35,antisaccade,47,2000,1,511.5293,left,NA,
9244,2,02/23/24,12:35,antisaccade,48,3000,1,575.3539,left,NA,
9244,2,02/23/24,12:35,antisaccade,49,2000,1,366.983,left,NA,
9244,2,02/23/24,12:35,antisaccade,50,3000,1,464.7155,right,NA,
9244,2,02/23/24,12:35,antisaccade,51,2000,0,434.7002,left,NA,
9244,2,02/23/24,12:35,antisaccade,52,2000,1,550.3137,left,NA,
9244,2,02/23/24,12:35,antisaccade,53,2000,1,562.9104,left,NA,
9244,2,02/23/24,12:35,antisaccade,54,2000,1,462.619,left,NA,
9244,2,02/23/24,12:35,antisaccade,55,2000,1,1361.3098,right,NA,
9244,2,02/23/24,12:35,antisaccade,56,3000,1,484.8974,left,NA,
9244,2,02/23/24,12:35,antisaccade,57,2000,1,463.7739,left,NA,
9244,2,02/23/24,12:35,antisaccade,58,2000,1,476.74,left,NA,
9244,2,02/23/24,12:35,antisaccade,59,2000,1,530.6035,right,NA,
9244,2,02/23/24,12:35,antisaccade,60,2000,1,503.0821,left,NA,
9245,2,02/23/24,15:31,slow_practice,1,2000,1,104.5371,right,NA,
9245,2,02/23/24,15:31,slow_practice,2,2000,1,111.1517,right,NA,
9245,2,02/23/24,15:31,slow_practice,3,3000,1,563.3675,left,NA,
9245,2,02/23/24,15:31,slow_practice,4,2000,0,108.6612,right,NA,
9245,2,02/23/24,15:31,slow_practice,5,3000,0,108.5875,right,NA,
9245,2,02/23/24,15:31,slow_practice,6,2000,0,111.4986,right,NA,
9245,2,02/23/24,15:31,slow_practice,7,3000,1,564.233,left,NA,
9245,2,02/23/24,15:31,slow_practice,8,2000,0,561.2645,left,NA,
9245,2,02/23/24,15:31,fast_practice,1,3000,0,160.9463,,NA,left
9245,2,02/23/24,15:31,fast_practice,2,3000,1,106.0972,,NA,right
9245,2,02/23/24,15:31,fast_practice,3,2000,0,159.2211,,NA,left
9245,2,02/23/24,15:31,fast_practice,4,3000,0,160.3234,,NA,left
9245,2,02/23/24,15:31,fast_practice,5,2000,1,105.6883,,NA,right
9245,2,02/23/24,15:31,fast_practice,6,2000,0,158.1603,,NA,left
9245,2,02/23/24,15:31,fast_practice,7,2000,1,162.8811,,NA,left
9245,2,02/23/24,15:31,fast_practice,8,2000,0,108.4031,,NA,right
9245,2,02/23/24,15:31,fast_practice,9,3000,1,163.0017,,NA,left
9245,2,02/23/24,15:31,fast_practice,10,3000,0,105.799,,NA,right
9245,2,02/23/24,15:31,fast_practice,11,2000,0,104.9019,,NA,right
9245,2,02/23/24,15:31,fast_practice,12,2000,1,160.4661,,NA,left
9245,2,02/23/24,15:31,fast_practice,13,3000,0,114.9663,,NA,right
9245,2,02/23/24,15:31,fast_practice,14,3000,1,159.9693,,NA,left
9245,2,02/23/24,15:31,fast_practice,15,3000,1,110.262,,NA,right
9245,2,02/23/24,15:31,fast_practice,16,2000,1,104.4836,,NA,right
9245,2,02/23/24,15:31,antisaccade,1,2000,0,199.3941,left,NA,
9245,2,02/23/24,15:31,antisaccade,2,2000,1,169.6669,left,NA,
9245,2,02/23/24,15:31,antisaccade,3,2000,0,109.8093,right,NA,
9245,2,02/23/24,15:31,antisaccade,4,3000,1,189.601,left,NA,
9245,2,02/23/24,15:31,antisaccade,5,2000,1,201.4688,left,NA,
9245,2,02/23/24,15:31,antisaccade,6,2000,0,119.2126,right,NA,
9245,2,02/23/24,15:31,antisaccade,7,3000,1,112.5553,right,NA,
9245,2,02/23/24,15:31,antisaccade,8,3000,1,124.8181,right,NA,
9245,2,02/23/24,15:31,antisaccade,9,2000,0,181.1405,left,NA,
9245,2,02/23/24,15:31,antisaccade,10,3000,0,115.867,right,NA,
9245,2,02/23/24,15:31,antisaccade,11,2000,0,114.8665,right,NA,
9245,2,02/23/24,15:31,antisaccade,12,2000,1,183.9654,left,NA,
9245,2,02/23/24,15:31,antisaccade,13,2000,0,123.7904,right,NA,
9245,2,02/23/24,15:31,antisaccade,14,2000,0,126.5776,right,NA,
9245,2,02/23/24,15:31,antisaccade,15,3000,1,123.3998,right,NA,
9245,2,02/23/24,15:31,antisaccade,16,2000,0,174.6921,left,NA,
9245,2,02/23/24,15:31,antisaccade,17,2000,0,170.4785,left,NA,
9245,2,02/23/24,15:31,antisaccade,18,3000,1,165.6154,left,NA,
9245,2,02/23/24,15:31,antisaccade,19,3000,0,183.9067,left,NA,
9245,2,02/23/24,15:31,antisaccade,20,2000,1,168.2659,left,NA,
9245,2,02/23/24,15:31,antisaccade,21,2000,1,124.0743,right,NA,
9245,2,02/23/24,15:31,antisaccade,22,2000,0,169.0253,left,NA,
9245,2,02/23/24,15:31,antisaccade,23,2000,1,186.6242,left,NA,
9245,2,02/23/24,15:31,antisaccade,24,3000,1,198.1188,left,NA,
9245,2,02/23/24,15:31,antisaccade,25,2000,0,200.4693,left,NA,
9245,2,02/23/24,15:31,antisaccade,26,3000,0,182.7088,left,NA,
9245,2,02/23/24,15:31,antisaccade,27,2000,1,169.881,left,NA,
9245,2,02/23/24,15:31,antisaccade,28,3000,0,132.7056,right,NA,
9245,2,02/23/24,15:31,antisaccade,29,3000,1,122.8871,right,NA,
9245,2,02/23/24,15:31,antisaccade,30,2000,1,182.3403,left,NA,
9245,2,02/23/24,15:31,antisaccade,31,2000,1,113.5485,right,NA,
9245,2,02/23/24,15:31,antisaccade,32,2000,1,176.7439,left,NA,
9245,2,02/23/24,15:31,antisaccade,33,3000,1,111.3257,right,NA,
9245,2,02/23/24,15:31,antisaccade,34,3000,1,184.7648,left,NA,
9245,2,02/23/24,15:31,antisaccade,35,2000,1,126.3516,right,NA,
9245,2,02/23/24,15:31,antisaccade,36,2000,1,181.6493,left,NA,
9245,2,02/23/24,15:31,antisaccade,37,2000,1,180.404,left,NA,
9245,2,02/23/24,15:31,antisaccade,38,2000,0,121.6761,right,NA,
9245,2,02/23/24,15:31,antisaccade,39,2000,1,195.8607,left,NA,
9245,2,02/23/24,15:31,antisaccade,40,3000,0,125.0858,right,NA,
9245,2,02/23/24,15:31,antisaccade,41,3000,1,166.4228,left,NA,
9245,2,02/23/24,15:31,antisaccade,42,3000,1,108.8283,right,NA,
9245,2,02/23/24,15:31,antisaccade,43,3000,1,111.2645,right,NA,
9245,2,02/23/24,15:31,antisaccade,44,2000,0,181.2888,left,NA,
9245,2,02/23/24,15:31,antisaccade,45,2000,0,123.7025,right,NA,
9245,2,02/23/24,15:31,antisaccade,46,3000,0,184.7423,left,NA,
9245,2,02/23/24,15:31,antisaccade,47,3000,0,122.8104,right,NA,
9245,2,02/23/24,15:31,antisaccade,48,2000,0,112.4553,right,NA,
9245,2,02/23/24,15:31,antisaccade,49,3000,1,179.9076,left,NA,
9245,2,02/23/24,15:31,antisaccade,50,2000,0,185.5087,left,NA,
9245,2,02/23/24,15:31,antisaccade,51,2000,0,181.965,left,NA,
9245,2,02/23/24,15:31,antisaccade,52,3000,1,108.0111,right,NA,
9245,2,02/23/24,15:31,antisaccade,53,3000,1,179.9066,left,NA,
9245,2,02/23/24,15:31,antisaccade,54,3000,0,174.9344,left,NA,
9245,2,02/23/24,15:31,antisaccade,55,3000,0,2855.8454,right,NA,
9245,2,02/23/24,15:31,antisaccade,56,3000,0,123.6793,right,NA,
9245,2,02/23/24,15:31,antisaccade,57,3000,1,108.5753,right,NA,
9245,2,02/23/24,15:31,antisaccade,58,2000,1,167.8517,left,NA,
9245,2,02/23/24,15:31,antisaccade,59,2000,0,2894.1831,right,NA,
9245,2,02/23/24,15:31,antisaccade,60,2000,0,113.8941,right,NA,
9246,2,02/23/24,15:28,slow_practice,1,2000,1,1533.4727,left,NA,
9246,2,02/23/24,15:28,slow_practice,2,3000,1,945.8898,left,NA,
9246,2,02/23/24,15:28,slow_practice,3,2000,1,774.904,left,NA,
9246,2,02/23/24,15:28,slow_practice,4,2000,0,2024.0165,right,NA,
9246,2,02/23/24,15:28,slow_practice,5,2000,1,667.4513,left,NA,
9246,2,02/23/24,15:28,slow_practice,6,2000,1,704.4242,right,NA,
9246,2,02/23/24,15:28,slow_practice,7,3000,1,632.977,left,NA,
9246,2,02/23/24,15:28,slow_practice,8,2000,1,560.4191,left,NA,
9246,2,02/23/24,15:28,fast_practice,1,3000,1,788.4781,,NA,right
9246,2,02/23/24,15:28,fast_practice,2,2000,1,1233.4894,,NA,right
9246,2,02/23/24,15:28,fast_practice,3,3000,1,598.4678,,NA,left
9246,2,02/23/24,15:28,fast_practice,4,2000,1,1172.0918,,NA,right
9246,2,02/23/24,15:28,fast_practice,5,3000,1,107.8909,,NA,right
9246,2,02/23/24,15:28,fast_practice,6,2000,0,108.8869,,NA,right
9246,2,02/23/24,15:28,fast_practice,7,3000,1,624.3451,,NA,left
9246,2,02/23/24,15:28,fast_practice,8,2000,0,2536.1319,,NA,right
9246,2,02/23/24,15:28,fast_practice,9,2000,1,727.4292,,NA,right
9246,2,02/23/24,15:28,fast_practice,10,3000,1,1238.2089,,NA,right
9246,2,02/23/24,15:28,fast_practice,11,3000,0,749.526,,NA,left
9246,2,02/23/24,15:28,fast_practice,12,3000,1,785.9119,,NA,right
9246,2,02/23/24,15:28,fast_practice,13,2000,0,641.2899,,NA,right
9246,2,02/23/24,15:28,fast_practice,14,2000,0,759.8195,,NA,left
9246,2,02/23/24,15:28,fast_practice,15,2000,0,909.0552,,NA,left
9246,2,02/23/24,15:28,fast_practice,16,2000,1,735.2662,,NA,left
9246,2,02/23/24,15:28,antisaccade,1,2000,1,963.3652,right,NA,
9246,2,02/23/24,15:28,antisaccade,2,3000,0,666.1632,right,NA,
9246,2,02/23/24,15:28,antisaccade,3,2000,1,772.7797,left,NA,
9246,2,02/23/24,15:28,antisaccade,4,2000,1,1451.6965,left,NA,
9246,2,02/23/24,15:28,antisaccade,5,3000,1,1231.0559,right,NA,
9246,2,02/23/24,15:28,antisaccade,6,2000,1,1977.6541,right,NA,
9246,2,02/23/24,15:28,antisaccade,7,3000,1,2613.8993,right,NA,
9246,2,02/23/24,15:28,antisaccade,8,2000,1,490.4717,right,NA,
9246,2,02/23/24,15:28,antisaccade,9,3000,0,872.1724,right,NA,
9246,2,02/23/24,15:28,antisaccade,10,2000,1,2049.0416,left,NA,
9246,2,02/23/24,15:28,antisaccade,11,2000,1,4149.5131,left,NA,
9246,2,02/23/24,15:28,antisaccade,12,3000,0,791.2099,right,NA,
9246,2,02/23/24,15:28,antisaccade,13,3000,1,2167.0455,right,NA,
9246,2,02/23/24,15:28,antisaccade,14,3000,0,1892.0448,left,NA,
9246,2,02/23/24,15:28,antisaccade,15,3000,0,1910.4002,left,NA,
9246,2,02/23/24,15:28,antisaccade,16,2000,1,3236.0181,right,NA,
9246,2,02/23/24,15:28,antisaccade,17,3000,1,2076.2667,left,NA,
9246,2,02/23/24,15:28,antisaccade,18,3000,1,2497.3386,right,NA,
9246,2,02/23/24,15:28,antisaccade,19,2000,1,2085.2839,left,NA,
9246,2,02/23/24,15:28,antisaccade,20,3000,1,1514.005,right,NA,
9246,2,02/23/24,15:28,antisaccade,21,2000,1,2040.0754,right,NA,
