subject,session,date,time,block,list,setsize,symmetryerrors,spantotal,symspantotal
9001,2,10/17/22,09:44,realblock,1,4,0,4,4
9001,2,10/17/22,09:44,realblock,2,3,0,3,7
9001,2,10/17/22,09:44,realblock,3,5,2,1,8
9001,2,10/17/22,09:44,realblock,4,3,0,3,11
9001,2,10/17/22,09:44,realblock,5,5,0,5,16
9001,2,10/17/22,09:44,realblock,6,4,0,4,20
9001,2,10/17/22,09:44,realblock,7,2,0,2,22
9001,2,10/17/22,09:44,realblock,8,2,0,2,24
9002,2,10/17/22,10:20,realblock,1,2,0,2,2
9002,2,10/17/22,10:20,realblock,2,5,0,3,5
9002,2,10/17/22,10:20,realblock,3,4,0,3,8
9002,2,10/17/22,10:20,realblock,4,5,0,4,12
9002,2,10/17/22,10:20,realblock,5,2,0,2,14
9002,2,10/17/22,10:20,realblock,6,4,0,4,18
9002,2,10/17/22,10:20,realblock,7,3,0,3,21
9002,2,10/17/22,10:20,realblock,8,3,0,3,24
9004,2,10/17/22,13:49,realblock,1,2,2,2,2
9004,2,10/17/22,13:49,realblock,2,4,1,4,6
9004,2,10/17/22,13:49,realblock,3,2,1,2,8
9004,2,10/17/22,13:49,realblock,4,4,3,0,8
9004,2,10/17/22,13:49,realblock,5,3,0,3,11
9004,2,10/17/22,13:49,realblock,6,5,0,2,13
9004,2,10/17/22,13:49,realblock,7,3,2,1,14
9004,2,10/17/22,13:49,realblock,8,5,2,0,14
9005,2,10/17/22,12:37,realblock,1,5,0,4,4
9005,2,10/17/22,12:37,realblock,2,2,0,2,6
9005,2,10/17/22,12:37,realblock,3,2,0,2,8
9005,2,10/17/22,12:37,realblock,4,3,0,3,11
9005,2,10/17/22,12:37,realblock,5,5,0,4,15
9005,2,10/17/22,12:37,realblock,6,3,0,3,18
9005,2,10/17/22,12:37,realblock,7,4,0,4,22
9005,2,10/17/22,12:37,realblock,8,4,0,0,22
9006,2,10/18/22,09:45,realblock,1,3,0,3,3
9006,2,10/18/22,09:45,realblock,2,2,0,2,5
9006,2,10/18/22,09:45,realblock,3,2,0,2,7
9006,2,10/18/22,09:45,realblock,4,5,1,4,11
9006,2,10/18/22,09:45,realblock,5,4,1,4,15
9006,2,10/18/22,09:45,realblock,6,3,0,3,18
9006,2,10/18/22,09:45,realblock,7,5,0,5,23
9006,2,10/18/22,09:45,realblock,8,4,0,0,23
9007,2,10/18/22,09:42,realblock,1,5,0,5,5
9007,2,10/18/22,09:42,realblock,2,4,0,4,9
9007,2,10/18/22,09:42,realblock,3,2,0,2,11
9007,2,10/18/22,09:42,realblock,4,5,0,5,16
9007,2,10/18/22,09:42,realblock,5,4,0,4,20
9007,2,10/18/22,09:42,realblock,6,2,0,2,22
9007,2,10/18/22,09:42,realblock,7,3,0,3,25
9007,2,10/18/22,09:42,realblock,8,3,0,3,28
9009,2,10/18/22,12:40,realblock,1,5,0,5,5
9009,2,10/18/22,12:40,realblock,2,2,0,2,7
9009,2,10/18/22,12:40,realblock,3,3,0,3,10
9009,2,10/18/22,12:40,realblock,4,3,0,3,13
9009,2,10/18/22,12:40,realblock,5,4,0,4,17
9009,2,10/18/22,12:40,realblock,6,5,0,5,22
9009,2,10/18/22,12:40,realblock,7,2,0,2,24
9009,2,10/18/22,12:40,realblock,8,4,0,4,28
9010,2,10/18/22,15:35,realblock,1,3,0,3,3
9010,2,10/18/22,15:35,realblock,2,3,0,3,6
9010,2,10/18/22,15:35,realblock,3,5,0,5,11
9010,2,10/18/22,15:35,realblock,4,4,0,4,15
9010,2,10/18/22,15:35,realblock,5,2,0,2,17
9010,2,10/18/22,15:35,realblock,6,4,1,4,21
9010,2,10/18/22,15:35,realblock,7,2,1,2,23
9010,2,10/18/22,15:35,realblock,8,5,0,5,28
9011,2,10/18/22,15:34,realblock,1,3,0,3,3
9011,2,10/18/22,15:34,realblock,2,2,0,2,5
9011,2,10/18/22,15:34,realblock,3,2,0,2,7
9011,2,10/18/22,15:34,realblock,4,4,0,3,10
9011,2,10/18/22,15:34,realblock,5,3,1,1,11
9011,2,10/18/22,15:34,realblock,6,5,0,5,16
9011,2,10/18/22,15:34,realblock,7,4,0,4,20
9011,2,10/18/22,15:34,realblock,8,5,1,5,25
9012,2,10/18/22,15:43,realblock,1,3,0,2,2
9012,2,10/18/22,15:43,realblock,2,3,0,3,5
9012,2,10/18/22,15:43,realblock,3,4,0,2,7
9012,2,10/18/22,15:43,realblock,4,5,1,4,11
9012,2,10/18/22,15:43,realblock,5,2,0,2,13
9012,2,10/18/22,15:43,realblock,6,2,1,2,15
9012,2,10/18/22,15:43,realblock,7,5,1,2,17
9012,2,10/18/22,15:43,realblock,8,4,1,3,20
9013,2,10/19/22,09:49,realblock,1,4,0,4,4
9013,2,10/19/22,09:49,realblock,2,4,2,3,7
9013,2,10/19/22,09:49,realblock,3,5,2,4,11
9013,2,10/19/22,09:49,realblock,4,5,0,4,15
9013,2,10/19/22,09:49,realblock,5,2,0,2,17
9013,2,10/19/22,09:49,realblock,6,3,0,2,19
9013,2,10/19/22,09:49,realblock,7,2,0,1,20
9013,2,10/19/22,09:49,realblock,8,3,2,3,23
9014,2,10/19/22,10:12,realblock,1,5,0,2,2
9014,2,10/19/22,10:12,realblock,2,3,2,1,3
9014,2,10/19/22,10:12,realblock,3,5,2,1,4
9014,2,10/19/22,10:12,realblock,4,2,0,2,6
9014,2,10/19/22,10:12,realblock,5,2,0,2,8
9014,2,10/19/22,10:12,realblock,6,4,0,3,11
9014,2,10/19/22,10:12,realblock,7,4,1,2,13
9014,2,10/19/22,10:12,realblock,8,3,0,2,15
9015,2,10/19/22,12:37,realblock,1,2,0,2,2
9015,2,10/19/22,12:37,realblock,2,4,0,4,6
9015,2,10/19/22,12:37,realblock,3,5,0,4,10
9015,2,10/19/22,12:37,realblock,4,2,0,2,12
9015,2,10/19/22,12:37,realblock,5,3,0,3,15
9015,2,10/19/22,12:37,realblock,6,3,0,3,18
9015,2,10/19/22,12:37,realblock,7,5,0,5,23
9015,2,10/19/22,12:37,realblock,8,4,0,4,27
9016,2,10/19/22,12:31,realblock,1,4,1,4,4
9016,2,10/19/22,12:31,realblock,2,3,0,3,7
9016,2,10/19/22,12:31,realblock,3,2,1,2,9
9016,2,10/19/22,12:31,realblock,4,5,0,5,14
9016,2,10/19/22,12:31,realblock,5,5,0,5,19
9016,2,10/19/22,12:31,realblock,6,2,0,2,21
9016,2,10/19/22,12:31,realblock,7,3,0,3,24
9016,2,10/19/22,12:31,realblock,8,4,0,4,28
9017,2,10/19/22,12:32,realblock,1,3,1,3,3
9017,2,10/19/22,12:32,realblock,2,2,0,2,5
9017,2,10/19/22,12:32,realblock,3,3,0,3,8
9017,2,10/19/22,12:32,realblock,4,4,0,4,12
9017,2,10/19/22,12:32,realblock,5,4,0,4,16
9017,2,10/19/22,12:32,realblock,6,5,1,1,17
9017,2,10/19/22,12:32,realblock,7,2,0,2,19
9017,2,10/19/22,12:32,realblock,8,5,0,5,24
9018,2,10/19/22,15:52,realblock,1,3,0,3,3
9018,2,10/19/22,15:52,realblock,2,5,0,5,8
9018,2,10/19/22,15:52,realblock,3,5,0,5,13
9018,2,10/19/22,15:52,realblock,4,4,1,4,17
9018,2,10/19/22,15:52,realblock,5,4,0,4,21
9018,2,10/19/22,15:52,realblock,6,2,1,1,22
9018,2,10/19/22,15:52,realblock,7,2,0,2,24
9018,2,10/19/22,15:52,realblock,8,3,0,3,27
9019,2,10/19/22,15:46,realblock,1,5,0,5,5
9019,2,10/19/22,15:46,realblock,2,4,1,2,7
9019,2,10/19/22,15:46,realblock,3,3,0,3,10
9019,2,10/19/22,15:46,realblock,4,2,0,2,12
9019,2,10/19/22,15:46,realblock,5,3,0,2,14
9019,2,10/19/22,15:46,realblock,6,5,2,1,15
9019,2,10/19/22,15:46,realblock,7,4,1,4,19
9019,2,10/19/22,15:46,realblock,8,2,0,2,21
9020,2,10/19/22,15:40,realblock,1,5,0,2,2
9020,2,10/19/22,15:40,realblock,2,2,0,2,4
9020,2,10/19/22,15:40,realblock,3,5,0,5,9
9020,2,10/19/22,15:40,realblock,4,2,0,2,11
9020,2,10/19/22,15:40,realblock,5,3,0,0,11
9020,2,10/19/22,15:40,realblock,6,4,0,4,15
9020,2,10/19/22,15:40,realblock,7,4,0,4,19
9020,2,10/19/22,15:40,realblock,8,3,0,3,22
9021,2,10/20/22,12:43,realblock,1,3,0,3,3
9021,2,10/20/22,12:43,realblock,2,3,0,3,6
9021,2,10/20/22,12:43,realblock,3,5,0,5,11
9021,2,10/20/22,12:43,realblock,4,4,0,3,14
9021,2,10/20/22,12:43,realblock,5,5,1,4,18
9021,2,10/20/22,12:43,realblock,6,2,0,2,20
9021,2,10/20/22,12:43,realblock,7,2,0,2,22
9021,2,10/20/22,12:43,realblock,8,4,0,4,26
9022,2,10/20/22,12:27,realblock,1,4,0,4,4
9022,2,10/20/22,12:27,realblock,2,5,1,5,9
9022,2,10/20/22,12:27,realblock,3,2,0,2,11
9022,2,10/20/22,12:27,realblock,4,4,1,4,15
9022,2,10/20/22,12:27,realblock,5,3,0,2,17
9022,2,10/20/22,12:27,realblock,6,2,0,2,19
9022,2,10/20/22,12:27,realblock,7,3,0,3,22
9022,2,10/20/22,12:27,realblock,8,5,0,5,27
9023,2,10/20/22,12:37,realblock,1,5,0,5,5
9023,2,10/20/22,12:37,realblock,2,5,1,4,9
9023,2,10/20/22,12:37,realblock,3,2,0,2,11
9023,2,10/20/22,12:37,realblock,4,2,1,2,13
9023,2,10/20/22,12:37,realblock,5,4,0,4,17
9023,2,10/20/22,12:37,realblock,6,3,0,3,20
9023,2,10/20/22,12:37,realblock,7,3,0,3,23
9023,2,10/20/22,12:37,realblock,8,4,0,4,27
9024,2,10/20/22,15:34,realblock,1,4,0,4,4
9024,2,10/20/22,15:34,realblock,2,5,0,4,8
9024,2,10/20/22,15:34,realblock,3,2,0,2,10
9024,2,10/20/22,15:34,realblock,4,4,1,3,13
9024,2,10/20/22,15:34,realblock,5,3,0,2,15
9024,2,10/20/22,15:34,realblock,6,2,0,2,17
9024,2,10/20/22,15:34,realblock,7,5,0,5,22
9024,2,10/20/22,15:34,realblock,8,3,0,0,22
9025,2,10/27/22,15:44,realblock,1,2,0,2,2
9025,2,10/27/22,15:44,realblock,2,5,1,1,3
9025,2,10/27/22,15:44,realblock,3,3,0,3,6
9025,2,10/27/22,15:44,realblock,4,5,0,5,11
9025,2,10/27/22,15:44,realblock,5,2,0,2,13
9025,2,10/27/22,15:44,realblock,6,4,0,4,17
9025,2,10/27/22,15:44,realblock,7,4,0,4,21
9025,2,10/27/22,15:44,realblock,8,3,0,3,24
9026,2,10/26/22,10:12,realblock,1,4,0,4,4
9026,2,10/26/22,10:12,realblock,2,3,0,3,7
9026,2,10/26/22,10:12,realblock,3,4,0,4,11
9026,2,10/26/22,10:12,realblock,4,5,0,5,16
9026,2,10/26/22,10:12,realblock,5,2,0,2,18
9026,2,10/26/22,10:12,realblock,6,2,0,2,20
9026,2,10/26/22,10:12,realblock,7,3,0,3,23
9026,2,10/26/22,10:12,realblock,8,5,0,5,28
9027,2,10/21/22,10:03,realblock,1,5,1,2,2
9027,2,10/21/22,10:03,realblock,2,4,1,4,6
9027,2,10/21/22,10:03,realblock,3,2,0,2,8
9027,2,10/21/22,10:03,realblock,4,3,0,0,8
9027,2,10/21/22,10:03,realblock,5,2,0,1,9
9027,2,10/21/22,10:03,realblock,6,4,0,2,11
9027,2,10/21/22,10:03,realblock,7,5,0,0,11
9027,2,10/21/22,10:03,realblock,8,3,0,0,11
9028,2,10/21/22,09:41,realblock,1,3,2,2,2
9028,2,10/21/22,09:41,realblock,2,2,0,2,4
9028,2,10/21/22,09:41,realblock,3,3,1,3,7
9028,2,10/21/22,09:41,realblock,4,5,2,4,11
9028,2,10/21/22,09:41,realblock,5,5,1,4,15
9028,2,10/21/22,09:41,realblock,6,4,3,4,19
9028,2,10/21/22,09:41,realblock,7,2,0,2,21
9028,2,10/21/22,09:41,realblock,8,4,1,3,24
9029,2,10/21/22,12:40,realblock,1,5,0,5,5
9029,2,10/21/22,12:40,realblock,2,4,2,2,7
9029,2,10/21/22,12:40,realblock,3,3,1,2,9
9029,2,10/21/22,12:40,realblock,4,4,0,2,11
9029,2,10/21/22,12:40,realblock,5,3,0,3,14
9029,2,10/21/22,12:40,realblock,6,2,0,2,16
9029,2,10/21/22,12:40,realblock,7,2,1,2,18
9029,2,10/21/22,12:40,realblock,8,5,0,4,22
9030,2,10/21/22,12:34,realblock,1,2,0,1,1
9030,2,10/21/22,12:34,realblock,2,4,1,2,3
9030,2,10/21/22,12:34,realblock,3,3,0,3,6
9030,2,10/21/22,12:34,realblock,4,2,0,2,8
9030,2,10/21/22,12:34,realblock,5,5,0,0,8
9030,2,10/21/22,12:34,realblock,6,5,1,1,9
9030,2,10/21/22,12:34,realblock,7,3,2,1,10
9030,2,10/21/22,12:34,realblock,8,4,2,1,11
9031,2,10/21/22,13:05,realblock,1,4,1,4,4
9031,2,10/21/22,13:05,realblock,2,5,0,3,7
9031,2,10/21/22,13:05,realblock,3,3,0,3,10
9031,2,10/21/22,13:05,realblock,4,2,0,2,12
9031,2,10/21/22,13:05,realblock,5,5,0,5,17
9031,2,10/21/22,13:05,realblock,6,3,0,3,20
9031,2,10/21/22,13:05,realblock,7,4,0,1,21
9031,2,10/21/22,13:05,realblock,8,2,0,2,23
9032,2,10/21/2022,15:26,realblock,1,4,0,4,4
9032,2,10/21/2022,15:26,realblock,2,3,0,3,7
9032,2,10/21/2022,15:26,realblock,3,4,0,2,9
9032,2,10/21/2022,15:26,realblock,4,5,1,1,10
9032,2,10/21/2022,15:26,realblock,5,3,0,3,13
9032,2,10/21/2022,15:26,realblock,6,2,0,2,15
9032,2,10/21/2022,15:26,realblock,7,5,0,2,17
9032,2,10/21/2022,15:26,realblock,8,2,0,2,19
9033,2,10/21/22,15:35,realblock,1,2,0,2,2
9033,2,10/21/22,15:35,realblock,2,5,0,5,7
9033,2,10/21/22,15:35,realblock,3,4,0,4,11
9033,2,10/21/22,15:35,realblock,4,5,0,5,16
9033,2,10/21/22,15:35,realblock,5,3,0,3,19
9033,2,10/21/22,15:35,realblock,6,2,0,2,21
9033,2,10/21/22,15:35,realblock,7,3,0,3,24
9033,2,10/21/22,15:35,realblock,8,4,1,4,28
9034,2,10/21/22,15:38,realblock,1,4,1,4,4
9034,2,10/21/22,15:38,realblock,2,3,2,3,7
9034,2,10/21/22,15:38,realblock,3,3,1,3,10
9034,2,10/21/22,15:38,realblock,4,2,1,2,12
9034,2,10/21/22,15:38,realblock,5,5,2,1,13
9034,2,10/21/22,15:38,realblock,6,2,0,2,15
9034,2,10/21/22,15:38,realblock,7,5,1,4,19
9034,2,10/21/22,15:38,realblock,8,4,1,4,23
9035,2,11/14/22,12:33,realblock,1,2,0,2,2
9035,2,11/14/22,12:33,realblock,2,3,0,3,5
9035,2,11/14/22,12:33,realblock,3,4,1,1,6
9035,2,11/14/22,12:33,realblock,4,5,0,4,10
9035,2,11/14/22,12:33,realblock,5,5,0,4,14
9035,2,11/14/22,12:33,realblock,6,4,0,1,15
9035,2,11/14/22,12:33,realblock,7,3,0,3,18
9035,2,11/14/22,12:33,realblock,8,2,0,2,20
9036,2,11/14/22,12:44,realblock,1,3,0,3,3
9036,2,11/14/22,12:44,realblock,2,3,0,3,6
9036,2,11/14/22,12:44,realblock,3,2,0,2,8
9036,2,11/14/22,12:44,realblock,4,4,0,4,12
9036,2,11/14/22,12:44,realblock,5,5,0,5,17
9036,2,11/14/22,12:44,realblock,6,5,0,5,22
9036,2,11/14/22,12:44,realblock,7,4,0,3,25
9036,2,11/14/22,12:44,realblock,8,2,0,2,27
9037,2,11/14/22,12:30,realblock,1,2,0,2,2
9037,2,11/14/22,12:30,realblock,2,4,0,4,6
9037,2,11/14/22,12:30,realblock,3,2,0,2,8
9037,2,11/14/22,12:30,realblock,4,4,0,4,12
9037,2,11/14/22,12:30,realblock,5,5,1,4,16
9037,2,11/14/22,12:30,realblock,6,5,0,3,19
9037,2,11/14/22,12:30,realblock,7,3,0,3,22
9037,2,11/14/22,12:30,realblock,8,3,0,1,23
9038,2,11/14/22,15:47,realblock,1,4,1,4,4
9038,2,11/14/22,15:47,realblock,2,2,0,2,6
9038,2,11/14/22,15:47,realblock,3,5,4,3,9
9038,2,11/14/22,15:47,realblock,4,3,2,0,9
9038,2,11/14/22,15:47,realblock,5,4,3,0,9
9038,2,11/14/22,15:47,realblock,6,2,1,1,10
9038,2,11/14/22,15:47,realblock,7,5,3,1,11
9038,2,11/14/22,15:47,realblock,8,3,0,3,14
9039,2,11/14/22,15:52,realblock,1,3,1,2,2
9039,2,11/14/22,15:52,realblock,2,4,2,0,2
9039,2,11/14/22,15:52,realblock,3,5,3,0,2
9039,2,11/14/22,15:52,realblock,4,2,0,2,4
9039,2,11/14/22,15:52,realblock,5,3,3,1,5
9039,2,11/14/22,15:52,realblock,6,4,2,3,8
9039,2,11/14/22,15:52,realblock,7,2,0,2,10
9039,2,11/14/22,15:52,realblock,8,5,1,4,14
9041,2,11/15/22,09:47,realblock,1,2,0,2,2
9041,2,11/15/22,09:47,realblock,2,4,0,4,6
9041,2,11/15/22,09:47,realblock,3,5,0,5,11
9041,2,11/15/22,09:47,realblock,4,3,0,3,14
9041,2,11/15/22,09:47,realblock,5,4,1,2,16
9041,2,11/15/22,09:47,realblock,6,5,0,1,17
9041,2,11/15/22,09:47,realblock,7,2,0,2,19
9041,2,11/15/22,09:47,realblock,8,3,0,3,22
9042,2,11/15/22,09:37,realblock,1,3,1,3,3
9042,2,11/15/22,09:37,realblock,2,2,0,2,5
9042,2,11/15/22,09:37,realblock,3,4,0,2,7
9042,2,11/15/22,09:37,realblock,4,2,0,2,9
9042,2,11/15/22,09:37,realblock,5,3,0,3,12
9042,2,11/15/22,09:37,realblock,6,5,1,1,13
9042,2,11/15/22,09:37,realblock,7,4,0,4,17
9042,2,11/15/22,09:37,realblock,8,5,0,4,21
9044,2,11/15/22,12:49,realblock,1,2,0,2,2
9044,2,11/15/22,12:49,realblock,2,5,2,2,4
9044,2,11/15/22,12:49,realblock,3,4,1,4,8
9044,2,11/15/22,12:49,realblock,4,3,2,2,10
9044,2,11/15/22,12:49,realblock,5,3,0,3,13
9044,2,11/15/22,12:49,realblock,6,2,0,2,15
9044,2,11/15/22,12:49,realblock,7,5,0,5,20
9044,2,11/15/22,12:49,realblock,8,4,1,2,22
9045,2,11/15/22,12:53,realblock,1,3,2,2,2
9045,2,11/15/22,12:53,realblock,2,5,2,2,4
9045,2,11/15/22,12:53,realblock,3,2,1,1,5
9045,2,11/15/22,12:53,realblock,4,3,1,0,5
9045,2,11/15/22,12:53,realblock,5,4,0,0,5
9045,2,11/15/22,12:53,realblock,6,2,0,2,7
9045,2,11/15/22,12:53,realblock,7,4,0,0,7
9045,2,11/15/22,12:53,realblock,8,5,1,0,7
9046,2,11/15/22,15:36,realblock,1,2,1,2,2
9046,2,11/15/22,15:36,realblock,2,4,3,0,2
9046,2,11/15/22,15:36,realblock,3,2,0,2,4
9046,2,11/15/22,15:36,realblock,4,5,1,5,9
9046,2,11/15/22,15:36,realblock,5,5,1,5,14
9046,2,11/15/22,15:36,realblock,6,4,1,0,14
9046,2,11/15/22,15:36,realblock,7,3,0,3,17
9046,2,11/15/22,15:36,realblock,8,3,0,3,20
9047,2,11/15/22,15:32,realblock,1,5,0,4,4
9047,2,11/15/22,15:32,realblock,2,3,0,3,7
9047,2,11/15/22,15:32,realblock,3,4,0,4,11
9047,2,11/15/22,15:32,realblock,4,4,2,4,15
9047,2,11/15/22,15:32,realblock,5,3,0,3,18
9047,2,11/15/22,15:32,realblock,6,2,0,2,20
9047,2,11/15/22,15:32,realblock,7,5,0,5,25
9047,2,11/15/22,15:32,realblock,8,2,0,2,27
9048,2,11/14/22,09:47,realblock,1,4,0,4,4
9048,2,11/14/22,09:47,realblock,2,3,0,3,7
9048,2,11/14/22,09:47,realblock,3,5,0,5,12
9048,2,11/14/22,09:47,realblock,4,5,1,5,17
9048,2,11/14/22,09:47,realblock,5,2,0,2,19
9048,2,11/14/22,09:47,realblock,6,3,0,3,22
9048,2,11/14/22,09:47,realblock,7,4,0,4,26
9048,2,11/14/22,09:47,realblock,8,2,0,2,28
9049,2,11/16/22,09:53,realblock,1,4,4,0,0
9049,2,11/16/22,09:53,realblock,2,5,0,5,5
9049,2,11/16/22,09:53,realblock,3,5,2,1,6
9049,2,11/16/22,09:53,realblock,4,2,2,1,7
9049,2,11/16/22,09:53,realblock,5,3,1,3,10
9049,2,11/16/22,09:53,realblock,6,3,0,3,13
9049,2,11/16/22,09:53,realblock,7,2,0,2,15
9049,2,11/16/22,09:53,realblock,8,4,1,1,16
9050,2,11/16/22,09:33,realblock,1,2,0,2,2
9050,2,11/16/22,09:33,realblock,2,4,0,4,6
9050,2,11/16/22,09:33,realblock,3,5,1,5,11
9050,2,11/16/22,09:33,realblock,4,2,0,2,13
9050,2,11/16/22,09:33,realblock,5,5,1,5,18
9050,2,11/16/22,09:33,realblock,6,3,0,3,21
9050,2,11/16/22,09:33,realblock,7,3,0,3,24
9050,2,11/16/22,09:33,realblock,8,4,0,4,28
9051,2,11/16/22,10:06,realblock,1,2,1,2,2
9051,2,11/16/22,10:06,realblock,2,4,1,3,5
9051,2,11/16/22,10:06,realblock,3,3,0,3,8
9051,2,11/16/22,10:06,realblock,4,4,1,4,12
9051,2,11/16/22,10:06,realblock,5,2,0,2,14
9051,2,11/16/22,10:06,realblock,6,5,0,5,19
9051,2,11/16/22,10:06,realblock,7,5,0,4,23
9051,2,11/16/22,10:06,realblock,8,3,0,3,26
9052,2,11/16/22,12:28,realblock,1,3,3,2,2
9052,2,11/16/22,12:28,realblock,2,4,1,3,5
9052,2,11/16/22,12:28,realblock,3,2,2,2,7
9052,2,11/16/22,12:28,realblock,4,2,0,2,9
9052,2,11/16/22,12:28,realblock,5,4,0,1,10
9052,2,11/16/22,12:28,realblock,6,3,2,1,11
9052,2,11/16/22,12:28,realblock,7,5,1,5,16
9052,2,11/16/22,12:28,realblock,8,5,2,1,17
9053,2,11/16/22,12:33,realblock,1,5,0,5,5
9053,2,11/16/22,12:33,realblock,2,2,0,2,7
9053,2,11/16/22,12:33,realblock,3,5,0,3,10
9053,2,11/16/22,12:33,realblock,4,4,0,1,11
9053,2,11/16/22,12:33,realblock,5,2,1,2,13
9053,2,11/16/22,12:33,realblock,6,3,0,3,16
9053,2,11/16/22,12:33,realblock,7,4,1,0,16
9053,2,11/16/22,12:33,realblock,8,3,0,3,19
9054,2,11/16/22,12:54,realblock,1,2,0,2,2
9054,2,11/16/22,12:54,realblock,2,4,0,4,6
9054,2,11/16/22,12:54,realblock,3,2,0,2,8
9054,2,11/16/22,12:54,realblock,4,5,0,5,13
9054,2,11/16/22,12:54,realblock,5,3,0,3,16
9054,2,11/16/22,12:54,realblock,6,3,1,3,19
9054,2,11/16/22,12:54,realblock,7,4,0,4,23
9054,2,11/16/22,12:54,realblock,8,5,0,5,28
9055,2,11/16/22,15:43,realblock,1,5,1,4,4
9055,2,11/16/22,15:43,realblock,2,4,0,4,8
9055,2,11/16/22,15:43,realblock,3,2,0,2,10
9055,2,11/16/22,15:43,realblock,4,5,0,5,15
9055,2,11/16/22,15:43,realblock,5,3,0,2,17
9055,2,11/16/22,15:43,realblock,6,2,0,2,19
9055,2,11/16/22,15:43,realblock,7,4,0,4,23
9055,2,11/16/22,15:43,realblock,8,3,0,2,25
9056,2,11/16/22,15:41,realblock,1,5,0,5,5
9056,2,11/16/22,15:41,realblock,2,2,0,2,7
9056,2,11/16/22,15:41,realblock,3,5,0,5,12
9056,2,11/16/22,15:41,realblock,4,4,0,4,16
9056,2,11/16/22,15:41,realblock,5,4,0,4,20
9056,2,11/16/22,15:41,realblock,6,3,0,3,23
9056,2,11/16/22,15:41,realblock,7,3,0,3,26
9056,2,11/16/22,15:41,realblock,8,2,1,2,28
9057,2,11/16/22,15:37,realblock,1,4,1,4,4
9057,2,11/16/22,15:37,realblock,2,2,0,1,5
9057,2,11/16/22,15:37,realblock,3,3,2,0,5
9057,2,11/16/22,15:37,realblock,4,5,0,3,8
9057,2,11/16/22,15:37,realblock,5,2,1,2,10
9057,2,11/16/22,15:37,realblock,6,5,3,0,10
9057,2,11/16/22,15:37,realblock,7,3,1,3,13
9057,2,11/16/22,15:37,realblock,8,4,1,3,16
9058,2,11/21/22,09:43,realblock,1,4,0,4,4
9058,2,11/21/22,09:43,realblock,2,2,0,2,6
9058,2,11/21/22,09:43,realblock,3,2,0,2,8
9058,2,11/21/22,09:43,realblock,4,3,0,3,11
9058,2,11/21/22,09:43,realblock,5,5,1,5,16
9058,2,11/21/22,09:43,realblock,6,4,0,4,20
9058,2,11/21/22,09:43,realblock,7,3,0,3,23
9058,2,11/21/22,09:43,realblock,8,5,0,5,28
9059,2,02/20/23,12:35,realblock,1,3,0,3,3
9059,2,02/20/23,12:35,realblock,2,2,0,1,4
9059,2,02/20/23,12:35,realblock,3,3,1,3,7
9059,2,02/20/23,12:35,realblock,4,2,1,2,9
9059,2,02/20/23,12:35,realblock,5,5,3,0,9
9059,2,02/20/23,12:35,realblock,6,4,1,4,13
9059,2,02/20/23,12:35,realblock,7,4,0,4,17
9059,2,02/20/23,12:35,realblock,8,5,1,5,22
9060,2,02/20/23,12:38,realblock,1,5,0,5,5
9060,2,02/20/23,12:38,realblock,2,4,0,4,9
9060,2,02/20/23,12:38,realblock,3,5,1,5,14
9060,2,02/20/23,12:38,realblock,4,4,1,4,18
9060,2,02/20/23,12:38,realblock,5,2,0,2,20
9060,2,02/20/23,12:38,realblock,6,3,0,3,23
9060,2,02/20/23,12:38,realblock,7,3,0,2,25
9060,2,02/20/23,12:38,realblock,8,2,0,2,27
9061,2,02/20/23,12:45,realblock,1,3,0,3,3
9061,2,02/20/23,12:45,realblock,2,2,1,2,5
9061,2,02/20/23,12:45,realblock,3,4,0,4,9
9061,2,02/20/23,12:45,realblock,4,2,0,2,11
9061,2,02/20/23,12:45,realblock,5,4,0,3,14
9061,2,02/20/23,12:45,realblock,6,5,1,1,15
9061,2,02/20/23,12:45,realblock,7,5,0,5,20
9061,2,02/20/23,12:45,realblock,8,3,0,3,23
9062,2,02/20/23,15:39,realblock,1,3,0,3,3
9062,2,02/20/23,15:39,realblock,2,4,0,4,7
9062,2,02/20/23,15:39,realblock,3,4,0,4,11
9062,2,02/20/23,15:39,realblock,4,5,0,2,13
9062,2,02/20/23,15:39,realblock,5,3,0,3,16
9062,2,02/20/23,15:39,realblock,6,5,1,1,17
9062,2,02/20/23,15:39,realblock,7,2,0,2,19
9062,2,02/20/23,15:39,realblock,8,2,2,0,19
9063,2,02/20/23,15:40,realblock,1,4,0,1,1
9063,2,02/20/23,15:40,realblock,2,2,0,2,3
9063,2,02/20/23,15:40,realblock,3,5,0,2,5
9063,2,02/20/23,15:40,realblock,4,4,3,0,5
9063,2,02/20/23,15:40,realblock,5,5,1,1,6
9063,2,02/20/23,15:40,realblock,6,3,0,3,9
9063,2,02/20/23,15:40,realblock,7,3,0,1,10
9063,2,02/20/23,15:40,realblock,8,2,1,1,11
9065,2,02/21/23,09:47,realblock,1,2,2,2,2
9065,2,02/21/23,09:47,realblock,2,3,2,3,5
9065,2,02/21/23,09:47,realblock,3,4,4,0,5
9065,2,02/21/23,09:47,realblock,4,5,5,5,10
9065,2,02/21/23,09:47,realblock,5,5,5,5,15
9065,2,02/21/23,09:47,realblock,6,2,2,2,17
9065,2,02/21/23,09:47,realblock,7,3,3,2,19
9065,2,02/21/23,09:47,realblock,8,4,4,4,23
9066,2,02/21/23,09:38,realblock,1,3,0,3,3
