Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,LoudThreshold.last,SessionDate,SessionTime
14273,10,13,19,6,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,11,8,13,5,second,0,1,1,5,8,10-11-2018,14:18:57
14273,12,13,5,8,first,1,0,1,6,8,10-11-2018,14:18:57
14273,13,6,13,7,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,14,7,13,6,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,15,13,18,5,second,0,1,1,7,8,10-11-2018,14:18:57
14273,16,13,5,8,first,1,0,1,8,8,10-11-2018,14:18:57
14273,17,13,6,7,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,18,19,13,6,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,19,18,13,5,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,20,13,17,4,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,21,10,13,3,second,0,1,1,9,8,10-11-2018,14:18:57
14273,22,13,19,6,second,0,0,0,NA,8,10-11-2018,14:18:57
14273,23,13,4,9,first,1,0,1,10,8,10-11-2018,14:18:57
14273,24,13,5,8,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,25,6,13,7,second,0,1,1,11,8,10-11-2018,14:18:57
14273,26,23,13,10,first,1,0,1,12,8,10-11-2018,14:18:57
14273,27,13,4,9,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,28,21,13,8,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,29,13,6,7,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,30,19,13,6,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,31,18,13,5,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,32,13,17,4,second,0,1,1,13,8,10-11-2018,14:18:57
14273,33,13,20,7,second,0,0,0,NA,8,10-11-2018,14:18:57
14273,34,13,3,10,first,1,0,1,14,8,10-11-2018,14:18:57
14273,35,13,4,9,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,36,5,13,8,second,0,1,1,15,8,10-11-2018,14:18:57
14273,37,2,13,11,second,0,0,0,NA,8,10-11-2018,14:18:57
14273,38,26,13,13,first,1,0,1,16,8,10-11-2018,14:18:57
14273,39,1,13,12,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,40,13,24,11,second,0,1,1,17,8,10-11-2018,14:18:57
14273,41,26,13,13,first,1,0,1,18,8,10-11-2018,14:18:57
14273,42,13,25,12,second,0,1,1,19,8,10-11-2018,14:18:57
14273,43,13,26,13,second,0,0,0,NA,8,10-11-2018,14:18:57
14273,44,26,13,13,first,1,0,1,20,8,10-11-2018,14:18:57
14273,45,13,25,12,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,46,13,2,11,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,47,23,13,10,first,0,1,1,21,8,10-11-2018,14:18:57
14273,48,13,26,13,second,1,0,1,22,8,10-11-2018,14:18:57
14273,49,13,1,12,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,50,2,13,11,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,51,23,13,10,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,52,13,4,9,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,53,5,13,8,second,0,1,1,23,8,10-11-2018,14:18:57
14273,54,2,13,11,second,1,0,1,24,8,10-11-2018,14:18:57
14273,55,3,13,10,second,0,1,1,25,8,10-11-2018,14:18:57
14273,56,0,13,13,second,1,0,1,26,8,10-11-2018,14:18:57
14273,57,1,13,12,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,58,13,24,11,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,59,3,13,10,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,60,22,13,9,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,61,13,5,8,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,62,13,6,7,first,1,1,0,NA,8,10-11-2018,14:18:57
14273,63,13,19,6,second,1,1,0,NA,8,10-11-2018,14:18:57
14273,64,13,18,5,second,0,1,1,27,8,10-11-2018,14:18:57
14283,1,23,13,10,first,1,NA,NA,NA,4,08-14-2018,15:25:36
14283,2,5,13,8,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,3,13,19,6,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,4,13,9,4,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,5,13,15,2,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,6,13,12,1,first,0,1,1,1,4,08-14-2018,15:25:36
14283,7,20,13,7,first,1,0,1,2,4,08-14-2018,15:25:36
14283,8,19,13,6,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,9,13,8,5,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,10,17,13,4,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,11,13,16,3,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,12,15,13,2,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,13,13,14,1,second,0,1,1,3,4,08-14-2018,15:25:36
14283,14,17,13,4,first,1,0,1,4,4,08-14-2018,15:25:36
14283,15,16,13,3,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,16,13,15,2,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,17,12,13,1,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,18,13,14,1,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,19,13,12,1,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,20,13,12,1,first,0,1,1,5,4,08-14-2018,15:25:36
14283,21,9,13,4,second,1,0,1,6,4,08-14-2018,15:25:36
14283,22,10,13,3,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,23,11,13,2,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,24,12,13,1,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,25,13,14,1,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,26,13,14,1,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,27,14,13,1,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,28,13,14,1,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,29,13,12,1,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,30,13,12,1,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,31,12,13,1,second,0,1,1,7,4,08-14-2018,15:25:36
14283,32,13,9,4,first,1,0,1,8,4,08-14-2018,15:25:36
14283,33,16,13,3,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,34,15,13,2,first,0,1,1,9,4,08-14-2018,15:25:36
14283,35,13,18,5,second,1,0,1,10,4,08-14-2018,15:25:36
14283,36,13,17,4,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,37,13,10,3,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,38,13,11,2,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,39,13,14,1,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,40,12,13,1,second,0,1,1,11,4,08-14-2018,15:25:36
14283,41,9,13,4,second,0,0,0,NA,4,08-14-2018,15:25:36
14283,42,6,13,7,second,1,0,1,12,4,08-14-2018,15:25:36
14283,43,7,13,6,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,44,18,13,5,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,45,17,13,4,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,46,16,13,3,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,47,11,13,2,second,0,1,1,13,4,08-14-2018,15:25:36
14283,48,18,13,5,first,1,0,1,14,4,08-14-2018,15:25:36
14283,49,13,9,4,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,50,10,13,3,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,51,11,13,2,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,52,13,12,1,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,53,13,12,1,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,54,13,12,1,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,55,13,12,1,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,56,13,14,1,second,0,1,1,15,4,08-14-2018,15:25:36
14283,57,13,17,4,second,1,0,1,16,4,08-14-2018,15:25:36
14283,58,16,13,3,first,1,1,0,NA,4,08-14-2018,15:25:36
14283,59,11,13,2,second,1,1,0,NA,4,08-14-2018,15:25:36
14283,60,13,14,1,second,0,1,1,17,4,08-14-2018,15:25:36
14283,61,13,17,4,second,1,0,1,18,4,08-14-2018,15:25:36
14283,62,13,10,3,first,0,1,1,19,4,08-14-2018,15:25:36
14283,63,19,13,6,first,1,0,1,20,4,08-14-2018,15:25:36
14283,64,8,13,5,second,1,1,0,NA,4,08-14-2018,15:25:36
14285,1,13,3,10,first,1,NA,NA,NA,1,08-08-2018,12:53:57
14285,2,21,13,8,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,3,13,7,6,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,4,17,13,4,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,5,13,15,2,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,6,13,14,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,7,13,12,1,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,8,13,12,1,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,9,12,13,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,10,13,14,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,11,13,12,1,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,12,12,13,1,second,0,1,1,1,1,08-08-2018,12:53:57
14285,13,13,17,4,second,1,0,1,2,1,08-08-2018,12:53:57
14285,14,13,16,3,second,0,1,1,3,1,08-08-2018,12:53:57
14285,15,19,13,6,first,1,0,1,4,1,08-08-2018,12:53:57
14285,16,18,13,5,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,17,17,13,4,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,18,13,10,3,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,19,13,11,2,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,20,12,13,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,21,14,13,1,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,22,12,13,1,second,0,1,1,5,1,08-08-2018,12:53:57
14285,23,13,9,4,first,1,0,1,6,1,08-08-2018,12:53:57
14285,24,13,10,3,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,25,13,11,2,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,26,12,13,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,27,13,14,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,28,12,13,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,29,14,13,1,first,0,1,1,7,1,08-08-2018,12:53:57
14285,30,13,9,4,first,1,0,1,8,1,08-08-2018,12:53:57
14285,31,13,16,3,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,32,11,13,2,second,0,1,1,9,1,08-08-2018,12:53:57
14285,33,8,13,5,second,1,0,1,10,1,08-08-2018,12:53:57
14285,34,17,13,4,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,35,10,13,3,second,0,1,1,11,1,08-08-2018,12:53:57
14285,36,7,13,6,second,1,0,1,12,1,08-08-2018,12:53:57
14285,37,13,8,5,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,38,13,9,4,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,39,13,16,3,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,40,13,11,2,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,41,13,14,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,42,13,14,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,43,14,13,1,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,44,13,14,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,45,12,13,1,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,46,14,13,1,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,47,14,13,1,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,48,14,13,1,first,0,1,1,13,1,08-08-2018,12:53:57
14285,49,13,9,4,first,1,0,1,14,1,08-08-2018,12:53:57
14285,50,16,13,3,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,51,11,13,2,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,52,13,14,1,second,0,1,1,15,1,08-08-2018,12:53:57
14285,53,17,13,4,first,1,0,1,16,1,08-08-2018,12:53:57
14285,54,13,16,3,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,55,13,11,2,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,56,14,13,1,first,1,1,0,NA,1,08-08-2018,12:53:57
14285,57,12,13,1,second,0,1,1,17,1,08-08-2018,12:53:57
14285,58,9,13,4,second,1,0,1,18,1,08-08-2018,12:53:57
14285,59,10,13,3,second,0,1,1,19,1,08-08-2018,12:53:57
14285,60,13,19,6,second,1,0,1,20,1,08-08-2018,12:53:57
14285,61,13,18,5,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,62,13,17,4,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,63,10,13,3,second,1,1,0,NA,1,08-08-2018,12:53:57
14285,64,15,13,2,first,1,1,0,NA,1,08-08-2018,12:53:57
14297,1,3,13,10,second,1,NA,NA,NA,10,08-08-2018,15:54:42
14297,2,21,13,8,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,3,19,13,6,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,4,13,17,4,second,1,1,0,NA,10,08-08-2018,15:54:42
14297,5,13,11,2,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,6,13,14,1,second,1,1,0,NA,10,08-08-2018,15:54:42
14297,7,12,13,1,second,0,1,1,1,10,08-08-2018,15:54:42
14297,8,17,13,4,first,0,0,0,NA,10,08-08-2018,15:54:42
14297,9,6,13,7,second,1,0,1,2,10,08-08-2018,15:54:42
14297,10,13,7,6,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,11,8,13,5,second,1,1,0,NA,10,08-08-2018,15:54:42
14297,12,17,13,4,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,13,13,16,3,second,1,1,0,NA,10,08-08-2018,15:54:42
14297,14,13,11,2,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,15,13,12,1,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,16,12,13,1,second,1,1,0,NA,10,08-08-2018,15:54:42
14297,17,14,13,1,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,18,14,13,1,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,19,13,14,1,second,0,1,1,3,10,08-08-2018,15:54:42
14297,20,17,13,4,first,0,0,0,NA,10,08-08-2018,15:54:42
14297,21,13,20,7,second,1,0,1,4,10,08-08-2018,15:54:42
14297,22,13,7,6,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,23,13,8,5,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,24,13,9,4,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,25,13,10,3,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,26,11,13,2,second,0,1,1,5,10,08-08-2018,15:54:42
14297,27,18,13,5,first,1,0,1,6,10,08-08-2018,15:54:42
14297,28,13,9,4,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,29,13,16,3,second,0,1,1,7,10,08-08-2018,15:54:42
14297,30,7,13,6,second,1,0,1,8,10,08-08-2018,15:54:42
14297,31,13,8,5,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,32,13,17,4,second,1,1,0,NA,10,08-08-2018,15:54:42
14297,33,13,16,3,second,1,1,0,NA,10,08-08-2018,15:54:42
14297,34,11,13,2,second,0,1,1,9,10,08-08-2018,15:54:42
14297,35,8,13,5,second,1,0,1,10,10,08-08-2018,15:54:42
14297,36,9,13,4,second,0,1,1,11,10,08-08-2018,15:54:42
14297,37,13,20,7,second,1,0,1,12,10,08-08-2018,15:54:42
14297,38,13,19,6,second,0,1,1,13,10,08-08-2018,15:54:42
14297,39,22,13,9,first,1,0,1,14,10,08-08-2018,15:54:42
14297,40,21,13,8,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,41,20,13,7,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,42,7,13,6,second,0,1,1,15,10,08-08-2018,15:54:42
14297,43,13,4,9,first,1,0,1,16,10,08-08-2018,15:54:42
14297,44,13,5,8,first,0,1,1,17,10,08-08-2018,15:54:42
14297,45,13,24,11,second,1,0,1,18,10,08-08-2018,15:54:42
14297,46,13,3,10,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,47,22,13,9,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,48,21,13,8,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,49,6,13,7,second,0,1,1,19,10,08-08-2018,15:54:42
14297,50,13,23,10,second,1,0,1,20,10,08-08-2018,15:54:42
14297,51,22,13,9,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,52,5,13,8,second,1,1,0,NA,10,08-08-2018,15:54:42
14297,53,6,13,7,second,0,1,1,21,10,08-08-2018,15:54:42
14297,54,3,13,10,second,0,0,0,NA,10,08-08-2018,15:54:42
14297,55,13,26,13,second,1,0,1,22,10,08-08-2018,15:54:42
14297,56,25,13,12,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,57,13,2,11,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,58,3,13,10,second,1,1,0,NA,10,08-08-2018,15:54:42
14297,59,13,4,9,first,0,1,1,23,10,08-08-2018,15:54:42
14297,60,13,25,12,second,1,0,1,24,10,08-08-2018,15:54:42
14297,61,13,24,11,second,0,1,1,25,10,08-08-2018,15:54:42
14297,62,26,13,13,first,1,0,1,26,10,08-08-2018,15:54:42
14297,63,13,1,12,first,1,1,0,NA,10,08-08-2018,15:54:42
14297,64,13,24,11,second,1,1,0,NA,10,08-08-2018,15:54:42
14299,1,23,13,10,first,1,NA,NA,NA,10,11-27-2018,10:55:21
14299,2,21,13,8,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,3,13,19,6,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,4,17,13,4,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,5,15,13,2,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,6,12,13,1,second,0,1,1,1,10,11-27-2018,10:55:21
14299,7,6,13,7,second,0,0,0,NA,10,11-27-2018,10:55:21
14299,8,3,13,10,second,1,0,1,2,10,11-27-2018,10:55:21
14299,9,13,4,9,first,0,1,1,3,10,11-27-2018,10:55:21
14299,10,13,25,12,second,0,0,0,NA,10,11-27-2018,10:55:21
14299,11,26,13,13,first,1,0,1,4,10,11-27-2018,10:55:21
14299,12,1,13,12,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,13,13,2,11,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,14,13,23,10,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,15,13,4,9,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,16,21,13,8,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,17,13,20,7,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,18,13,19,6,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,19,13,18,5,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,20,13,9,4,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,21,10,13,3,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,22,11,13,2,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,23,12,13,1,second,0,1,1,5,10,11-27-2018,10:55:21
14299,24,9,13,4,second,0,0,0,NA,10,11-27-2018,10:55:21
14299,25,20,13,7,first,1,0,1,6,10,11-27-2018,10:55:21
14299,26,13,7,6,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,27,13,18,5,second,0,1,1,7,10,11-27-2018,10:55:21
14299,28,13,5,8,first,1,0,1,8,10,11-27-2018,10:55:21
14299,29,20,13,7,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,30,13,7,6,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,31,13,8,5,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,32,17,13,4,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,33,10,13,3,second,0,1,1,9,10,11-27-2018,10:55:21
14299,34,19,13,6,first,1,0,1,10,10,11-27-2018,10:55:21
14299,35,8,13,5,second,0,1,1,11,10,11-27-2018,10:55:21
14299,36,13,5,8,first,1,0,1,12,10,11-27-2018,10:55:21
14299,37,20,13,7,first,0,1,1,13,10,11-27-2018,10:55:21
14299,38,3,13,10,second,1,0,1,14,10,11-27-2018,10:55:21
14299,39,13,22,9,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,40,5,13,8,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,41,13,6,7,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,42,13,7,6,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,43,13,8,5,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,44,17,13,4,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,45,10,13,3,second,0,1,1,15,10,11-27-2018,10:55:21
14299,46,13,7,6,first,1,0,1,16,10,11-27-2018,10:55:21
14299,47,13,8,5,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,48,9,13,4,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,49,13,16,3,second,0,1,1,17,10,11-27-2018,10:55:21
14299,50,13,19,6,second,1,0,1,18,10,11-27-2018,10:55:21
14299,51,18,13,5,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,52,17,13,4,first,0,1,1,19,10,11-27-2018,10:55:21
14299,53,13,20,7,second,1,0,1,20,10,11-27-2018,10:55:21
14299,54,19,13,6,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,55,13,18,5,second,1,1,0,NA,10,11-27-2018,10:55:21
14299,56,13,9,4,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,57,13,16,3,second,0,1,1,21,10,11-27-2018,10:55:21
14299,58,19,13,6,first,1,0,1,22,10,11-27-2018,10:55:21
14299,59,13,18,5,second,0,1,1,23,10,11-27-2018,10:55:21
14299,60,13,21,8,second,0,0,0,NA,10,11-27-2018,10:55:21
14299,61,2,13,11,second,0,0,0,NA,10,11-27-2018,10:55:21
14299,62,13,26,13,second,1,0,1,24,10,11-27-2018,10:55:21
14299,63,13,1,12,first,1,1,0,NA,10,11-27-2018,10:55:21
14299,64,2,13,11,second,1,1,0,NA,10,11-27-2018,10:55:21
14303,1,13,23,10,second,1,NA,NA,NA,3,11-27-2018,14:44:44
14303,2,13,21,8,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,3,7,13,6,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,4,13,9,4,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,5,13,11,2,first,0,1,1,1,3,11-27-2018,14:44:44
14303,6,13,21,8,second,1,0,1,2,3,11-27-2018,14:44:44
14303,7,19,13,6,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,8,8,13,5,second,0,1,1,3,3,11-27-2018,14:44:44
14303,9,21,13,8,first,0,0,0,NA,3,11-27-2018,14:44:44
14303,10,13,2,11,first,1,0,1,4,3,11-27-2018,14:44:44
14303,11,3,13,10,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,12,22,13,9,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,13,21,13,8,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,14,6,13,7,second,0,1,1,5,3,11-27-2018,14:44:44
14303,15,23,13,10,first,0,0,0,NA,3,11-27-2018,14:44:44
14303,16,13,26,13,second,1,0,1,6,3,11-27-2018,14:44:44
14303,17,1,13,12,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,18,13,2,11,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,19,3,13,10,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,20,13,22,9,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,21,5,13,8,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,22,13,6,7,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,23,19,13,6,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,24,13,18,5,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,25,13,9,4,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,26,13,16,3,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,27,15,13,2,first,0,1,1,7,3,11-27-2018,14:44:44
14303,28,13,18,5,second,1,0,1,8,3,11-27-2018,14:44:44
14303,29,13,17,4,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,30,16,13,3,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,31,11,13,2,second,0,1,1,9,3,11-27-2018,14:44:44
14303,32,13,8,5,first,1,0,1,10,3,11-27-2018,14:44:44
14303,33,13,17,4,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,34,16,13,3,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,35,13,11,2,first,0,1,1,11,3,11-27-2018,14:44:44
14303,36,8,13,5,second,1,0,1,12,3,11-27-2018,14:44:44
14303,37,13,9,4,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,38,13,10,3,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,39,11,13,2,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,40,13,14,1,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,41,12,13,1,second,0,1,1,13,3,11-27-2018,14:44:44
14303,42,9,13,4,second,1,0,1,14,3,11-27-2018,14:44:44
14303,43,16,13,3,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,44,13,15,2,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,45,14,13,1,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,46,13,12,1,first,0,1,1,15,3,11-27-2018,14:44:44
14303,47,13,17,4,second,1,0,1,16,3,11-27-2018,14:44:44
14303,48,16,13,3,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,49,11,13,2,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,50,14,13,1,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,51,13,12,1,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,52,13,14,1,second,0,1,1,17,3,11-27-2018,14:44:44
14303,53,17,13,4,first,1,0,1,18,3,11-27-2018,14:44:44
14303,54,13,16,3,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,55,15,13,2,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,56,13,12,1,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,57,14,13,1,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,58,13,14,1,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,59,13,12,1,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,60,12,13,1,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,61,13,12,1,first,1,1,0,NA,3,11-27-2018,14:44:44
14303,62,12,13,1,second,1,1,0,NA,3,11-27-2018,14:44:44
14303,63,12,13,1,second,0,1,1,19,3,11-27-2018,14:44:44
14303,64,13,9,4,first,1,0,1,20,3,11-27-2018,14:44:44
14311,1,13,3,10,first,1,NA,NA,NA,7,10-17-2018,14:07:32
14311,2,13,5,8,first,0,1,1,1,7,10-17-2018,14:07:32
14311,3,13,0,13,first,1,0,1,2,7,10-17-2018,14:07:32
14311,4,13,24,11,second,1,1,0,NA,7,10-17-2018,14:07:32
