Subject,TrialProc,Trial,Accuracy,RT,Response,CorrectResponse,Symbol,Time,SessionDate,SessionTime
14023,real,5,1,887,1,1,–,174402,01-05-2014,15:03:35
14023,real,6,1,1491,4,4,L,175318,01-05-2014,15:03:35
14023,real,7,1,2294,2,2,?,176835,01-05-2014,15:03:35
14023,real,8,1,1434,3,3,?,179151,01-05-2014,15:03:35
14023,real,9,1,2081,5,5,U,180600,01-05-2014,15:03:35
14023,real,10,1,2093,2,2,?,182700,01-05-2014,15:03:35
14023,real,11,1,1672,3,3,?,184816,01-05-2014,15:03:35
14023,real,12,1,1157,1,1,–,186515,01-05-2014,15:03:35
14023,real,13,1,1782,4,4,L,187698,01-05-2014,15:03:35
14023,real,14,1,2766,6,6,0,189498,01-05-2014,15:03:35
14023,real,15,1,2687,3,3,?,192281,01-05-2014,15:03:35
14023,real,16,1,1235,1,1,–,194997,01-05-2014,15:03:35
14023,real,17,1,3058,5,5,U,196246,01-05-2014,15:03:35
14023,real,18,1,2023,4,4,L,199329,01-05-2014,15:03:35
14023,real,19,1,2598,2,2,?,201378,01-05-2014,15:03:35
14023,real,20,1,2190,7,7,?,203994,01-05-2014,15:03:35
14023,real,21,1,3045,6,6,0,206211,01-05-2014,15:03:35
14023,real,22,1,4204,3,3,?,209276,01-05-2014,15:03:35
14023,real,23,1,3059,5,5,U,213509,01-05-2014,15:03:35
14023,real,24,1,1929,7,7,?,216591,01-05-2014,15:03:35
14023,real,25,1,1867,2,2,?,218541,01-05-2014,15:03:35
14023,real,26,1,2048,8,8,X,220424,01-05-2014,15:03:35
14023,real,27,1,2206,5,5,U,222490,01-05-2014,15:03:35
14023,real,28,1,2005,4,4,L,224723,01-05-2014,15:03:35
14023,real,29,1,2437,6,6,0,226755,01-05-2014,15:03:35
14023,real,30,1,2355,3,3,?,229221,01-05-2014,15:03:35
14023,real,31,1,2340,7,7,?,231604,01-05-2014,15:03:35
14023,real,32,1,1734,2,2,?,233970,01-05-2014,15:03:35
14023,real,33,1,3440,8,8,X,235720,01-05-2014,15:03:35
14023,real,34,1,1350,1,1,–,239186,01-05-2014,15:03:35
14023,real,35,1,1744,9,9,=,240552,01-05-2014,15:03:35
14023,real,36,1,3162,5,5,U,242318,01-05-2014,15:03:35
14023,real,37,1,2139,8,8,X,245501,01-05-2014,15:03:35
14023,real,38,1,1893,4,4,L,247667,01-05-2014,15:03:35
14023,real,39,1,1753,7,7,?,249583,01-05-2014,15:03:35
14023,real,40,1,2338,3,3,?,251366,01-05-2014,15:03:35
14023,real,41,1,2548,6,6,0,253732,01-05-2014,15:03:35
14032,practice,1,1,992,1,1,–,72838,10-19-2014,12:51:30
14032,practice,2,1,1464,3,3,?,73854,10-19-2014,12:51:30
14032,practice,3,1,2397,7,7,?,75337,10-19-2014,12:51:30
14032,practice,4,1,989,2,2,?,77753,10-19-2014,12:51:30
14032,practice,5,1,1781,4,4,L,78769,10-19-2014,12:51:30
14032,practice,6,1,1325,8,8,X,80569,10-19-2014,12:51:30
14032,practice,7,1,1655,1,1,–,81919,10-19-2014,12:51:30
14032,practice,8,1,2788,5,5,U,83602,10-19-2014,12:51:30
14032,practice,9,1,1156,4,4,L,86418,10-19-2014,12:51:30
14032,real,1,1,1201,2,2,?,97781,10-19-2014,12:51:30
14032,real,2,1,592,1,1,–,98998,10-19-2014,12:51:30
14032,real,3,1,664,3,3,?,99614,10-19-2014,12:51:30
14032,real,4,1,797,2,2,?,100297,10-19-2014,12:51:30
14032,real,5,1,684,1,1,–,101114,10-19-2014,12:51:30
14032,real,6,1,1104,4,4,L,101814,10-19-2014,12:51:30
14032,real,7,1,899,2,2,?,102947,10-19-2014,12:51:30
14032,real,8,1,879,3,3,?,103863,10-19-2014,12:51:30
14032,real,9,1,731,5,5,U,104763,10-19-2014,12:51:30
14032,real,10,1,893,2,2,?,105513,10-19-2014,12:51:30
14032,real,11,1,2137,3,3,?,106429,10-19-2014,12:51:30
14032,real,12,0,627,4,1,–,108595,10-19-2014,12:51:30
14032,real,13,1,2009,4,4,L,109245,10-19-2014,12:51:30
14032,real,14,1,1992,6,6,0,111278,10-19-2014,12:51:30
14032,real,15,1,1943,3,3,?,113294,10-19-2014,12:51:30
14032,real,16,1,729,1,1,–,115260,10-19-2014,12:51:30
14032,real,17,1,1739,5,5,U,116010,10-19-2014,12:51:30
14032,real,18,1,1109,4,4,L,117776,10-19-2014,12:51:30
14032,real,19,1,776,2,2,?,118909,10-19-2014,12:51:30
14032,real,20,1,1672,7,7,?,119709,10-19-2014,12:51:30
14032,real,21,1,1316,6,6,0,121409,10-19-2014,12:51:30
14032,real,22,1,799,3,3,?,122742,10-19-2014,12:51:30
14032,real,23,1,1119,5,5,U,123558,10-19-2014,12:51:30
14032,real,24,1,2322,7,7,?,124691,10-19-2014,12:51:30
14032,real,25,1,693,2,2,?,127040,10-19-2014,12:51:30
14032,real,26,1,1016,8,8,X,127757,10-19-2014,12:51:30
14032,real,27,1,1071,5,5,U,128790,10-19-2014,12:51:30
14032,real,28,1,883,4,4,L,129890,10-19-2014,12:51:30
14032,real,29,1,1328,6,6,0,130789,10-19-2014,12:51:30
14032,real,30,1,714,3,3,?,132139,10-19-2014,12:51:30
14032,real,31,1,1165,7,7,?,132872,10-19-2014,12:51:30
14032,real,32,1,654,2,2,?,134055,10-19-2014,12:51:30
14032,real,33,1,1043,8,8,X,134738,10-19-2014,12:51:30
14032,real,34,1,664,1,1,–,135805,10-19-2014,12:51:30
14032,real,35,1,829,9,9,=,136488,10-19-2014,12:51:30
14032,real,36,1,971,5,5,U,137338,10-19-2014,12:51:30
14032,real,37,1,2019,8,8,X,138338,10-19-2014,12:51:30
14032,real,38,1,1187,4,4,L,140370,10-19-2014,12:51:30
14032,real,39,1,978,7,7,?,141587,10-19-2014,12:51:30
14032,real,40,1,747,3,3,?,142586,10-19-2014,12:51:30
14032,real,41,1,1084,6,6,0,143353,10-19-2014,12:51:30
14032,real,42,1,896,2,2,?,144453,10-19-2014,12:51:30
14032,real,43,1,844,5,5,U,145369,10-19-2014,12:51:30
14032,real,44,1,665,1,1,–,146236,10-19-2014,12:51:30
14032,real,45,1,2078,9,9,=,146919,10-19-2014,12:51:30
14032,real,46,1,603,2,2,?,149018,10-19-2014,12:51:30
14032,real,47,1,2162,8,8,X,149635,10-19-2014,12:51:30
14032,real,48,1,620,3,3,?,151817,10-19-2014,12:51:30
14032,real,49,1,866,7,7,?,152451,10-19-2014,12:51:30
14032,real,50,1,1055,4,4,L,153334,10-19-2014,12:51:30
14032,real,51,1,1828,6,6,0,154417,10-19-2014,12:51:30
14032,real,52,1,1179,5,5,U,156266,10-19-2014,12:51:30
14032,real,53,1,859,9,9,=,157466,10-19-2014,12:51:30
14032,real,54,1,712,4,4,L,158349,10-19-2014,12:51:30
14032,real,55,1,699,8,8,X,159082,10-19-2014,12:51:30
14032,real,56,1,702,3,3,?,159799,10-19-2014,12:51:30
14032,real,57,1,866,7,7,?,160515,10-19-2014,12:51:30
14032,real,58,1,831,2,2,?,161398,10-19-2014,12:51:30
14032,real,59,1,1021,6,6,0,162248,10-19-2014,12:51:30
14032,real,60,1,723,1,1,–,163298,10-19-2014,12:51:30
14032,real,61,1,741,5,5,U,164048,10-19-2014,12:51:30
14032,real,62,1,823,4,4,L,164814,10-19-2014,12:51:30
14032,real,63,1,1189,6,6,0,165664,10-19-2014,12:51:30
14032,real,64,1,676,3,3,?,166880,10-19-2014,12:51:30
14032,real,65,1,937,7,7,?,167580,10-19-2014,12:51:30
14032,real,66,1,1442,9,9,=,168530,10-19-2014,12:51:30
14032,real,67,1,872,2,2,?,169996,10-19-2014,12:51:30
14032,real,68,1,852,8,8,X,170896,10-19-2014,12:51:30
14032,real,69,1,658,1,1,–,171762,10-19-2014,12:51:30
14032,real,70,1,1495,7,7,?,172445,10-19-2014,12:51:30
14032,real,71,1,986,9,9,=,173962,10-19-2014,12:51:30
14032,real,72,1,834,4,4,L,174962,10-19-2014,12:51:30
14032,real,73,1,1377,6,6,0,175811,10-19-2014,12:51:30
14032,real,74,1,1449,8,8,X,177211,10-19-2014,12:51:30
14032,real,75,1,815,5,5,U,178677,10-19-2014,12:51:30
14032,real,76,1,734,9,9,=,179510,10-19-2014,12:51:30
14032,real,77,1,896,7,7,?,180260,10-19-2014,12:51:30
14032,real,78,1,667,1,1,–,181177,10-19-2014,12:51:30
14032,real,79,1,1136,8,8,X,181860,10-19-2014,12:51:30
14032,real,80,1,690,5,5,U,183026,10-19-2014,12:51:30
14032,real,81,1,757,2,2,?,183743,10-19-2014,12:51:30
14032,real,82,1,742,9,9,=,184526,10-19-2014,12:51:30
14032,real,83,1,728,4,4,L,185292,10-19-2014,12:51:30
14032,real,84,1,1034,8,8,X,186042,10-19-2014,12:51:30
14032,real,85,1,880,6,6,0,187092,10-19-2014,12:51:30
14034,practice,1,1,772,1,1,–,19005,01-04-2014,13:02:21
14034,practice,2,1,612,3,3,?,19805,01-04-2014,13:02:21
14034,practice,3,1,1067,7,7,?,20438,01-04-2014,13:02:21
14034,practice,4,1,704,2,2,?,21521,01-04-2014,13:02:21
14034,practice,5,1,851,4,4,L,22254,01-04-2014,13:02:21
14034,practice,6,1,1056,8,8,X,23121,01-04-2014,13:02:21
14034,practice,7,1,773,1,1,–,24204,01-04-2014,13:02:21
14034,practice,8,1,837,5,5,U,25004,01-04-2014,13:02:21
14034,practice,9,1,1091,4,4,L,25870,01-04-2014,13:02:21
14034,real,1,1,842,2,2,?,28503,01-04-2014,13:02:21
14034,real,2,1,600,1,1,–,29369,01-04-2014,13:02:21
14034,real,3,1,719,3,3,?,29986,01-04-2014,13:02:21
14034,real,4,1,802,2,2,?,30719,01-04-2014,13:02:21
14034,real,5,1,738,1,1,–,31535,01-04-2014,13:02:21
14034,real,6,1,787,4,4,L,32302,01-04-2014,13:02:21
14034,real,7,1,2035,2,2,?,33118,01-04-2014,13:02:21
14034,real,8,1,1825,3,3,?,35168,01-04-2014,13:02:21
14034,real,9,1,2152,5,5,U,37017,01-04-2014,13:02:21
14034,real,10,1,849,2,2,?,39183,01-04-2014,13:02:21
14034,real,11,1,958,3,3,?,40050,01-04-2014,13:02:21
14034,real,12,1,695,1,1,–,41033,01-04-2014,13:02:21
14034,real,13,1,955,4,4,L,41749,01-04-2014,13:02:21
14034,real,14,1,1044,6,6,0,42732,01-04-2014,13:02:21
14034,real,15,1,825,3,3,?,43799,01-04-2014,13:02:21
14034,real,16,1,744,1,1,–,44648,01-04-2014,13:02:21
14034,real,17,1,1753,5,5,U,45415,01-04-2014,13:02:21
14034,real,18,1,1042,4,4,L,47198,01-04-2014,13:02:21
14034,real,19,1,744,2,2,?,48264,01-04-2014,13:02:21
14034,real,20,1,1193,7,7,?,49031,01-04-2014,13:02:21
14034,real,21,1,1049,6,6,0,50247,01-04-2014,13:02:21
14034,real,22,1,1231,3,3,?,51313,01-04-2014,13:02:21
14034,real,23,1,1261,5,5,U,52563,01-04-2014,13:02:21
14034,real,24,1,1466,7,7,?,53846,01-04-2014,13:02:21
14034,real,25,1,1135,2,2,?,55329,01-04-2014,13:02:21
14034,real,26,1,1281,8,8,X,56479,01-04-2014,13:02:21
14034,real,27,1,1678,5,5,U,57778,01-04-2014,13:02:21
14034,real,28,1,1050,4,4,L,59478,01-04-2014,13:02:21
14034,real,29,1,1072,6,6,0,60544,01-04-2014,13:02:21
14034,real,30,1,852,3,3,?,61644,01-04-2014,13:02:21
14034,real,31,1,1138,7,7,?,62510,01-04-2014,13:02:21
14034,real,32,1,1347,2,2,?,63677,01-04-2014,13:02:21
14034,real,33,1,1613,8,8,X,65043,01-04-2014,13:02:21
14034,real,34,1,636,1,1,–,66676,01-04-2014,13:02:21
14034,real,35,1,2226,9,9,=,67326,01-04-2014,13:02:21
14034,real,36,1,1897,5,5,U,69575,01-04-2014,13:02:21
14034,real,37,1,1421,8,8,X,71491,01-04-2014,13:02:21
14034,real,38,1,1075,4,4,L,72941,01-04-2014,13:02:21
14034,real,39,1,983,7,7,?,74041,01-04-2014,13:02:21
14034,real,40,1,975,3,3,?,75041,01-04-2014,13:02:21
14034,real,41,1,1192,6,6,0,76040,01-04-2014,13:02:21
14034,real,42,1,1079,2,2,?,77257,01-04-2014,13:02:21
14034,real,43,1,1260,5,5,U,78356,01-04-2014,13:02:21
14034,real,44,1,825,1,1,–,79639,01-04-2014,13:02:21
14034,real,45,1,935,9,9,=,80489,01-04-2014,13:02:21
14034,real,46,1,817,2,2,?,81439,01-04-2014,13:02:21
14034,real,47,1,1152,8,8,X,82272,01-04-2014,13:02:21
14034,real,48,1,2658,3,3,?,83438,01-04-2014,13:02:21
14034,real,49,1,854,7,7,?,86121,01-04-2014,13:02:21
14034,real,50,1,1075,4,4,L,87004,01-04-2014,13:02:21
14034,real,51,1,1271,6,6,0,88104,01-04-2014,13:02:21
14034,real,52,1,1235,5,5,U,89404,01-04-2014,13:02:21
14034,real,53,1,1138,9,9,=,90653,01-04-2014,13:02:21
14034,real,54,1,1235,4,4,L,91820,01-04-2014,13:02:21
14034,real,55,1,1810,8,8,X,93069,01-04-2014,13:02:21
14034,real,56,0,1705,6,3,?,94902,01-04-2014,13:02:21
14034,real,57,1,2244,7,7,?,96635,01-04-2014,13:02:21
14034,real,58,1,1178,2,2,?,98901,01-04-2014,13:02:21
14034,real,59,1,1018,6,6,0,100101,01-04-2014,13:02:21
14034,real,60,1,753,1,1,–,101134,01-04-2014,13:02:21
14034,real,61,1,786,5,5,U,101917,01-04-2014,13:02:21
14034,real,62,1,978,4,4,L,102733,01-04-2014,13:02:21
14034,real,63,1,906,6,6,0,103733,01-04-2014,13:02:21
14034,real,64,1,789,3,3,?,104666,01-04-2014,13:02:21
14034,real,65,1,884,7,7,?,105483,01-04-2014,13:02:21
14034,real,66,1,785,9,9,=,106382,01-04-2014,13:02:21
14034,real,67,1,721,2,2,?,107182,01-04-2014,13:02:21
14034,real,68,1,1651,8,8,X,107932,01-04-2014,13:02:21
14034,real,69,1,977,1,1,–,109598,01-04-2014,13:02:21
14034,real,70,1,1801,7,7,?,110598,01-04-2014,13:02:21
14034,real,71,1,801,9,9,=,112414,01-04-2014,13:02:21
14034,real,72,1,1936,4,4,L,113231,01-04-2014,13:02:21
14034,real,73,1,1138,6,6,0,115197,01-04-2014,13:02:21
14034,real,74,1,1700,8,8,X,116363,01-04-2014,13:02:21
14034,real,75,1,1360,5,5,U,118079,01-04-2014,13:02:21
14038,practice,1,1,1442,1,1,–,62016,10-02-2014,13:01:22
14038,practice,2,1,1720,3,3,?,63482,10-02-2014,13:01:22
14038,practice,3,1,1842,7,7,?,65232,10-02-2014,13:01:22
14038,practice,4,1,1816,2,2,?,67098,10-02-2014,13:01:22
14038,practice,5,1,1583,4,4,L,68931,10-02-2014,13:01:22
14038,practice,6,1,1552,8,8,X,70530,10-02-2014,13:01:22
14038,practice,7,1,2065,1,1,–,72097,10-02-2014,13:01:22
14038,practice,8,1,1823,5,5,U,74179,10-02-2014,13:01:22
14038,practice,9,1,1909,4,4,L,76029,10-02-2014,13:01:22
14038,real,1,1,1714,2,2,?,83727,10-02-2014,13:01:22
14038,real,2,1,893,1,1,–,85460,10-02-2014,13:01:22
14038,real,3,1,2009,3,3,?,86376,10-02-2014,13:01:22
14038,real,4,1,1224,2,2,?,88409,10-02-2014,13:01:22
14038,real,5,1,774,1,1,–,89659,10-02-2014,13:01:22
14038,real,6,1,1735,4,4,L,90458,10-02-2014,13:01:22
14038,real,7,1,1185,2,2,?,92208,10-02-2014,13:01:22
14038,real,8,1,961,3,3,?,93408,10-02-2014,13:01:22
14038,real,9,1,1386,5,5,U,94391,10-02-2014,13:01:22
14038,real,10,1,1042,2,2,?,95807,10-02-2014,13:01:22
14038,real,11,1,936,3,3,?,96873,10-02-2014,13:01:22
14038,real,12,1,818,1,1,–,97823,10-02-2014,13:01:22
14038,real,13,1,1793,4,4,L,98656,10-02-2014,13:01:22
14038,real,14,1,1592,6,6,0,100473,10-02-2014,13:01:22
14038,real,15,1,2088,3,3,?,102089,10-02-2014,13:01:22
14038,real,16,1,932,1,1,–,104205,10-02-2014,13:01:22
14038,real,17,1,1678,5,5,U,105155,10-02-2014,13:01:22
14038,real,18,1,1195,4,4,L,106854,10-02-2014,13:01:22
14038,real,19,1,1322,2,2,?,108071,10-02-2014,13:01:22
14038,real,20,1,1605,7,7,?,109420,10-02-2014,13:01:22
14038,real,21,1,1300,6,6,0,111053,10-02-2014,13:01:22
14038,real,22,1,1167,3,3,?,112370,10-02-2014,13:01:22
14038,real,23,1,1312,5,5,U,113553,10-02-2014,13:01:22
14038,real,24,1,1883,7,7,?,114886,10-02-2014,13:01:22
14038,real,25,1,1216,2,2,?,116785,10-02-2014,13:01:22
14038,real,26,1,1439,8,8,X,118018,10-02-2014,13:01:22
14038,real,27,1,1813,5,5,U,119484,10-02-2014,13:01:22
14038,real,28,1,1340,4,4,L,121317,10-02-2014,13:01:22
14038,real,29,1,1813,6,6,0,122684,10-02-2014,13:01:22
14038,real,30,1,1165,3,3,?,124516,10-02-2014,13:01:22
14038,real,31,1,1470,7,7,?,125699,10-02-2014,13:01:22
14038,real,32,1,2019,2,2,?,127182,10-02-2014,13:01:22
14038,real,33,1,1554,8,8,X,129215,10-02-2014,13:01:22
14038,real,34,1,931,1,1,–,130798,10-02-2014,13:01:22
14038,real,35,1,1293,9,9,=,131748,10-02-2014,13:01:22
14038,real,36,1,1272,5,5,U,133064,10-02-2014,13:01:22
14038,real,37,1,1188,8,8,X,134364,10-02-2014,13:01:22
14038,real,38,1,1796,4,4,L,135580,10-02-2014,13:01:22
14038,real,39,1,2284,7,7,?,137396,10-02-2014,13:01:22
14038,real,40,1,1680,3,3,?,139696,10-02-2014,13:01:22
14038,real,41,1,1949,6,6,0,141395,10-02-2014,13:01:22
14038,real,42,1,1438,2,2,?,143362,10-02-2014,13:01:22
14038,real,43,1,1412,5,5,U,144828,10-02-2014,13:01:22
14038,real,44,1,1083,1,1,–,146261,10-02-2014,13:01:22
14038,real,45,1,1295,9,9,=,147361,10-02-2014,13:01:22
14038,real,46,1,1403,2,2,?,148677,10-02-2014,13:01:22
14038,real,47,1,1314,8,8,X,150110,10-02-2014,13:01:22
14038,real,48,1,1165,3,3,?,151443,10-02-2014,13:01:22
14038,real,49,1,1838,7,7,?,152626,10-02-2014,13:01:22
14038,real,50,1,1460,4,4,L,154492,10-02-2014,13:01:22
14038,real,51,1,2985,6,6,0,155975,10-02-2014,13:01:22
14038,real,52,1,1106,5,5,U,158974,10-02-2014,13:01:22
14038,real,53,1,1413,9,9,=,160107,10-02-2014,13:01:22
14038,real,54,1,1484,4,4,L,161540,10-02-2014,13:01:22
14038,real,55,1,1696,8,8,X,163040,10-02-2014,13:01:22
14038,real,56,1,1580,3,3,?,164756,10-02-2014,13:01:22
14038,real,57,1,1676,7,7,?,166356,10-02-2014,13:01:22
14038,real,58,1,1481,2,2,?,168055,10-02-2014,13:01:22
14038,real,59,0,1837,5,6,0,169555,10-02-2014,13:01:22
14038,real,60,1,1219,1,1,–,171421,10-02-2014,13:01:22
14038,real,61,1,1378,5,5,U,172654,10-02-2014,13:01:22
14039,practice,1,1,1449,1,1,–,28420,10-01-2014,14:52:45
14039,practice,2,1,1118,3,3,?,29903,10-01-2014,14:52:45
14039,practice,3,1,1697,7,7,?,31036,10-01-2014,14:52:45
14039,practice,4,1,1325,2,2,?,32752,10-01-2014,14:52:45
14039,practice,5,1,1352,4,4,L,34101,10-01-2014,14:52:45
14039,practice,6,1,1601,8,8,X,35468,10-01-2014,14:52:45
14039,practice,7,1,1473,1,1,–,37084,10-01-2014,14:52:45
14039,practice,8,1,1461,5,5,U,38584,10-01-2014,14:52:45
14039,practice,9,1,1274,4,4,L,40067,10-01-2014,14:52:45
14039,real,1,1,1013,2,2,?,45015,10-01-2014,14:52:45
14039,real,2,1,892,1,1,–,46048,10-01-2014,14:52:45
14039,real,3,1,775,3,3,?,46965,10-01-2014,14:52:45
14039,real,4,1,983,2,2,?,47765,10-01-2014,14:52:45
14039,real,5,1,768,1,1,–,48764,10-01-2014,14:52:45
14039,real,6,1,944,4,4,L,49548,10-01-2014,14:52:45
14039,real,7,1,1018,2,2,?,50514,10-01-2014,14:52:45
14039,real,8,1,1137,3,3,?,51547,10-01-2014,14:52:45
14039,real,9,1,1027,5,5,U,52713,10-01-2014,14:52:45
14039,real,10,1,985,2,2,?,53763,10-01-2014,14:52:45
14039,real,11,1,1265,3,3,?,54763,10-01-2014,14:52:45
14039,real,12,1,782,1,1,–,56046,10-01-2014,14:52:45
14039,real,13,1,1134,4,4,L,56846,10-01-2014,14:52:45
14039,real,14,1,1137,6,6,0,57995,10-01-2014,14:52:45
14039,real,15,1,1250,3,3,?,59162,10-01-2014,14:52:45
14039,real,16,1,816,1,1,–,60428,10-01-2014,14:52:45
14039,real,17,1,1311,5,5,U,61261,10-01-2014,14:52:45
14039,real,18,1,1418,4,4,L,62594,10-01-2014,14:52:45
14039,real,19,1,849,2,2,?,64027,10-01-2014,14:52:45
14039,real,20,1,1326,7,7,?,64894,10-01-2014,14:52:45
14039,real,21,1,2585,6,6,0,66243,10-01-2014,14:52:45
14039,real,22,1,1153,3,3,?,68843,10-01-2014,14:52:45
14039,real,23,1,1602,5,5,U,70026,10-01-2014,14:52:45
14039,real,24,1,1986,7,7,?,71642,10-01-2014,14:52:45
14039,real,25,1,1442,2,2,?,73658,10-01-2014,14:52:45
14039,real,26,1,1384,8,8,X,75124,10-01-2014,14:52:45
14039,real,27,1,1328,5,5,U,76524,10-01-2014,14:52:45
14039,real,28,0,42,5,4,L,77874,10-01-2014,14:52:45
14039,real,29,1,1672,6,6,0,77940,10-01-2014,14:52:45
14039,real,30,1,1044,3,3,?,79640,10-01-2014,14:52:45
14039,real,31,1,1450,7,7,?,80706,10-01-2014,14:52:45
14039,real,32,1,975,2,2,?,82173,10-01-2014,14:52:45
14039,real,33,1,1288,8,8,X,83172,10-01-2014,14:52:45
14039,real,34,1,995,1,1,–,84489,10-01-2014,14:52:45
14039,real,35,1,1259,9,9,=,85505,10-01-2014,14:52:45
14039,real,36,1,1448,5,5,U,86788,10-01-2014,14:52:45
14039,real,37,1,1486,8,8,X,88254,10-01-2014,14:52:45
14039,real,38,1,1618,4,4,L,89754,10-01-2014,14:52:45
14039,real,39,1,1201,7,7,?,91387,10-01-2014,14:52:45
14039,real,40,1,1137,3,3,?,92603,10-01-2014,14:52:45
14039,real,41,1,1154,6,6,0,93770,10-01-2014,14:52:45
14039,real,42,1,1634,2,2,?,94953,10-01-2014,14:52:45
14039,real,43,1,2241,5,5,U,96602,10-01-2014,14:52:45
14039,real,44,1,1239,1,1,–,98868,10-01-2014,14:52:45
14039,real,45,1,1220,9,9,=,100135,10-01-2014,14:52:45
14039,real,46,1,867,2,2,?,101384,10-01-2014,14:52:45
14039,real,47,1,1056,8,8,X,102267,10-01-2014,14:52:45
14039,real,48,1,869,3,3,?,103350,10-01-2014,14:52:45
14039,real,49,1,1073,7,7,?,104234,10-01-2014,14:52:45
14039,real,50,1,998,4,4,L,105333,10-01-2014,14:52:45
14039,real,51,1,877,6,6,0,106350,10-01-2014,14:52:45
14039,real,52,1,858,5,5,U,107249,10-01-2014,14:52:45
14039,real,53,1,1302,9,9,=,108133,10-01-2014,14:52:45
14039,real,54,1,1217,4,4,L,109466,10-01-2014,14:52:45
14039,real,55,1,832,8,8,X,110699,10-01-2014,14:52:45
14039,real,56,1,975,3,3,?,111548,10-01-2014,14:52:45
14039,real,57,1,839,7,7,?,112548,10-01-2014,14:52:45
14039,real,58,1,788,2,2,?,113415,10-01-2014,14:52:45
14039,real,59,1,980,6,6,0,114231,10-01-2014,14:52:45
14039,real,60,1,620,1,1,–,115231,10-01-2014,14:52:45
14039,real,61,1,898,5,5,U,115881,10-01-2014,14:52:45
14039,real,62,1,1118,4,4,L,116797,10-01-2014,14:52:45
14039,real,63,1,1137,6,6,0,117930,10-01-2014,14:52:45
14039,real,64,1,1011,3,3,?,119096,10-01-2014,14:52:45
14039,real,65,1,1434,7,7,?,120129,10-01-2014,14:52:45
14039,real,66,1,1776,9,9,=,121579,10-01-2014,14:52:45
14039,real,67,1,1176,2,2,?,123379,10-01-2014,14:52:45
14039,real,68,1,1209,8,8,X,124578,10-01-2014,14:52:45
14039,real,69,1,1240,1,1,–,125811,10-01-2014,14:52:45
14039,real,70,1,1317,7,7,?,127078,10-01-2014,14:52:45
14039,real,71,1,1344,9,9,=,128411,10-01-2014,14:52:45
14039,real,72,1,1882,4,4,L,129777,10-01-2014,14:52:45
14039,real,73,1,958,6,6,0,131677,10-01-2014,14:52:45
14039,real,74,1,1447,8,8,X,132660,10-01-2014,14:52:45
14039,real,75,1,1085,5,5,U,134126,10-01-2014,14:52:45
14040,practice,1,1,1918,1,1,–,183172,10-02-2014,08:57:18
14040,practice,2,1,1824,3,3,?,185122,10-02-2014,08:57:18
14040,practice,3,1,2375,7,7,?,186971,10-02-2014,08:57:18
14040,practice,4,1,1127,2,2,?,189371,10-02-2014,08:57:18
14040,practice,5,1,969,4,4,L,190521,10-02-2014,08:57:18
14040,practice,6,1,1346,8,8,X,191520,10-02-2014,08:57:18
14040,practice,7,1,1115,1,1,–,192887,10-02-2014,08:57:18
14040,practice,8,1,2910,5,5,U,194020,10-02-2014,08:57:18
14040,practice,9,1,810,4,4,L,196952,10-02-2014,08:57:18
14040,real,1,1,1214,2,2,?,204084,10-02-2014,08:57:18
14040,real,2,1,637,1,1,–,205317,10-02-2014,08:57:18
14040,real,3,1,947,3,3,?,205983,10-02-2014,08:57:18
14040,real,4,1,668,2,2,?,206950,10-02-2014,08:57:18
14040,real,5,1,657,1,1,–,207633,10-02-2014,08:57:18
14040,real,6,1,918,4,4,L,208316,10-02-2014,08:57:18
14040,real,7,1,1729,2,2,?,209249,10-02-2014,08:57:18
14040,real,8,1,715,3,3,?,210999,10-02-2014,08:57:18
14040,real,9,1,2894,5,5,U,211732,10-02-2014,08:57:18
14040,real,10,1,1002,2,2,?,214648,10-02-2014,08:57:18
14040,real,11,1,850,3,3,?,215664,10-02-2014,08:57:18
14040,real,12,1,591,1,1,–,216531,10-02-2014,08:57:18
14040,real,13,1,1063,4,4,L,217147,10-02-2014,08:57:18
14040,real,14,1,1308,6,6,0,218230,10-02-2014,08:57:18
14040,real,15,1,1447,3,3,?,219563,10-02-2014,08:57:18
14040,real,16,1,685,1,1,–,221029,10-02-2014,08:57:18
14040,real,17,1,3665,5,5,U,221729,10-02-2014,08:57:18
14040,real,18,1,733,4,4,L,225412,10-02-2014,08:57:18
14040,real,19,1,800,2,2,?,226161,10-02-2014,08:57:18
14040,real,20,1,1327,7,7,?,226978,10-02-2014,08:57:18
14040,real,21,1,1257,6,6,0,228328,10-02-2014,08:57:18
14040,real,22,1,1174,3,3,?,229611,10-02-2014,08:57:18
14040,real,23,1,1639,5,5,U,230810,10-02-2014,08:57:18
14040,real,24,1,1364,7,7,?,232477,10-02-2014,08:57:18
14040,real,25,1,734,2,2,?,233859,10-02-2014,08:57:18
14040,real,26,1,1280,8,8,X,234609,10-02-2014,08:57:18
14040,real,27,1,1772,5,5,U,235909,10-02-2014,08:57:18
14040,real,28,1,804,4,4,L,237709,10-02-2014,08:57:18
14040,real,29,0,2227,8,6,0,238542,10-02-2014,08:57:18
14040,real,30,1,2378,3,3,?,240791,10-02-2014,08:57:18
14040,real,31,1,1867,7,7,?,243190,10-02-2014,08:57:18
14040,real,32,1,2048,2,2,?,245073,10-02-2014,08:57:18
14040,real,33,1,1662,8,8,X,247139,10-02-2014,08:57:18
14040,real,34,1,859,1,1,–,248822,10-02-2014,08:57:18
