Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,DurationThreshold.last,SessionDate,SessionTime
14221,55,250,220,30,first,1,1,0,NA,20,10-03-2018,13:58:10
14221,56,280,300,20,second,1,1,0,NA,20,10-03-2018,13:58:10
14221,57,350,360,10,second,0,1,1,21,20,10-03-2018,13:58:10
14221,58,360,320,40,first,1,0,1,22,20,10-03-2018,13:58:10
14221,59,380,350,30,first,1,1,0,NA,20,10-03-2018,13:58:10
14221,60,300,320,20,second,1,1,0,NA,20,10-03-2018,13:58:10
14221,61,310,320,10,second,1,1,0,NA,20,10-03-2018,13:58:10
14221,62,270,280,10,second,0,1,1,23,20,10-03-2018,13:58:10
14221,63,320,280,40,first,1,0,1,24,20,10-03-2018,13:58:10
14221,64,250,280,30,second,1,1,0,NA,20,10-03-2018,13:58:10
14223,1,220,320,100,second,1,NA,NA,NA,140,10-03-2018,12:16:28
14223,2,250,330,80,second,1,1,0,NA,140,10-03-2018,12:16:28
14223,3,380,320,60,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,4,210,250,40,second,0,1,1,1,140,10-03-2018,12:16:28
14223,5,420,320,100,first,1,0,1,2,140,10-03-2018,12:16:28
14223,6,170,250,80,second,1,1,0,NA,140,10-03-2018,12:16:28
14223,7,350,410,60,second,1,1,0,NA,140,10-03-2018,12:16:28
14223,8,280,330,50,second,1,1,0,NA,140,10-03-2018,12:16:28
14223,9,250,210,40,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,10,280,250,30,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,11,300,320,20,second,0,1,1,3,140,10-03-2018,12:16:28
14223,12,350,300,50,first,1,0,1,4,140,10-03-2018,12:16:28
14223,13,290,250,40,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,14,380,350,30,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,15,370,350,20,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,16,250,260,10,second,0,1,1,5,140,10-03-2018,12:16:28
14223,17,320,280,40,first,1,0,1,6,140,10-03-2018,12:16:28
14223,18,280,310,30,second,0,1,1,7,140,10-03-2018,12:16:28
14223,19,320,380,60,second,0,0,0,NA,140,10-03-2018,12:16:28
14223,20,280,190,90,first,1,0,1,8,140,10-03-2018,12:16:28
14223,21,270,350,80,second,0,1,1,9,140,10-03-2018,12:16:28
14223,22,140,250,110,second,1,0,1,10,140,10-03-2018,12:16:28
14223,23,280,180,100,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,24,410,320,90,first,0,1,1,11,140,10-03-2018,12:16:28
14223,25,320,440,120,second,0,0,0,NA,140,10-03-2018,12:16:28
14223,26,350,200,150,first,1,0,1,12,140,10-03-2018,12:16:28
14223,27,320,180,140,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,28,150,280,130,second,0,1,1,13,140,10-03-2018,12:16:28
14223,29,250,100,150,first,1,0,1,14,140,10-03-2018,12:16:28
14223,30,320,460,140,second,0,1,1,15,140,10-03-2018,12:16:28
14223,31,280,130,150,first,1,0,1,16,140,10-03-2018,12:16:28
14223,32,250,110,140,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,33,220,350,130,second,0,1,1,17,140,10-03-2018,12:16:28
14223,34,350,200,150,first,1,0,1,18,140,10-03-2018,12:16:28
14223,35,250,390,140,second,0,1,1,19,140,10-03-2018,12:16:28
14223,36,280,130,150,first,1,0,1,20,140,10-03-2018,12:16:28
14223,37,250,390,140,second,0,1,1,21,140,10-03-2018,12:16:28
14223,38,250,100,150,first,1,0,1,22,140,10-03-2018,12:16:28
14223,39,140,280,140,second,0,1,1,23,140,10-03-2018,12:16:28
14223,40,170,320,150,second,0,0,0,NA,140,10-03-2018,12:16:28
14223,41,280,430,150,second,0,0,0,NA,140,10-03-2018,12:16:28
14223,42,430,280,150,first,1,0,1,24,140,10-03-2018,12:16:28
14223,43,110,250,140,second,0,1,1,25,140,10-03-2018,12:16:28
14223,44,400,250,150,first,1,0,1,26,140,10-03-2018,12:16:28
14223,45,350,490,140,second,0,1,1,27,140,10-03-2018,12:16:28
14223,46,350,500,150,second,0,0,0,NA,140,10-03-2018,12:16:28
14223,47,280,430,150,second,0,0,0,NA,140,10-03-2018,12:16:28
14223,48,200,350,150,second,1,0,1,28,140,10-03-2018,12:16:28
14223,49,140,280,140,second,1,1,0,NA,140,10-03-2018,12:16:28
14223,50,380,250,130,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,51,470,350,120,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,52,350,460,110,second,0,1,1,29,140,10-03-2018,12:16:28
14223,53,320,180,140,first,1,0,1,30,140,10-03-2018,12:16:28
14223,54,190,320,130,second,0,1,1,31,140,10-03-2018,12:16:28
14223,55,320,470,150,second,0,0,0,NA,140,10-03-2018,12:16:28
14223,56,430,280,150,first,1,0,1,32,140,10-03-2018,12:16:28
14223,57,420,280,140,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,58,450,320,130,first,0,1,1,33,140,10-03-2018,12:16:28
14223,59,320,170,150,first,1,0,1,34,140,10-03-2018,12:16:28
14223,60,490,350,140,first,1,1,0,NA,140,10-03-2018,12:16:28
14223,61,220,350,130,second,0,1,1,35,140,10-03-2018,12:16:28
14223,62,320,170,150,first,1,0,1,36,140,10-03-2018,12:16:28
14223,63,140,280,140,second,0,1,1,37,140,10-03-2018,12:16:28
14223,64,350,200,150,first,1,0,1,38,140,10-03-2018,12:16:28
14227,1,280,180,100,first,1,NA,NA,NA,20,08-14-2018,13:24:53
14227,2,250,170,80,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,3,410,350,60,first,0,1,1,1,20,08-14-2018,13:24:53
14227,4,250,370,120,second,1,0,1,2,20,08-14-2018,13:24:53
14227,5,280,380,100,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,6,350,270,80,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,7,290,350,60,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,8,320,270,50,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,9,280,240,40,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,10,280,250,30,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,11,370,350,20,first,0,1,1,3,20,08-14-2018,13:24:53
14227,12,200,250,50,second,0,0,0,NA,20,08-14-2018,13:24:53
14227,13,270,350,80,second,1,0,1,4,20,08-14-2018,13:24:53
14227,14,280,210,70,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,15,380,320,60,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,16,300,250,50,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,17,280,320,40,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,18,350,380,30,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,19,350,330,20,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,20,250,260,10,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,21,240,250,10,second,0,1,1,5,20,08-14-2018,13:24:53
14227,22,210,250,40,second,1,0,1,6,20,08-14-2018,13:24:53
14227,23,350,320,30,first,0,1,1,7,20,08-14-2018,13:24:53
14227,24,320,260,60,first,1,0,1,8,20,08-14-2018,13:24:53
14227,25,330,280,50,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,26,250,210,40,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,27,380,350,30,first,0,1,1,9,20,08-14-2018,13:24:53
14227,28,280,340,60,second,1,0,1,10,20,08-14-2018,13:24:53
14227,29,300,350,50,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,30,320,280,40,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,31,280,310,30,second,0,1,1,11,20,08-14-2018,13:24:53
14227,32,320,260,60,first,1,0,1,12,20,08-14-2018,13:24:53
14227,33,230,280,50,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,34,320,280,40,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,35,280,250,30,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,36,340,320,20,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,37,350,340,10,first,0,1,1,13,20,08-14-2018,13:24:53
14227,38,240,280,40,second,1,0,1,14,20,08-14-2018,13:24:53
14227,39,350,320,30,first,0,1,1,15,20,08-14-2018,13:24:53
14227,40,320,380,60,second,1,0,1,16,20,08-14-2018,13:24:53
14227,41,350,400,50,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,42,320,360,40,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,43,220,250,30,second,0,1,1,17,20,08-14-2018,13:24:53
14227,44,310,250,60,first,1,0,1,18,20,08-14-2018,13:24:53
14227,45,230,280,50,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,46,350,390,40,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,47,280,250,30,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,48,320,340,20,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,49,310,320,10,second,0,1,1,19,20,08-14-2018,13:24:53
14227,50,250,290,40,second,1,0,1,20,20,08-14-2018,13:24:53
14227,51,290,320,30,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,52,260,280,20,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,53,360,350,10,first,0,1,1,21,20,08-14-2018,13:24:53
14227,54,250,210,40,first,1,0,1,22,20,08-14-2018,13:24:53
14227,55,290,320,30,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,56,350,370,20,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,57,290,280,10,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,58,290,280,10,first,0,1,1,23,20,08-14-2018,13:24:53
14227,59,320,360,40,second,1,0,1,24,20,08-14-2018,13:24:53
14227,60,290,320,30,second,1,1,0,NA,20,08-14-2018,13:24:53
14227,61,250,230,20,first,1,1,0,NA,20,08-14-2018,13:24:53
14227,62,350,340,10,first,0,1,1,25,20,08-14-2018,13:24:53
14227,63,310,350,40,second,1,0,1,26,20,08-14-2018,13:24:53
14227,64,250,280,30,second,1,1,0,NA,20,08-14-2018,13:24:53
14239,1,320,220,100,first,1,NA,NA,NA,60,10-10-2018,14:07:02
14239,2,320,240,80,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,3,280,220,60,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,4,280,320,40,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,5,340,320,20,first,0,1,1,1,60,10-10-2018,14:07:02
14239,6,170,250,80,second,1,0,1,2,60,10-10-2018,14:07:02
14239,7,320,260,60,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,8,300,250,50,first,0,1,1,3,60,10-10-2018,14:07:02
14239,9,430,350,80,first,1,0,1,4,60,10-10-2018,14:07:02
14239,10,350,420,70,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,11,290,350,60,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,12,270,320,50,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,13,320,360,40,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,14,220,250,30,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,15,300,280,20,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,16,320,330,10,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,17,360,350,10,first,0,1,1,5,60,10-10-2018,14:07:02
14239,18,280,320,40,second,1,0,1,6,60,10-10-2018,14:07:02
14239,19,250,280,30,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,20,250,230,20,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,21,310,320,10,second,0,1,1,7,60,10-10-2018,14:07:02
14239,22,280,240,40,first,1,0,1,8,60,10-10-2018,14:07:02
14239,23,250,280,30,second,0,1,1,9,60,10-10-2018,14:07:02
14239,24,340,280,60,first,1,0,1,10,60,10-10-2018,14:07:02
14239,25,270,320,50,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,26,350,390,40,second,0,1,1,11,60,10-10-2018,14:07:02
14239,27,350,280,70,first,1,0,1,12,60,10-10-2018,14:07:02
14239,28,280,220,60,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,29,250,200,50,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,30,280,320,40,second,0,1,1,13,60,10-10-2018,14:07:02
14239,31,210,280,70,second,1,0,1,14,60,10-10-2018,14:07:02
14239,32,280,340,60,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,33,350,400,50,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,34,320,280,40,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,35,250,280,30,second,0,1,1,15,60,10-10-2018,14:07:02
14239,36,190,250,60,second,1,0,1,16,60,10-10-2018,14:07:02
14239,37,300,250,50,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,38,320,360,40,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,39,250,280,30,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,40,350,330,20,first,1,1,0,NA,60,10-10-2018,14:07:02
14239,41,240,250,10,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,42,340,350,10,second,0,1,1,17,60,10-10-2018,14:07:02
14239,43,390,350,40,first,1,0,1,18,60,10-10-2018,14:07:02
14239,44,250,280,30,second,1,1,0,NA,60,10-10-2018,14:07:02
14239,45,350,370,20,second,0,1,1,19,60,10-10-2018,14:07:02
14239,46,250,200,50,first,0,0,0,NA,60,10-10-2018,14:07:02
14239,47,400,320,80,first,1,0,1,20,60,10-10-2018,14:07:02
14239,48,350,280,70,first,0,1,1,21,60,10-10-2018,14:07:02
14239,49,320,420,100,second,1,0,1,22,60,10-10-2018,14:07:02
