Subject,Task,TrialProc,Block,Trial,Accuracy,RT,Response,CorrectResponse,Stimulus_1,Stimulus_2,TargetLength,Distractor_Location,LetterComp.Total,NumberComp.Total,LetterComp_1.Total,LetterComp_2.Total,NumberComp_1.Total,NumberComp_2.Total,SessionDate,SessionTime
14406,LetterComparison,real,2,2,1,3141,same,same,GCFPNX,GCFPNX,6,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,LetterComparison,real,2,3,1,1530,same,same,QDK,QDK,3,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,LetterComparison,real,2,4,1,2928,same,same,YJZTHQ,YJZTHQ,6,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,LetterComparison,real,2,5,1,4558,different,different,JHPZQXNDY,JHPZQLNDY,9,6,21,33,10,11,16,17,07-31-2014,11:08:51
14406,LetterComparison,real,2,6,1,5756,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,LetterComparison,real,2,7,1,2097,different,different,SZRVPMTJH,SZYVPMTJH,9,3,21,33,10,11,16,17,07-31-2014,11:08:51
14406,LetterComparison,real,2,8,1,1480,different,different,MXK,GXK,3,1,21,33,10,11,16,17,07-31-2014,11:08:51
14406,LetterComparison,real,2,9,1,2408,different,different,CTBWGZNRL,CTBDGZNRL,9,4,21,33,10,11,16,17,07-31-2014,11:08:51
14406,LetterComparison,real,2,10,1,2579,same,same,KSDPVF,KSDPVF,6,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,LetterComparison,real,2,11,1,1679,different,different,FVN,FVY,3,3,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,practice,NA,1,1,1423,different,different,361,261,NA,NA,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,practice,NA,2,1,2565,different,different,490371,490378,NA,NA,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,practice,NA,3,1,1549,different,different,529760843,521760843,NA,NA,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,practice,NA,4,1,1373,same,same,468,468,NA,NA,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,practice,NA,5,1,3029,same,same,650198437,650198437,NA,NA,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,practice,NA,6,1,2306,same,same,905731,905731,NA,NA,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,1,1,1019,same,same,780,780,3,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,2,1,869,same,same,678,678,3,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,3,0,3117,same,different,825031764,895031764,9,2,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,4,1,1244,different,different,708,208,3,1,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,5,1,4341,same,same,984760213,984760213,9,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,6,1,1995,same,same,562937,562937,6,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,7,1,2846,different,different,451076,451079,6,6,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,8,1,1744,different,different,653782,153782,6,1,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,9,1,1021,different,different,109,139,3,2,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,10,1,1102,same,same,739,739,3,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,11,1,3484,same,same,324719605,324719605,9,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,12,1,1125,different,different,405,402,3,3,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,13,1,1210,same,same,836,836,3,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,14,1,1133,different,different,897,397,3,1,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,15,1,930,same,same,724,724,3,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,16,1,1384,different,different,198,196,3,3,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,1,17,1,3444,different,different,203817546,203819546,9,6,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,1,1,1376,different,different,132845970,632845970,9,1,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,2,1,1196,different,different,680257491,683257491,9,3,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,3,1,2031,different,different,821953760,821954760,9,6,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,4,1,1977,different,different,539601,538601,6,3,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,5,1,2204,different,different,365749210,365789210,9,5,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,6,1,2622,different,different,579861,579361,6,4,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,7,1,4000,same,same,587240136,587240136,9,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,8,1,2811,same,same,693845,693845,6,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,9,1,726,same,same,841,841,3,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,10,1,1251,different,different,780,720,3,2,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,11,1,989,same,same,430,430,3,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,12,1,1135,same,same,914,914,3,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,13,1,1884,same,same,586347,586347,6,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,14,1,1020,different,different,412,416,3,3,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,15,1,1958,same,same,972083,972083,6,0,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,16,1,2034,different,different,763520,783520,6,2,21,33,10,11,16,17,07-31-2014,11:08:51
14406,NumberComparison,real,2,17,1,3938,same,same,592034861,592034861,9,0,21,33,10,11,16,17,07-31-2014,11:08:51
14407,LetterComparison,practice,NA,1,0,3906,same,different,TRYQZN,TRFQZN,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,2,1,3051,same,same,DRKSGM,DRKSGM,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,3,0,3856,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,4,1,1828,same,same,YZG,YZG,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,5,1,3297,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,6,1,1868,different,different,SVX,SVK,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,7,1,2279,different,different,SVX,SVK,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,8,1,6298,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,9,1,3454,different,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,10,1,3034,same,same,DRKSGM,DRKSGM,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,11,1,1632,same,same,YZG,YZG,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,practice,NA,12,1,3565,different,different,TRYQZN,TRFQZN,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,1,1,2565,same,same,BGJWQS,BGJWQS,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,2,1,2978,same,same,RKTDCM,RKTDCM,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,3,1,3478,same,same,FKGZMSWPX,FKGZMSWPX,9,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,4,1,4086,same,same,SJZHDC,SJZHDC,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,5,1,5302,same,same,MYSRGTHBV,MYSRGTHBV,9,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,6,1,1389,different,different,SKY,SCY,3,2,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,7,1,1520,same,same,FJM,FJM,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,8,1,5294,same,same,JZMCBVNPT,JZMCBVNPT,9,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,9,1,3861,different,different,HQTZRYSVB,HQTZRYDVB,9,7,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,1,10,1,2086,different,different,KFT,KFP,3,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,1,1,3345,same,same,THKBYZ,THKBYZ,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,2,1,2342,same,same,GCFPNX,GCFPNX,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,3,1,1596,same,same,QDK,QDK,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,4,1,2399,same,same,YJZTHQ,YJZTHQ,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,5,1,3298,different,different,JHPZQXNDY,JHPZQLNDY,9,6,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,6,1,4538,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,7,1,2999,different,different,SZRVPMTJH,SZYVPMTJH,9,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,8,1,1475,different,different,MXK,GXK,3,1,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,9,1,3331,different,different,CTBWGZNRL,CTBDGZNRL,9,4,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,10,1,2816,same,same,KSDPVF,KSDPVF,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,11,1,1355,different,different,FVN,FVY,3,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,LetterComparison,real,2,12,1,2847,different,different,CGJXKS,CGJXHS,6,5,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,practice,NA,1,1,2624,different,different,529760843,521760843,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,practice,NA,2,1,1381,different,different,361,261,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,practice,NA,3,1,2500,same,same,650198437,650198437,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,practice,NA,4,1,1695,same,same,905731,905731,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,practice,NA,5,1,1570,different,different,490371,490378,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,practice,NA,6,1,1289,same,same,468,468,NA,NA,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,1,1,1010,same,same,780,780,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,2,1,875,same,same,678,678,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,3,1,1570,different,different,825031764,895031764,9,2,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,4,1,1278,different,different,708,208,3,1,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,5,1,2462,same,same,984760213,984760213,9,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,6,1,1974,same,same,562937,562937,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,7,1,1977,different,different,451076,451079,6,6,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,8,1,1965,different,different,653782,153782,6,1,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,9,1,1257,different,different,109,139,3,2,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,10,1,1217,same,same,739,739,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,11,1,2747,same,same,324719605,324719605,9,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,12,1,1264,different,different,405,402,3,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,13,1,1216,same,same,836,836,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,14,1,970,different,different,897,397,3,1,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,15,1,982,same,same,724,724,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,16,1,1025,different,different,198,196,3,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,17,1,2210,different,different,203817546,203819546,9,6,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,18,1,2572,different,different,457328019,456328019,9,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,1,19,1,792,same,same,301,301,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,1,1,1504,different,different,132845970,632845970,9,1,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,2,1,1494,different,different,680257491,683257491,9,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,3,1,2373,different,different,821953760,821954760,9,6,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,4,1,1760,different,different,539601,538601,6,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,5,0,2044,same,different,365749210,365789210,9,5,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,6,1,1429,different,different,579861,579361,6,4,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,7,1,2583,same,same,587240136,587240136,9,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,8,1,1995,same,same,693845,693845,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,9,1,806,same,same,841,841,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,10,1,1096,different,different,780,720,3,2,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,11,1,903,same,same,430,430,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,12,1,877,same,same,914,914,3,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,13,1,2188,same,same,586347,586347,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,14,1,983,different,different,412,416,3,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,15,1,1339,same,same,972083,972083,6,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,16,1,1112,different,different,763520,783520,6,2,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,17,1,2070,same,same,592034861,592034861,9,0,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,18,1,1054,different,different,619,618,3,3,22,37,10,12,19,18,06-27-2010,10:50:59
14407,NumberComparison,real,2,19,1,1270,different,different,805,806,3,3,22,37,10,12,19,18,06-27-2010,10:50:59
14408,LetterComparison,practice,NA,1,1,3212,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,practice,NA,2,1,1698,same,same,DRKSGM,DRKSGM,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,practice,NA,3,0,2669,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,practice,NA,4,1,2800,different,different,TRYQZN,TRFQZN,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,practice,NA,5,1,1567,same,same,YZG,YZG,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,practice,NA,6,1,1311,different,different,SVX,SVK,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,1,1,1,3986,same,same,BGJWQS,BGJWQS,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,1,2,1,2789,same,same,RKTDCM,RKTDCM,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,1,3,1,5689,same,same,FKGZMSWPX,FKGZMSWPX,9,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,1,4,1,2609,same,same,SJZHDC,SJZHDC,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,1,5,1,7379,same,same,MYSRGTHBV,MYSRGTHBV,9,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,1,6,1,1976,different,different,SKY,SCY,3,2,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,1,7,1,2740,same,same,FJM,FJM,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,1,8,1,5601,same,same,JZMCBVNPT,JZMCBVNPT,9,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,1,9,1,2789,different,different,HQTZRYSVB,HQTZRYDVB,9,7,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,1,1,2410,same,same,THKBYZ,THKBYZ,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,2,1,2461,same,same,GCFPNX,GCFPNX,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,3,1,1429,same,same,QDK,QDK,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,4,1,5343,same,same,YJZTHQ,YJZTHQ,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,5,1,4861,different,different,JHPZQXNDY,JHPZQLNDY,9,6,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,6,1,6798,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,7,1,3834,different,different,SZRVPMTJH,SZYVPMTJH,9,3,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,8,1,1668,different,different,MXK,GXK,3,1,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,9,1,4693,different,different,CTBWGZNRL,CTBDGZNRL,9,4,19,28,9,10,16,12,08-27-2014,13:06:10
14408,LetterComparison,real,2,10,1,3252,same,same,KSDPVF,KSDPVF,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,practice,NA,1,1,1860,same,same,468,468,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,practice,NA,2,1,1744,same,same,905731,905731,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,practice,NA,3,1,1553,different,different,490371,490378,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,practice,NA,4,1,3377,same,same,650198437,650198437,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,practice,NA,5,1,1264,different,different,361,261,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,practice,NA,6,1,3156,different,different,529760843,521760843,NA,NA,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,1,1,1346,same,same,780,780,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,2,1,1103,same,same,678,678,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,3,1,3685,different,different,825031764,895031764,9,2,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,4,1,1573,different,different,708,208,3,1,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,5,1,3409,same,same,984760213,984760213,9,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,6,1,2060,same,same,562937,562937,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,7,1,2005,different,different,451076,451079,6,6,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,8,1,2599,different,different,653782,153782,6,1,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,9,1,1210,different,different,109,139,3,2,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,10,1,1549,same,same,739,739,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,11,1,3002,same,same,324719605,324719605,9,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,12,1,1613,different,different,405,402,3,3,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,13,1,1624,same,same,836,836,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,14,1,1018,different,different,897,397,3,1,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,15,1,1068,same,same,724,724,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,1,16,1,1092,different,different,198,196,3,3,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,1,1,1697,different,different,132845970,632845970,9,1,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,2,0,4273,same,different,680257491,683257491,9,3,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,3,1,2849,different,different,821953760,821954760,9,6,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,4,1,2394,different,different,539601,538601,6,3,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,5,1,3829,different,different,365749210,365789210,9,5,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,6,1,2615,different,different,579861,579361,6,4,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,7,1,4706,same,same,587240136,587240136,9,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,8,1,1977,same,same,693845,693845,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,9,1,853,same,same,841,841,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,10,1,1030,different,different,780,720,3,2,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,11,1,1383,same,same,430,430,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,12,1,1315,same,same,914,914,3,0,19,28,9,10,16,12,08-27-2014,13:06:10
14408,NumberComparison,real,2,13,1,2057,same,same,586347,586347,6,0,19,28,9,10,16,12,08-27-2014,13:06:10
14409,LetterComparison,practice,NA,1,0,2423,same,different,VMJXFYZLQ,VMJKFYZLQ,NA,NA,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,practice,NA,2,1,2339,different,different,SVX,SVK,NA,NA,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,practice,NA,3,1,3060,same,same,DRKSGM,DRKSGM,NA,NA,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,practice,NA,4,1,6137,same,same,WDYJTCSNX,WDYJTCSNX,NA,NA,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,practice,NA,5,1,1250,same,same,YZG,YZG,NA,NA,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,practice,NA,6,1,2591,different,different,TRYQZN,TRFQZN,NA,NA,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,1,1,2912,same,same,BGJWQS,BGJWQS,6,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,2,1,2183,same,same,RKTDCM,RKTDCM,6,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,3,1,5818,same,same,FKGZMSWPX,FKGZMSWPX,9,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,4,1,3085,same,same,SJZHDC,SJZHDC,6,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,5,1,4020,same,same,MYSRGTHBV,MYSRGTHBV,9,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,6,1,1702,different,different,SKY,SCY,3,2,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,7,1,1404,same,same,FJM,FJM,3,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,8,1,4959,same,same,JZMCBVNPT,JZMCBVNPT,9,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,9,1,5908,different,different,HQTZRYSVB,HQTZRYDVB,9,7,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,1,10,1,1579,different,different,KFT,KFP,3,3,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,1,1,2000,same,same,THKBYZ,THKBYZ,6,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,2,1,3883,same,same,GCFPNX,GCFPNX,6,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,3,1,1499,same,same,QDK,QDK,3,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,4,1,2465,same,same,YJZTHQ,YJZTHQ,6,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,5,1,2578,different,different,JHPZQXNDY,JHPZQLNDY,9,6,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,6,1,3102,same,same,KXWSVFZGJ,KXWSVFZGJ,9,0,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,7,1,5765,different,different,SZRVPMTJH,SZYVPMTJH,9,3,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,8,1,1347,different,different,MXK,GXK,3,1,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,9,0,4864,same,different,CTBWGZNRL,CTBDGZNRL,9,4,20,32,10,10,17,15,07-03-2010,12:51:10
14409,LetterComparison,real,2,10,1,3801,same,same,KSDPVF,KSDPVF,6,0,20,32,10,10,17,15,07-03-2010,12:51:10
