Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,LoudThreshold.last,SessionDate,SessionTime
14433,7,13,12,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,8,13,14,1,second,0,1,1,1,1,07-25-2014,15:55:31
14433,9,13,9,4,first,1,0,1,2,1,07-25-2014,15:55:31
14433,10,16,13,3,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,11,15,13,2,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,12,12,13,1,second,0,1,1,3,1,07-25-2014,15:55:31
14433,13,13,9,4,first,1,0,1,4,1,07-25-2014,15:55:31
14433,14,16,13,3,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,15,11,13,2,second,0,1,1,5,1,07-25-2014,15:55:31
14433,16,13,8,5,first,1,0,1,6,1,07-25-2014,15:55:31
14433,17,17,13,4,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,18,13,16,3,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,19,13,11,2,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,20,13,14,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,21,12,13,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,22,13,14,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,23,14,13,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,24,14,13,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,25,14,13,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,26,13,14,1,second,0,1,1,7,1,07-25-2014,15:55:31
14433,27,13,17,4,second,1,0,1,8,1,07-25-2014,15:55:31
14433,28,10,13,3,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,29,13,15,2,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,30,14,13,1,first,0,1,1,9,1,07-25-2014,15:55:31
14433,31,9,13,4,second,1,0,1,10,1,07-25-2014,15:55:31
14433,32,16,13,3,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,33,13,15,2,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,34,12,13,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,35,12,13,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,36,12,13,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,37,13,14,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,38,13,14,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,39,13,12,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,40,13,12,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,41,13,12,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,42,14,13,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,43,14,13,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,44,13,14,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,45,12,13,1,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,46,13,12,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,47,13,14,1,second,0,1,1,11,1,07-25-2014,15:55:31
14433,48,9,13,4,second,1,0,1,12,1,07-25-2014,15:55:31
14433,49,16,13,3,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,50,13,15,2,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,51,13,12,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,52,12,13,1,second,0,1,1,13,1,07-25-2014,15:55:31
14433,53,9,13,4,second,1,0,1,14,1,07-25-2014,15:55:31
14433,54,13,10,3,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,55,11,13,2,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,56,13,14,1,second,0,1,1,15,1,07-25-2014,15:55:31
14433,57,13,9,4,first,0,0,0,NA,1,07-25-2014,15:55:31
14433,58,6,13,7,second,1,0,1,16,1,07-25-2014,15:55:31
14433,59,19,13,6,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,60,18,13,5,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,61,9,13,4,second,1,1,0,NA,1,07-25-2014,15:55:31
14433,62,16,13,3,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,63,13,11,2,first,1,1,0,NA,1,07-25-2014,15:55:31
14433,64,13,12,1,first,1,1,0,NA,1,07-25-2014,15:55:31
14434,1,3,13,10,second,1,NA,NA,NA,8,07-25-2014,13:45:02
14434,2,21,13,8,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,3,13,19,6,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,4,13,17,4,second,0,1,1,1,8,07-25-2014,13:45:02
14434,5,3,13,10,second,1,0,1,2,8,07-25-2014,13:45:02
14434,6,13,21,8,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,7,13,7,6,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,8,13,8,5,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,9,13,17,4,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,10,10,13,3,second,0,1,1,3,8,07-25-2014,13:45:02
14434,11,7,13,6,second,1,0,1,4,8,07-25-2014,13:45:02
14434,12,8,13,5,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,13,17,13,4,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,14,13,10,3,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,15,13,11,2,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,16,13,12,1,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,17,14,13,1,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,18,14,13,1,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,19,14,13,1,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,20,13,12,1,first,0,1,1,5,8,07-25-2014,13:45:02
14434,21,13,17,4,second,0,0,0,NA,8,07-25-2014,13:45:02
14434,22,13,6,7,first,1,0,1,6,8,07-25-2014,13:45:02
14434,23,19,13,6,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,24,18,13,5,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,25,13,17,4,second,0,1,1,7,8,07-25-2014,13:45:02
14434,26,20,13,7,first,1,0,1,8,8,07-25-2014,13:45:02
14434,27,13,7,6,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,28,13,18,5,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,29,13,17,4,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,30,16,13,3,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,31,13,11,2,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,32,12,13,1,second,0,1,1,9,8,07-25-2014,13:45:02
14434,33,13,17,4,second,1,0,1,10,8,07-25-2014,13:45:02
14434,34,13,10,3,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,35,11,13,2,second,0,1,1,11,8,07-25-2014,13:45:02
14434,36,13,8,5,first,1,0,1,12,8,07-25-2014,13:45:02
14434,37,13,17,4,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,38,16,13,3,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,39,13,15,2,second,0,1,1,13,8,07-25-2014,13:45:02
14434,40,13,8,5,first,1,0,1,14,8,07-25-2014,13:45:02
14434,41,9,13,4,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,42,10,13,3,second,0,1,1,15,8,07-25-2014,13:45:02
14434,43,13,7,6,first,1,0,1,16,8,07-25-2014,13:45:02
14434,44,8,13,5,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,45,13,17,4,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,46,13,10,3,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,47,11,13,2,second,0,1,1,17,8,07-25-2014,13:45:02
14434,48,13,18,5,second,0,0,0,NA,8,07-25-2014,13:45:02
14434,49,21,13,8,first,1,0,1,18,8,07-25-2014,13:45:02
14434,50,20,13,7,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,51,13,19,6,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,52,18,13,5,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,53,9,13,4,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,54,13,16,3,second,0,1,1,19,8,07-25-2014,13:45:02
14434,55,7,13,6,second,1,0,1,20,8,07-25-2014,13:45:02
14434,56,18,13,5,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,57,17,13,4,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,58,16,13,3,first,1,1,0,NA,8,07-25-2014,13:45:02
14434,59,11,13,2,second,1,1,0,NA,8,07-25-2014,13:45:02
14434,60,13,14,1,second,0,1,1,21,8,07-25-2014,13:45:02
14434,61,13,9,4,first,1,0,1,22,8,07-25-2014,13:45:02
14434,62,10,13,3,second,0,1,1,23,8,07-25-2014,13:45:02
14434,63,13,7,6,first,0,0,0,NA,8,07-25-2014,13:45:02
14434,64,4,13,9,second,1,0,1,24,8,07-25-2014,13:45:02
14436,1,13,23,10,second,1,NA,NA,NA,6,08-30-2018,16:54:25
14436,2,13,5,8,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,3,7,13,6,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,4,13,17,4,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,5,13,11,2,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,6,13,14,1,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,7,12,13,1,second,0,1,1,1,6,08-30-2018,16:54:25
14436,8,17,13,4,first,1,0,1,2,6,08-30-2018,16:54:25
14436,9,13,10,3,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,10,11,13,2,second,0,1,1,3,6,08-30-2018,16:54:25
14436,11,8,13,5,second,1,0,1,4,6,08-30-2018,16:54:25
14436,12,13,9,4,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,13,13,10,3,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,14,15,13,2,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,15,14,13,1,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,16,13,14,1,second,0,1,1,5,6,08-30-2018,16:54:25
14436,17,13,17,4,second,1,0,1,6,6,08-30-2018,16:54:25
14436,18,13,16,3,second,0,1,1,7,6,08-30-2018,16:54:25
14436,19,13,7,6,first,0,0,0,NA,6,08-30-2018,16:54:25
14436,20,13,4,9,first,1,0,1,8,6,08-30-2018,16:54:25
14436,21,13,5,8,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,22,20,13,7,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,23,13,19,6,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,24,8,13,5,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,25,13,9,4,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,26,13,10,3,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,27,13,15,2,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,28,14,13,1,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,29,13,12,1,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,30,12,13,1,second,0,1,1,9,6,08-30-2018,16:54:25
14436,31,17,13,4,first,1,0,1,10,6,08-30-2018,16:54:25
14436,32,16,13,3,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,33,13,15,2,second,0,1,1,11,6,08-30-2018,16:54:25
14436,34,18,13,5,first,1,0,1,12,6,08-30-2018,16:54:25
14436,35,9,13,4,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,36,13,16,3,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,37,13,11,2,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,38,13,12,1,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,39,14,13,1,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,40,12,13,1,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,41,13,14,1,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,42,12,13,1,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,43,13,14,1,second,0,1,1,13,6,08-30-2018,16:54:25
14436,44,17,13,4,first,1,0,1,14,6,08-30-2018,16:54:25
14436,45,16,13,3,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,46,11,13,2,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,47,14,13,1,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,48,13,14,1,second,0,1,1,15,6,08-30-2018,16:54:25
14436,49,17,13,4,first,1,0,1,16,6,08-30-2018,16:54:25
14436,50,16,13,3,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,51,11,13,2,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,52,14,13,1,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,53,12,13,1,second,0,1,1,17,6,08-30-2018,16:54:25
14436,54,9,13,4,second,1,0,1,18,6,08-30-2018,16:54:25
14436,55,13,16,3,second,0,1,1,19,6,08-30-2018,16:54:25
14436,56,13,19,6,second,1,0,1,20,6,08-30-2018,16:54:25
14436,57,18,13,5,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,58,13,9,4,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,59,10,13,3,second,1,1,0,NA,6,08-30-2018,16:54:25
14436,60,13,11,2,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,61,13,12,1,first,1,1,0,NA,6,08-30-2018,16:54:25
14436,62,13,14,1,second,0,1,1,21,6,08-30-2018,16:54:25
14436,63,9,13,4,second,0,0,0,NA,6,08-30-2018,16:54:25
14436,64,6,13,7,second,1,0,1,22,6,08-30-2018,16:54:25
14437,1,23,13,10,first,1,NA,NA,NA,8,07-27-2018,13:51:41
14437,2,13,5,8,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,3,13,19,6,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,4,13,17,4,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,5,13,15,2,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,6,13,12,1,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,7,14,13,1,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,8,13,12,1,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,9,12,13,1,second,0,1,1,1,8,07-27-2018,13:51:41
14437,10,9,13,4,second,0,0,0,NA,8,07-27-2018,13:51:41
14437,11,13,20,7,second,1,0,1,2,8,07-27-2018,13:51:41
14437,12,13,19,6,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,13,13,8,5,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,14,17,13,4,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,15,13,10,3,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,16,13,15,2,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,17,13,12,1,first,0,1,1,3,8,07-27-2018,13:51:41
14437,18,13,9,4,first,1,0,1,4,8,07-27-2018,13:51:41
14437,19,13,16,3,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,20,15,13,2,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,21,13,14,1,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,22,13,14,1,second,0,1,1,5,8,07-27-2018,13:51:41
14437,23,13,9,4,first,1,0,1,6,8,07-27-2018,13:51:41
14437,24,10,13,3,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,25,13,11,2,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,26,13,14,1,second,0,1,1,7,8,07-27-2018,13:51:41
14437,27,17,13,4,first,1,0,1,8,8,07-27-2018,13:51:41
14437,28,13,10,3,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,29,11,13,2,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,30,12,13,1,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,31,13,14,1,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,32,12,13,1,second,0,1,1,9,8,07-27-2018,13:51:41
14437,33,9,13,4,second,1,0,1,10,8,07-27-2018,13:51:41
14437,34,10,13,3,second,0,1,1,11,8,07-27-2018,13:51:41
14437,35,19,13,6,first,1,0,1,12,8,07-27-2018,13:51:41
14437,36,8,13,5,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,37,9,13,4,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,38,13,10,3,first,0,1,1,13,8,07-27-2018,13:51:41
14437,39,19,13,6,first,1,0,1,14,8,07-27-2018,13:51:41
14437,40,13,8,5,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,41,17,13,4,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,42,16,13,3,first,0,1,1,15,8,07-27-2018,13:51:41
14437,43,19,13,6,first,0,0,0,NA,8,07-27-2018,13:51:41
14437,44,13,4,9,first,1,0,1,16,8,07-27-2018,13:51:41
14437,45,13,21,8,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,46,13,20,7,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,47,7,13,6,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,48,13,8,5,first,0,1,1,17,8,07-27-2018,13:51:41
14437,49,5,13,8,second,1,0,1,18,8,07-27-2018,13:51:41
14437,50,13,20,7,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,51,19,13,6,first,0,1,1,19,8,07-27-2018,13:51:41
14437,52,4,13,9,second,1,0,1,20,8,07-27-2018,13:51:41
14437,53,5,13,8,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,54,13,6,7,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,55,7,13,6,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,56,18,13,5,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,57,13,17,4,second,1,1,0,NA,8,07-27-2018,13:51:41
14437,58,16,13,3,first,1,1,0,NA,8,07-27-2018,13:51:41
14437,59,11,13,2,second,0,1,1,21,8,07-27-2018,13:51:41
14437,60,18,13,5,first,0,0,0,NA,8,07-27-2018,13:51:41
14437,61,21,13,8,first,1,0,1,22,8,07-27-2018,13:51:41
14437,62,20,13,7,first,0,1,1,23,8,07-27-2018,13:51:41
14437,63,13,3,10,first,1,0,1,24,8,07-27-2018,13:51:41
14437,64,13,22,9,second,1,1,0,NA,8,07-27-2018,13:51:41
14438,1,13,3,10,first,1,NA,NA,NA,1,07-30-2014,15:38:41
14438,2,21,13,8,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,3,7,13,6,second,0,1,1,1,1,07-30-2014,15:38:41
14438,4,13,1,12,first,0,0,0,NA,1,07-30-2014,15:38:41
14438,5,0,13,13,second,1,0,1,2,1,07-30-2014,15:38:41
14438,6,13,2,11,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,7,22,13,9,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,8,5,13,8,second,0,1,1,3,1,07-30-2014,15:38:41
14438,9,2,13,11,second,1,0,1,4,1,07-30-2014,15:38:41
14438,10,23,13,10,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,11,13,22,9,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,12,13,5,8,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,13,13,20,7,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,14,7,13,6,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,15,13,18,5,second,0,1,1,5,1,07-30-2014,15:38:41
14438,16,5,13,8,second,1,0,1,6,1,07-30-2014,15:38:41
14438,17,13,20,7,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,18,13,19,6,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,19,13,18,5,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,20,17,13,4,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,21,16,13,3,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,22,13,11,2,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,23,13,12,1,first,0,1,1,7,1,07-30-2014,15:38:41
14438,24,13,9,4,first,1,0,1,8,1,07-30-2014,15:38:41
14438,25,10,13,3,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,26,13,11,2,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,27,13,14,1,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,28,12,13,1,second,0,1,1,9,1,07-30-2014,15:38:41
14438,29,13,17,4,second,0,0,0,NA,1,07-30-2014,15:38:41
14438,30,13,20,7,second,1,0,1,10,1,07-30-2014,15:38:41
14438,31,19,13,6,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,32,8,13,5,second,0,1,1,11,1,07-30-2014,15:38:41
14438,33,5,13,8,second,0,0,0,NA,1,07-30-2014,15:38:41
14438,34,13,2,11,first,1,0,1,12,1,07-30-2014,15:38:41
14438,35,3,13,10,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,36,13,4,9,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,37,13,21,8,second,0,1,1,13,1,07-30-2014,15:38:41
14438,38,24,13,11,first,0,0,0,NA,1,07-30-2014,15:38:41
14438,39,13,26,13,second,1,0,1,14,1,07-30-2014,15:38:41
14438,40,25,13,12,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,41,13,2,11,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,42,23,13,10,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,43,13,22,9,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,44,13,5,8,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,45,13,6,7,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,46,13,19,6,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,47,13,8,5,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,48,13,17,4,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,49,16,13,3,first,0,1,1,15,1,07-30-2014,15:38:41
14438,50,19,13,6,first,1,0,1,16,1,07-30-2014,15:38:41
14438,51,8,13,5,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,52,9,13,4,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,53,10,13,3,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,54,11,13,2,second,0,1,1,17,1,07-30-2014,15:38:41
14438,55,13,8,5,first,1,0,1,18,1,07-30-2014,15:38:41
14438,56,17,13,4,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,57,10,13,3,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,58,13,15,2,second,0,1,1,19,1,07-30-2014,15:38:41
14438,59,18,13,5,first,1,0,1,20,1,07-30-2014,15:38:41
14438,60,13,17,4,second,1,1,0,NA,1,07-30-2014,15:38:41
14438,61,16,13,3,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,62,15,13,2,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,63,14,13,1,first,1,1,0,NA,1,07-30-2014,15:38:41
14438,64,13,12,1,first,1,1,0,NA,1,07-30-2014,15:38:41
14442,1,23,13,10,first,1,NA,NA,NA,2,08-03-2014,14:29:38
14442,2,13,21,8,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,3,19,13,6,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,4,9,13,4,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,5,13,11,2,first,0,1,1,1,2,08-03-2014,14:29:38
14442,6,5,13,8,second,1,0,1,2,2,08-03-2014,14:29:38
14442,7,13,19,6,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,8,13,18,5,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,9,9,13,4,second,0,1,1,3,2,08-03-2014,14:29:38
14442,10,6,13,7,second,0,0,0,NA,2,08-03-2014,14:29:38
14442,11,3,13,10,second,1,0,1,4,2,08-03-2014,14:29:38
14442,12,13,22,9,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,13,5,13,8,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,14,13,20,7,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,15,13,19,6,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,16,18,13,5,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,17,17,13,4,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,18,10,13,3,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,19,11,13,2,second,0,1,1,5,2,08-03-2014,14:29:38
14442,20,8,13,5,second,1,0,1,6,2,08-03-2014,14:29:38
14442,21,17,13,4,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,22,13,10,3,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,23,15,13,2,first,0,1,1,7,2,08-03-2014,14:29:38
14442,24,18,13,5,first,1,0,1,8,2,08-03-2014,14:29:38
14442,25,13,9,4,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,26,13,16,3,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,27,13,15,2,second,0,1,1,9,2,08-03-2014,14:29:38
14442,28,18,13,5,first,1,0,1,10,2,08-03-2014,14:29:38
14442,29,9,13,4,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,30,16,13,3,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,31,13,15,2,second,0,1,1,11,2,08-03-2014,14:29:38
14442,32,13,8,5,first,1,0,1,12,2,08-03-2014,14:29:38
14442,33,13,17,4,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,34,13,10,3,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,35,11,13,2,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,36,13,12,1,first,0,1,1,13,2,08-03-2014,14:29:38
14442,37,13,9,4,first,1,0,1,14,2,08-03-2014,14:29:38
14442,38,13,10,3,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,39,15,13,2,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,40,13,14,1,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,41,13,12,1,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,42,13,12,1,first,0,1,1,15,2,08-03-2014,14:29:38
14442,43,13,9,4,first,1,0,1,16,2,08-03-2014,14:29:38
14442,44,13,10,3,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,45,13,15,2,second,0,1,1,17,2,08-03-2014,14:29:38
14442,46,13,18,5,second,1,0,1,18,2,08-03-2014,14:29:38
14442,47,9,13,4,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,48,13,10,3,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,49,11,13,2,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,50,14,13,1,first,0,1,1,19,2,08-03-2014,14:29:38
14442,51,17,13,4,first,1,0,1,20,2,08-03-2014,14:29:38
14442,52,13,16,3,second,0,1,1,21,2,08-03-2014,14:29:38
14442,53,13,19,6,second,1,0,1,22,2,08-03-2014,14:29:38
14442,54,8,13,5,second,0,1,1,23,2,08-03-2014,14:29:38
14442,55,13,5,8,first,1,0,1,24,2,08-03-2014,14:29:38
14442,56,6,13,7,second,1,1,0,NA,2,08-03-2014,14:29:38
14442,57,19,13,6,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,58,8,13,5,second,0,1,1,25,2,08-03-2014,14:29:38
14442,59,21,13,8,first,1,0,1,26,2,08-03-2014,14:29:38
14442,60,13,6,7,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,61,19,13,6,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,62,18,13,5,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,63,13,9,4,first,1,1,0,NA,2,08-03-2014,14:29:38
14442,64,13,16,3,second,1,1,0,NA,2,08-03-2014,14:29:38
14443,1,23,13,10,first,1,NA,NA,NA,2,08-16-2018,11:31:24
