Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,PitchThreshold.last,SessionDate,SessionTime
14377,58,810,787,23,first,0,1,1,26,24,05-03-2017,13:15:05
14377,59,776,800,24,second,0,0,0,NA,24,05-03-2017,13:15:05
14377,60,800,776,24,first,0,0,0,NA,24,05-03-2017,13:15:05
14377,61,776,800,24,second,0,0,0,NA,24,05-03-2017,13:15:05
14377,62,854,830,24,first,0,0,0,NA,24,05-03-2017,13:15:05
14377,63,844,820,24,first,1,0,1,27,24,05-03-2017,13:15:05
14377,64,820,797,23,first,0,1,1,28,24,05-03-2017,13:15:05
14378,1,820,835,15,second,1,NA,NA,NA,10,05-03-2017,13:23:16
14378,2,787,800,13,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,3,800,789,11,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,4,810,819,9,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,5,830,823,7,first,0,1,1,1,10,05-03-2017,13:23:16
14378,6,830,843,13,second,1,0,1,2,10,05-03-2017,13:23:16
14378,7,820,809,11,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,8,830,840,10,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,9,811,820,9,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,10,812,820,8,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,11,837,830,7,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,12,814,820,6,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,13,800,795,5,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,14,796,800,4,second,0,1,1,3,10,05-03-2017,13:23:16
14378,15,813,820,7,second,1,0,1,4,10,05-03-2017,13:23:16
14378,16,824,830,6,second,0,1,1,5,10,05-03-2017,13:23:16
14378,17,800,809,9,second,1,0,1,6,10,05-03-2017,13:23:16
14378,18,818,810,8,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,19,820,827,7,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,20,800,794,6,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,21,800,805,5,second,0,1,1,7,10,05-03-2017,13:23:16
14378,22,810,802,8,first,0,0,0,NA,10,05-03-2017,13:23:16
14378,23,821,810,11,first,1,0,1,8,10,05-03-2017,13:23:16
14378,24,840,830,10,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,25,821,830,9,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,26,830,822,8,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,27,800,807,7,second,0,1,1,9,10,05-03-2017,13:23:16
14378,28,830,820,10,first,1,0,1,10,10,05-03-2017,13:23:16
14378,29,809,800,9,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,30,830,822,8,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,31,807,800,7,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,32,814,820,6,second,0,1,1,11,10,05-03-2017,13:23:16
14378,33,810,819,9,second,1,0,1,12,10,05-03-2017,13:23:16
14378,34,810,818,8,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,35,820,813,7,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,36,810,804,6,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,37,835,830,5,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,38,810,814,4,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,39,820,823,3,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,40,830,828,2,first,0,1,1,13,10,05-03-2017,13:23:16
14378,41,815,820,5,second,1,0,1,14,10,05-03-2017,13:23:16
14378,42,810,806,4,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,43,810,807,3,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,44,828,830,2,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,45,801,800,1,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,46,819,820,1,second,0,1,1,15,10,05-03-2017,13:23:16
14378,47,796,800,4,second,0,0,0,NA,10,05-03-2017,13:23:16
14378,48,827,820,7,first,0,0,0,NA,10,05-03-2017,13:23:16
14378,49,820,830,10,second,1,0,1,16,10,05-03-2017,13:23:16
14378,50,830,839,9,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,51,820,812,8,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,52,820,827,7,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,53,816,810,6,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,54,825,820,5,first,0,1,1,17,10,05-03-2017,13:23:16
14378,55,808,800,8,first,1,0,1,18,10,05-03-2017,13:23:16
14378,56,800,793,7,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,57,814,820,6,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,58,800,805,5,second,1,1,0,NA,10,05-03-2017,13:23:16
14378,59,824,820,4,first,0,1,1,19,10,05-03-2017,13:23:16
14378,60,830,837,7,second,1,0,1,20,10,05-03-2017,13:23:16
14378,61,836,830,6,first,0,1,1,21,10,05-03-2017,13:23:16
14378,62,819,810,9,first,1,0,1,22,10,05-03-2017,13:23:16
14378,63,820,812,8,first,1,1,0,NA,10,05-03-2017,13:23:16
14378,64,793,800,7,second,0,1,1,23,10,05-03-2017,13:23:16
14379,1,845,830,15,first,1,NA,NA,NA,23,05-15-2015,16:19:41
14379,2,830,817,13,first,0,1,1,1,23,05-15-2015,16:19:41
14379,3,800,781,19,first,1,0,1,2,23,05-15-2015,16:19:41
14379,4,810,827,17,second,1,1,0,NA,23,05-15-2015,16:19:41
14379,5,805,820,15,second,1,1,0,NA,23,05-15-2015,16:19:41
14379,6,810,797,13,first,1,1,0,NA,23,05-15-2015,16:19:41
14379,7,809,820,11,second,0,1,1,3,23,05-15-2015,16:19:41
14379,8,820,834,14,second,1,0,1,4,23,05-15-2015,16:19:41
14379,9,820,833,13,second,0,1,1,5,23,05-15-2015,16:19:41
14379,10,816,800,16,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,11,820,801,19,first,1,0,1,6,23,05-15-2015,16:19:41
14379,12,818,800,18,first,1,1,0,NA,23,05-15-2015,16:19:41
14379,13,820,803,17,first,1,1,0,NA,23,05-15-2015,16:19:41
14379,14,830,846,16,second,1,1,0,NA,23,05-15-2015,16:19:41
14379,15,815,800,15,first,1,1,0,NA,23,05-15-2015,16:19:41
14379,16,786,800,14,second,1,1,0,NA,23,05-15-2015,16:19:41
14379,17,810,823,13,second,0,1,1,7,23,05-15-2015,16:19:41
14379,18,804,820,16,second,0,0,0,NA,23,05-15-2015,16:19:41
14379,19,839,820,19,first,1,0,1,8,23,05-15-2015,16:19:41
14379,20,810,792,18,first,0,1,1,9,23,05-15-2015,16:19:41
14379,21,841,820,21,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,22,800,824,24,second,0,0,0,NA,23,05-15-2015,16:19:41
14379,23,830,854,24,second,1,0,1,10,23,05-15-2015,16:19:41
14379,24,800,777,23,first,1,1,0,NA,23,05-15-2015,16:19:41
14379,25,810,788,22,first,0,1,1,11,23,05-15-2015,16:19:41
14379,26,824,800,24,first,1,0,1,12,23,05-15-2015,16:19:41
14379,27,830,853,23,second,1,1,0,NA,23,05-15-2015,16:19:41
14379,28,808,830,22,second,1,1,0,NA,23,05-15-2015,16:19:41
14379,29,799,820,21,second,0,1,1,13,23,05-15-2015,16:19:41
14379,30,806,830,24,second,0,0,0,NA,23,05-15-2015,16:19:41
14379,31,820,844,24,second,1,0,1,14,23,05-15-2015,16:19:41
14379,32,830,807,23,first,0,1,1,15,23,05-15-2015,16:19:41
14379,33,854,830,24,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,34,834,810,24,first,1,0,1,16,23,05-15-2015,16:19:41
14379,35,800,823,23,second,1,1,0,NA,23,05-15-2015,16:19:41
14379,36,778,800,22,second,0,1,1,17,23,05-15-2015,16:19:41
14379,37,796,820,24,second,1,0,1,18,23,05-15-2015,16:19:41
14379,38,833,810,23,first,0,1,1,19,23,05-15-2015,16:19:41
14379,39,800,824,24,second,0,0,0,NA,23,05-15-2015,16:19:41
14379,40,854,830,24,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,41,820,844,24,second,0,0,0,NA,23,05-15-2015,16:19:41
14379,42,796,820,24,second,1,0,1,20,23,05-15-2015,16:19:41
14379,43,800,823,23,second,1,1,0,NA,23,05-15-2015,16:19:41
14379,44,842,820,22,first,0,1,1,21,23,05-15-2015,16:19:41
14379,45,776,800,24,second,0,0,0,NA,23,05-15-2015,16:19:41
14379,46,776,800,24,second,1,0,1,22,23,05-15-2015,16:19:41
14379,47,820,797,23,first,0,1,1,23,23,05-15-2015,16:19:41
14379,48,800,776,24,first,1,0,1,24,23,05-15-2015,16:19:41
14379,49,810,833,23,second,1,1,0,NA,23,05-15-2015,16:19:41
14379,50,830,808,22,first,1,1,0,NA,23,05-15-2015,16:19:41
14379,51,809,830,21,second,0,1,1,25,23,05-15-2015,16:19:41
14379,52,800,776,24,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,53,796,820,24,second,0,0,0,NA,23,05-15-2015,16:19:41
14379,54,796,820,24,second,0,0,0,NA,23,05-15-2015,16:19:41
14379,55,820,796,24,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,56,844,820,24,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,57,810,786,24,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,58,834,810,24,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,59,830,806,24,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,60,834,810,24,first,0,0,0,NA,23,05-15-2015,16:19:41
14379,61,830,854,24,second,1,0,1,26,23,05-15-2015,16:19:41
14379,62,853,830,23,first,1,1,0,NA,23,05-15-2015,16:19:41
14379,63,810,832,22,second,0,1,1,27,23,05-15-2015,16:19:41
14379,64,806,830,24,second,1,0,1,28,23,05-15-2015,16:19:41
14380,1,785,800,15,second,1,NA,NA,NA,23,05-31-2018,11:38:00
14380,2,807,820,13,second,1,1,0,NA,23,05-31-2018,11:38:00
14380,3,811,800,11,first,0,1,1,1,23,05-31-2018,11:38:00
14380,4,827,810,17,first,0,0,0,NA,23,05-31-2018,11:38:00
14380,5,843,820,23,first,1,0,1,2,23,05-31-2018,11:38:00
14380,6,800,779,21,first,1,1,0,NA,23,05-31-2018,11:38:00
14380,7,849,830,19,first,0,1,1,3,23,05-31-2018,11:38:00
14380,8,820,798,22,first,0,0,0,NA,23,05-31-2018,11:38:00
14380,9,810,786,24,first,1,0,1,4,23,05-31-2018,11:38:00
14380,10,810,833,23,second,0,1,1,5,23,05-31-2018,11:38:00
14380,11,776,800,24,second,0,0,0,NA,23,05-31-2018,11:38:00
14380,12,820,844,24,second,1,0,1,6,23,05-31-2018,11:38:00
14380,13,797,820,23,second,0,1,1,7,23,05-31-2018,11:38:00
14380,14,830,854,24,second,0,0,0,NA,23,05-31-2018,11:38:00
14380,15,800,776,24,first,1,0,1,8,23,05-31-2018,11:38:00
14380,16,777,800,23,second,1,1,0,NA,23,05-31-2018,11:38:00
14380,17,830,852,22,second,0,1,1,9,23,05-31-2018,11:38:00
14380,18,806,830,24,second,1,0,1,10,23,05-31-2018,11:38:00
14380,19,830,807,23,first,1,1,0,NA,23,05-31-2018,11:38:00
14380,20,852,830,22,first,0,1,1,11,23,05-31-2018,11:38:00
14380,21,796,820,24,second,0,0,0,NA,23,05-31-2018,11:38:00
14380,22,824,800,24,first,1,0,1,12,23,05-31-2018,11:38:00
14380,23,833,810,23,first,0,1,1,13,23,05-31-2018,11:38:00
14380,24,810,786,24,first,1,0,1,14,23,05-31-2018,11:38:00
14380,25,800,823,23,second,0,1,1,15,23,05-31-2018,11:38:00
14380,26,830,806,24,first,0,0,0,NA,23,05-31-2018,11:38:00
14380,27,796,820,24,second,0,0,0,NA,23,05-31-2018,11:38:00
14380,28,830,854,24,second,1,0,1,16,23,05-31-2018,11:38:00
14380,29,820,797,23,first,1,1,0,NA,23,05-31-2018,11:38:00
14380,30,800,822,22,second,0,1,1,17,23,05-31-2018,11:38:00
14380,31,834,810,24,first,0,0,0,NA,23,05-31-2018,11:38:00
14380,32,800,824,24,second,0,0,0,NA,23,05-31-2018,11:38:00
14380,33,806,830,24,second,1,0,1,18,23,05-31-2018,11:38:00
14380,34,800,777,23,first,1,1,0,NA,23,05-31-2018,11:38:00
14380,35,798,820,22,second,0,1,1,19,23,05-31-2018,11:38:00
14380,36,820,796,24,first,1,0,1,20,23,05-31-2018,11:38:00
14380,37,797,820,23,second,0,1,1,21,23,05-31-2018,11:38:00
14380,38,810,786,24,first,1,0,1,22,23,05-31-2018,11:38:00
14380,39,853,830,23,first,0,1,1,23,23,05-31-2018,11:38:00
14380,40,830,806,24,first,1,0,1,24,23,05-31-2018,11:38:00
14380,41,810,833,23,second,0,1,1,25,23,05-31-2018,11:38:00
14380,42,830,854,24,second,1,0,1,26,23,05-31-2018,11:38:00
14380,43,830,807,23,first,1,1,0,NA,23,05-31-2018,11:38:00
14380,44,822,800,22,first,1,1,0,NA,23,05-31-2018,11:38:00
14380,45,810,789,21,first,1,1,0,NA,23,05-31-2018,11:38:00
14380,46,800,820,20,second,1,1,0,NA,23,05-31-2018,11:38:00
14380,47,800,781,19,first,0,1,1,27,23,05-31-2018,11:38:00
14380,48,810,832,22,second,1,0,1,28,23,05-31-2018,11:38:00
14380,49,820,841,21,second,1,1,0,NA,23,05-31-2018,11:38:00
14380,50,830,810,20,first,1,1,0,NA,23,05-31-2018,11:38:00
14380,51,839,820,19,first,1,1,0,NA,23,05-31-2018,11:38:00
14380,52,812,830,18,second,0,1,1,29,23,05-31-2018,11:38:00
14380,53,820,799,21,first,1,0,1,30,23,05-31-2018,11:38:00
14380,54,820,840,20,second,1,1,0,NA,23,05-31-2018,11:38:00
14380,55,801,820,19,second,0,1,1,31,23,05-31-2018,11:38:00
14380,56,820,842,22,second,1,0,1,32,23,05-31-2018,11:38:00
14380,57,779,800,21,second,0,1,1,33,23,05-31-2018,11:38:00
14380,58,854,830,24,first,0,0,0,NA,23,05-31-2018,11:38:00
14380,59,806,830,24,second,0,0,0,NA,23,05-31-2018,11:38:00
14380,60,810,834,24,second,0,0,0,NA,23,05-31-2018,11:38:00
14380,61,824,800,24,first,0,0,0,NA,23,05-31-2018,11:38:00
14380,62,844,820,24,first,0,0,0,NA,23,05-31-2018,11:38:00
14380,63,796,820,24,second,0,0,0,NA,23,05-31-2018,11:38:00
14380,64,844,820,24,first,1,0,1,34,23,05-31-2018,11:38:00
14381,1,830,815,15,first,1,NA,NA,NA,13,06-06-2018,14:08:10
14381,2,800,813,13,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,3,800,811,11,second,0,1,1,1,13,06-06-2018,14:08:10
14381,4,827,810,17,first,1,0,1,2,13,06-06-2018,14:08:10
14381,5,810,795,15,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,6,833,820,13,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,7,810,799,11,first,0,1,1,3,13,06-06-2018,14:08:10
14381,8,814,800,14,first,1,0,1,4,13,06-06-2018,14:08:10
14381,9,820,833,13,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,10,842,830,12,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,11,809,820,11,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,12,830,820,10,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,13,829,820,9,first,0,1,1,5,13,06-06-2018,14:08:10
14381,14,820,832,12,second,1,0,1,6,13,06-06-2018,14:08:10
14381,15,831,820,11,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,16,820,830,10,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,17,800,809,9,second,0,1,1,7,13,06-06-2018,14:08:10
14381,18,830,818,12,first,0,0,0,NA,13,06-06-2018,14:08:10
14381,19,810,795,15,first,1,0,1,8,13,06-06-2018,14:08:10
14381,20,824,810,14,first,0,1,1,9,13,06-06-2018,14:08:10
14381,21,800,817,17,second,1,0,1,10,13,06-06-2018,14:08:10
14381,22,804,820,16,second,0,1,1,11,13,06-06-2018,14:08:10
14381,23,820,801,19,first,1,0,1,12,13,06-06-2018,14:08:10
14381,24,820,802,18,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,25,817,800,17,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,26,836,820,16,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,27,830,815,15,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,28,806,820,14,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,29,843,830,13,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,30,808,820,12,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,31,810,821,11,second,0,1,1,13,13,06-06-2018,14:08:10
14381,32,814,800,14,first,1,0,1,14,13,06-06-2018,14:08:10
14381,33,800,787,13,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,34,800,788,12,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,35,809,820,11,second,0,1,1,15,13,06-06-2018,14:08:10
14381,36,830,844,14,second,1,0,1,16,13,06-06-2018,14:08:10
14381,37,820,833,13,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,38,810,798,12,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,39,819,830,11,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,40,810,820,10,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,41,830,839,9,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,42,838,830,8,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,43,813,820,7,second,0,1,1,17,13,06-06-2018,14:08:10
14381,44,830,840,10,second,1,0,1,18,13,06-06-2018,14:08:10
14381,45,819,810,9,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,46,812,820,8,second,0,1,1,19,13,06-06-2018,14:08:10
14381,47,800,789,11,first,1,0,1,20,13,06-06-2018,14:08:10
14381,48,820,810,10,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,49,791,800,9,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,50,812,820,8,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,51,823,830,7,second,1,1,0,NA,13,06-06-2018,14:08:10
14381,52,816,810,6,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,53,835,830,5,first,0,1,1,21,13,06-06-2018,14:08:10
14381,54,800,792,8,first,1,0,1,22,13,06-06-2018,14:08:10
14381,55,807,800,7,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,56,794,800,6,second,0,1,1,23,13,06-06-2018,14:08:10
14381,57,791,800,9,second,0,0,0,NA,13,06-06-2018,14:08:10
14381,58,820,832,12,second,1,0,1,24,13,06-06-2018,14:08:10
14381,59,810,821,11,second,0,1,1,25,13,06-06-2018,14:08:10
14381,60,816,830,14,second,1,0,1,26,13,06-06-2018,14:08:10
14381,61,820,807,13,first,1,1,0,NA,13,06-06-2018,14:08:10
14381,62,788,800,12,second,0,1,1,27,13,06-06-2018,14:08:10
14381,63,830,845,15,second,1,0,1,28,13,06-06-2018,14:08:10
14381,64,810,824,14,second,1,1,0,NA,13,06-06-2018,14:08:10
14382,1,820,805,15,first,1,NA,NA,NA,6,05-22-2018,11:59:27
14382,2,810,797,13,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,3,810,821,11,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,4,811,820,9,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,5,820,813,7,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,6,825,830,5,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,7,833,830,3,first,0,1,1,1,6,05-22-2018,11:59:27
14382,8,830,836,6,second,1,0,1,2,6,05-22-2018,11:59:27
14382,9,795,800,5,second,0,1,1,3,6,05-22-2018,11:59:27
14382,10,830,838,8,second,1,0,1,4,6,05-22-2018,11:59:27
14382,11,810,817,7,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,12,816,810,6,first,0,1,1,5,6,05-22-2018,11:59:27
14382,13,830,839,9,second,1,0,1,6,6,05-22-2018,11:59:27
14382,14,810,818,8,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,15,793,800,7,second,0,1,1,7,6,05-22-2018,11:59:27
14382,16,810,800,10,first,1,0,1,8,6,05-22-2018,11:59:27
14382,17,810,801,9,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,18,800,808,8,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,19,820,827,7,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,20,836,830,6,first,0,1,1,9,6,05-22-2018,11:59:27
14382,21,830,839,9,second,1,0,1,10,6,05-22-2018,11:59:27
14382,22,800,808,8,second,0,1,1,11,6,05-22-2018,11:59:27
14382,23,811,800,11,first,1,0,1,12,6,05-22-2018,11:59:27
14382,24,830,820,10,first,0,1,1,13,6,05-22-2018,11:59:27
14382,25,800,787,13,first,1,0,1,14,6,05-22-2018,11:59:27
14382,26,808,820,12,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,27,819,830,11,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,28,800,790,10,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,29,819,810,9,first,0,1,1,15,6,05-22-2018,11:59:27
14382,30,810,822,12,second,1,0,1,16,6,05-22-2018,11:59:27
14382,31,831,820,11,first,0,1,1,17,6,05-22-2018,11:59:27
14382,32,786,800,14,second,0,0,0,NA,6,05-22-2018,11:59:27
14382,33,810,793,17,first,1,0,1,18,6,05-22-2018,11:59:27
14382,34,820,836,16,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,35,800,815,15,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,36,830,816,14,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,37,807,820,13,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,38,832,820,12,first,0,1,1,19,6,05-22-2018,11:59:27
14382,39,815,830,15,second,1,0,1,20,6,05-22-2018,11:59:27
14382,40,800,814,14,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,41,807,820,13,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,42,832,820,12,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,43,821,810,11,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,44,830,820,10,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,45,820,829,9,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,46,820,828,8,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,47,813,820,7,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,48,794,800,6,second,0,1,1,21,6,05-22-2018,11:59:27
14382,49,820,811,9,first,1,0,1,22,6,05-22-2018,11:59:27
14382,50,830,822,8,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,51,817,810,7,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,52,830,824,6,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,53,805,800,5,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,54,834,830,4,first,0,1,1,23,6,05-22-2018,11:59:27
14382,55,800,793,7,first,1,0,1,24,6,05-22-2018,11:59:27
14382,56,806,800,6,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,57,815,820,5,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,58,816,820,4,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,59,827,830,3,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,60,818,820,2,second,1,1,0,NA,6,05-22-2018,11:59:27
14382,61,801,800,1,first,1,1,0,NA,6,05-22-2018,11:59:27
14382,62,820,819,1,first,0,1,1,25,6,05-22-2018,11:59:27
14382,63,800,796,4,first,1,0,1,26,6,05-22-2018,11:59:27
14382,64,833,830,3,first,0,1,1,27,6,05-22-2018,11:59:27
14383,1,845,830,15,first,1,NA,NA,NA,19,05-23-2018,13:37:21
14383,2,810,823,13,second,1,1,0,NA,19,05-23-2018,13:37:21
14383,3,831,820,11,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,4,800,809,9,second,0,1,1,1,19,05-23-2018,13:37:21
14383,5,825,810,15,first,0,0,0,NA,19,05-23-2018,13:37:21
14383,6,830,851,21,second,1,0,1,2,19,05-23-2018,13:37:21
14383,7,800,781,19,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,8,830,848,18,second,1,1,0,NA,19,05-23-2018,13:37:21
14383,9,810,827,17,second,0,1,1,3,19,05-23-2018,13:37:21
14383,10,810,830,20,second,1,0,1,4,19,05-23-2018,13:37:21
14383,11,801,820,19,second,0,1,1,5,19,05-23-2018,13:37:21
14383,12,820,842,22,second,1,0,1,6,19,05-23-2018,13:37:21
14383,13,851,830,21,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,14,810,790,20,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,15,819,800,19,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,16,802,820,18,second,0,1,1,7,19,05-23-2018,13:37:21
14383,17,799,820,21,second,0,0,0,NA,19,05-23-2018,13:37:21
14383,18,830,806,24,first,1,0,1,8,19,05-23-2018,13:37:21
14383,19,833,810,23,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,20,820,798,22,first,0,1,1,9,19,05-23-2018,13:37:21
14383,21,810,786,24,first,1,0,1,10,19,05-23-2018,13:37:21
14383,22,830,807,23,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,23,822,800,22,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,24,851,830,21,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,25,800,780,20,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,26,781,800,19,second,0,1,1,11,19,05-23-2018,13:37:21
14383,27,820,798,22,first,1,0,1,12,19,05-23-2018,13:37:21
14383,28,831,810,21,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,29,830,810,20,first,0,1,1,13,19,05-23-2018,13:37:21
14383,30,830,853,23,second,1,0,1,14,19,05-23-2018,13:37:21
14383,31,820,798,22,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,32,799,820,21,second,0,1,1,15,19,05-23-2018,13:37:21
14383,33,820,844,24,second,1,0,1,16,19,05-23-2018,13:37:21
14383,34,833,810,23,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,35,820,842,22,second,1,1,0,NA,19,05-23-2018,13:37:21
14383,36,800,821,21,second,0,1,1,17,19,05-23-2018,13:37:21
14383,37,806,830,24,second,0,0,0,NA,19,05-23-2018,13:37:21
14383,38,810,834,24,second,0,0,0,NA,19,05-23-2018,13:37:21
14383,39,854,830,24,first,0,0,0,NA,19,05-23-2018,13:37:21
14383,40,844,820,24,first,1,0,1,18,19,05-23-2018,13:37:21
14383,41,777,800,23,second,1,1,0,NA,19,05-23-2018,13:37:21
14383,42,842,820,22,first,0,1,1,19,19,05-23-2018,13:37:21
14383,43,796,820,24,second,0,0,0,NA,19,05-23-2018,13:37:21
14383,44,796,820,24,second,0,0,0,NA,19,05-23-2018,13:37:21
14383,45,800,824,24,second,1,0,1,20,19,05-23-2018,13:37:21
14383,46,830,807,23,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,47,808,830,22,second,0,1,1,21,19,05-23-2018,13:37:21
14383,48,796,820,24,second,1,0,1,22,19,05-23-2018,13:37:21
14383,49,800,777,23,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,50,820,798,22,first,1,1,0,NA,19,05-23-2018,13:37:21
14383,51,800,821,21,second,1,1,0,NA,19,05-23-2018,13:37:21
14383,52,780,800,20,second,0,1,1,23,19,05-23-2018,13:37:21
14383,53,823,800,23,first,1,0,1,24,19,05-23-2018,13:37:21
