Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,NextTrial.ACC,Reversal,ReversalNumb,DurationThreshold.last,SessionDate,SessionTime
14172,54,250,320,70,second,1,1,0,NA,40,11-29-2017,12:44:55
14172,55,250,190,60,first,1,1,0,NA,40,11-29-2017,12:44:55
14172,56,350,400,50,second,1,1,0,NA,40,11-29-2017,12:44:55
14172,57,320,280,40,first,0,1,1,25,40,11-29-2017,12:44:55
14172,58,280,210,70,first,1,0,1,26,40,11-29-2017,12:44:55
14172,59,320,260,60,first,0,1,1,27,40,11-29-2017,12:44:55
14172,60,250,160,90,first,1,0,1,28,40,11-29-2017,12:44:55
14172,61,350,430,80,second,1,1,0,NA,40,11-29-2017,12:44:55
14172,62,280,350,70,second,1,1,0,NA,40,11-29-2017,12:44:55
14172,63,410,350,60,first,1,1,0,NA,40,11-29-2017,12:44:55
14172,64,300,350,50,second,1,1,0,NA,40,11-29-2017,12:44:55
14173,1,250,150,100,first,1,NA,NA,NA,40,11-02-2017,12:24:10
14173,2,320,400,80,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,3,310,250,60,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,4,210,250,40,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,5,350,330,20,first,0,1,1,1,40,11-02-2017,12:24:10
14173,6,250,330,80,second,0,0,0,NA,40,11-02-2017,12:24:10
14173,7,250,110,140,first,1,0,1,2,40,11-02-2017,12:24:10
14173,8,280,150,130,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,9,350,470,120,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,10,430,320,110,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,11,250,350,100,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,12,350,440,90,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,13,240,320,80,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,14,420,350,70,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,15,350,290,60,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,16,200,250,50,second,0,1,1,3,40,11-02-2017,12:24:10
14173,17,430,350,80,first,1,0,1,4,40,11-02-2017,12:24:10
14173,18,180,250,70,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,19,280,340,60,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,20,250,300,50,second,0,1,1,5,40,11-02-2017,12:24:10
14173,21,400,320,80,first,1,0,1,6,40,11-02-2017,12:24:10
14173,22,250,180,70,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,23,350,290,60,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,24,280,330,50,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,25,310,350,40,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,26,290,320,30,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,27,320,300,20,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,28,320,330,10,second,0,1,1,7,40,11-02-2017,12:24:10
14173,29,320,280,40,first,1,0,1,8,40,11-02-2017,12:24:10
14173,30,250,220,30,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,31,270,250,20,first,0,1,1,9,40,11-02-2017,12:24:10
14173,32,230,280,50,second,1,0,1,10,40,11-02-2017,12:24:10
14173,33,240,280,40,second,0,1,1,11,40,11-02-2017,12:24:10
14173,34,280,210,70,first,1,0,1,12,40,11-02-2017,12:24:10
14173,35,250,310,60,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,36,400,350,50,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,37,320,280,40,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,38,280,310,30,second,0,1,1,13,40,11-02-2017,12:24:10
14173,39,220,280,60,second,1,0,1,14,40,11-02-2017,12:24:10
14173,40,200,250,50,second,0,1,1,15,40,11-02-2017,12:24:10
14173,41,280,200,80,first,1,0,1,16,40,11-02-2017,12:24:10
14173,42,280,350,70,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,43,260,320,60,second,0,1,1,17,40,11-02-2017,12:24:10
14173,44,320,410,90,second,1,0,1,18,40,11-02-2017,12:24:10
14173,45,360,280,80,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,46,350,420,70,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,47,290,350,60,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,48,370,320,50,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,49,320,280,40,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,50,380,350,30,first,0,1,1,19,40,11-02-2017,12:24:10
14173,51,320,260,60,first,1,0,1,20,40,11-02-2017,12:24:10
14173,52,250,300,50,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,53,240,280,40,second,0,1,1,21,40,11-02-2017,12:24:10
14173,54,320,250,70,first,1,0,1,22,40,11-02-2017,12:24:10
14173,55,280,340,60,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,56,320,270,50,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,57,350,390,40,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,58,350,320,30,first,1,1,0,NA,40,11-02-2017,12:24:10
14173,59,350,330,20,first,0,1,1,23,40,11-02-2017,12:24:10
14173,60,300,250,50,first,1,0,1,24,40,11-02-2017,12:24:10
14173,61,280,320,40,second,1,1,0,NA,40,11-02-2017,12:24:10
14173,62,320,350,30,second,0,1,1,25,40,11-02-2017,12:24:10
14173,63,280,220,60,first,1,0,1,26,40,11-02-2017,12:24:10
14173,64,330,280,50,first,1,1,0,NA,40,11-02-2017,12:24:10
14174,1,320,220,100,first,1,NA,NA,NA,130,11-16-2017,14:27:38
14174,2,320,400,80,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,3,220,280,60,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,4,280,320,40,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,5,370,350,20,first,0,1,1,1,130,11-16-2017,14:27:38
14174,6,240,320,80,second,1,0,1,2,130,11-16-2017,14:27:38
14174,7,280,220,60,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,8,350,300,50,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,9,390,350,40,first,0,1,1,3,130,11-16-2017,14:27:38
14174,10,280,350,70,second,1,0,1,4,130,11-16-2017,14:27:38
14174,11,250,310,60,second,0,1,1,5,130,11-16-2017,14:27:38
14174,12,370,280,90,first,0,0,0,NA,130,11-16-2017,14:27:38
14174,13,130,250,120,second,1,0,1,6,130,11-16-2017,14:27:38
14174,14,250,140,110,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,15,320,220,100,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,16,230,320,90,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,17,330,250,80,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,18,390,320,70,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,19,340,280,60,first,0,1,1,7,130,11-16-2017,14:27:38
14174,20,440,350,90,first,1,0,1,8,130,11-16-2017,14:27:38
14174,21,170,250,80,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,22,280,210,70,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,23,220,280,60,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,24,280,230,50,first,0,1,1,9,130,11-16-2017,14:27:38
14174,25,200,280,80,second,1,0,1,10,130,11-16-2017,14:27:38
14174,26,350,280,70,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,27,340,280,60,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,28,370,320,50,first,0,1,1,11,130,11-16-2017,14:27:38
14174,29,250,170,80,first,1,0,1,12,130,11-16-2017,14:27:38
14174,30,390,320,70,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,31,320,380,60,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,32,300,350,50,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,33,250,290,40,second,0,1,1,13,130,11-16-2017,14:27:38
14174,34,280,210,70,first,0,0,0,NA,130,11-16-2017,14:27:38
14174,35,350,250,100,first,0,0,0,NA,130,11-16-2017,14:27:38
14174,36,410,280,130,first,1,0,1,14,130,11-16-2017,14:27:38
14174,37,350,230,120,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,38,320,210,110,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,39,350,450,100,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,40,440,350,90,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,41,320,400,80,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,42,350,420,70,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,43,320,380,60,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,44,230,280,50,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,45,360,320,40,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,46,250,280,30,second,0,1,1,15,130,11-16-2017,14:27:38
14174,47,280,340,60,second,0,0,0,NA,130,11-16-2017,14:27:38
14174,48,230,320,90,second,1,0,1,16,130,11-16-2017,14:27:38
14174,49,350,430,80,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,50,320,250,70,first,0,1,1,17,130,11-16-2017,14:27:38
14174,51,350,250,100,first,1,0,1,18,130,11-16-2017,14:27:38
14174,52,350,440,90,second,0,1,1,19,130,11-16-2017,14:27:38
14174,53,230,350,120,second,1,0,1,20,130,11-16-2017,14:27:38
14174,54,240,350,110,second,1,1,0,NA,130,11-16-2017,14:27:38
14174,55,350,250,100,first,1,1,0,NA,130,11-16-2017,14:27:38
14174,56,250,160,90,first,0,1,1,21,130,11-16-2017,14:27:38
14174,57,130,250,120,second,1,0,1,22,130,11-16-2017,14:27:38
14174,58,250,360,110,second,0,1,1,23,130,11-16-2017,14:27:38
14174,59,390,250,140,first,0,0,0,NA,130,11-16-2017,14:27:38
14174,60,280,430,150,second,1,0,1,24,130,11-16-2017,14:27:38
14174,61,180,320,140,second,0,1,1,25,130,11-16-2017,14:27:38
14174,62,200,350,150,second,0,0,0,NA,130,11-16-2017,14:27:38
14174,63,100,250,150,second,1,0,1,26,130,11-16-2017,14:27:38
14174,64,250,110,140,first,1,1,0,NA,130,11-16-2017,14:27:38
14175,1,180,280,100,second,1,NA,NA,NA,80,11-03-2017,10:37:20
14175,2,430,350,80,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,3,280,340,60,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,4,320,280,40,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,5,340,320,20,first,0,1,1,1,80,11-03-2017,10:37:20
14175,6,250,170,80,first,1,0,1,2,80,11-03-2017,10:37:20
14175,7,380,320,60,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,8,230,280,50,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,9,310,350,40,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,10,350,380,30,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,11,280,260,20,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,12,330,320,10,first,0,1,1,3,80,11-03-2017,10:37:20
14175,13,250,290,40,second,1,0,1,4,80,11-03-2017,10:37:20
14175,14,350,380,30,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,15,280,300,20,second,0,1,1,5,80,11-03-2017,10:37:20
14175,16,280,230,50,first,1,0,1,6,80,11-03-2017,10:37:20
14175,17,320,280,40,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,18,250,220,30,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,19,270,250,20,first,0,1,1,7,80,11-03-2017,10:37:20
14175,20,200,250,50,second,1,0,1,8,80,11-03-2017,10:37:20
14175,21,320,280,40,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,22,280,250,30,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,23,300,320,20,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,24,320,310,10,first,0,1,1,9,80,11-03-2017,10:37:20
14175,25,350,390,40,second,0,0,0,NA,80,11-03-2017,10:37:20
14175,26,250,320,70,second,1,0,1,10,80,11-03-2017,10:37:20
14175,27,190,250,60,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,28,320,370,50,second,0,1,1,11,80,11-03-2017,10:37:20
14175,29,280,360,80,second,1,0,1,12,80,11-03-2017,10:37:20
14175,30,420,350,70,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,31,250,190,60,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,32,370,320,50,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,33,390,350,40,first,0,1,1,13,80,11-03-2017,10:37:20
14175,34,280,350,70,second,1,0,1,14,80,11-03-2017,10:37:20
14175,35,350,290,60,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,36,330,280,50,first,0,1,1,15,80,11-03-2017,10:37:20
14175,37,320,400,80,second,1,0,1,16,80,11-03-2017,10:37:20
14175,38,350,280,70,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,39,290,350,60,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,40,320,270,50,first,0,1,1,17,80,11-03-2017,10:37:20
14175,41,280,360,80,second,0,0,0,NA,80,11-03-2017,10:37:20
14175,42,240,350,110,second,0,0,0,NA,80,11-03-2017,10:37:20
14175,43,110,250,140,second,1,0,1,18,80,11-03-2017,10:37:20
14175,44,320,450,130,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,45,320,440,120,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,46,250,140,110,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,47,350,250,100,first,0,1,1,19,80,11-03-2017,10:37:20
14175,48,480,350,130,first,1,0,1,20,80,11-03-2017,10:37:20
14175,49,250,370,120,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,50,350,240,110,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,51,180,280,100,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,52,350,260,90,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,53,240,320,80,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,54,250,320,70,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,55,320,260,60,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,56,280,230,50,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,57,290,250,40,first,0,1,1,21,80,11-03-2017,10:37:20
14175,58,350,280,70,first,1,0,1,22,80,11-03-2017,10:37:20
14175,59,260,320,60,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,60,200,250,50,second,0,1,1,23,80,11-03-2017,10:37:20
14175,61,250,330,80,second,1,0,1,24,80,11-03-2017,10:37:20
14175,62,320,250,70,first,1,1,0,NA,80,11-03-2017,10:37:20
14175,63,220,280,60,second,1,1,0,NA,80,11-03-2017,10:37:20
14175,64,350,400,50,second,0,1,1,25,80,11-03-2017,10:37:20
14176,1,320,420,100,second,1,NA,NA,NA,10,11-03-2017,14:31:45
14176,2,430,350,80,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,3,290,350,60,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,4,280,320,40,second,0,1,1,1,10,11-03-2017,14:31:45
14176,5,320,220,100,first,1,0,1,2,10,11-03-2017,14:31:45
14176,6,350,430,80,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,7,380,320,60,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,8,320,270,50,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,9,390,350,40,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,10,280,310,30,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,11,300,280,20,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,12,320,330,10,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,13,280,290,10,second,0,1,1,3,10,11-03-2017,14:31:45
14176,14,350,390,40,second,0,0,0,NA,10,11-03-2017,14:31:45
14176,15,420,350,70,first,1,0,1,4,10,11-03-2017,14:31:45
14176,16,310,250,60,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,17,280,330,50,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,18,360,320,40,first,0,1,1,5,10,11-03-2017,14:31:45
14176,19,280,350,70,second,1,0,1,6,10,11-03-2017,14:31:45
14176,20,190,250,60,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,21,230,280,50,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,22,320,360,40,second,0,1,1,7,10,11-03-2017,14:31:45
14176,23,180,250,70,second,1,0,1,8,10,11-03-2017,14:31:45
14176,24,320,380,60,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,25,200,250,50,second,0,1,1,9,10,11-03-2017,14:31:45
14176,26,250,170,80,first,0,0,0,NA,10,11-03-2017,14:31:45
14176,27,250,360,110,second,0,0,0,NA,10,11-03-2017,14:31:45
14176,28,140,280,140,second,1,0,1,10,10,11-03-2017,14:31:45
14176,29,350,480,130,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,30,250,130,120,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,31,430,320,110,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,32,150,250,100,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,33,250,340,90,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,34,360,280,80,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,35,280,350,70,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,36,320,260,60,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,37,300,250,50,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,38,290,250,40,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,39,350,320,30,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,40,350,330,20,first,0,1,1,11,10,11-03-2017,14:31:45
14176,41,300,350,50,second,1,0,1,12,10,11-03-2017,14:31:45
14176,42,250,290,40,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,43,380,350,30,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,44,280,260,20,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,45,310,320,10,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,46,270,280,10,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,47,350,340,10,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,48,350,340,10,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,49,270,280,10,second,0,1,1,13,10,11-03-2017,14:31:45
14176,50,280,320,40,second,1,0,1,14,10,11-03-2017,14:31:45
14176,51,310,280,30,first,0,1,1,15,10,11-03-2017,14:31:45
14176,52,320,260,60,first,1,0,1,16,10,11-03-2017,14:31:45
14176,53,370,320,50,first,0,1,1,17,10,11-03-2017,14:31:45
14176,54,280,200,80,first,0,0,0,NA,10,11-03-2017,14:31:45
14176,55,360,250,110,first,1,0,1,18,10,11-03-2017,14:31:45
14176,56,350,450,100,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,57,250,160,90,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,58,280,200,80,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,59,250,320,70,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,60,250,190,60,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,61,270,320,50,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,62,280,320,40,second,1,1,0,NA,10,11-03-2017,14:31:45
14176,63,310,280,30,first,1,1,0,NA,10,11-03-2017,14:31:45
14176,64,280,260,20,first,1,1,0,NA,10,11-03-2017,14:31:45
14177,1,150,250,100,second,1,NA,NA,NA,10,11-01-2017,14:40:09
14177,2,200,280,80,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,3,320,380,60,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,4,390,350,40,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,5,350,370,20,second,0,1,1,1,10,11-01-2017,14:40:09
14177,6,430,350,80,first,1,0,1,2,10,11-01-2017,14:40:09
14177,7,290,350,60,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,8,350,400,50,second,0,1,1,3,10,11-01-2017,14:40:09
14177,9,400,320,80,first,1,0,1,4,10,11-01-2017,14:40:09
14177,10,390,320,70,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,11,320,260,60,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,12,270,320,50,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,13,320,280,40,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,14,320,350,30,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,15,350,330,20,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,16,310,320,10,second,0,1,1,5,10,11-01-2017,14:40:09
14177,17,290,250,40,first,1,0,1,6,10,11-01-2017,14:40:09
14177,18,280,250,30,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,19,280,300,20,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,20,250,240,10,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,21,290,280,10,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,22,250,260,10,second,0,1,1,7,10,11-01-2017,14:40:09
14177,23,210,250,40,second,1,0,1,8,10,11-01-2017,14:40:09
14177,24,320,350,30,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,25,270,250,20,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,26,290,280,10,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,27,350,340,10,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,28,250,260,10,second,0,1,1,9,10,11-01-2017,14:40:09
14177,29,350,390,40,second,1,0,1,10,10,11-01-2017,14:40:09
14177,30,250,220,30,first,0,1,1,11,10,11-01-2017,14:40:09
14177,31,250,310,60,second,1,0,1,12,10,11-01-2017,14:40:09
14177,32,250,200,50,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,33,280,320,40,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,34,280,310,30,second,0,1,1,13,10,11-01-2017,14:40:09
14177,35,260,320,60,second,1,0,1,14,10,11-01-2017,14:40:09
14177,36,320,370,50,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,37,280,320,40,second,0,1,1,15,10,11-01-2017,14:40:09
14177,38,280,210,70,first,1,0,1,16,10,11-01-2017,14:40:09
14177,39,350,290,60,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,40,230,280,50,second,0,1,1,17,10,11-01-2017,14:40:09
14177,41,280,360,80,second,1,0,1,18,10,11-01-2017,14:40:09
14177,42,350,420,70,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,43,410,350,60,first,0,1,1,19,10,11-01-2017,14:40:09
14177,44,280,190,90,first,1,0,1,20,10,11-01-2017,14:40:09
14177,45,200,280,80,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,46,280,350,70,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,47,290,350,60,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,48,230,280,50,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,49,250,290,40,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,50,280,250,30,first,0,1,1,21,10,11-01-2017,14:40:09
14177,51,350,290,60,first,1,0,1,22,10,11-01-2017,14:40:09
14177,52,320,270,50,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,53,210,250,40,second,1,1,0,NA,10,11-01-2017,14:40:09
14177,54,310,280,30,first,0,1,1,23,10,11-01-2017,14:40:09
14177,55,320,380,60,second,1,0,1,24,10,11-01-2017,14:40:09
14177,56,400,350,50,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,57,360,320,40,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,58,320,290,30,first,0,1,1,25,10,11-01-2017,14:40:09
14177,59,310,250,60,first,1,0,1,26,10,11-01-2017,14:40:09
14177,60,370,320,50,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,61,290,250,40,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,62,320,290,30,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,63,250,230,20,first,1,1,0,NA,10,11-01-2017,14:40:09
14177,64,240,250,10,second,1,1,0,NA,10,11-01-2017,14:40:09
14178,1,420,320,100,first,1,NA,NA,NA,10,11-15-2017,16:34:32
14178,2,270,350,80,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,3,320,380,60,second,0,1,1,1,10,11-15-2017,16:34:32
14178,4,440,320,120,first,1,0,1,2,10,11-15-2017,16:34:32
14178,5,250,150,100,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,6,240,320,80,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,7,340,280,60,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,8,320,270,50,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,9,290,250,40,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,10,280,250,30,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,11,300,280,20,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,12,250,240,10,first,0,1,1,3,10,11-15-2017,16:34:32
14178,13,250,290,40,second,1,0,1,4,10,11-15-2017,16:34:32
14178,14,220,250,30,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,15,320,300,20,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,16,350,360,10,second,0,1,1,5,10,11-15-2017,16:34:32
14178,17,240,280,40,second,1,0,1,6,10,11-15-2017,16:34:32
14178,18,320,290,30,first,0,1,1,7,10,11-15-2017,16:34:32
14178,19,280,340,60,second,1,0,1,8,10,11-15-2017,16:34:32
14178,20,280,230,50,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,21,280,320,40,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,22,250,280,30,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,23,260,280,20,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,24,240,250,10,second,0,1,1,9,10,11-15-2017,16:34:32
14178,25,350,390,40,second,1,0,1,10,10,11-15-2017,16:34:32
14178,26,220,250,30,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,27,350,330,20,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,28,340,350,10,second,0,1,1,11,10,11-15-2017,16:34:32
14178,29,280,240,40,first,1,0,1,12,10,11-15-2017,16:34:32
14178,30,380,350,30,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,31,280,260,20,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,32,320,330,10,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,33,340,350,10,second,0,1,1,13,10,11-15-2017,16:34:32
14178,34,280,320,40,second,1,0,1,14,10,11-15-2017,16:34:32
14178,35,310,280,30,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,36,350,370,20,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,37,320,310,10,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,38,350,340,10,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,39,310,320,10,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,40,330,320,10,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,41,280,290,10,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,42,350,340,10,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,43,360,350,10,first,0,1,1,15,10,11-15-2017,16:34:32
14178,44,290,250,40,first,1,0,1,16,10,11-15-2017,16:34:32
14178,45,290,320,30,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,46,270,250,20,first,1,1,0,NA,10,11-15-2017,16:34:32
14178,47,320,330,10,second,1,1,0,NA,10,11-15-2017,16:34:32
14178,48,350,360,10,second,1,1,0,NA,10,11-15-2017,16:34:32
