Subject,TrialProc,Trial,Accuracy,RT,Target,FixationDuration,AdminTime,SessionDate,SessionTime
14007,practice,13,1,486,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,practice,14,0,845,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,practice,15,0,1397,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,practice,16,1,764,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,1,1,420,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,2,1,416,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,3,1,389,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,4,1,412,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,5,1,456,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,6,1,396,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,7,1,998,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,8,0,744,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,9,1,399,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,10,0,1097,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,11,1,421,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,12,1,433,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,13,1,435,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,14,1,372,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,15,1,545,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,16,1,392,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,17,1,402,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,18,1,556,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,19,1,422,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,20,1,309,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,21,0,324,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,22,1,424,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,23,1,463,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,24,1,326,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,25,1,314,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,26,1,692,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,27,0,417,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,28,1,552,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,29,0,465,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,30,1,601,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,31,1,525,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,32,1,434,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,33,1,500,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,34,1,1283,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,35,1,451,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,36,0,1362,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,37,1,1544,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,38,1,551,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,39,1,382,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,40,1,517,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,41,1,671,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,42,0,622,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,43,1,635,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,44,1,407,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,45,1,1108,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,46,1,1115,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,47,1,381,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,48,1,468,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,49,1,524,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,50,1,558,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,51,1,367,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,52,1,420,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,53,1,1411,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,54,1,336,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,55,0,508,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,56,1,444,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,57,1,552,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,58,1,520,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,59,1,485,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,60,1,457,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,61,1,384,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,62,1,655,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,63,1,622,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,64,1,550,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,65,1,503,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,66,0,689,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,67,1,448,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,68,1,410,Q,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,69,1,465,O,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,70,1,360,Q,2000,8.460583333333334,10-02-2017,13:18:56
14007,real,71,1,402,O,3000,8.460583333333334,10-02-2017,13:18:56
14007,real,72,1,363,Q,2000,8.460583333333334,10-02-2017,13:18:56
14009,practice,1,1,733,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,practice,2,1,764,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,practice,3,1,2178,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,practice,4,1,1304,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,practice,5,1,1112,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,practice,6,1,792,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,practice,7,1,844,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,practice,8,0,935,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,practice,9,0,1439,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,practice,10,1,962,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,practice,11,0,823,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,practice,12,1,1018,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,practice,13,1,630,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,practice,14,1,720,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,practice,15,1,784,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,practice,16,1,709,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,1,0,884,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,2,0,957,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,3,1,635,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,4,0,677,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,5,0,854,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,6,1,543,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,7,1,773,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,8,1,579,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,9,1,479,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,10,0,552,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,11,0,598,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,12,0,770,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,13,1,655,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,14,1,712,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,15,0,1031,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,16,0,690,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,17,1,970,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,18,1,511,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,19,1,415,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,20,0,787,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,21,1,655,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,22,1,449,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,23,1,451,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,24,0,1404,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,25,1,608,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,26,1,588,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,27,0,647,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,28,1,929,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,29,0,736,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,30,0,567,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,31,1,525,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,32,1,723,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,33,0,707,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,34,1,810,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,35,1,845,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,36,1,632,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,37,1,633,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,38,0,788,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,39,1,656,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,40,0,536,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,41,1,615,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,42,1,603,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,43,1,414,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,44,1,649,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,45,1,716,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,46,1,947,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,47,0,1370,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,48,0,647,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,49,1,785,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,50,1,405,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,51,0,528,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,52,0,607,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,53,1,554,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,54,1,759,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,55,1,613,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,56,1,433,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,57,0,588,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,58,1,552,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,59,0,623,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,60,0,570,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,61,1,487,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,62,0,502,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,63,1,702,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,64,1,638,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,65,1,545,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,66,1,615,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,67,1,498,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,68,1,425,Q,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,69,1,555,O,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,70,1,832,O,3000,8.394566666666666,10-31-2017,11:33:28
14009,real,71,0,435,Q,2000,8.394566666666666,10-31-2017,11:33:28
14009,real,72,1,749,O,3000,8.394566666666666,10-31-2017,11:33:28
14011,practice,1,0,383,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,practice,2,0,414,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,practice,3,1,949,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,practice,4,1,687,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,practice,5,1,476,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,practice,6,1,469,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,practice,7,1,463,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,practice,8,1,585,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,practice,9,1,776,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,practice,10,0,477,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,practice,11,1,524,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,practice,12,1,702,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,practice,13,1,618,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,practice,14,1,415,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,practice,15,1,307,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,practice,16,1,490,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,1,1,482,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,2,1,516,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,3,1,379,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,4,1,421,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,5,1,452,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,6,1,361,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,7,1,306,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,8,0,225,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,9,1,672,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,10,1,489,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,11,1,590,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,12,1,364,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,13,1,369,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,14,1,413,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,15,1,441,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,16,1,419,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,17,1,410,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,18,1,646,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,19,1,331,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,20,1,319,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,21,1,496,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,22,1,320,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,23,1,378,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,24,1,369,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,25,1,301,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,26,1,268,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,27,1,222,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,28,1,376,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,29,1,324,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,30,1,262,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,31,1,210,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,32,1,287,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,33,1,329,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,34,1,386,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,35,1,369,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,36,1,302,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,37,1,261,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,38,1,292,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,39,1,401,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,40,1,261,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,41,1,356,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,42,1,326,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,43,1,349,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,44,1,212,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,45,1,368,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,46,1,357,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,47,1,1310,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,48,1,485,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,49,0,626,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,50,1,345,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,51,1,336,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,52,1,335,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,53,1,364,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,54,0,1072,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,55,1,362,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,56,1,399,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,57,1,464,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,58,1,463,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,59,1,382,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,60,1,381,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,61,1,364,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,62,1,328,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,63,1,287,O,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,64,1,260,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,65,1,421,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,66,1,554,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,67,1,361,O,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,68,1,387,Q,3000,7.770883333333333,10-02-2017,15:33:28
14011,real,69,1,378,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,70,1,398,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,71,1,1032,Q,2000,7.770883333333333,10-02-2017,15:33:28
14011,real,72,1,367,Q,2000,7.770883333333333,10-02-2017,15:33:28
14013,practice,1,1,529,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,practice,2,1,475,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,practice,3,1,530,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,practice,4,1,575,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,practice,5,1,435,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,practice,6,1,469,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,practice,7,0,428,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,practice,8,1,347,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,practice,9,1,426,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,practice,10,1,385,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,practice,11,1,393,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,practice,12,1,290,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,practice,13,1,207,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,practice,14,1,251,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,practice,15,0,183,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,practice,16,1,398,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,1,0,397,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,2,1,279,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,3,1,401,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,4,1,595,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,5,1,175,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,6,0,308,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,7,1,443,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,8,1,425,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,9,1,920,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,10,1,400,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,11,1,343,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,12,1,320,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,13,1,370,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,14,1,326,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,15,1,488,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,16,0,585,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,17,1,352,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,18,1,423,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,19,1,447,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,20,1,547,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,21,1,338,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,22,1,396,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,23,1,331,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,24,1,367,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,25,1,372,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,26,1,312,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,27,1,298,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,28,1,473,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,29,0,394,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,30,1,444,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,31,1,296,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,32,1,279,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,33,1,361,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,34,1,258,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,35,1,274,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,36,1,275,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,37,1,247,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,38,1,403,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,39,1,368,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,40,0,333,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,41,1,270,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,42,1,427,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,43,1,367,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,44,1,409,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,45,1,475,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,46,1,408,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,47,1,393,Q,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,48,1,464,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,49,0,1255,O,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,50,1,380,Q,2000,7.743933333333334,09-28-2017,13:14:06
14013,real,51,1,392,O,3000,7.743933333333334,09-28-2017,13:14:06
14013,real,52,1,351,O,2000,7.743933333333334,09-28-2017,13:14:06
