Subject,TrialProc,Trial,Accuracy,RT,Target,FixationDuration,SessionDate,SessionTime
12014,practice,13,1,716,Q,2000,02-23-2015,09:51:25
12014,practice,14,1,710,Q,2000,02-23-2015,09:51:25
12014,practice,15,0,1939,O,1000,02-23-2015,09:51:25
12014,practice,16,1,967,O,1000,02-23-2015,09:51:25
12014,real,1,1,867,O,2000,02-23-2015,09:51:25
12014,real,2,1,576,O,1000,02-23-2015,09:51:25
12014,real,3,1,554,Q,2000,02-23-2015,09:51:25
12014,real,4,1,653,Q,2000,02-23-2015,09:51:25
12014,real,5,1,586,Q,1000,02-23-2015,09:51:25
12014,real,6,1,532,Q,1000,02-23-2015,09:51:25
12014,real,7,0,1678,O,1000,02-23-2015,09:51:25
12014,real,8,1,556,O,1000,02-23-2015,09:51:25
12014,real,9,1,846,O,2000,02-23-2015,09:51:25
12014,real,10,1,1766,Q,2000,02-23-2015,09:51:25
12014,real,11,1,1648,Q,1000,02-23-2015,09:51:25
12014,real,12,1,582,Q,2000,02-23-2015,09:51:25
12014,real,13,1,1055,O,2000,02-23-2015,09:51:25
12014,real,14,1,701,O,1000,02-23-2015,09:51:25
12014,real,15,1,657,Q,1000,02-23-2015,09:51:25
12014,real,16,1,2239,O,2000,02-23-2015,09:51:25
12014,real,17,1,1590,O,1000,02-23-2015,09:51:25
12014,real,18,1,535,Q,1000,02-23-2015,09:51:25
12014,real,19,1,786,Q,1000,02-23-2015,09:51:25
12014,real,20,1,826,Q,2000,02-23-2015,09:51:25
12014,real,21,1,563,Q,1000,02-23-2015,09:51:25
12014,real,22,1,540,O,1000,02-23-2015,09:51:25
12014,real,23,1,743,O,1000,02-23-2015,09:51:25
12014,real,24,1,1425,O,1000,02-23-2015,09:51:25
12014,real,25,0,2329,Q,2000,02-23-2015,09:51:25
12014,real,26,1,900,O,1000,02-23-2015,09:51:25
12014,real,27,1,2449,Q,1000,02-23-2015,09:51:25
12014,real,28,1,3015,Q,2000,02-23-2015,09:51:25
12014,real,29,0,1807,O,1000,02-23-2015,09:51:25
12014,real,30,1,775,O,2000,02-23-2015,09:51:25
12014,real,31,1,762,O,2000,02-23-2015,09:51:25
12014,real,32,1,635,Q,2000,02-23-2015,09:51:25
12014,real,33,1,835,O,2000,02-23-2015,09:51:25
12014,real,34,1,1361,O,1000,02-23-2015,09:51:25
12014,real,35,1,740,Q,2000,02-23-2015,09:51:25
12014,real,36,1,719,Q,2000,02-23-2015,09:51:25
12014,real,37,1,1034,Q,2000,02-23-2015,09:51:25
12014,real,38,0,1642,O,2000,02-23-2015,09:51:25
12014,real,39,0,1128,Q,1000,02-23-2015,09:51:25
12014,real,40,1,844,O,2000,02-23-2015,09:51:25
12014,real,41,1,2067,Q,1000,02-23-2015,09:51:25
12014,real,42,1,497,Q,2000,02-23-2015,09:51:25
12014,real,43,1,646,O,1000,02-23-2015,09:51:25
12014,real,44,1,1045,O,2000,02-23-2015,09:51:25
12014,real,45,1,659,O,2000,02-23-2015,09:51:25
12014,real,46,1,1042,Q,1000,02-23-2015,09:51:25
12014,real,47,1,872,Q,1000,02-23-2015,09:51:25
12014,real,48,1,638,O,2000,02-23-2015,09:51:25
12015,practice,1,1,263,O,1000,02-23-2015,12:50:34
12015,practice,2,1,237,O,2000,02-23-2015,12:50:34
12015,practice,3,1,524,Q,2000,02-23-2015,12:50:34
12015,practice,4,1,231,O,2000,02-23-2015,12:50:34
12015,practice,5,1,239,Q,2000,02-23-2015,12:50:34
12015,practice,6,0,213,O,2000,02-23-2015,12:50:34
12015,practice,7,0,429,Q,1000,02-23-2015,12:50:34
12015,practice,8,0,286,Q,1000,02-23-2015,12:50:34
12015,practice,9,0,226,O,1000,02-23-2015,12:50:34
12015,practice,10,1,274,O,1000,02-23-2015,12:50:34
12015,practice,11,1,232,O,2000,02-23-2015,12:50:34
12015,practice,12,1,519,Q,1000,02-23-2015,12:50:34
12015,practice,13,1,410,Q,2000,02-23-2015,12:50:34
12015,practice,14,1,306,O,1000,02-23-2015,12:50:34
12015,practice,15,0,286,Q,2000,02-23-2015,12:50:34
12015,practice,16,1,412,Q,1000,02-23-2015,12:50:34
12015,real,1,1,369,O,1000,02-23-2015,12:50:34
12015,real,2,0,306,Q,1000,02-23-2015,12:50:34
12015,real,3,1,302,Q,1000,02-23-2015,12:50:34
12015,real,4,0,219,O,1000,02-23-2015,12:50:34
12015,real,5,1,339,Q,2000,02-23-2015,12:50:34
12015,real,6,1,381,O,1000,02-23-2015,12:50:34
12015,real,7,1,550,O,2000,02-23-2015,12:50:34
12015,real,8,1,304,O,2000,02-23-2015,12:50:34
12015,real,9,1,308,Q,1000,02-23-2015,12:50:34
12015,real,10,1,328,O,2000,02-23-2015,12:50:34
12015,real,11,0,732,Q,2000,02-23-2015,12:50:34
12015,real,12,1,424,Q,2000,02-23-2015,12:50:34
12015,real,13,1,399,Q,2000,02-23-2015,12:50:34
12015,real,14,1,407,Q,1000,02-23-2015,12:50:34
12015,real,15,1,343,Q,1000,02-23-2015,12:50:34
12015,real,16,1,354,Q,1000,02-23-2015,12:50:34
12015,real,17,0,284,O,2000,02-23-2015,12:50:34
12015,real,18,1,353,O,2000,02-23-2015,12:50:34
12015,real,19,1,1115,O,2000,02-23-2015,12:50:34
12015,real,20,1,351,O,1000,02-23-2015,12:50:34
12015,real,21,1,389,O,1000,02-23-2015,12:50:34
12015,real,22,1,325,Q,2000,02-23-2015,12:50:34
12015,real,23,1,337,O,1000,02-23-2015,12:50:34
12015,real,24,1,411,O,1000,02-23-2015,12:50:34
12015,real,25,1,276,O,2000,02-23-2015,12:50:34
12015,real,26,1,386,O,1000,02-23-2015,12:50:34
12015,real,27,1,354,O,1000,02-23-2015,12:50:34
12015,real,28,1,372,Q,1000,02-23-2015,12:50:34
12015,real,29,1,477,Q,2000,02-23-2015,12:50:34
12015,real,30,1,363,O,2000,02-23-2015,12:50:34
12015,real,31,1,357,Q,1000,02-23-2015,12:50:34
12015,real,32,1,375,Q,1000,02-23-2015,12:50:34
12015,real,33,1,297,Q,2000,02-23-2015,12:50:34
12015,real,34,1,485,O,1000,02-23-2015,12:50:34
12015,real,35,1,330,Q,1000,02-23-2015,12:50:34
12015,real,36,1,374,Q,1000,02-23-2015,12:50:34
12015,real,37,1,303,O,2000,02-23-2015,12:50:34
12015,real,38,0,740,Q,2000,02-23-2015,12:50:34
12015,real,39,1,390,Q,2000,02-23-2015,12:50:34
12015,real,40,1,384,Q,2000,02-23-2015,12:50:34
12015,real,41,1,400,O,2000,02-23-2015,12:50:34
12015,real,42,0,521,Q,2000,02-23-2015,12:50:34
12015,real,43,1,364,O,2000,02-23-2015,12:50:34
12015,real,44,1,262,O,2000,02-23-2015,12:50:34
12015,real,45,1,612,Q,2000,02-23-2015,12:50:34
12015,real,46,1,348,O,1000,02-23-2015,12:50:34
12015,real,47,1,375,Q,1000,02-23-2015,12:50:34
12015,real,48,1,440,O,1000,02-23-2015,12:50:34
12016,practice,1,1,2239,O,1000,02-23-2015,14:37:44
12016,practice,2,1,678,O,1000,02-23-2015,14:37:44
12016,practice,3,1,621,Q,1000,02-23-2015,14:37:44
12016,practice,4,0,1788,O,2000,02-23-2015,14:37:44
12016,practice,5,1,959,O,2000,02-23-2015,14:37:44
12016,practice,6,1,1842,Q,2000,02-23-2015,14:37:44
12016,practice,7,1,640,Q,2000,02-23-2015,14:37:44
12016,practice,8,1,1303,Q,1000,02-23-2015,14:37:44
12016,practice,9,1,1557,Q,1000,02-23-2015,14:37:44
12016,practice,10,1,975,Q,2000,02-23-2015,14:37:44
12016,practice,11,1,594,O,2000,02-23-2015,14:37:44
12016,practice,12,1,596,O,2000,02-23-2015,14:37:44
12016,practice,13,1,677,Q,2000,02-23-2015,14:37:44
12016,practice,14,1,987,O,1000,02-23-2015,14:37:44
12016,practice,15,1,581,O,1000,02-23-2015,14:37:44
12016,practice,16,1,527,Q,1000,02-23-2015,14:37:44
12016,real,1,0,667,Q,1000,02-23-2015,14:37:44
12016,real,2,0,617,O,2000,02-23-2015,14:37:44
12016,real,3,0,761,Q,2000,02-23-2015,14:37:44
12016,real,4,1,1084,Q,1000,02-23-2015,14:37:44
12016,real,5,1,530,Q,1000,02-23-2015,14:37:44
12016,real,6,1,597,O,2000,02-23-2015,14:37:44
12016,real,7,1,535,O,2000,02-23-2015,14:37:44
12016,real,8,0,747,Q,2000,02-23-2015,14:37:44
12016,real,9,0,654,O,1000,02-23-2015,14:37:44
12016,real,10,1,557,Q,2000,02-23-2015,14:37:44
12016,real,11,1,545,Q,2000,02-23-2015,14:37:44
12016,real,12,1,476,Q,1000,02-23-2015,14:37:44
12016,real,13,1,602,Q,1000,02-23-2015,14:37:44
12016,real,14,1,507,Q,2000,02-23-2015,14:37:44
12016,real,15,1,496,O,2000,02-23-2015,14:37:44
12016,real,16,1,438,Q,2000,02-23-2015,14:37:44
12016,real,17,1,438,Q,1000,02-23-2015,14:37:44
12016,real,18,1,542,O,2000,02-23-2015,14:37:44
12016,real,19,1,490,O,1000,02-23-2015,14:37:44
12016,real,20,1,704,Q,2000,02-23-2015,14:37:44
12016,real,21,1,549,Q,1000,02-23-2015,14:37:44
12016,real,22,1,464,O,1000,02-23-2015,14:37:44
12016,real,23,1,415,O,1000,02-23-2015,14:37:44
12016,real,24,1,391,O,2000,02-23-2015,14:37:44
12016,real,25,1,369,O,2000,02-23-2015,14:37:44
12016,real,26,1,467,O,1000,02-23-2015,14:37:44
12016,real,27,1,376,O,2000,02-23-2015,14:37:44
12016,real,28,1,1140,Q,2000,02-23-2015,14:37:44
12016,real,29,1,536,Q,1000,02-23-2015,14:37:44
12016,real,30,0,699,O,2000,02-23-2015,14:37:44
12016,real,31,1,584,O,2000,02-23-2015,14:37:44
12016,real,32,1,513,Q,1000,02-23-2015,14:37:44
12016,real,33,1,606,O,1000,02-23-2015,14:37:44
12016,real,34,1,447,O,2000,02-23-2015,14:37:44
12016,real,35,1,543,Q,1000,02-23-2015,14:37:44
12016,real,36,1,523,O,1000,02-23-2015,14:37:44
12016,real,37,0,1255,O,1000,02-23-2015,14:37:44
12016,real,38,1,471,O,1000,02-23-2015,14:37:44
12016,real,39,1,653,Q,2000,02-23-2015,14:37:44
12016,real,40,1,867,Q,1000,02-23-2015,14:37:44
12016,real,41,1,435,Q,2000,02-23-2015,14:37:44
12016,real,42,1,370,O,1000,02-23-2015,14:37:44
12016,real,43,1,372,Q,1000,02-23-2015,14:37:44
12016,real,44,1,559,O,2000,02-23-2015,14:37:44
12016,real,45,1,417,Q,2000,02-23-2015,14:37:44
12016,real,46,1,418,O,1000,02-23-2015,14:37:44
12016,real,47,1,346,Q,2000,02-23-2015,14:37:44
12016,real,48,1,365,O,1000,02-23-2015,14:37:44
12018,practice,1,1,568,Q,1000,02-23-2015,16:40:03
12018,practice,2,1,1330,O,1000,02-23-2015,16:40:03
12018,practice,3,1,790,Q,2000,02-23-2015,16:40:03
12018,practice,4,0,752,Q,2000,02-23-2015,16:40:03
12018,practice,5,1,459,O,2000,02-23-2015,16:40:03
12018,practice,6,1,586,Q,1000,02-23-2015,16:40:03
12018,practice,7,1,380,O,2000,02-23-2015,16:40:03
12018,practice,8,1,501,O,2000,02-23-2015,16:40:03
12018,practice,9,0,554,O,2000,02-23-2015,16:40:03
12018,practice,10,1,444,Q,2000,02-23-2015,16:40:03
12018,practice,11,1,443,O,1000,02-23-2015,16:40:03
12018,practice,12,1,539,O,1000,02-23-2015,16:40:03
12018,practice,13,1,605,Q,2000,02-23-2015,16:40:03
12018,practice,14,1,599,O,1000,02-23-2015,16:40:03
12018,practice,15,1,671,Q,1000,02-23-2015,16:40:03
12018,practice,16,0,949,Q,1000,02-23-2015,16:40:03
12018,real,1,0,959,O,2000,02-23-2015,16:40:03
12018,real,2,0,625,Q,2000,02-23-2015,16:40:03
12018,real,3,1,426,Q,1000,02-23-2015,16:40:03
12018,real,4,1,513,O,2000,02-23-2015,16:40:03
12018,real,5,1,414,Q,1000,02-23-2015,16:40:03
12018,real,6,1,408,O,2000,02-23-2015,16:40:03
12018,real,7,1,504,Q,1000,02-23-2015,16:40:03
12018,real,8,1,429,Q,2000,02-23-2015,16:40:03
12018,real,9,0,717,O,1000,02-23-2015,16:40:03
12018,real,10,1,705,O,1000,02-23-2015,16:40:03
12018,real,11,0,421,O,1000,02-23-2015,16:40:03
12018,real,12,0,717,O,2000,02-23-2015,16:40:03
12018,real,13,1,290,O,1000,02-23-2015,16:40:03
12018,real,14,1,344,O,1000,02-23-2015,16:40:03
12018,real,15,1,643,Q,2000,02-23-2015,16:40:03
12018,real,16,1,434,O,2000,02-23-2015,16:40:03
12018,real,17,1,506,O,2000,02-23-2015,16:40:03
12018,real,18,0,687,O,2000,02-23-2015,16:40:03
12018,real,19,0,661,Q,1000,02-23-2015,16:40:03
12018,real,20,0,692,Q,2000,02-23-2015,16:40:03
12018,real,21,1,794,O,2000,02-23-2015,16:40:03
12018,real,22,0,1028,Q,2000,02-23-2015,16:40:03
12018,real,23,1,419,Q,2000,02-23-2015,16:40:03
12018,real,24,1,370,Q,1000,02-23-2015,16:40:03
12018,real,25,0,549,Q,1000,02-23-2015,16:40:03
12018,real,26,0,655,Q,1000,02-23-2015,16:40:03
12018,real,27,1,311,Q,1000,02-23-2015,16:40:03
12018,real,28,1,475,Q,1000,02-23-2015,16:40:03
12018,real,29,1,593,O,2000,02-23-2015,16:40:03
12018,real,30,1,619,O,1000,02-23-2015,16:40:03
12018,real,31,0,435,O,1000,02-23-2015,16:40:03
12018,real,32,0,426,O,2000,02-23-2015,16:40:03
12018,real,33,1,427,Q,1000,02-23-2015,16:40:03
12018,real,34,1,323,Q,2000,02-23-2015,16:40:03
12018,real,35,1,455,O,1000,02-23-2015,16:40:03
12018,real,36,1,406,O,1000,02-23-2015,16:40:03
12018,real,37,0,598,O,1000,02-23-2015,16:40:03
12018,real,38,1,447,O,1000,02-23-2015,16:40:03
12018,real,39,0,1159,Q,2000,02-23-2015,16:40:03
12018,real,40,1,642,Q,2000,02-23-2015,16:40:03
12018,real,41,1,856,O,2000,02-23-2015,16:40:03
12018,real,42,0,559,Q,2000,02-23-2015,16:40:03
12018,real,43,1,362,Q,1000,02-23-2015,16:40:03
12018,real,44,1,301,Q,1000,02-23-2015,16:40:03
12018,real,45,1,441,Q,2000,02-23-2015,16:40:03
12018,real,46,0,625,Q,2000,02-23-2015,16:40:03
12018,real,47,0,497,O,2000,02-23-2015,16:40:03
12018,real,48,1,319,O,1000,02-23-2015,16:40:03
12021,practice,1,1,407,O,2000,02-24-2015,15:42:04
12021,practice,2,1,552,O,1000,02-24-2015,15:42:04
12021,practice,3,1,394,Q,2000,02-24-2015,15:42:04
12021,practice,4,1,402,O,2000,02-24-2015,15:42:04
12021,practice,5,1,451,O,1000,02-24-2015,15:42:04
12021,practice,6,1,570,O,2000,02-24-2015,15:42:04
12021,practice,7,1,483,O,1000,02-24-2015,15:42:04
12021,practice,8,1,480,O,1000,02-24-2015,15:42:04
12021,practice,9,1,470,Q,2000,02-24-2015,15:42:04
12021,practice,10,1,395,O,2000,02-24-2015,15:42:04
12021,practice,11,1,316,Q,1000,02-24-2015,15:42:04
12021,practice,12,1,320,Q,1000,02-24-2015,15:42:04
12021,practice,13,1,404,Q,1000,02-24-2015,15:42:04
12021,practice,14,1,412,Q,2000,02-24-2015,15:42:04
12021,practice,15,1,357,Q,2000,02-24-2015,15:42:04
12021,practice,16,1,375,Q,1000,02-24-2015,15:42:04
12021,real,1,1,412,O,1000,02-24-2015,15:42:04
12021,real,2,1,1820,Q,1000,02-24-2015,15:42:04
12021,real,3,1,451,O,1000,02-24-2015,15:42:04
12021,real,4,1,393,O,2000,02-24-2015,15:42:04
12021,real,5,1,370,Q,2000,02-24-2015,15:42:04
12021,real,6,1,475,Q,2000,02-24-2015,15:42:04
12021,real,7,1,361,Q,1000,02-24-2015,15:42:04
12021,real,8,1,299,Q,1000,02-24-2015,15:42:04
12021,real,9,1,431,Q,1000,02-24-2015,15:42:04
12021,real,10,1,630,Q,2000,02-24-2015,15:42:04
12021,real,11,1,446,O,1000,02-24-2015,15:42:04
12021,real,12,1,365,O,1000,02-24-2015,15:42:04
12021,real,13,1,335,O,1000,02-24-2015,15:42:04
12021,real,14,1,354,Q,1000,02-24-2015,15:42:04
12021,real,15,1,396,Q,2000,02-24-2015,15:42:04
12021,real,16,1,324,Q,2000,02-24-2015,15:42:04
12021,real,17,1,432,O,2000,02-24-2015,15:42:04
12021,real,18,1,359,O,2000,02-24-2015,15:42:04
12021,real,19,0,921,O,1000,02-24-2015,15:42:04
12021,real,20,1,428,Q,2000,02-24-2015,15:42:04
12021,real,21,1,555,Q,2000,02-24-2015,15:42:04
12021,real,22,1,438,O,1000,02-24-2015,15:42:04
12021,real,23,1,397,Q,2000,02-24-2015,15:42:04
12021,real,24,1,397,Q,1000,02-24-2015,15:42:04
12021,real,25,1,390,O,2000,02-24-2015,15:42:04
12021,real,26,1,335,O,2000,02-24-2015,15:42:04
12021,real,27,1,321,O,1000,02-24-2015,15:42:04
12021,real,28,1,389,O,1000,02-24-2015,15:42:04
12021,real,29,1,342,Q,1000,02-24-2015,15:42:04
12021,real,30,1,329,O,1000,02-24-2015,15:42:04
12021,real,31,1,436,Q,2000,02-24-2015,15:42:04
12021,real,32,1,355,Q,1000,02-24-2015,15:42:04
12021,real,33,1,261,Q,1000,02-24-2015,15:42:04
12021,real,34,1,435,Q,2000,02-24-2015,15:42:04
12021,real,35,1,426,O,2000,02-24-2015,15:42:04
12021,real,36,1,394,Q,1000,02-24-2015,15:42:04
12021,real,37,1,386,O,2000,02-24-2015,15:42:04
12021,real,38,1,387,O,1000,02-24-2015,15:42:04
12021,real,39,1,396,Q,2000,02-24-2015,15:42:04
12021,real,40,1,364,Q,1000,02-24-2015,15:42:04
12021,real,41,1,496,O,1000,02-24-2015,15:42:04
12021,real,42,1,366,Q,1000,02-24-2015,15:42:04
12021,real,43,1,342,O,2000,02-24-2015,15:42:04
12021,real,44,1,386,O,2000,02-24-2015,15:42:04
12021,real,45,1,395,O,2000,02-24-2015,15:42:04
12021,real,46,1,547,Q,2000,02-24-2015,15:42:04
12021,real,47,1,391,O,2000,02-24-2015,15:42:04
12021,real,48,1,352,O,2000,02-24-2015,15:42:04
12022,practice,1,1,279,O,1000,02-26-2015,12:41:07
12022,practice,2,1,837,O,2000,02-26-2015,12:41:07
12022,practice,3,1,260,Q,1000,02-26-2015,12:41:07
12022,practice,4,1,523,O,1000,02-26-2015,12:41:07
12022,practice,5,1,261,Q,1000,02-26-2015,12:41:07
12022,practice,6,1,475,Q,1000,02-26-2015,12:41:07
12022,practice,7,1,457,O,1000,02-26-2015,12:41:07
12022,practice,8,0,1310,O,2000,02-26-2015,12:41:07
12022,practice,9,1,467,O,2000,02-26-2015,12:41:07
12022,practice,10,1,480,Q,1000,02-26-2015,12:41:07
12022,practice,11,1,413,O,1000,02-26-2015,12:41:07
12022,practice,12,1,582,Q,2000,02-26-2015,12:41:07
12022,practice,13,0,2135,Q,2000,02-26-2015,12:41:07
12022,practice,14,1,378,Q,2000,02-26-2015,12:41:07
12022,practice,15,0,548,O,2000,02-26-2015,12:41:07
12022,practice,16,1,423,Q,2000,02-26-2015,12:41:07
12022,real,1,1,1608,O,1000,02-26-2015,12:41:07
12022,real,2,1,296,Q,1000,02-26-2015,12:41:07
12022,real,3,1,476,O,1000,02-26-2015,12:41:07
12022,real,4,1,418,Q,2000,02-26-2015,12:41:07
12022,real,5,1,385,Q,1000,02-26-2015,12:41:07
12022,real,6,1,274,Q,1000,02-26-2015,12:41:07
12022,real,7,1,264,Q,1000,02-26-2015,12:41:07
12022,real,8,1,391,O,2000,02-26-2015,12:41:07
12022,real,9,1,439,O,1000,02-26-2015,12:41:07
12022,real,10,1,1342,Q,2000,02-26-2015,12:41:07
12022,real,11,1,337,O,2000,02-26-2015,12:41:07
12022,real,12,1,524,O,2000,02-26-2015,12:41:07
12022,real,13,1,2200,O,1000,02-26-2015,12:41:07
12022,real,14,1,383,Q,1000,02-26-2015,12:41:07
12022,real,15,1,440,Q,2000,02-26-2015,12:41:07
12022,real,16,1,127,O,2000,02-26-2015,12:41:07
12022,real,17,1,379,Q,1000,02-26-2015,12:41:07
12022,real,18,0,1676,Q,1000,02-26-2015,12:41:07
12022,real,19,1,2082,Q,2000,02-26-2015,12:41:07
12022,real,20,1,471,O,2000,02-26-2015,12:41:07
12022,real,21,1,721,Q,2000,02-26-2015,12:41:07
12022,real,22,0,1133,O,2000,02-26-2015,12:41:07
12022,real,23,1,535,O,2000,02-26-2015,12:41:07
12022,real,24,1,554,Q,2000,02-26-2015,12:41:07
12022,real,25,1,533,O,1000,02-26-2015,12:41:07
12022,real,26,1,536,O,2000,02-26-2015,12:41:07
12022,real,27,1,523,Q,2000,02-26-2015,12:41:07
12022,real,28,1,399,O,2000,02-26-2015,12:41:07
12022,real,29,1,432,O,1000,02-26-2015,12:41:07
12022,real,30,0,1054,O,1000,02-26-2015,12:41:07
12022,real,31,1,517,O,1000,02-26-2015,12:41:07
12022,real,32,1,425,Q,2000,02-26-2015,12:41:07
12022,real,33,1,423,Q,1000,02-26-2015,12:41:07
12022,real,34,1,343,O,1000,02-26-2015,12:41:07
12022,real,35,1,522,Q,1000,02-26-2015,12:41:07
12022,real,36,1,797,Q,2000,02-26-2015,12:41:07
12022,real,37,1,319,O,1000,02-26-2015,12:41:07
12022,real,38,1,1059,Q,1000,02-26-2015,12:41:07
12022,real,39,1,352,O,2000,02-26-2015,12:41:07
12022,real,40,1,379,Q,2000,02-26-2015,12:41:07
12022,real,41,1,1766,O,2000,02-26-2015,12:41:07
12022,real,42,1,351,Q,1000,02-26-2015,12:41:07
12022,real,43,1,3105,O,1000,02-26-2015,12:41:07
12022,real,44,1,366,Q,2000,02-26-2015,12:41:07
12022,real,45,1,432,O,1000,02-26-2015,12:41:07
12022,real,46,1,2303,Q,1000,02-26-2015,12:41:07
12022,real,47,1,636,Q,2000,02-26-2015,12:41:07
12022,real,48,1,395,O,2000,02-26-2015,12:41:07
12023,practice,1,1,342,Q,2000,02-26-2015,13:36:46
12023,practice,2,1,360,Q,1000,02-26-2015,13:36:46
12023,practice,3,1,339,O,2000,02-26-2015,13:36:46
12023,practice,4,0,606,O,2000,02-26-2015,13:36:46
12023,practice,5,1,479,O,1000,02-26-2015,13:36:46
12023,practice,6,1,622,Q,2000,02-26-2015,13:36:46
12023,practice,7,1,1037,Q,1000,02-26-2015,13:36:46
12023,practice,8,1,365,O,2000,02-26-2015,13:36:46
12023,practice,9,1,319,Q,2000,02-26-2015,13:36:46
12023,practice,10,1,731,Q,1000,02-26-2015,13:36:46
12023,practice,11,1,463,O,2000,02-26-2015,13:36:46
12023,practice,12,1,558,O,1000,02-26-2015,13:36:46
12023,practice,13,1,440,O,1000,02-26-2015,13:36:46
12023,practice,14,1,343,O,1000,02-26-2015,13:36:46
12023,practice,15,1,348,Q,1000,02-26-2015,13:36:46
12023,practice,16,1,447,Q,2000,02-26-2015,13:36:46
12023,real,1,0,733,O,1000,02-26-2015,13:36:46
12023,real,2,1,583,Q,2000,02-26-2015,13:36:46
12023,real,3,1,362,O,1000,02-26-2015,13:36:46
12023,real,4,1,428,Q,1000,02-26-2015,13:36:46
12023,real,5,1,332,Q,1000,02-26-2015,13:36:46
12023,real,6,0,535,O,1000,02-26-2015,13:36:46
12023,real,7,1,618,Q,2000,02-26-2015,13:36:46
12023,real,8,1,427,Q,2000,02-26-2015,13:36:46
12023,real,9,1,395,Q,2000,02-26-2015,13:36:46
12023,real,10,0,892,O,2000,02-26-2015,13:36:46
12023,real,11,1,291,O,2000,02-26-2015,13:36:46
12023,real,12,1,399,Q,1000,02-26-2015,13:36:46
12023,real,13,1,440,Q,1000,02-26-2015,13:36:46
12023,real,14,1,383,O,1000,02-26-2015,13:36:46
12023,real,15,1,464,Q,1000,02-26-2015,13:36:46
12023,real,16,1,343,Q,1000,02-26-2015,13:36:46
12023,real,17,1,402,O,1000,02-26-2015,13:36:46
12023,real,18,1,355,O,2000,02-26-2015,13:36:46
12023,real,19,1,350,Q,2000,02-26-2015,13:36:46
12023,real,20,1,369,O,2000,02-26-2015,13:36:46
12023,real,21,1,703,O,2000,02-26-2015,13:36:46
12023,real,22,1,468,O,1000,02-26-2015,13:36:46
12023,real,23,1,474,O,2000,02-26-2015,13:36:46
12023,real,24,1,440,O,1000,02-26-2015,13:36:46
12023,real,25,1,617,Q,1000,02-26-2015,13:36:46
12023,real,26,1,568,O,2000,02-26-2015,13:36:46
12023,real,27,0,433,Q,2000,02-26-2015,13:36:46
12023,real,28,1,385,Q,1000,02-26-2015,13:36:46
12023,real,29,1,411,O,1000,02-26-2015,13:36:46
12023,real,30,1,388,Q,2000,02-26-2015,13:36:46
12023,real,31,1,356,Q,1000,02-26-2015,13:36:46
12023,real,32,1,368,O,2000,02-26-2015,13:36:46
12023,real,33,0,586,O,2000,02-26-2015,13:36:46
12023,real,34,1,404,Q,2000,02-26-2015,13:36:46
12023,real,35,1,476,O,1000,02-26-2015,13:36:46
12023,real,36,0,818,Q,2000,02-26-2015,13:36:46
12023,real,37,1,387,O,1000,02-26-2015,13:36:46
12023,real,38,1,380,Q,2000,02-26-2015,13:36:46
12023,real,39,1,343,O,2000,02-26-2015,13:36:46
12023,real,40,0,882,Q,1000,02-26-2015,13:36:46
12023,real,41,0,567,O,1000,02-26-2015,13:36:46
12023,real,42,1,401,Q,1000,02-26-2015,13:36:46
12023,real,43,1,386,O,2000,02-26-2015,13:36:46
12023,real,44,1,283,O,1000,02-26-2015,13:36:46
12023,real,45,0,769,Q,2000,02-26-2015,13:36:46
12023,real,46,1,355,O,2000,02-26-2015,13:36:46
12023,real,47,1,358,Q,1000,02-26-2015,13:36:46
12023,real,48,1,609,Q,2000,02-26-2015,13:36:46
12024,practice,1,1,340,O,1000,02-26-2015,15:36:51
12024,practice,2,1,463,Q,2000,02-26-2015,15:36:51
12024,practice,3,1,508,O,1000,02-26-2015,15:36:51
12024,practice,4,1,529,Q,2000,02-26-2015,15:36:51
12024,practice,5,1,532,O,2000,02-26-2015,15:36:51
12024,practice,6,1,575,O,1000,02-26-2015,15:36:51
12024,practice,7,1,529,Q,2000,02-26-2015,15:36:51
12024,practice,8,1,397,O,1000,02-26-2015,15:36:51
12024,practice,9,1,589,Q,1000,02-26-2015,15:36:51
12024,practice,10,1,582,Q,1000,02-26-2015,15:36:51
12024,practice,11,1,440,O,2000,02-26-2015,15:36:51
12024,practice,12,1,342,Q,1000,02-26-2015,15:36:51
12024,practice,13,1,449,Q,2000,02-26-2015,15:36:51
12024,practice,14,1,384,Q,1000,02-26-2015,15:36:51
12024,practice,15,0,313,O,2000,02-26-2015,15:36:51
12024,practice,16,1,533,O,2000,02-26-2015,15:36:51
12024,real,1,1,386,O,1000,02-26-2015,15:36:51
12024,real,2,1,474,O,2000,02-26-2015,15:36:51
12024,real,3,1,424,Q,1000,02-26-2015,15:36:51
12024,real,4,1,296,O,1000,02-26-2015,15:36:51
12024,real,5,1,534,Q,2000,02-26-2015,15:36:51
12024,real,6,1,432,Q,1000,02-26-2015,15:36:51
12024,real,7,1,328,Q,2000,02-26-2015,15:36:51
12024,real,8,1,483,O,2000,02-26-2015,15:36:51
12024,real,9,1,408,O,2000,02-26-2015,15:36:51
12024,real,10,1,337,O,2000,02-26-2015,15:36:51
12024,real,11,1,388,Q,1000,02-26-2015,15:36:51
12024,real,12,1,324,O,1000,02-26-2015,15:36:51
12024,real,13,1,368,Q,2000,02-26-2015,15:36:51
12024,real,14,1,433,Q,1000,02-26-2015,15:36:51
12024,real,15,1,384,Q,1000,02-26-2015,15:36:51
