Subject,Trial,Circle1,Circle2,Difference,CorrectResponse,Accuracy,CircleThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12455,13,45,50,5,right,1,1,0,1,4
12455,14,56,60,4,right,1,1,1,0,
12455,15,63,60,3,left,1,1,1,0,
12455,16,50,48,2,left,0,1,1,1,5
12455,17,55,50,5,left,1,1,0,1,6
12455,18,60,56,4,left,1,1,1,0,
12455,19,63,60,3,left,1,1,1,0,
12455,20,72,70,2,left,1,1,1,0,
12455,21,59,60,1,right,1,1,1,0,
12455,22,71,70,1,left,1,1,1,0,
12455,23,69,70,1,right,1,1,1,0,
12455,24,70,71,1,right,1,1,1,0,
12455,25,70,69,1,left,0,1,1,1,7
12455,26,36,40,4,right,1,1,0,1,8
12455,27,70,73,3,right,1,1,1,0,
12455,28,48,50,2,right,1,1,1,0,
12455,29,59,60,1,right,1,1,1,0,
12455,30,70,69,1,left,0,1,1,1,9
12455,31,50,54,4,right,1,1,0,1,10
12455,32,43,40,3,left,1,1,1,0,
12455,33,40,42,2,right,1,1,1,0,
12455,34,69,70,1,right,1,1,1,0,
12455,35,60,59,1,left,0,1,1,1,11
12455,36,44,40,4,left,1,1,0,1,12
12455,37,43,40,3,left,0,1,1,1,13
12455,38,56,50,6,left,1,1,0,1,14
12455,39,35,40,5,right,1,1,1,0,
12455,40,50,54,4,right,1,1,1,0,
12455,41,50,53,3,right,1,1,1,0,
12455,42,52,50,2,left,1,1,1,0,
12455,43,60,61,1,right,1,1,1,0,
12455,44,40,39,1,left,0,1,1,1,15
12455,45,60,56,4,left,1,1,0,1,16
12455,46,50,47,3,left,1,1,1,0,
12455,47,70,68,2,left,1,1,1,0,
12455,48,69,70,1,right,0,1,1,1,17
12455,49,70,74,4,right,1,1,0,1,18
12455,50,40,37,3,left,1,1,1,0,
12455,51,70,72,2,right,1,1,1,0,
12455,52,60,61,1,right,1,1,1,0,
12455,53,50,49,1,left,0,1,1,1,19
12455,54,74,70,4,left,1,1,0,1,20
12455,55,40,37,3,left,1,1,1,0,
12455,56,40,38,2,left,1,1,1,0,
12455,57,40,41,1,right,1,1,1,0,
12455,58,41,40,1,left,0,1,1,1,21
12455,59,40,44,4,right,1,1,0,1,22
12455,60,40,43,3,right,1,1,1,0,
12455,61,60,62,2,right,1,1,1,0,
12455,62,51,50,1,left,1,1,1,0,
12455,63,39,40,1,right,1,1,1,0,
12455,64,49,50,1,right,1,1,1,0,
12456,1,70,60,10,left,1,1,,,
12456,2,32,40,8,right,1,1,1,0,
12456,3,54,60,6,right,1,1,1,0,
12456,4,64,60,4,left,1,1,1,0,
12456,5,68,70,2,right,1,1,1,0,
12456,6,60,59,1,left,1,1,1,0,
12456,7,71,70,1,left,1,1,1,0,
12456,8,60,59,1,left,1,1,1,0,
12456,9,71,70,1,left,1,1,1,0,
12456,10,40,41,1,right,0,1,1,1,1
12456,11,50,46,4,left,1,1,0,1,2
12456,12,43,40,3,left,1,1,1,0,
12456,13,50,52,2,right,1,1,1,0,
12456,14,70,69,1,left,1,1,1,0,
12456,15,40,41,1,right,1,1,1,0,
12456,16,49,50,1,right,1,1,1,0,
12456,17,39,40,1,right,0,1,1,1,3
12456,18,66,70,4,right,1,1,0,1,4
12456,19,47,50,3,right,1,1,1,0,
12456,20,60,62,2,right,1,1,1,0,
12456,21,69,70,1,right,1,1,1,0,
12456,22,51,50,1,left,1,1,1,0,
12456,23,40,39,1,left,0,1,1,1,5
12456,24,50,54,4,right,1,1,0,1,6
12456,25,40,37,3,left,1,1,1,0,
12456,26,52,50,2,left,1,1,1,0,
12456,27,60,59,1,left,1,1,1,0,
12456,28,41,40,1,left,1,1,1,0,
12456,29,50,51,1,right,1,1,1,0,
12456,30,71,70,1,left,0,1,1,1,7
12456,31,54,50,4,left,1,1,0,1,8
12456,32,60,63,3,right,1,1,1,0,
12456,33,42,40,2,left,1,1,1,0,
12456,34,59,60,1,right,1,1,1,0,
12456,35,60,61,1,right,1,1,1,0,
12456,36,70,69,1,left,1,1,1,0,
12456,37,59,60,1,right,1,1,1,0,
12456,38,39,40,1,right,0,1,1,1,9
12456,39,74,70,4,left,1,1,0,1,10
12456,40,50,47,3,left,0,1,1,1,11
12456,41,56,50,6,left,1,1,0,1,12
12456,42,60,55,5,left,1,1,1,0,
12456,43,64,60,4,left,1,1,1,0,
12456,44,70,67,3,left,1,1,1,0,
12456,45,50,48,2,left,1,1,1,0,
12456,46,70,71,1,right,0,1,1,1,13
12456,47,50,46,4,left,0,1,0,0,
12456,48,43,50,7,right,1,1,0,1,14
12456,49,54,60,6,right,1,1,1,0,
12456,50,65,70,5,right,1,1,1,0,
12456,51,46,50,4,right,1,1,1,0,
12456,52,40,37,3,left,1,1,1,0,
12456,53,40,42,2,right,0,1,1,1,15
12456,54,60,65,5,right,1,1,0,1,16
12456,55,40,36,4,left,1,1,1,0,
12456,56,50,53,3,right,1,1,1,0,
12456,57,70,72,2,right,1,1,1,0,
12456,58,40,41,1,right,1,1,1,0,
12456,59,70,71,1,right,1,1,1,0,
12456,60,39,40,1,right,1,1,1,0,
12456,61,61,60,1,left,0,1,1,1,17
12456,62,70,74,4,right,1,1,0,1,18
12456,63,43,40,3,left,1,1,1,0,
12456,64,70,68,2,left,1,1,1,0,
12457,1,60,70,10,right,1,1,,,
12457,2,70,62,8,left,1,1,1,0,
12457,3,44,50,6,right,1,1,1,0,
12457,4,70,74,4,right,1,1,1,0,
12457,5,50,48,2,left,1,1,1,0,
12457,6,40,41,1,right,1,1,1,0,
12457,7,60,59,1,left,1,1,1,0,
12457,8,60,59,1,left,0,1,1,1,1
12457,9,66,70,4,right,1,1,0,1,2
12457,10,37,40,3,right,1,1,1,0,
12457,11,42,40,2,left,1,1,1,0,
12457,12,69,70,1,right,0,1,1,1,3
12457,13,50,46,4,left,1,1,0,1,4
12457,14,40,37,3,left,1,1,1,0,
12457,15,42,40,2,left,0,1,1,1,5
12457,16,60,55,5,left,1,1,0,1,6
12457,17,44,40,4,left,1,1,1,0,
12457,18,37,40,3,right,1,1,1,0,
12457,19,58,60,2,right,1,1,1,0,
12457,20,50,51,1,right,1,1,1,0,
12457,21,61,60,1,left,1,1,1,0,
12457,22,70,71,1,right,1,1,1,0,
12457,23,61,60,1,left,1,1,1,0,
12457,24,60,59,1,left,1,1,1,0,
12457,25,70,69,1,left,0,1,1,1,7
12457,26,50,54,4,right,1,1,0,1,8
12457,27,60,63,3,right,1,1,1,0,
12457,28,40,42,2,right,1,1,1,0,
12457,29,71,70,1,left,1,1,1,0,
12457,30,71,70,1,left,1,1,1,0,
12457,31,70,69,1,left,1,1,1,0,
12457,32,60,61,1,right,1,1,1,0,
12457,33,40,41,1,right,1,1,1,0,
12457,34,40,39,1,left,1,1,1,0,
12457,35,51,50,1,left,1,1,1,0,
12457,36,69,70,1,right,0,1,1,1,9
12457,37,66,70,4,right,1,1,0,1,10
12457,38,70,73,3,right,1,1,1,0,
12457,39,42,40,2,left,1,1,1,0,
12457,40,49,50,1,right,0,1,1,1,11
12457,41,40,36,4,left,1,1,0,1,12
12457,42,60,63,3,right,1,1,1,0,
12457,43,40,42,2,right,1,1,1,0,
12457,44,70,69,1,left,1,1,1,0,
12457,45,39,40,1,right,1,1,1,0,
12457,46,61,60,1,left,1,1,1,0,
12457,47,51,50,1,left,0,1,1,1,13
12457,48,74,70,4,left,1,1,0,1,14
12457,49,57,60,3,right,1,1,1,0,
12457,50,58,60,2,right,1,1,1,0,
12457,51,50,49,1,left,1,1,1,0,
12457,52,71,70,1,left,1,1,1,0,
12457,53,50,49,1,left,1,1,1,0,
12457,54,40,39,1,left,1,1,1,0,
12457,55,39,40,1,right,1,1,1,0,
12457,56,59,60,1,right,1,1,1,0,
12457,57,61,60,1,left,0,1,1,1,15
12457,58,46,50,4,right,1,1,0,1,16
12457,59,53,50,3,left,1,1,1,0,
12457,60,52,50,2,left,0,1,1,1,17
12457,61,45,50,5,right,1,1,0,1,18
12457,62,70,74,4,right,1,1,1,0,
12457,63,50,53,3,right,1,1,1,0,
12457,64,50,52,2,right,1,1,1,0,
12458,1,70,60,10,left,1,4,,,
12458,2,42,50,8,right,1,4,1,0,
12458,3,56,50,6,left,1,4,1,0,
12458,4,64,60,4,left,1,4,1,0,
12458,5,52,50,2,left,1,4,1,0,
12458,6,70,71,1,right,1,4,1,0,
12458,7,69,70,1,right,1,4,1,0,
12458,8,60,61,1,right,0,4,1,1,1
12458,9,74,70,4,left,0,4,0,0,
12458,10,50,57,7,right,1,4,0,1,2
12458,11,44,50,6,right,1,4,1,0,
12458,12,45,40,5,left,1,4,1,0,
12458,13,44,40,4,left,0,4,1,1,3
12458,14,33,40,7,right,1,4,0,1,4
12458,15,70,64,6,left,1,4,1,0,
12458,16,55,50,5,left,0,4,1,1,5
12458,17,60,68,8,right,1,4,0,1,6
12458,18,40,47,7,right,1,4,1,0,
12458,19,70,64,6,left,1,4,1,0,
12458,20,70,75,5,right,1,4,1,0,
12458,21,50,54,4,right,1,4,1,0,
12458,22,43,40,3,left,1,4,1,0,
12458,23,50,48,2,left,1,4,1,0,
12458,24,50,49,1,left,1,4,1,0,
12458,25,59,60,1,right,1,4,1,0,
12458,26,61,60,1,left,0,4,1,1,7
12458,27,60,64,4,right,1,4,0,1,8
12458,28,40,43,3,right,1,4,1,0,
12458,29,42,40,2,left,0,4,1,1,9
12458,30,60,55,5,left,1,4,0,1,10
12458,31,40,36,4,left,1,4,1,0,
12458,32,40,37,3,left,1,4,1,0,
12458,33,40,38,2,left,1,4,1,0,
12458,34,70,69,1,left,0,4,1,1,11
12458,35,54,50,4,left,1,4,0,1,12
12458,36,73,70,3,left,1,4,1,0,
12458,37,62,60,2,left,1,4,1,0,
12458,38,69,70,1,right,1,4,1,0,
12458,39,49,50,1,right,1,4,1,0,
12458,40,70,71,1,right,1,4,1,0,
12458,41,50,51,1,right,1,4,1,0,
12458,42,50,51,1,right,1,4,1,0,
12458,43,61,60,1,left,0,4,1,1,13
12458,44,50,46,4,left,1,4,0,1,14
12458,45,60,57,3,left,1,4,1,0,
12458,46,58,60,2,right,1,4,1,0,
12458,47,70,71,1,right,1,4,1,0,
12458,48,49,50,1,right,1,4,1,0,
12458,49,60,59,1,left,0,4,1,1,15
12458,50,36,40,4,right,1,4,0,1,16
12458,51,50,47,3,left,1,4,1,0,
12458,52,60,62,2,right,1,4,1,0,
12458,53,40,41,1,right,1,4,1,0,
12458,54,59,60,1,right,1,4,1,0,
12458,55,69,70,1,right,1,4,1,0,
12458,56,40,41,1,right,1,4,1,0,
12458,57,39,40,1,right,1,4,1,0,
12458,58,71,70,1,left,1,4,1,0,
12458,59,39,40,1,right,1,4,1,0,
12458,60,59,60,1,right,0,4,1,1,17
12458,61,60,56,4,left,1,4,0,1,18
12458,62,73,70,3,left,1,4,1,0,
12458,63,40,38,2,left,1,4,1,0,
12458,64,69,70,1,right,0,4,1,1,19
12460,1,40,50,10,right,1,6,,,
12460,2,52,60,8,right,1,6,1,0,
12460,3,70,64,6,left,1,6,1,0,
12460,4,44,40,4,left,1,6,1,0,
12460,5,42,40,2,left,1,6,1,0,
12460,6,69,70,1,right,1,6,1,0,
12460,7,71,70,1,left,1,6,1,0,
12460,8,50,51,1,right,0,6,1,1,1
12460,9,54,50,4,left,1,6,0,1,2
12460,10,60,63,3,right,1,6,1,0,
12460,11,38,40,2,right,1,6,1,0,
12460,12,40,41,1,right,1,6,1,0,
12460,13,70,71,1,right,1,6,1,0,
12460,14,69,70,1,right,0,6,1,1,3
12460,15,50,54,4,right,1,6,0,1,4
12460,16,40,43,3,right,1,6,1,0,
12460,17,40,38,2,left,1,6,1,0,
12460,18,61,60,1,left,1,6,1,0,
12460,19,50,51,1,right,1,6,1,0,
12460,20,70,69,1,left,0,6,1,1,5
12460,21,36,40,4,right,1,6,0,1,6
12460,22,57,60,3,right,1,6,1,0,
12460,23,70,72,2,right,1,6,1,0,
12460,24,60,61,1,right,1,6,1,0,
12460,25,49,50,1,right,0,6,1,1,7
12460,26,50,46,4,left,1,6,0,1,8
12460,27,67,70,3,right,1,6,1,0,
12460,28,62,60,2,left,1,6,1,0,
12460,29,50,49,1,left,1,6,1,0,
12460,30,49,50,1,right,1,6,1,0,
12460,31,71,70,1,left,1,6,1,0,
12460,32,40,39,1,left,1,6,1,0,
12460,33,70,69,1,left,0,6,1,1,9
12460,34,40,36,4,left,1,6,0,1,10
12460,35,60,57,3,left,0,6,1,1,11
12460,36,34,40,6,right,1,6,0,1,12
12460,37,75,70,5,left,1,6,1,0,
12460,38,66,70,4,right,1,6,1,0,
12460,39,50,47,3,left,1,6,1,0,
12460,40,70,72,2,right,1,6,1,0,
12460,41,41,40,1,left,1,6,1,0,
12460,42,51,50,1,left,1,6,1,0,
12460,43,49,50,1,right,1,6,1,0,
12460,44,70,71,1,right,1,6,1,0,
12460,45,71,70,1,left,1,6,1,0,
12460,46,50,51,1,right,0,6,1,1,13
12460,47,40,44,4,right,1,6,0,1,14
12460,48,57,60,3,right,0,6,1,1,15
12460,49,44,50,6,right,0,6,0,0,
12460,50,60,51,9,left,1,6,0,1,16
12460,51,70,62,8,left,1,6,1,0,
12460,52,60,53,7,left,1,6,1,0,
12460,53,66,60,6,left,1,6,1,0,
12460,54,35,40,5,right,1,6,1,0,
12460,55,44,40,4,left,1,6,1,0,
12460,56,40,37,3,left,0,6,1,1,17
12460,57,50,44,6,left,1,6,0,1,18
12460,58,55,50,5,left,1,6,1,0,
12460,59,60,56,4,left,0,6,1,1,19
12460,60,53,60,7,right,1,6,0,1,20
12460,61,66,60,6,left,1,6,1,0,
12460,62,60,65,5,right,1,6,1,0,
12460,63,60,64,4,right,0,6,1,1,21
12460,64,57,50,7,left,1,6,0,1,22
12461,1,70,60,10,left,1,1,,,
12461,2,78,70,8,left,1,1,1,0,
12461,3,56,50,6,left,1,1,1,0,
12461,4,46,50,4,right,1,1,1,0,
12461,5,38,40,2,right,1,1,1,0,
12461,6,70,71,1,right,0,1,1,1,1
12461,7,70,63,7,left,1,1,0,1,2
12461,8,50,44,6,left,1,1,1,0,
12461,9,60,65,5,right,1,1,1,0,
12461,10,60,56,4,left,1,1,1,0,
12461,11,73,70,3,left,1,1,1,0,
12461,12,50,52,2,right,1,1,1,0,
12461,13,60,59,1,left,1,1,1,0,
12461,14,69,70,1,right,0,1,1,1,3
12461,15,60,64,4,right,1,1,0,1,4
12461,16,50,47,3,left,1,1,1,0,
12461,17,40,38,2,left,1,1,1,0,
12461,18,49,50,1,right,1,1,1,0,
12461,19,51,50,1,left,1,1,1,0,
12461,20,39,40,1,right,1,1,1,0,
12461,21,40,41,1,right,1,1,1,0,
12461,22,39,40,1,right,1,1,1,0,
12461,23,59,60,1,right,0,1,1,1,5
12461,24,70,66,4,left,1,1,0,1,6
12461,25,70,73,3,right,1,1,1,0,
12461,26,60,62,2,right,0,1,1,1,7
12461,27,70,75,5,right,1,1,0,1,8
12461,28,66,70,4,right,1,1,1,0,
12461,29,63,60,3,left,1,1,1,0,
12461,30,40,42,2,right,1,1,1,0,
12461,31,41,40,1,left,1,1,1,0,
12461,32,49,50,1,right,1,1,1,0,
12461,33,39,40,1,right,0,1,1,1,9
12461,34,40,44,4,right,1,1,0,1,10
12461,35,63,60,3,left,1,1,1,0,
12461,36,42,40,2,left,1,1,1,0,
12461,37,50,51,1,right,1,1,1,0,
12461,38,40,39,1,left,1,1,1,0,
12461,39,41,40,1,left,0,1,1,1,11
12461,40,70,66,4,left,1,1,0,1,12
12461,41,63,60,3,left,1,1,1,0,
12461,42,48,50,2,right,1,1,1,0,
12461,43,51,50,1,left,1,1,1,0,
12461,44,50,49,1,left,1,1,1,0,
12461,45,59,60,1,right,0,1,1,1,13
12461,46,50,46,4,left,1,1,0,1,14
12461,47,57,60,3,right,1,1,1,0,
12461,48,72,70,2,left,1,1,1,0,
12461,49,40,41,1,right,1,1,1,0,
12461,50,59,60,1,right,0,1,1,1,15
12461,51,66,70,4,right,1,1,0,1,16
12461,52,70,73,3,right,0,1,1,1,17
12461,53,56,50,6,left,1,1,0,1,18
12461,54,40,35,5,left,1,1,1,0,
12461,55,44,40,4,left,1,1,1,0,
12461,56,40,37,3,left,1,1,1,0,
12461,57,50,52,2,right,0,1,1,1,19
12461,58,60,55,5,left,1,1,0,1,20
12461,59,70,66,4,left,1,1,1,0,
12461,60,50,53,3,right,1,1,1,0,
12461,61,60,58,2,left,1,1,1,0,
12461,62,71,70,1,left,1,1,1,0,
12461,63,69,70,1,right,1,1,1,0,
12461,64,60,61,1,right,1,1,1,0,
12462,1,60,50,10,left,1,1,,,
12462,2,70,62,8,left,1,1,1,0,
12462,3,40,46,6,right,1,1,1,0,
12462,4,64,60,4,left,1,1,1,0,
12462,5,40,42,2,right,1,1,1,0,
12462,6,41,40,1,left,1,1,1,0,
12462,7,40,41,1,right,1,1,1,0,
12462,8,60,59,1,left,1,1,1,0,
12462,9,61,60,1,left,0,1,1,1,1
12462,10,50,54,4,right,1,1,0,1,2
12462,11,57,60,3,right,1,1,1,0,
12462,12,40,38,2,left,1,1,1,0,
12462,13,50,51,1,right,1,1,1,0,
12462,14,59,60,1,right,1,1,1,0,
12462,15,60,59,1,left,1,1,1,0,
12462,16,71,70,1,left,0,1,1,1,3
12462,17,50,54,4,right,1,1,0,1,4
12462,18,40,37,3,left,1,1,1,0,
12462,19,50,48,2,left,1,1,1,0,
12462,20,70,69,1,left,0,1,1,1,5
12462,21,36,40,4,right,1,1,0,1,6
12462,22,63,60,3,left,1,1,1,0,
12462,23,58,60,2,right,1,1,1,0,
12462,24,40,41,1,right,1,1,1,0,
12462,25,39,40,1,right,0,1,1,1,7
12462,26,64,60,4,left,1,1,0,1,8
12462,27,37,40,3,right,1,1,1,0,
12462,28,58,60,2,right,1,1,1,0,
12462,29,60,61,1,right,1,1,1,0,
12462,30,41,40,1,left,1,1,1,0,
12462,31,51,50,1,left,1,1,1,0,
12462,32,70,71,1,right,1,1,1,0,
12462,33,60,59,1,left,1,1,1,0,
12462,34,60,61,1,right,1,1,1,0,
12462,35,50,49,1,left,0,1,1,1,9
12462,36,46,50,4,right,1,1,0,1,10
12462,37,67,70,3,right,1,1,1,0,
12462,38,48,50,2,right,1,1,1,0,
12462,39,69,70,1,right,1,1,1,0,
12462,40,60,61,1,right,1,1,1,0,
12462,41,51,50,1,left,0,1,1,1,11
12462,42,54,50,4,left,1,1,0,1,12
12462,43,47,50,3,right,1,1,1,0,
12462,44,42,40,2,left,1,1,1,0,
12462,45,71,70,1,left,0,1,1,1,13
12462,46,70,66,4,left,0,1,0,0,
12462,47,60,67,7,right,1,1,0,1,14
12462,48,70,64,6,left,1,1,1,0,
12462,49,75,70,5,left,1,1,1,0,
12462,50,50,54,4,right,1,1,1,0,
12462,51,70,73,3,right,1,1,1,0,
12462,52,72,70,2,left,0,1,1,1,15
12462,53,70,75,5,right,1,1,0,1,16
12462,54,44,40,4,left,1,1,1,0,
12462,55,67,70,3,right,0,1,1,1,17
12462,56,44,50,6,right,1,1,0,1,18
12462,57,50,45,5,left,1,1,1,0,
12462,58,40,36,4,left,1,1,1,0,
12462,59,60,57,3,left,0,1,1,1,19
12462,60,50,44,6,left,1,1,0,1,20
12462,61,35,40,5,right,1,1,1,0,
12462,62,40,36,4,left,1,1,1,0,
12462,63,70,73,3,right,1,1,1,0,
12462,64,68,70,2,right,1,1,1,0,
12463,1,70,60,10,left,1,1,,,
12463,2,50,58,8,right,1,1,1,0,
12463,3,54,60,6,right,1,1,1,0,
12463,4,36,40,4,right,1,1,1,0,
12463,5,50,48,2,left,1,1,1,0,
12463,6,61,60,1,left,0,1,1,1,1
12463,7,43,50,7,right,1,1,0,1,2
12463,8,66,60,6,left,1,1,1,0,
12463,9,40,35,5,left,1,1,1,0,
12463,10,50,46,4,left,1,1,1,0,
12463,11,53,50,3,left,0,1,1,1,3
12463,12,50,44,6,left,1,1,0,1,4
12463,13,40,45,5,right,1,1,1,0,
12463,14,44,40,4,left,1,1,1,0,
12463,15,60,63,3,right,1,1,1,0,
12463,16,62,60,2,left,1,1,1,0,
12463,17,41,40,1,left,0,1,1,1,5
12463,18,40,36,4,left,1,1,0,1,6
12463,19,57,60,3,right,1,1,1,0,
12463,20,72,70,2,left,1,1,1,0,
12463,21,40,41,1,right,1,1,1,0,
12463,22,51,50,1,left,0,1,1,1,7
12463,23,70,66,4,left,1,1,0,1,8
12463,24,37,40,3,right,1,1,1,0,
12463,25,42,40,2,left,1,1,1,0,
12463,26,50,51,1,right,1,1,1,0,
12463,27,60,61,1,right,1,1,1,0,
12463,28,70,71,1,right,1,1,1,0,
12463,29,39,40,1,right,1,1,1,0,
12463,30,40,41,1,right,1,1,1,0,
12463,31,49,50,1,right,0,1,1,1,9
12463,32,54,50,4,left,1,1,0,1,10
12463,33,70,73,3,right,1,1,1,0,
12463,34,38,40,2,right,1,1,1,0,
12463,35,40,39,1,left,1,1,1,0,
12463,36,61,60,1,left,1,1,1,0,
12463,37,71,70,1,left,1,1,1,0,
12463,38,60,59,1,left,0,1,1,1,11
12463,39,66,70,4,right,1,1,0,1,12
12463,40,67,70,3,right,1,1,1,0,
12463,41,48,50,2,right,1,1,1,0,
12463,42,40,39,1,left,1,1,1,0,
12463,43,51,50,1,left,1,1,1,0,
12463,44,69,70,1,right,0,1,1,1,13
12463,45,50,46,4,left,1,1,0,1,14
12463,46,60,57,3,left,1,1,1,0,
12463,47,72,70,2,left,1,1,1,0,
12463,48,60,59,1,left,1,1,1,0,
12463,49,50,51,1,right,0,1,1,1,15
12463,50,66,70,4,right,1,1,0,1,16
12463,51,70,67,3,left,1,1,1,0,
12463,52,60,58,2,left,1,1,1,0,
12463,53,70,69,1,left,1,1,1,0,
12463,54,40,41,1,right,1,1,1,0,
12463,55,59,60,1,right,0,1,1,1,17
12463,56,44,40,4,left,1,1,0,1,18
12463,57,50,53,3,right,1,1,1,0,
12463,58,70,72,2,right,1,1,1,0,
12463,59,60,61,1,right,1,1,1,0,
12463,60,59,60,1,right,1,1,1,0,
12463,61,49,50,1,right,1,1,1,0,
12463,62,60,61,1,right,1,1,1,0,
12463,63,70,71,1,right,1,1,1,0,
12463,64,71,70,1,left,1,1,1,0,
12464,1,80,70,10,left,1,1,,,
12464,2,50,58,8,right,1,1,1,0,
12464,3,60,54,6,left,1,1,1,0,
12464,4,50,46,4,left,1,1,1,0,
12464,5,58,60,2,right,1,1,1,0,
12464,6,60,59,1,left,1,1,1,0,
12464,7,40,39,1,left,1,1,1,0,
12464,8,50,51,1,right,1,1,1,0,
12464,9,61,60,1,left,0,1,1,1,1
12464,10,70,74,4,right,1,1,0,1,2
12464,11,70,73,3,right,1,1,1,0,
12464,12,42,40,2,left,1,1,1,0,
12464,13,49,50,1,right,1,1,1,0,
12464,14,70,71,1,right,1,1,1,0,
12464,15,61,60,1,left,0,1,1,1,3
12464,16,60,56,4,left,1,1,0,1,4
12464,17,37,40,3,right,1,1,1,0,
12464,18,38,40,2,right,1,1,1,0,
12464,19,41,40,1,left,0,1,1,1,5
12464,20,44,40,4,left,1,1,0,1,6
12464,21,50,53,3,right,1,1,1,0,
12464,22,40,42,2,right,1,1,1,0,
12464,23,51,50,1,left,0,1,1,1,7
12464,24,60,56,4,left,1,1,0,1,8
12464,25,53,50,3,left,0,1,1,1,9
12464,26,60,66,6,right,1,1,0,1,10
12464,27,40,35,5,left,1,1,1,0,
12464,28,40,44,4,right,1,1,1,0,
12464,29,60,63,3,right,1,1,1,0,
12464,30,50,48,2,left,1,1,1,0,
12464,31,49,50,1,right,1,1,1,0,
12464,32,39,40,1,right,1,1,1,0,
12464,33,51,50,1,left,1,1,1,0,
12464,34,70,69,1,left,0,1,1,1,11
12464,35,66,70,4,right,1,1,0,1,12
12464,36,70,67,3,left,0,1,1,1,13
12464,37,50,56,6,right,1,1,0,1,14
12464,38,40,45,5,right,1,1,1,0,
12464,39,60,64,4,right,1,1,1,0,
12464,40,67,70,3,right,1,1,1,0,
12464,41,68,70,2,right,1,1,1,0,
12464,42,49,50,1,right,1,1,1,0,
12464,43,60,61,1,right,1,1,1,0,
12464,44,70,69,1,left,0,1,1,1,15
12464,45,40,36,4,left,1,1,0,1,16
12464,46,70,67,3,left,0,1,1,1,17
12464,47,76,70,6,left,1,1,0,1,18
12464,48,65,60,5,left,0,1,1,1,19
12464,49,32,40,8,right,1,1,0,1,20
12464,50,53,60,7,right,1,1,1,0,
12464,51,44,50,6,right,1,1,1,0,
12464,52,55,60,5,right,1,1,1,0,
12464,53,74,70,4,left,1,1,1,0,
12464,54,67,70,3,right,1,1,1,0,
12464,55,42,40,2,left,1,1,1,0,
12464,56,50,49,1,left,0,1,1,1,21
12464,57,70,74,4,right,1,1,0,1,22
12464,58,57,60,3,right,1,1,1,0,
12464,59,52,50,2,left,1,1,1,0,
12464,60,40,39,1,left,1,1,1,0,
12464,61,50,49,1,left,1,1,1,0,
12464,62,40,41,1,right,1,1,1,0,
12464,63,61,60,1,left,1,1,1,0,
12464,64,71,70,1,left,1,1,1,0,
12467,1,40,50,10,right,1,1,,,
12467,2,58,50,8,left,1,1,1,0,
12467,3,46,40,6,left,1,1,1,0,
12467,4,36,40,4,right,1,1,1,0,
12467,5,52,50,2,left,1,1,1,0,
12467,6,50,49,1,left,1,1,1,0,
12467,7,71,70,1,left,1,1,1,0,
12467,8,60,61,1,right,1,1,1,0,
12467,9,69,70,1,right,0,1,1,1,1
12467,10,60,56,4,left,1,1,0,1,2
12467,11,70,73,3,right,1,1,1,0,
12467,12,68,70,2,right,1,1,1,0,
12467,13,69,70,1,right,1,1,1,0,
12467,14,51,50,1,left,1,1,1,0,
12467,15,60,61,1,right,1,1,1,0,
12467,16,50,49,1,left,1,1,1,0,
12467,17,40,41,1,right,1,1,1,0,
12467,18,50,51,1,right,0,1,1,1,3
12467,19,56,60,4,right,1,1,0,1,4
12467,20,57,60,3,right,1,1,1,0,
12467,21,58,60,2,right,1,1,1,0,
12467,22,70,69,1,left,1,1,1,0,
12467,23,60,59,1,left,1,1,1,0,
12467,24,50,49,1,left,1,1,1,0,
12467,25,39,40,1,right,1,1,1,0,
12467,26,51,50,1,left,1,1,1,0,
12467,27,71,70,1,left,1,1,1,0,
12467,28,49,50,1,right,1,1,1,0,
12467,29,61,60,1,left,1,1,1,0,
12467,30,40,41,1,right,1,1,1,0,
12467,31,61,60,1,left,1,1,1,0,
12467,32,69,70,1,right,0,1,1,1,5
12467,33,56,60,4,right,1,1,0,1,6
12467,34,50,53,3,right,1,1,1,0,
12467,35,42,40,2,left,1,1,1,0,
12467,36,60,61,1,right,0,1,1,1,7
12467,37,40,36,4,left,1,1,0,1,8
12467,38,73,70,3,left,1,1,1,0,
12467,39,70,72,2,right,1,1,1,0,
12467,40,40,41,1,right,1,1,1,0,
12467,41,70,69,1,left,1,1,1,0,
12467,42,40,39,1,left,1,1,1,0,
12467,43,60,59,1,left,1,1,1,0,
12467,44,40,39,1,left,1,1,1,0,
12467,45,50,51,1,right,0,1,1,1,9
12467,46,44,40,4,left,1,1,0,1,10
12467,47,50,53,3,right,1,1,1,0,
12467,48,38,40,2,right,1,1,1,0,
12467,49,70,71,1,right,0,1,1,1,11
12467,50,50,46,4,left,1,1,0,1,12
12467,51,70,67,3,left,1,1,1,0,
12467,52,70,68,2,left,1,1,1,0,
12467,53,71,70,1,left,1,1,1,0,
12467,54,39,40,1,right,1,1,1,0,
12467,55,40,41,1,right,1,1,1,0,
12467,56,61,60,1,left,1,1,1,0,
12467,57,49,50,1,right,0,1,1,1,13
12467,58,70,74,4,right,1,1,0,1,14
12467,59,60,63,3,right,1,1,1,0,
12467,60,42,40,2,left,1,1,1,0,
12467,61,61,60,1,left,1,1,1,0,
