Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,PitchThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12424,28,800,785,15,first,1,18,1,0,
12424,29,830,844,14,second,1,18,1,0,
12424,30,820,833,13,second,1,18,1,0,
12424,31,808,820,12,second,1,18,1,0,
12424,32,810,821,11,second,1,18,1,0,
12424,33,810,820,10,second,0,18,1,1,11
12424,34,843,830,13,first,1,18,0,1,12
12424,35,810,822,12,second,1,18,1,0,
12424,36,831,820,11,first,1,18,1,0,
12424,37,830,820,10,first,0,18,1,1,13
12424,38,820,807,13,first,1,18,0,1,14
12424,39,788,800,12,second,1,18,1,0,
12424,40,820,831,11,second,1,18,1,0,
12424,41,820,830,10,second,0,18,1,1,15
12424,42,810,797,13,first,1,18,0,1,16
12424,43,830,818,12,first,0,18,1,1,17
12424,44,785,800,15,second,1,18,0,1,18
12424,45,830,844,14,second,0,18,1,1,19
12424,46,837,820,17,first,1,18,0,1,20
12424,47,814,830,16,second,1,18,1,0,
12424,48,830,815,15,first,0,18,1,1,21
12424,49,830,812,18,first,1,18,0,1,22
12424,50,810,827,17,second,0,18,1,1,23
12424,51,800,820,20,second,1,18,0,1,24
12424,52,819,800,19,first,1,18,1,0,
12424,53,820,838,18,second,1,18,1,0,
12424,54,820,837,17,second,1,18,1,0,
12424,55,810,794,16,first,1,18,1,0,
12424,56,830,815,15,first,0,18,1,1,25
12424,57,800,782,18,first,1,18,0,1,26
12424,58,803,820,17,second,0,18,1,1,27
12424,59,820,800,20,first,1,18,0,1,28
12424,60,801,820,19,second,1,18,1,0,
12424,61,820,802,18,first,0,18,1,1,29
12424,62,809,830,21,second,1,18,0,1,30
12424,63,820,800,20,first,1,18,1,0,
12424,64,819,800,19,first,1,18,1,0,
12426,1,845,830,15,first,1,18,,,
12426,2,820,833,13,second,0,18,1,1,1
12426,3,810,829,19,second,1,18,0,1,2
12426,4,820,837,17,second,0,18,1,1,3
12426,5,830,807,23,first,1,18,0,1,4
12426,6,831,810,21,first,1,18,1,0,
12426,7,810,791,19,first,0,18,1,1,5
12426,8,832,810,22,first,1,18,0,1,6
12426,9,820,799,21,first,1,18,1,0,
12426,10,830,810,20,first,0,18,1,1,7
12426,11,797,820,23,second,1,18,0,1,8
12426,12,852,830,22,first,1,18,1,0,
12426,13,810,831,21,second,1,18,1,0,
12426,14,830,850,20,second,1,18,1,0,
12426,15,820,801,19,first,1,18,1,0,
12426,16,818,800,18,first,1,18,1,0,
12426,17,813,830,17,second,0,18,1,1,9
12426,18,780,800,20,second,0,18,0,0,
12426,19,777,800,23,second,0,18,0,0,
12426,20,806,830,24,second,0,18,0,0,
12426,21,796,820,24,second,0,18,0,0,
12426,22,854,830,24,first,0,18,0,0,
12426,23,844,820,24,first,0,18,0,0,
12426,24,800,776,24,first,1,18,0,1,10
12426,25,823,800,23,first,1,18,1,0,
12426,26,832,810,22,first,1,18,1,0,
12426,27,810,789,21,first,1,18,1,0,
12426,28,830,810,20,first,1,18,1,0,
12426,29,839,820,19,first,1,18,1,0,
12426,30,838,820,18,first,1,18,1,0,
12426,31,803,820,17,second,0,18,1,1,11
12426,32,780,800,20,second,1,18,0,1,12
12426,33,810,791,19,first,1,18,1,0,
12426,34,820,802,18,first,1,18,1,0,
12426,35,817,800,17,first,1,18,1,0,
12426,36,830,846,16,second,1,18,1,0,
12426,37,785,800,15,second,0,18,1,1,13
12426,38,830,812,18,first,1,18,0,1,14
12426,39,817,800,17,first,1,18,1,0,
12426,40,810,794,16,first,1,18,1,0,
12426,41,800,815,15,second,0,18,1,1,15
12426,42,802,820,18,second,0,18,0,0,
12426,43,809,830,21,second,0,18,0,0,
12426,44,800,824,24,second,0,18,0,0,
12426,45,830,806,24,first,1,18,0,1,16
12426,46,810,833,23,second,0,18,1,1,17
12426,47,800,776,24,first,1,18,0,1,18
12426,48,797,820,23,second,0,18,1,1,19
12426,49,796,820,24,second,1,18,0,1,20
12426,50,797,820,23,second,0,18,1,1,21
12426,51,820,796,24,first,1,18,0,1,22
12426,52,830,853,23,second,1,18,1,0,
12426,53,842,820,22,first,1,18,1,0,
12426,54,810,831,21,second,1,18,1,0,
12426,55,800,780,20,first,1,18,1,0,
12426,56,800,781,19,first,1,18,1,0,
12426,57,812,830,18,second,1,18,1,0,
12426,58,800,817,17,second,1,18,1,0,
12426,59,820,836,16,second,1,18,1,0,
12426,60,805,820,15,second,0,18,1,1,23
12426,61,848,830,18,first,1,18,0,1,24
12426,62,800,817,17,second,0,18,1,1,25
12426,63,820,840,20,second,1,18,0,1,26
12426,64,830,849,19,second,1,18,1,0,
12427,1,800,815,15,second,0,24,,,
12427,2,821,800,21,first,1,24,0,1,1
12427,3,829,810,19,first,0,24,1,1,2
12427,4,796,820,24,second,1,24,0,1,3
12427,5,800,822,22,second,1,24,1,0,
12427,6,820,800,20,first,0,24,1,1,4
12427,7,810,834,24,second,1,24,0,1,5
12427,8,823,800,23,first,0,24,1,1,6
12427,9,776,800,24,second,1,24,0,1,7
12427,10,853,830,23,first,1,24,1,0,
12427,11,800,822,22,second,1,24,1,0,
12427,12,799,820,21,second,1,24,1,0,
12427,13,820,840,20,second,1,24,1,0,
12427,14,801,820,19,second,1,24,1,0,
12427,15,830,848,18,second,0,24,1,1,8
12427,16,841,820,21,first,0,24,0,0,
12427,17,820,844,24,second,1,24,0,1,9
12427,18,797,820,23,second,1,24,1,0,
12427,19,830,852,22,second,1,24,1,0,
12427,20,810,789,21,first,1,24,1,0,
12427,21,810,830,20,second,1,24,1,0,
12427,22,839,820,19,first,0,24,1,1,10
12427,23,798,820,22,second,1,24,0,1,11
12427,24,831,810,21,first,0,24,1,1,12
12427,25,820,844,24,second,1,24,0,1,13
12427,26,820,797,23,first,0,24,1,1,14
12427,27,796,820,24,second,0,24,0,0,
12427,28,830,854,24,second,0,24,0,0,
12427,29,800,824,24,second,0,24,0,0,
12427,30,806,830,24,second,0,24,0,0,
12427,31,844,820,24,first,1,24,0,1,15
12427,32,800,777,23,first,1,24,1,0,
12427,33,778,800,22,second,0,24,1,1,16
12427,34,796,820,24,second,1,24,0,1,17
12427,35,810,787,23,first,1,24,1,0,
12427,36,800,778,22,first,1,24,1,0,
12427,37,799,820,21,second,0,24,1,1,18
12427,38,806,830,24,second,1,24,0,1,19
12427,39,853,830,23,first,0,24,1,1,20
12427,40,834,810,24,first,1,24,0,1,21
12427,41,830,807,23,first,0,24,1,1,22
12427,42,800,776,24,first,1,24,0,1,23
12427,43,807,830,23,second,1,24,1,0,
12427,44,810,832,22,second,1,24,1,0,
12427,45,821,800,21,first,1,24,1,0,
12427,46,810,830,20,second,1,24,1,0,
12427,47,829,810,19,first,0,24,1,1,24
12427,48,830,852,22,second,1,24,0,1,25
12427,49,810,831,21,second,1,24,1,0,
12427,50,810,790,20,first,1,24,1,0,
12427,51,839,820,19,first,1,24,1,0,
12427,52,848,830,18,first,1,24,1,0,
12427,53,830,813,17,first,1,24,1,0,
12427,54,846,830,16,first,0,24,1,1,26
12427,55,810,791,19,first,1,24,0,1,27
12427,56,818,800,18,first,0,24,1,1,28
12427,57,820,799,21,first,1,24,0,1,29
12427,58,780,800,20,second,0,24,1,1,30
12427,59,830,807,23,first,1,24,0,1,31
12427,60,800,778,22,first,0,24,1,1,32
12427,61,820,844,24,second,1,24,0,1,33
12427,62,777,800,23,second,0,24,1,1,34
12427,63,830,806,24,first,0,24,0,0,
12427,64,820,796,24,first,0,24,0,0,
12428,1,805,820,15,second,1,23,,,
12428,2,800,787,13,first,1,23,1,0,
12428,3,820,809,11,first,0,23,1,1,1
12428,4,837,820,17,first,0,23,0,0,
12428,5,807,830,23,second,0,23,0,0,
12428,6,800,824,24,second,1,23,0,1,2
12428,7,822,800,22,first,1,23,1,0,
12428,8,831,810,21,first,1,23,1,0,
12428,9,830,810,20,first,0,23,1,1,3
12428,10,777,800,23,second,1,23,0,1,4
12428,11,842,820,22,first,0,23,1,1,5
12428,12,796,820,24,second,1,23,0,1,6
12428,13,830,807,23,first,1,23,1,0,
12428,14,832,810,22,first,1,23,1,0,
12428,15,810,831,21,second,1,23,1,0,
12428,16,800,820,20,second,1,23,1,0,
12428,17,830,849,19,second,1,23,1,0,
12428,18,800,818,18,second,0,23,1,1,7
12428,19,820,799,21,first,1,23,0,1,8
12428,20,810,830,20,second,1,23,1,0,
12428,21,801,820,19,second,1,23,1,0,
12428,22,802,820,18,second,1,23,1,0,
12428,23,810,793,17,first,0,23,1,1,9
12428,24,780,800,20,second,0,23,0,0,
12428,25,830,807,23,first,1,23,0,1,10
12428,26,822,800,22,first,0,23,1,1,11
12428,27,776,800,24,second,1,23,0,1,12
12428,28,820,797,23,first,1,23,1,0,
12428,29,810,832,22,second,1,23,1,0,
12428,30,810,789,21,first,0,23,1,1,13
12428,31,824,800,24,first,0,23,0,0,
12428,32,800,824,24,second,1,23,0,1,14
12428,33,820,797,23,first,0,23,1,1,15
12428,34,830,854,24,second,1,23,0,1,16
12428,35,810,833,23,second,0,23,1,1,17
12428,36,810,786,24,first,1,23,0,1,18
12428,37,830,807,23,first,1,23,1,0,
12428,38,820,842,22,second,1,23,1,0,
12428,39,830,809,21,first,0,23,1,1,19
12428,40,820,844,24,second,0,23,0,0,
12428,41,800,776,24,first,1,23,0,1,20
12428,42,830,853,23,second,1,23,1,0,
12428,43,808,830,22,second,1,23,1,0,
12428,44,820,841,21,second,0,23,1,1,21
12428,45,796,820,24,second,1,23,0,1,22
12428,46,777,800,23,second,0,23,1,1,23
12428,47,796,820,24,second,0,23,0,0,
12428,48,810,786,24,first,0,23,0,0,
12428,49,844,820,24,first,0,23,0,0,
12428,50,830,854,24,second,1,23,0,1,24
12428,51,853,830,23,first,1,23,1,0,
12428,52,852,830,22,first,1,23,1,0,
12428,53,820,841,21,second,1,23,1,0,
12428,54,840,820,20,first,1,23,1,0,
12428,55,800,819,19,second,1,23,1,0,
12428,56,828,810,18,first,0,23,1,1,25
12428,57,810,831,21,second,1,23,0,1,26
12428,58,850,830,20,first,1,23,1,0,
12428,59,800,781,19,first,0,23,1,1,27
12428,60,808,830,22,second,1,23,0,1,28
12428,61,800,779,21,first,0,23,1,1,29
12428,62,854,830,24,first,1,23,0,1,30
12428,63,797,820,23,second,0,23,1,1,31
12428,64,824,800,24,first,1,23,0,1,32
12429,1,815,830,15,second,1,8,,,
12429,2,830,817,13,first,1,8,1,0,
12429,3,810,821,11,second,1,8,1,0,
12429,4,810,819,9,second,1,8,1,0,
12429,5,827,820,7,first,1,8,1,0,
12429,6,800,805,5,second,0,8,1,1,1
12429,7,789,800,11,second,0,8,0,0,
12429,8,800,786,14,first,1,8,0,1,2
12429,9,817,830,13,second,1,8,1,0,
12429,10,800,812,12,second,1,8,1,0,
12429,11,809,820,11,second,1,8,1,0,
12429,12,810,820,10,second,1,8,1,0,
12429,13,800,791,9,first,1,8,1,0,
12429,14,828,820,8,first,0,8,1,1,3
12429,15,821,810,11,first,1,8,0,1,4
12429,16,810,800,10,first,1,8,1,0,
12429,17,811,820,9,second,1,8,1,0,
12429,18,812,820,8,second,1,8,1,0,
12429,19,810,803,7,first,1,8,1,0,
12429,20,814,820,6,second,1,8,1,0,
12429,21,830,825,5,first,0,8,1,1,5
12429,22,820,828,8,second,1,8,0,1,6
12429,23,807,800,7,first,1,8,1,0,
12429,24,800,806,6,second,1,8,1,0,
12429,25,805,800,5,first,0,8,1,1,7
12429,26,808,800,8,first,1,8,0,1,8
12429,27,837,830,7,first,1,8,1,0,
12429,28,816,810,6,first,1,8,1,0,
12429,29,830,835,5,second,0,8,1,1,9
12429,30,820,828,8,second,1,8,0,1,10
12429,31,827,820,7,first,1,8,1,0,
12429,32,826,820,6,first,1,8,1,0,
12429,33,820,815,5,first,1,8,1,0,
12429,34,800,796,4,first,1,8,1,0,
12429,35,810,807,3,first,1,8,1,0,
12429,36,830,832,2,second,1,8,1,0,
12429,37,810,809,1,first,1,8,1,0,
12429,38,819,820,1,second,1,8,1,0,
12429,39,830,829,1,first,0,8,1,1,11
12429,40,826,830,4,second,1,8,0,1,12
12429,41,817,820,3,second,1,8,1,0,
12429,42,800,798,2,first,1,8,1,0,
12429,43,819,820,1,second,1,8,1,0,
12429,44,799,800,1,second,1,8,1,0,
12429,45,799,800,1,second,1,8,1,0,
12429,46,830,831,1,second,1,8,1,0,
12429,47,811,810,1,first,1,8,1,0,
12429,48,810,811,1,second,0,8,1,1,13
12429,49,796,800,4,second,0,8,0,0,
12429,50,817,810,7,first,1,8,0,1,14
12429,51,836,830,6,first,1,8,1,0,
12429,52,830,825,5,first,1,8,1,0,
12429,53,804,800,4,first,0,8,1,1,15
12429,54,820,813,7,first,1,8,0,1,16
12429,55,820,814,6,first,1,8,1,0,
12429,56,800,805,5,second,0,8,1,1,17
12429,57,838,830,8,first,1,8,0,1,18
12429,58,810,817,7,second,1,8,1,0,
12429,59,820,814,6,first,1,8,1,0,
12429,60,830,835,5,second,1,8,1,0,
12429,61,820,824,4,second,1,8,1,0,
12429,62,820,823,3,second,0,8,1,1,19
12429,63,824,830,6,second,0,8,0,0,
12429,64,839,830,9,first,1,8,0,1,20
12430,1,815,800,15,first,1,13,,,
12430,2,830,843,13,second,1,13,1,0,
12430,3,821,810,11,first,1,13,1,0,
12430,4,820,811,9,first,0,13,1,1,1
12430,5,830,845,15,second,1,13,0,1,2
12430,6,820,833,13,second,1,13,1,0,
12430,7,819,830,11,second,1,13,1,0,
12430,8,800,790,10,first,1,13,1,0,
12430,9,820,811,9,first,0,13,1,1,3
12430,10,822,810,12,first,0,13,0,0,
12430,11,820,835,15,second,1,13,0,1,4
12430,12,800,814,14,second,1,13,1,0,
12430,13,810,823,13,second,1,13,1,0,
12430,14,818,830,12,second,1,13,1,0,
12430,15,809,820,11,second,1,13,1,0,
12430,16,830,840,10,second,1,13,1,0,
12430,17,829,820,9,first,1,13,1,0,
12430,18,838,830,8,first,0,13,1,1,5
12430,19,789,800,11,second,0,13,0,0,
12430,20,800,814,14,second,1,13,0,1,6
12430,21,810,823,13,second,1,13,1,0,
12430,22,818,830,12,second,1,13,1,0,
12430,23,809,820,11,second,0,13,1,1,7
12430,24,820,806,14,first,1,13,0,1,8
12430,25,800,787,13,first,1,13,1,0,
12430,26,830,818,12,first,0,13,1,1,9
12430,27,805,820,15,second,1,13,0,1,10
12430,28,810,824,14,second,1,13,1,0,
12430,29,807,820,13,second,1,13,1,0,
12430,30,810,798,12,first,1,13,1,0,
12430,31,830,819,11,first,0,13,1,1,11
12430,32,844,830,14,first,1,13,0,1,12
12430,33,787,800,13,second,0,13,1,1,13
12430,34,804,820,16,second,1,13,0,1,14
12430,35,785,800,15,second,0,13,1,1,15
12430,36,830,812,18,first,1,13,0,1,16
12430,37,803,820,17,second,0,13,1,1,17
12430,38,830,810,20,first,1,13,0,1,18
12430,39,830,849,19,second,1,13,1,0,
12430,40,830,812,18,first,1,13,1,0,
12430,41,800,783,17,first,1,13,1,0,
12430,42,820,804,16,first,1,13,1,0,
12430,43,825,810,15,first,1,13,1,0,
12430,44,800,786,14,first,1,13,1,0,
12430,45,787,800,13,second,0,13,1,1,19
12430,46,846,830,16,first,0,13,0,0,
12430,47,800,819,19,second,1,13,0,1,20
12430,48,800,818,18,second,1,13,1,0,
12430,49,810,793,17,first,1,13,1,0,
12430,50,846,830,16,first,0,13,1,1,21
12430,51,801,820,19,second,1,13,0,1,22
12430,52,820,838,18,second,1,13,1,0,
12430,53,837,820,17,first,1,13,1,0,
12430,54,816,800,16,first,1,13,1,0,
12430,55,815,800,15,first,1,13,1,0,
12430,56,816,830,14,second,1,13,1,0,
12430,57,833,820,13,first,0,13,1,1,23
12430,58,810,826,16,second,1,13,0,1,24
12430,59,810,795,15,first,1,13,1,0,
12430,60,820,834,14,second,1,13,1,0,
12430,61,813,800,13,first,1,13,1,0,
12430,62,808,820,12,second,1,13,1,0,
12430,63,810,799,11,first,1,13,1,0,
12430,64,830,820,10,first,0,13,1,1,25
12431,1,820,805,15,first,1,17,,,
12431,2,830,817,13,first,1,17,1,0,
12431,3,809,820,11,second,0,17,1,1,1
12431,4,810,793,17,first,1,17,0,1,2
12431,5,805,820,15,second,1,17,1,0,
12431,6,830,843,13,second,1,17,1,0,
12431,7,809,820,11,second,1,17,1,0,
12431,8,820,830,10,second,0,17,1,1,3
12431,9,843,830,13,first,1,17,0,1,4
12431,10,800,788,12,first,1,17,1,0,
12431,11,830,841,11,second,1,17,1,0,
12431,12,800,810,10,second,1,17,1,0,
12431,13,810,819,9,second,1,17,1,0,
12431,14,810,802,8,first,1,17,1,0,
12431,15,823,830,7,second,0,17,1,1,5
12431,16,800,810,10,second,1,17,0,1,6
12431,17,839,830,9,first,1,17,1,0,
12431,18,800,792,8,first,0,17,1,1,7
12431,19,789,800,11,second,0,17,0,0,
12431,20,820,806,14,first,1,17,0,1,8
12431,21,807,820,13,second,1,17,1,0,
12431,22,842,830,12,first,1,17,1,0,
12431,23,830,819,11,first,1,17,1,0,
12431,24,810,800,10,first,0,17,1,1,9
12431,25,800,813,13,second,0,17,0,0,
12431,26,820,836,16,second,1,17,0,1,10
12431,27,800,785,15,first,1,17,1,0,
12431,28,824,810,14,first,1,17,1,0,
12431,29,833,820,13,first,1,17,1,0,
12431,30,810,798,12,first,0,17,1,1,11
12431,31,835,820,15,first,1,17,0,1,12
12431,32,820,834,14,second,1,17,1,0,
12431,33,833,820,13,first,1,17,1,0,
12431,34,820,832,12,second,1,17,1,0,
12431,35,809,820,11,second,0,17,1,1,13
12431,36,824,810,14,first,1,17,0,1,14
12431,37,807,820,13,second,0,17,1,1,15
12431,38,826,810,16,first,0,17,0,0,
12431,39,810,791,19,first,1,17,0,1,16
12431,40,820,802,18,first,1,17,1,0,
12431,41,820,803,17,first,1,17,1,0,
12431,42,814,830,16,second,1,17,1,0,
12431,43,825,810,15,first,0,17,1,1,17
12431,44,812,830,18,second,1,17,0,1,18
12431,45,830,847,17,second,1,17,1,0,
12431,46,836,820,16,first,1,17,1,0,
12431,47,830,815,15,first,1,17,1,0,
12431,48,810,824,14,second,1,17,1,0,
12431,49,813,800,13,first,1,17,1,0,
12431,50,842,830,12,first,0,17,1,1,19
12431,51,815,800,15,first,1,17,0,1,20
12431,52,806,820,14,second,1,17,1,0,
12431,53,787,800,13,second,1,17,1,0,
12431,54,810,822,12,second,1,17,1,0,
12431,55,800,811,11,second,1,17,1,0,
12431,56,810,820,10,second,1,17,1,0,
12431,57,791,800,9,second,1,17,1,0,
12431,58,800,792,8,first,1,17,1,0,
12431,59,810,817,7,second,1,17,1,0,
12431,60,806,800,6,first,0,17,1,1,21
12431,61,830,839,9,second,0,17,0,0,
12431,62,818,830,12,second,0,17,0,0,
12431,63,785,800,15,second,0,17,0,0,
12431,64,830,812,18,first,1,17,0,1,22
12432,1,800,785,15,first,1,5,,,
12432,2,833,820,13,first,1,5,1,0,
12432,3,811,800,11,first,1,5,1,0,
12432,4,820,811,9,first,1,5,1,0,
12432,5,807,800,7,first,0,5,1,1,1
12432,6,807,820,13,second,1,5,0,1,2
12432,7,830,819,11,first,1,5,1,0,
12432,8,840,830,10,first,1,5,1,0,
12432,9,809,800,9,first,1,5,1,0,
12432,10,810,818,8,second,1,5,1,0,
12432,11,820,813,7,first,0,5,1,1,3
12432,12,840,830,10,first,0,5,0,0,
12432,13,820,807,13,first,0,5,0,0,
12432,14,830,846,16,second,1,5,0,1,4
12432,15,820,835,15,second,1,5,1,0,
12432,16,806,820,14,second,1,5,1,0,
12432,17,810,823,13,second,1,5,1,0,
12432,18,812,800,12,first,1,5,1,0,
12432,19,830,819,11,first,1,5,1,0,
12432,20,790,800,10,second,0,5,1,1,5
12432,21,820,833,13,second,1,5,0,1,6
12432,22,842,830,12,first,0,5,1,1,7
12432,23,815,830,15,second,0,5,0,0,
12432,24,802,820,18,second,0,5,0,0,
12432,25,820,799,21,first,1,5,0,1,8
12432,26,810,790,20,first,1,5,1,0,
12432,27,801,820,19,second,1,5,1,0,
12432,28,820,838,18,second,1,5,1,0,
12432,29,813,830,17,second,1,5,1,0,
12432,30,804,820,16,second,1,5,1,0,
12432,31,825,810,15,first,1,5,1,0,
12432,32,800,814,14,second,1,5,1,0,
12432,33,843,830,13,first,1,5,1,0,
12432,34,808,820,12,second,1,5,1,0,
12432,35,789,800,11,second,1,5,1,0,
12432,36,830,820,10,first,1,5,1,0,
12432,37,791,800,9,second,0,5,1,1,9
12432,38,822,810,12,first,1,5,0,1,10
12432,39,809,820,11,second,0,5,1,1,11
12432,40,834,820,14,first,1,5,0,1,12
12432,41,810,797,13,first,1,5,1,0,
12432,42,800,788,12,first,1,5,1,0,
12432,43,810,821,11,second,1,5,1,0,
12432,44,790,800,10,second,1,5,1,0,
12432,45,821,830,9,second,1,5,1,0,
12432,46,830,838,8,second,1,5,1,0,
12432,47,827,820,7,first,1,5,1,0,
12432,48,814,820,6,second,1,5,1,0,
12432,49,820,825,5,second,0,5,1,1,13
12432,50,830,838,8,second,1,5,0,1,14
12432,51,810,817,7,second,1,5,1,0,
12432,52,816,810,6,first,1,5,1,0,
12432,53,815,810,5,first,1,5,1,0,
12432,54,830,834,4,second,1,5,1,0,
12432,55,800,803,3,second,0,5,1,1,15
12432,56,800,794,6,first,1,5,0,1,16
12432,57,800,805,5,second,1,5,1,0,
12432,58,810,806,4,first,0,5,1,1,17
12432,59,830,823,7,first,1,5,0,1,18
12432,60,800,794,6,first,1,5,1,0,
12432,61,830,825,5,first,1,5,1,0,
12432,62,810,806,4,first,0,5,1,1,19
12432,63,823,830,7,second,1,5,0,1,20
12432,64,800,806,6,second,1,5,1,0,
12433,1,830,845,15,second,1,5,,,
12433,2,830,843,13,second,1,5,1,0,
12433,3,841,830,11,first,0,5,1,1,1
12433,4,803,820,17,second,1,5,0,1,2
12433,5,830,815,15,first,1,5,1,0,
12433,6,830,817,13,first,1,5,1,0,
12433,7,841,830,11,first,0,5,1,1,3
12433,8,824,810,14,first,1,5,0,1,4
12433,9,820,807,13,first,1,5,1,0,
12433,10,830,842,12,second,1,5,1,0,
12433,11,809,820,11,second,0,5,1,1,5
12433,12,816,830,14,second,0,5,0,0,
12433,13,783,800,17,second,1,5,0,1,6
12433,14,830,814,16,first,1,5,1,0,
12433,15,810,795,15,first,1,5,1,0,
12433,16,820,834,14,second,1,5,1,0,
12433,17,843,830,13,first,1,5,1,0,
12433,18,832,820,12,first,1,5,1,0,
12433,19,831,820,11,first,0,5,1,1,7
12433,20,810,796,14,first,1,5,0,1,8
12433,21,807,820,13,second,0,5,1,1,9
12433,22,800,784,16,first,1,5,0,1,10
12433,23,805,820,15,second,0,5,1,1,11
12433,24,800,818,18,second,1,5,0,1,12
12433,25,827,810,17,first,1,5,1,0,
12433,26,820,836,16,second,1,5,1,0,
12433,27,830,845,15,second,1,5,1,0,
12433,28,824,810,14,first,1,5,1,0,
12433,29,810,797,13,first,1,5,1,0,
12433,30,818,830,12,second,1,5,1,0,
12433,31,841,830,11,first,0,5,1,1,13
12433,32,800,786,14,first,1,5,0,1,14
12433,33,817,830,13,second,1,5,1,0,
12433,34,800,812,12,second,1,5,1,0,
12433,35,831,820,11,first,0,5,1,1,15
12433,36,824,810,14,first,1,5,0,1,16
12433,37,820,807,13,first,1,5,1,0,
12433,38,830,818,12,first,1,5,1,0,
12433,39,789,800,11,second,0,5,1,1,17
12433,40,800,786,14,first,1,5,0,1,18
12433,41,800,813,13,second,1,5,1,0,
12433,42,810,822,12,second,1,5,1,0,
12433,43,831,820,11,first,0,5,1,1,19
12433,44,816,830,14,second,1,5,0,1,20
12433,45,807,820,13,second,1,5,1,0,
12433,46,788,800,12,second,0,5,1,1,21
12433,47,820,805,15,first,1,5,0,1,22
12433,48,810,824,14,second,1,5,1,0,
12433,49,800,813,13,second,1,5,1,0,
12433,50,810,822,12,second,0,5,1,1,23
12433,51,815,800,15,first,1,5,0,1,24
12433,52,806,820,14,second,1,5,1,0,
12433,53,820,807,13,first,1,5,1,0,
12433,54,800,788,12,first,1,5,1,0,
12433,55,809,820,11,second,1,5,1,0,
12433,56,810,820,10,second,1,5,1,0,
12433,57,809,800,9,first,1,5,1,0,
12433,58,820,828,8,second,1,5,1,0,
12433,59,813,820,7,second,1,5,1,0,
12433,60,794,800,6,second,0,5,1,1,25
12433,61,809,800,9,first,1,5,0,1,26
12433,62,820,828,8,second,1,5,1,0,
12433,63,807,800,7,first,1,5,1,0,
12433,64,810,804,6,first,1,5,1,0,
12434,1,805,820,15,second,1,24,,,
12434,2,830,843,13,second,1,24,1,0,
12434,3,830,819,11,first,1,24,1,0,
12434,4,820,829,9,second,1,24,1,0,
12434,5,830,823,7,first,1,24,1,0,
12434,6,820,825,5,second,1,24,1,0,
12434,7,830,833,3,second,1,24,1,0,
12434,8,802,800,2,first,1,24,1,0,
12434,9,819,820,1,second,1,24,1,0,
12434,10,830,831,1,second,1,24,1,0,
12434,11,831,830,1,first,0,24,1,1,1
12434,12,816,820,4,second,0,24,0,0,
12434,13,810,817,7,second,1,24,0,1,2
12434,14,820,826,6,second,1,24,1,0,
12434,15,830,825,5,first,1,24,1,0,
12434,16,810,806,4,first,1,24,1,0,
12434,17,827,830,3,second,0,24,1,1,3
12434,18,820,826,6,second,1,24,0,1,4
12434,19,810,815,5,second,0,24,1,1,5
12434,20,810,818,8,second,1,24,0,1,6
12434,21,827,820,7,first,1,24,1,0,
12434,22,794,800,6,second,1,24,1,0,
12434,23,805,800,5,first,1,24,1,0,
12434,24,830,826,4,first,1,24,1,0,
12434,25,827,830,3,second,1,24,1,0,
12434,26,800,798,2,first,0,24,1,1,7
12434,27,835,830,5,first,1,24,0,1,8
12434,28,816,820,4,second,0,24,1,1,9
12434,29,830,837,7,second,1,24,0,1,10
12434,30,816,810,6,first,0,24,1,1,11
12434,31,809,800,9,first,1,24,0,1,12
12434,32,800,792,8,first,1,24,1,0,
12434,33,827,820,7,first,1,24,1,0,
12434,34,814,820,6,second,0,24,1,1,13
12434,35,821,830,9,second,0,24,0,0,
12434,36,800,788,12,first,1,24,0,1,14
12434,37,810,799,11,first,1,24,1,0,
12434,38,810,800,10,first,0,24,1,1,15
12434,39,820,807,13,first,1,24,0,1,16
12434,40,832,820,12,first,1,24,1,0,
12434,41,800,811,11,second,1,24,1,0,
12434,42,820,830,10,second,1,24,1,0,
12434,43,811,820,9,second,1,24,1,0,
12434,44,808,800,8,first,1,24,1,0,
12434,45,793,800,7,second,0,24,1,1,17
12434,46,810,820,10,second,0,24,0,0,
12434,47,787,800,13,second,0,24,0,0,
12434,48,826,810,16,first,1,24,0,1,18
12434,49,825,810,15,first,0,24,1,1,19
12434,50,848,830,18,first,1,24,0,1,20
12434,51,803,820,17,second,1,24,1,0,
12434,52,820,804,16,first,1,24,1,0,
12434,53,810,795,15,first,1,24,1,0,
12434,54,786,800,14,second,0,24,1,1,21
12434,55,800,817,17,second,1,24,0,1,22
12434,56,846,830,16,first,0,24,1,1,23
12434,57,820,801,19,first,1,24,0,1,24
12434,58,800,782,18,first,1,24,1,0,
12434,59,800,817,17,second,1,24,1,0,
12434,60,826,810,16,first,0,24,1,1,25
12434,61,800,819,19,second,1,24,0,1,26
12434,62,838,820,18,first,0,24,1,1,27
12434,63,810,831,21,second,0,24,0,0,
12434,64,820,796,24,first,0,24,0,0,
12435,1,805,820,15,second,0,22,,,
12435,2,800,779,21,first,1,22,0,1,1
12435,3,781,800,19,second,0,22,1,1,2
12435,4,854,830,24,first,1,22,0,1,3
12435,5,798,820,22,second,1,22,1,0,
12435,6,830,810,20,first,1,22,1,0,
12435,7,848,830,18,first,1,22,1,0,
12435,8,800,783,17,first,1,22,1,0,
12435,9,784,800,16,second,1,22,1,0,
