Subject,Trial,Tone1,Tone2,Difference,CorrectResponse,Accuracy,LoudThreshold.last,NextTrial.ACC,Reversal,ReversalNumb
12307,24,7,13,6,second,1,6,1,0,
12307,25,13,18,5,second,1,6,1,0,
12307,26,9,13,4,second,0,6,1,1,9
12307,27,13,20,7,second,1,6,0,1,10
12307,28,7,13,6,second,1,6,1,0,
12307,29,13,18,5,second,1,6,1,0,
12307,30,17,13,4,first,1,6,1,0,
12307,31,13,10,3,first,1,6,1,0,
12307,32,11,13,2,second,1,6,1,0,
12307,33,14,13,1,first,0,6,1,1,11
12307,34,13,17,4,second,1,6,0,1,12
12307,35,16,13,3,first,1,6,1,0,
12307,36,15,13,2,first,1,6,1,0,
12307,37,13,14,1,second,1,6,1,0,
12307,38,13,12,1,first,0,6,1,1,13
12307,39,13,17,4,second,1,6,0,1,14
12307,40,13,16,3,second,1,6,1,0,
12307,41,13,15,2,second,0,6,1,1,15
12307,42,8,13,5,second,1,6,0,1,16
12307,43,13,9,4,first,1,6,1,0,
12307,44,13,10,3,first,1,6,1,0,
12307,45,13,11,2,first,1,6,1,0,
12307,46,12,13,1,second,1,6,1,0,
12307,47,13,14,1,second,1,6,1,0,
12307,48,13,14,1,second,0,6,1,1,17
12307,49,13,9,4,first,1,6,0,1,18
12307,50,10,13,3,second,1,6,1,0,
12307,51,15,13,2,first,1,6,1,0,
12307,52,14,13,1,first,1,6,1,0,
12307,53,12,13,1,second,1,6,1,0,
12307,54,14,13,1,first,0,6,1,1,19
12307,55,13,9,4,first,1,6,0,1,20
12307,56,13,10,3,first,1,6,1,0,
12307,57,13,15,2,second,1,6,1,0,
12307,58,13,12,1,first,0,6,1,1,21
12307,59,13,9,4,first,1,6,0,1,22
12307,60,16,13,3,first,0,6,1,1,23
12307,61,13,7,6,first,1,6,0,1,24
12307,62,8,13,5,second,1,6,1,0,
12307,63,17,13,4,first,0,6,1,1,25
12307,64,20,13,7,first,1,6,0,1,26
12308,1,23,13,10,first,1,3,,,
12308,2,21,13,8,first,1,3,1,0,
12308,3,7,13,6,second,0,3,1,1,1
12308,4,1,13,12,second,1,3,0,1,2
12308,5,13,3,10,first,1,3,1,0,
12308,6,21,13,8,first,1,3,1,0,
12308,7,7,13,6,second,0,3,1,1,3
12308,8,4,13,9,second,1,3,0,1,4
12308,9,21,13,8,first,1,3,1,0,
12308,10,20,13,7,first,1,3,1,0,
12308,11,7,13,6,second,0,3,1,1,5
12308,12,4,13,9,second,1,3,0,1,6
12308,13,13,5,8,first,1,3,1,0,
12308,14,13,6,7,first,1,3,1,0,
12308,15,13,19,6,second,1,3,1,0,
12308,16,13,8,5,first,1,3,1,0,
12308,17,9,13,4,second,1,3,1,0,
12308,18,10,13,3,second,0,3,1,1,7
12308,19,13,19,6,second,0,3,0,0,
12308,20,13,22,9,second,1,3,0,1,8
12308,21,13,21,8,second,1,3,1,0,
12308,22,13,6,7,first,1,3,1,0,
12308,23,13,19,6,second,1,3,1,0,
12308,24,8,13,5,second,0,3,1,1,9
12308,25,21,13,8,first,1,3,0,1,10
12308,26,20,13,7,first,1,3,1,0,
12308,27,13,19,6,second,1,3,1,0,
12308,28,8,13,5,second,0,3,1,1,11
12308,29,13,5,8,first,1,3,0,1,12
12308,30,13,20,7,second,1,3,1,0,
12308,31,13,19,6,second,1,3,1,0,
12308,32,8,13,5,second,1,3,1,0,
12308,33,13,9,4,first,1,3,1,0,
12308,34,16,13,3,first,1,3,1,0,
12308,35,11,13,2,second,0,3,1,1,13
12308,36,13,8,5,first,1,3,0,1,14
12308,37,13,9,4,first,1,3,1,0,
12308,38,13,16,3,second,1,3,1,0,
12308,39,13,11,2,first,0,3,1,1,15
12308,40,13,18,5,second,1,3,0,1,16
12308,41,13,9,4,first,1,3,1,0,
12308,42,13,16,3,second,1,3,1,0,
12308,43,15,13,2,first,0,3,1,1,17
12308,44,13,18,5,second,1,3,0,1,18
12308,45,17,13,4,first,1,3,1,0,
12308,46,13,10,3,first,1,3,1,0,
12308,47,13,15,2,second,0,3,1,1,19
12308,48,13,18,5,second,1,3,0,1,20
12308,49,9,13,4,second,1,3,1,0,
12308,50,16,13,3,first,1,3,1,0,
12308,51,13,15,2,second,0,3,1,1,21
12308,52,13,8,5,first,1,3,0,1,22
12308,53,17,13,4,first,1,3,1,0,
12308,54,13,10,3,first,1,3,1,0,
12308,55,13,11,2,first,1,3,1,0,
12308,56,12,13,1,second,1,3,1,0,
12308,57,14,13,1,first,1,3,1,0,
12308,58,13,12,1,first,1,3,1,0,
12308,59,12,13,1,second,0,3,1,1,23
12308,60,9,13,4,second,1,3,0,1,24
12308,61,16,13,3,first,0,3,1,1,25
12308,62,19,13,6,first,1,3,0,1,26
12308,63,13,18,5,second,1,3,1,0,
12308,64,17,13,4,first,1,3,1,0,
12309,1,3,13,10,second,1,5,,,
12309,2,21,13,8,first,1,5,1,0,
12309,3,7,13,6,second,1,5,1,0,
12309,4,17,13,4,first,1,5,1,0,
12309,5,13,11,2,first,1,5,1,0,
12309,6,12,13,1,second,0,5,1,1,1
12309,7,6,13,7,second,1,5,0,1,2
12309,8,13,7,6,first,1,5,1,0,
12309,9,18,13,5,first,1,5,1,0,
12309,10,9,13,4,second,0,5,1,1,3
12309,11,6,13,7,second,0,5,0,0,
12309,12,23,13,10,first,1,5,0,1,4
12309,13,13,22,9,second,1,5,1,0,
12309,14,21,13,8,first,1,5,1,0,
12309,15,13,20,7,second,1,5,1,0,
12309,16,13,7,6,first,1,5,1,0,
12309,17,13,18,5,second,1,5,1,0,
12309,18,17,13,4,first,1,5,1,0,
12309,19,10,13,3,second,0,5,1,1,5
12309,20,13,19,6,second,1,5,0,1,6
12309,21,8,13,5,second,0,5,1,1,7
12309,22,13,21,8,second,1,5,0,1,8
12309,23,20,13,7,first,1,5,1,0,
12309,24,13,19,6,second,1,5,1,0,
12309,25,13,18,5,second,1,5,1,0,
12309,26,9,13,4,second,0,5,1,1,9
12309,27,13,6,7,first,1,5,0,1,10
12309,28,13,7,6,first,1,5,1,0,
12309,29,13,18,5,second,1,5,1,0,
12309,30,13,17,4,second,1,5,1,0,
12309,31,13,10,3,first,1,5,1,0,
12309,32,15,13,2,first,1,5,1,0,
12309,33,13,14,1,second,0,5,1,1,11
12309,34,13,17,4,second,1,5,0,1,12
12309,35,16,13,3,first,1,5,1,0,
12309,36,13,11,2,first,0,5,1,1,13
12309,37,18,13,5,first,1,5,0,1,14
12309,38,13,9,4,first,1,5,1,0,
12309,39,13,10,3,first,1,5,1,0,
12309,40,11,13,2,second,0,5,1,1,15
12309,41,8,13,5,second,0,5,0,0,
12309,42,13,5,8,first,1,5,0,1,16
12309,43,13,20,7,second,1,5,1,0,
12309,44,13,7,6,first,1,5,1,0,
12309,45,8,13,5,second,1,5,1,0,
12309,46,13,17,4,second,1,5,1,0,
12309,47,10,13,3,second,0,5,1,1,17
12309,48,13,7,6,first,1,5,0,1,18
12309,49,13,8,5,first,0,5,1,1,19
12309,50,21,13,8,first,1,5,0,1,20
12309,51,20,13,7,first,1,5,1,0,
12309,52,19,13,6,first,1,5,1,0,
12309,53,8,13,5,second,1,5,1,0,
12309,54,9,13,4,second,1,5,1,0,
12309,55,16,13,3,first,0,5,1,1,21
12309,56,13,19,6,second,1,5,0,1,22
12309,57,18,13,5,first,1,5,1,0,
12309,58,9,13,4,second,1,5,1,0,
12309,59,13,16,3,second,1,5,1,0,
12309,60,13,11,2,first,0,5,1,1,23
12309,61,18,13,5,first,1,5,0,1,24
12309,62,13,9,4,first,1,5,1,0,
12309,63,13,10,3,first,1,5,1,0,
12309,64,13,15,2,second,0,5,1,1,25
12310,1,3,13,10,second,0,7,,,
12310,2,26,13,13,first,1,7,0,1,1
12310,3,13,2,11,first,1,7,1,0,
12310,4,13,22,9,second,1,7,1,0,
12310,5,13,6,7,first,1,7,1,0,
12310,6,18,13,5,first,1,7,1,0,
12310,7,13,16,3,second,0,7,1,1,2
12310,8,19,13,6,first,1,7,0,1,3
12310,9,8,13,5,second,1,7,1,0,
12310,10,13,17,4,second,1,7,1,0,
12310,11,16,13,3,first,0,7,1,1,4
12310,12,7,13,6,second,0,7,0,0,
12310,13,13,4,9,first,1,7,0,1,5
12310,14,13,5,8,first,1,7,1,0,
12310,15,6,13,7,second,0,7,1,1,6
12310,16,13,23,10,second,1,7,0,1,7
12310,17,13,22,9,second,1,7,1,0,
12310,18,5,13,8,second,1,7,1,0,
12310,19,6,13,7,second,0,7,1,1,8
12310,20,3,13,10,second,1,7,0,1,9
12310,21,13,22,9,second,1,7,1,0,
12310,22,13,21,8,second,1,7,1,0,
12310,23,13,6,7,first,1,7,1,0,
12310,24,13,19,6,second,1,7,1,0,
12310,25,8,13,5,second,1,7,1,0,
12310,26,13,17,4,second,1,7,1,0,
12310,27,13,10,3,first,1,7,1,0,
12310,28,11,13,2,second,0,7,1,1,10
12310,29,18,13,5,first,1,7,0,1,11
12310,30,17,13,4,first,1,7,1,0,
12310,31,10,13,3,second,0,7,1,1,12
12310,32,19,13,6,first,1,7,0,1,13
12310,33,13,8,5,first,1,7,1,0,
12310,34,9,13,4,second,1,7,1,0,
12310,35,13,16,3,second,1,7,1,0,
12310,36,15,13,2,first,1,7,1,0,
12310,37,13,12,1,first,1,7,1,0,
12310,38,13,12,1,first,1,7,1,0,
12310,39,13,12,1,first,1,7,1,0,
12310,40,13,14,1,second,1,7,1,0,
12310,41,14,13,1,first,0,7,1,1,14
12310,42,17,13,4,first,1,7,0,1,15
12310,43,13,10,3,first,1,7,1,0,
12310,44,13,11,2,first,0,7,1,1,16
12310,45,8,13,5,second,1,7,0,1,17
12310,46,13,9,4,first,1,7,1,0,
12310,47,13,10,3,first,1,7,1,0,
12310,48,11,13,2,second,1,7,1,0,
12310,49,13,14,1,second,1,7,1,0,
12310,50,12,13,1,second,1,7,1,0,
12310,51,14,13,1,first,0,7,1,1,18
12310,52,17,13,4,first,1,7,0,1,19
12310,53,13,10,3,first,1,7,1,0,
12310,54,15,13,2,first,1,7,1,0,
12310,55,13,14,1,second,0,7,1,1,20
12310,56,17,13,4,first,0,7,0,0,
12310,57,13,20,7,second,1,7,0,1,21
12310,58,13,7,6,first,1,7,1,0,
12310,59,8,13,5,second,1,7,1,0,
12310,60,17,13,4,first,0,7,1,1,22
12310,61,6,13,7,second,0,7,0,0,
12310,62,13,23,10,second,1,7,0,1,23
12310,63,13,22,9,second,1,7,1,0,
12310,64,21,13,8,first,1,7,1,0,
12311,1,3,13,10,second,1,7,,,
12311,2,21,13,8,first,1,7,1,0,
12311,3,7,13,6,second,1,7,1,0,
12311,4,17,13,4,first,1,7,1,0,
12311,5,11,13,2,second,1,7,1,0,
12311,6,12,13,1,second,1,7,1,0,
12311,7,13,14,1,second,1,7,1,0,
12311,8,12,13,1,second,1,7,1,0,
12311,9,14,13,1,first,1,7,1,0,
12311,10,14,13,1,first,1,7,1,0,
12311,11,14,13,1,first,0,7,1,1,1
12311,12,17,13,4,first,1,7,0,1,2
12311,13,13,10,3,first,1,7,1,0,
12311,14,11,13,2,second,1,7,1,0,
12311,15,14,13,1,first,1,7,1,0,
12311,16,12,13,1,second,0,7,1,1,3
12311,17,13,9,4,first,0,7,0,0,
12311,18,13,6,7,first,1,7,0,1,4
12311,19,13,19,6,second,1,7,1,0,
12311,20,18,13,5,first,1,7,1,0,
12311,21,13,17,4,second,0,7,1,1,5
12311,22,13,6,7,first,1,7,0,1,6
12311,23,7,13,6,second,1,7,1,0,
12311,24,8,13,5,second,0,7,1,1,7
12311,25,13,21,8,second,1,7,0,1,8
12311,26,13,6,7,first,1,7,1,0,
12311,27,13,19,6,second,1,7,1,0,
12311,28,13,18,5,second,1,7,1,0,
12311,29,9,13,4,second,1,7,1,0,
12311,30,13,16,3,second,0,7,1,1,9
12311,31,19,13,6,first,1,7,0,1,10
12311,32,8,13,5,second,1,7,1,0,
12311,33,17,13,4,first,1,7,1,0,
12311,34,13,16,3,second,1,7,1,0,
12311,35,15,13,2,first,1,7,1,0,
12311,36,13,14,1,second,1,7,1,0,
12311,37,13,12,1,first,1,7,1,0,
12311,38,13,14,1,second,0,7,1,1,11
12311,39,13,9,4,first,1,7,0,1,12
12311,40,13,16,3,second,1,7,1,0,
12311,41,13,15,2,second,0,7,1,1,13
12311,42,13,18,5,second,1,7,0,1,14
12311,43,13,9,4,first,1,7,1,0,
12311,44,13,10,3,first,0,7,1,1,15
12311,45,13,7,6,first,1,7,0,1,16
12311,46,13,8,5,first,1,7,1,0,
12311,47,17,13,4,first,1,7,1,0,
12311,48,10,13,3,second,1,7,1,0,
12311,49,13,11,2,first,1,7,1,0,
12311,50,13,12,1,first,1,7,1,0,
12311,51,13,14,1,second,0,7,1,1,17
12311,52,13,17,4,second,1,7,0,1,18
12311,53,16,13,3,first,1,7,1,0,
12311,54,13,15,2,second,0,7,1,1,19
12311,55,18,13,5,first,1,7,0,1,20
12311,56,13,9,4,first,1,7,1,0,
12311,57,10,13,3,second,0,7,1,1,21
12311,58,19,13,6,first,1,7,0,1,22
12311,59,13,8,5,first,1,7,1,0,
12311,60,9,13,4,second,0,7,1,1,23
12311,61,6,13,7,second,0,7,0,0,
12311,62,23,13,10,first,1,7,0,1,24
12311,63,13,4,9,first,1,7,1,0,
12311,64,5,13,8,second,1,7,1,0,
12313,1,3,13,10,second,1,5,,,
12313,2,13,5,8,first,1,5,1,0,
12313,3,7,13,6,second,1,5,1,0,
12313,4,17,13,4,first,1,5,1,0,
12313,5,13,11,2,first,1,5,1,0,
12313,6,12,13,1,second,0,5,1,1,1
12313,7,13,6,7,first,1,5,0,1,2
12313,8,19,13,6,first,1,5,1,0,
12313,9,13,8,5,first,1,5,1,0,
12313,10,13,9,4,first,1,5,1,0,
12313,11,10,13,3,second,1,5,1,0,
12313,12,13,15,2,second,0,5,1,1,3
12313,13,8,13,5,second,1,5,0,1,4
12313,14,17,13,4,first,1,5,1,0,
12313,15,13,10,3,first,1,5,1,0,
12313,16,13,15,2,second,1,5,1,0,
12313,17,13,14,1,second,1,5,1,0,
12313,18,13,14,1,second,0,5,1,1,5
12313,19,13,17,4,second,1,5,0,1,6
12313,20,13,16,3,second,0,5,1,1,7
12313,21,13,7,6,first,1,5,0,1,8
12313,22,18,13,5,first,1,5,1,0,
12313,23,13,9,4,first,1,5,1,0,
12313,24,13,16,3,second,0,5,1,1,9
12313,25,13,19,6,second,1,5,0,1,10
12313,26,13,8,5,first,1,5,1,0,
12313,27,13,17,4,second,1,5,1,0,
12313,28,13,10,3,first,1,5,1,0,
12313,29,15,13,2,first,1,5,1,0,
12313,30,13,12,1,first,1,5,1,0,
12313,31,13,14,1,second,0,5,1,1,11
12313,32,17,13,4,first,1,5,0,1,12
12313,33,10,13,3,second,0,5,1,1,13
12313,34,19,13,6,first,0,5,0,0,
12313,35,13,22,9,second,1,5,0,1,14
12313,36,13,5,8,first,1,5,1,0,
12313,37,6,13,7,second,1,5,1,0,
12313,38,7,13,6,second,1,5,1,0,
12313,39,13,8,5,first,1,5,1,0,
12313,40,13,17,4,second,1,5,1,0,
12313,41,13,16,3,second,1,5,1,0,
12313,42,15,13,2,first,1,5,1,0,
12313,43,14,13,1,first,1,5,1,0,
12313,44,13,12,1,first,1,5,1,0,
12313,45,12,13,1,second,0,5,1,1,15
12313,46,17,13,4,first,1,5,0,1,16
12313,47,16,13,3,first,1,5,1,0,
12313,48,15,13,2,first,1,5,1,0,
12313,49,12,13,1,second,1,5,1,0,
12313,50,13,14,1,second,0,5,1,1,17
12313,51,17,13,4,first,1,5,0,1,18
12313,52,13,10,3,first,1,5,1,0,
12313,53,13,15,2,second,1,5,1,0,
12313,54,12,13,1,second,1,5,1,0,
12313,55,13,14,1,second,0,5,1,1,19
12313,56,9,13,4,second,1,5,0,1,20
12313,57,10,13,3,second,1,5,1,0,
12313,58,13,11,2,first,1,5,1,0,
12313,59,14,13,1,first,1,5,1,0,
12313,60,14,13,1,first,1,5,1,0,
12313,61,12,13,1,second,0,5,1,1,21
12313,62,17,13,4,first,1,5,0,1,22
12313,63,10,13,3,second,1,5,1,0,
12313,64,11,13,2,second,0,5,1,1,23
12314,1,13,23,10,second,1,1,,,
12314,2,13,5,8,first,1,1,1,0,
12314,3,13,7,6,first,1,1,1,0,
12314,4,9,13,4,second,0,1,1,1,1
12314,5,13,23,10,second,1,1,0,1,2
12314,6,21,13,8,first,1,1,1,0,
12314,7,13,7,6,first,1,1,1,0,
12314,8,13,18,5,second,1,1,1,0,
12314,9,17,13,4,first,1,1,1,0,
12314,10,13,16,3,second,1,1,1,0,
12314,11,13,15,2,second,1,1,1,0,
12314,12,13,12,1,first,1,1,1,0,
12314,13,12,13,1,second,1,1,1,0,
12314,14,12,13,1,second,0,1,1,1,3
12314,15,9,13,4,second,1,1,0,1,4
12314,16,13,10,3,first,1,1,1,0,
12314,17,15,13,2,first,1,1,1,0,
12314,18,12,13,1,second,1,1,1,0,
12314,19,14,13,1,first,1,1,1,0,
12314,20,14,13,1,first,1,1,1,0,
12314,21,12,13,1,second,0,1,1,1,5
12314,22,13,17,4,second,1,1,0,1,6
12314,23,10,13,3,second,1,1,1,0,
12314,24,13,11,2,first,1,1,1,0,
12314,25,13,12,1,first,1,1,1,0,
12314,26,14,13,1,first,0,1,1,1,7
12314,27,9,13,4,second,1,1,0,1,8
12314,28,13,16,3,second,1,1,1,0,
12314,29,13,11,2,first,1,1,1,0,
12314,30,13,14,1,second,1,1,1,0,
12314,31,13,12,1,first,1,1,1,0,
12314,32,13,14,1,second,1,1,1,0,
12314,33,12,13,1,second,0,1,1,1,9
12314,34,9,13,4,second,1,1,0,1,10
12314,35,13,10,3,first,1,1,1,0,
12314,36,15,13,2,first,0,1,1,1,11
12314,37,13,8,5,first,1,1,0,1,12
12314,38,9,13,4,second,1,1,1,0,
12314,39,13,16,3,second,0,1,1,1,13
12314,40,13,7,6,first,1,1,0,1,14
12314,41,13,8,5,first,0,1,1,1,15
12314,42,5,13,8,second,1,1,0,1,16
12314,43,20,13,7,first,1,1,1,0,
12314,44,7,13,6,second,1,1,1,0,
12314,45,13,18,5,second,1,1,1,0,
12314,46,13,9,4,first,0,1,1,1,17
12314,47,6,13,7,second,0,1,0,0,
12314,48,23,13,10,first,1,1,0,1,18
12314,49,22,13,9,first,1,1,1,0,
12314,50,21,13,8,first,1,1,1,0,
12314,51,13,20,7,second,1,1,1,0,
12314,52,13,19,6,second,1,1,1,0,
12314,53,13,18,5,second,1,1,1,0,
12314,54,9,13,4,second,0,1,1,1,19
12314,55,20,13,7,first,1,1,0,1,20
12314,56,19,13,6,first,1,1,1,0,
12314,57,18,13,5,first,1,1,1,0,
12314,58,13,17,4,second,1,1,1,0,
12314,59,13,10,3,first,1,1,1,0,
12314,60,11,13,2,second,1,1,1,0,
12314,61,14,13,1,first,1,1,1,0,
12314,62,14,13,1,first,1,1,1,0,
12314,63,13,14,1,second,1,1,1,0,
12314,64,13,12,1,first,1,1,1,0,
12316,1,23,13,10,first,1,2,,,
12316,2,5,13,8,second,0,2,1,1,1
12316,3,0,13,13,second,1,2,0,1,2
12316,4,13,2,11,first,1,2,1,0,
12316,5,4,13,9,second,0,2,1,1,3
12316,6,13,0,13,first,1,2,0,1,4
12316,7,13,24,11,second,1,2,1,0,
12316,8,13,3,10,first,1,2,1,0,
12316,9,22,13,9,first,1,2,1,0,
12316,10,5,13,8,second,1,2,1,0,
12316,11,6,13,7,second,1,2,1,0,
12316,12,13,7,6,first,0,2,1,1,5
12316,13,22,13,9,first,1,2,0,1,6
12316,14,13,5,8,first,1,2,1,0,
12316,15,6,13,7,second,1,2,1,0,
12316,16,19,13,6,first,1,2,1,0,
12316,17,8,13,5,second,1,2,1,0,
12316,18,13,9,4,first,1,2,1,0,
12316,19,13,16,3,second,1,2,1,0,
12316,20,13,11,2,first,1,2,1,0,
12316,21,12,13,1,second,1,2,1,0,
12316,22,13,12,1,first,0,2,1,1,7
12316,23,13,17,4,second,1,2,0,1,8
12316,24,13,16,3,second,1,2,1,0,
12316,25,15,13,2,first,1,2,1,0,
12316,26,14,13,1,first,1,2,1,0,
12316,27,13,14,1,second,1,2,1,0,
12316,28,14,13,1,first,0,2,1,1,9
12316,29,17,13,4,first,1,2,0,1,10
12316,30,10,13,3,second,1,2,1,0,
12316,31,11,13,2,second,1,2,1,0,
12316,32,12,13,1,second,0,2,1,1,11
12316,33,9,13,4,second,1,2,0,1,12
12316,34,16,13,3,first,1,2,1,0,
12316,35,11,13,2,second,1,2,1,0,
12316,36,12,13,1,second,1,2,1,0,
12316,37,13,14,1,second,0,2,1,1,13
12316,38,9,13,4,second,1,2,0,1,14
12316,39,13,16,3,second,0,2,1,1,15
12316,40,13,19,6,second,1,2,0,1,16
12316,41,13,18,5,second,1,2,1,0,
12316,42,13,9,4,first,1,2,1,0,
12316,43,13,16,3,second,1,2,1,0,
12316,44,13,15,2,second,1,2,1,0,
12316,45,13,14,1,second,1,2,1,0,
12316,46,13,12,1,first,1,2,1,0,
12316,47,13,12,1,first,1,2,1,0,
12316,48,14,13,1,first,1,2,1,0,
12316,49,13,12,1,first,1,2,1,0,
12316,50,13,14,1,second,0,2,1,1,17
12316,51,17,13,4,first,1,2,0,1,18
12316,52,16,13,3,first,1,2,1,0,
12316,53,13,15,2,second,0,2,1,1,19
12316,54,18,13,5,first,1,2,0,1,20
12316,55,17,13,4,first,1,2,1,0,
12316,56,13,10,3,first,1,2,1,0,
12316,57,15,13,2,first,0,2,1,1,21
12316,58,8,13,5,second,1,2,0,1,22
12316,59,17,13,4,first,1,2,1,0,
12316,60,13,10,3,first,0,2,1,1,23
12316,61,13,19,6,second,1,2,0,1,24
12316,62,13,8,5,first,1,2,1,0,
12316,63,13,17,4,second,1,2,1,0,
12316,64,13,10,3,first,1,2,1,0,
12317,1,23,13,10,first,1,9,,,
12317,2,13,5,8,first,1,9,1,0,
12317,3,13,7,6,first,1,9,1,0,
12317,4,17,13,4,first,0,9,1,1,1
12317,5,23,13,10,first,1,9,0,1,2
12317,6,13,21,8,second,1,9,1,0,
12317,7,13,7,6,first,1,9,1,0,
12317,8,18,13,5,first,1,9,1,0,
12317,9,13,9,4,first,1,9,1,0,
12317,10,16,13,3,first,0,9,1,1,3
12317,11,13,19,6,second,1,9,0,1,4
12317,12,13,18,5,second,1,9,1,0,
12317,13,13,9,4,first,1,9,1,0,
12317,14,10,13,3,second,0,9,1,1,5
12317,15,19,13,6,first,1,9,0,1,6
12317,16,13,18,5,second,1,9,1,0,
12317,17,9,13,4,second,1,9,1,0,
12317,18,16,13,3,first,0,9,1,1,7
12317,19,19,13,6,first,1,9,0,1,8
12317,20,8,13,5,second,0,9,1,1,9
12317,21,13,21,8,second,1,9,0,1,10
12317,22,13,20,7,second,1,9,1,0,
12317,23,13,19,6,second,1,9,1,0,
12317,24,8,13,5,second,1,9,1,0,
12317,25,13,17,4,second,1,9,1,0,
12317,26,13,10,3,first,1,9,1,0,
12317,27,15,13,2,first,1,9,1,0,
12317,28,13,14,1,second,0,9,1,1,11
12317,29,9,13,4,second,1,9,0,1,12
12317,30,16,13,3,first,1,9,1,0,
12317,31,15,13,2,first,1,9,1,0,
12317,32,13,12,1,first,0,9,1,1,13
12317,33,13,17,4,second,0,9,0,0,
12317,34,20,13,7,first,0,9,0,0,
12317,35,13,23,10,second,1,9,0,1,14
12317,36,4,13,9,second,1,9,1,0,
12317,37,5,13,8,second,1,9,1,0,
12317,38,13,20,7,second,1,9,1,0,
12317,39,13,19,6,second,1,9,1,0,
12317,40,8,13,5,second,1,9,1,0,
12317,41,13,9,4,first,0,9,1,1,15
12317,42,13,6,7,first,1,9,0,1,16
12317,43,13,7,6,first,1,9,1,0,
12317,44,18,13,5,first,1,9,1,0,
12317,45,13,9,4,first,1,9,1,0,
12317,46,10,13,3,second,1,9,1,0,
12317,47,13,11,2,first,1,9,1,0,
12317,48,13,12,1,first,0,9,1,1,17
12317,49,13,17,4,second,1,9,0,1,18
12317,50,13,10,3,first,0,9,1,1,19
12317,51,13,19,6,second,0,9,0,0,
12317,52,22,13,9,first,0,9,0,0,
12317,53,13,25,12,second,0,9,0,0,
12317,54,0,13,13,second,1,9,0,1,20
12317,55,25,13,12,first,0,9,1,1,21
12317,56,0,13,13,second,1,9,0,1,22
12317,57,1,13,12,second,1,9,1,0,
12317,58,24,13,11,first,1,9,1,0,
12317,59,13,3,10,first,0,9,1,1,23
12317,60,0,13,13,second,0,9,0,0,
12317,61,0,13,13,second,1,9,0,1,24
12317,62,13,1,12,first,1,9,1,0,
12317,63,2,13,11,second,1,9,1,0,
12317,64,3,13,10,second,1,9,1,0,
12318,1,13,23,10,second,1,6,,,
12318,2,13,5,8,first,1,6,1,0,
12318,3,13,7,6,first,1,6,1,0,
12318,4,9,13,4,second,0,6,1,1,1
12318,5,13,3,10,first,1,6,0,1,2
12318,6,13,5,8,first,1,6,1,0,
12318,7,19,13,6,first,1,6,1,0,
12318,8,8,13,5,second,1,6,1,0,
12318,9,13,17,4,second,1,6,1,0,
12318,10,16,13,3,first,1,6,1,0,
12318,11,11,13,2,second,0,6,1,1,3
12318,12,8,13,5,second,0,6,0,0,
12318,13,13,5,8,first,1,6,0,1,4
12318,14,13,20,7,second,1,6,1,0,
12318,15,7,13,6,second,1,6,1,0,
12318,16,13,8,5,first,1,6,1,0,
12318,17,13,17,4,second,1,6,1,0,
12318,18,16,13,3,first,0,6,1,1,5
12318,19,13,19,6,second,1,6,0,1,6
12318,20,13,8,5,first,1,6,1,0,
12318,21,17,13,4,first,1,6,1,0,
12318,22,16,13,3,first,1,6,1,0,
12318,23,11,13,2,second,0,6,1,1,7
12318,24,18,13,5,first,1,6,0,1,8
12318,25,17,13,4,first,1,6,1,0,
12318,26,13,10,3,first,1,6,1,0,
12318,27,15,13,2,first,1,6,1,0,
12318,28,13,14,1,second,1,6,1,0,
12318,29,14,13,1,first,1,6,1,0,
12318,30,13,14,1,second,0,6,1,1,9
12318,31,13,9,4,first,1,6,0,1,10
12318,32,13,16,3,second,1,6,1,0,
12318,33,15,13,2,first,0,6,1,1,11
12318,34,8,13,5,second,1,6,0,1,12
12318,35,17,13,4,first,1,6,1,0,
12318,36,16,13,3,first,1,6,1,0,
12318,37,13,15,2,second,0,6,1,1,13
12318,38,8,13,5,second,1,6,0,1,14
12318,39,17,13,4,first,0,6,1,1,15
12318,40,13,6,7,first,1,6,0,1,16
12318,41,13,19,6,second,1,6,1,0,
12318,42,13,8,5,first,1,6,1,0,
12318,43,13,17,4,second,1,6,1,0,
12318,44,13,10,3,first,1,6,1,0,
12318,45,11,13,2,second,0,6,1,1,17
12318,46,13,18,5,second,1,6,0,1,18
12318,47,13,17,4,second,1,6,1,0,
12318,48,10,13,3,second,1,6,1,0,
12318,49,13,15,2,second,1,6,1,0,
12318,50,12,13,1,second,0,6,1,1,19
12318,51,13,9,4,first,0,6,0,0,
12318,52,20,13,7,first,1,6,0,1,20
12318,53,7,13,6,second,1,6,1,0,
12318,54,13,8,5,first,1,6,1,0,
12318,55,9,13,4,second,1,6,1,0,
12318,56,13,16,3,second,1,6,1,0,
12318,57,11,13,2,second,1,6,1,0,
12318,58,12,13,1,second,0,6,1,1,21
12318,59,17,13,4,first,0,6,0,0,
12318,60,20,13,7,first,1,6,0,1,22
12318,61,13,19,6,second,1,6,1,0,
12318,62,13,8,5,first,1,6,1,0,
12318,63,9,13,4,second,1,6,1,0,
12318,64,13,10,3,first,0,6,1,1,23
12319,1,13,23,10,second,1,6,,,
12319,2,13,5,8,first,1,6,1,0,
12319,3,13,7,6,first,1,6,1,0,
12319,4,13,9,4,first,1,6,1,0,
12319,5,13,15,2,second,1,6,1,0,
12319,6,14,13,1,first,0,6,1,1,1
